,DUS4L (11062)
ACH-000004,-0.08264959519569999
ACH-000007,-0.0110299778308
ACH-000009,-0.19114760406
ACH-000011,-0.201295969533
ACH-000012,-0.115375183945
ACH-000013,0.0291867198783
ACH-000014,-0.479988038135
ACH-000015,-0.0415813210266
ACH-000017,0.000326599272042
ACH-000018,0.0004045279362619999
ACH-000019,0.126124896622
ACH-000021,-0.37151672068400005
ACH-000022,-0.23378155976599999
ACH-000025,-0.17310362785500003
ACH-000028,0.013292309078799998
ACH-000030,-0.0229232894148
ACH-000035,-0.130743678154
ACH-000036,-0.107452204272
ACH-000037,-0.0362514676722
ACH-000039,-0.131809739273
ACH-000040,-0.199649263805
ACH-000041,-0.029997592886999998
ACH-000042,-0.23048497051
ACH-000045,-0.08503497183489998
ACH-000047,-0.0296005363728
ACH-000052,-0.203354404996
ACH-000053,-0.22255581282200002
ACH-000054,-0.0455977005495
ACH-000055,0.028544418235
ACH-000060,-0.142407645271
ACH-000067,-0.37586012257
ACH-000070,-0.0182077718891
ACH-000075,0.0561690452429
ACH-000078,-0.20923063655000002
ACH-000082,-0.15541831658
ACH-000085,0.00697887275906
ACH-000086,0.0495982401954
ACH-000087,-0.156223240855
ACH-000092,0.06949924962069999
ACH-000095,-0.174765113102
ACH-000097,-0.0973575601999
ACH-000098,-0.06763523266959999
ACH-000099,-0.021348691973700002
ACH-000108,-0.28714253017700003
ACH-000113,-0.024005101383700003
ACH-000115,-0.29985769241099997
ACH-000116,-0.149864029615
ACH-000118,-0.16689890854599998
ACH-000120,-0.263354622677
ACH-000123,-0.257039129831
ACH-000127,-0.0898374287211
ACH-000128,-0.222619357163
ACH-000132,-0.00039834556041900003
ACH-000133,-0.0675916651871
ACH-000137,-0.13613943193
ACH-000138,-0.0367026064406
ACH-000142,0.0478200791423
ACH-000143,-0.24236932516999998
ACH-000146,-0.158444107477
ACH-000148,-0.200478288409
ACH-000150,0.14929923495
ACH-000152,0.010496026840800001
ACH-000153,0.087372902538
ACH-000159,-0.110232640647
ACH-000160,-0.208141350123
ACH-000163,-0.00635271283295
ACH-000167,0.0110068589415
ACH-000168,-0.0812190932362
ACH-000169,0.057904079973400004
ACH-000178,0.08818685053
ACH-000182,-0.0802234004076
ACH-000183,0.0656748402021
ACH-000188,0.11269172710200001
ACH-000189,0.108086859914
ACH-000190,-0.16905015854000002
ACH-000198,-0.11919732967
ACH-000204,-0.426958636169
ACH-000206,-0.0251019689487
ACH-000207,0.154106061995
ACH-000211,-0.0842943691781
ACH-000215,-0.122702305217
ACH-000221,-0.0391371469086
ACH-000222,-0.14426067496099998
ACH-000223,-0.14743868724
