,TBXAS1 (6916)
ACH-000004,-0.0729936693272
ACH-000007,-0.0317298518593
ACH-000009,-0.04460864267799999
ACH-000011,0.04692993426059999
ACH-000012,0.136392458773
ACH-000013,0.102258505723
ACH-000014,-0.210270510155
ACH-000015,0.10503394571
ACH-000017,0.261782672574
ACH-000018,0.340727908204
ACH-000019,0.0832925443749
ACH-000021,-0.33145887181
ACH-000022,0.038271831614199996
ACH-000025,0.39152849056100003
ACH-000028,0.11023450569
ACH-000030,0.0966193820118
ACH-000035,-0.0246911405167
ACH-000036,-0.0429472362
ACH-000037,-0.11052474237299999
ACH-000039,0.19151154271899998
ACH-000040,0.145007026832
ACH-000041,0.12906768362999999
ACH-000042,0.0077260190230299996
ACH-000045,0.0615402008906
ACH-000047,-0.048093197750000004
ACH-000052,-0.0426740974214
ACH-000053,0.0841322627887
ACH-000054,-0.0599408648047
ACH-000055,0.0784313794527
ACH-000060,0.019896077631400003
ACH-000067,-0.141439785407
ACH-000070,0.0243907387507
ACH-000075,0.384850012325
ACH-000078,-0.0105067001456
ACH-000082,-0.139980809342
ACH-000085,-0.101362097788
ACH-000086,0.239717057019
ACH-000087,-0.00310180239546
ACH-000092,0.201016901957
ACH-000095,0.0229368324388
ACH-000097,0.046307720929699994
ACH-000098,-0.07909351969660001
ACH-000099,-0.0442932169781
ACH-000108,-0.0900489072084
ACH-000113,0.0771266439686
ACH-000115,-0.0129590665093
ACH-000116,0.017453350019599998
ACH-000118,0.179832765708
ACH-000120,-0.06322458672180001
ACH-000123,0.05945177645909999
ACH-000127,0.0494644816206
ACH-000128,0.0973364604536
ACH-000132,0.08780648064860001
ACH-000133,0.140771621198
ACH-000137,0.156342700784
ACH-000138,0.056681379910399995
ACH-000142,-0.035554358828199996
ACH-000143,0.019256984671900002
ACH-000146,-0.12913024088800001
ACH-000148,0.0295059300456
ACH-000150,0.164885126355
ACH-000152,0.029707340907099998
ACH-000153,0.253283078886
ACH-000159,-0.056692800788400007
ACH-000160,0.184475578143
ACH-000163,0.00566188158452
ACH-000167,-0.286591260984
ACH-000168,0.183464567048
ACH-000169,0.143453877884
ACH-000178,0.11542580469000001
ACH-000182,-0.0521888563758
ACH-000183,0.193386329142
ACH-000188,-0.0286938108776
ACH-000189,0.210058825367
ACH-000190,0.022585833637200004
ACH-000198,-0.0479009795326
ACH-000204,0.229878157612
ACH-000206,0.10144369508300001
ACH-000207,-0.16893591948199999
ACH-000211,0.0414737657543
ACH-000215,0.110936061932
ACH-000221,-0.07031705859019999
ACH-000222,-0.11713728227499999
ACH-000223,0.047544003187800006
ACH-000226,-0.009128588112649999
ACH-000227,-0.0102548584653
ACH-000228,0.165277488809
ACH-000231,-0.0240086177814
ACH-000232,-0.0435704829701
ACH-000233,0.146243698629
ACH-000234,0.09658942299139998
ACH-000235,0.055315077856099994
ACH-000237,-0.0431510339165
ACH-000238,-0.13629707844699998
ACH-000243,0.09806493533169999
ACH-000244,-0.17250345332800002
ACH-000246,0.139180766635
ACH-000248,0.162528633572
ACH-000250,0.0807705653736
ACH-000251,-0.222157044736
ACH-000253,-0.051844315498400004
ACH-000255,0.10679141376
ACH-000256,0.0490988123087
ACH-000257,0.019037995809400004
ACH-000258,-0.0698039396592
ACH-000259,0.0788600752362
ACH-000260,-0.0663164540457
ACH-000261,0.0512329943185
ACH-000262,0.0326851628394
ACH-000263,0.19558215114
ACH-000264,0.06560876882019999
ACH-000265,0.180934270919
ACH-000266,0.0940430398624
