,MEOX2 (4223)
ACH-000004,0.07325983067580001
ACH-000007,0.113939694329
ACH-000009,0.379221428185
ACH-000011,0.07814714654239999
ACH-000012,0.149391601855
ACH-000013,0.16466988431600002
ACH-000014,0.227751581605
ACH-000015,0.07336134237110001
ACH-000017,0.213437929614
ACH-000018,0.144106189729
ACH-000019,0.0510419461436
ACH-000021,0.298293775737
ACH-000022,0.140112306189
ACH-000025,0.051442164802400006
ACH-000028,0.160890291677
ACH-000030,0.22944072786400002
ACH-000035,0.29948538279599995
ACH-000036,0.197400882183
ACH-000037,0.129907724524
ACH-000039,0.286454554043
ACH-000040,0.11715486538599999
ACH-000041,0.142105899212
ACH-000042,0.19426219446100002
ACH-000045,0.239345545271
ACH-000047,0.130107495253
ACH-000052,0.0367008002833
ACH-000053,0.241147504039
ACH-000054,0.0340312449415
ACH-000055,0.011698542277500001
ACH-000060,0.20945338133000002
ACH-000067,0.077875162427
ACH-000070,0.022354883527900004
ACH-000075,0.194776809589
ACH-000078,0.361275406859
ACH-000082,0.08503135350410002
ACH-000085,0.011923911196000002
ACH-000086,0.320868161395
ACH-000087,0.145416586786
ACH-000092,0.24123293331700002
ACH-000095,0.130033829246
ACH-000097,0.155884075665
ACH-000098,0.106307421915
ACH-000099,0.138642334828
ACH-000108,0.10095564316299999
ACH-000113,0.109645910757
ACH-000115,0.305229295278
ACH-000116,0.111761291899
ACH-000118,0.222134597736
ACH-000120,-0.0440511852338
ACH-000123,0.286055666824
ACH-000127,0.24738863944000003
ACH-000128,-0.06210198929480001
ACH-000132,0.298764508415
ACH-000133,0.265306472936
ACH-000137,0.0742281052248
ACH-000138,0.32333527337699997
ACH-000142,0.157703402792
ACH-000143,0.220377466216
ACH-000146,0.171408706857
ACH-000148,0.322301474707
ACH-000150,0.111507493202
ACH-000152,0.100627385062
ACH-000153,0.00461932670076
ACH-000159,0.149841878737
ACH-000160,0.148022678697
ACH-000163,0.398017898048
ACH-000167,0.11308137054199999
ACH-000168,0.15777445235200002
ACH-000169,0.058335557224199995
ACH-000178,0.22821430876200002
ACH-000182,0.140788401422
ACH-000183,0.2728897639
ACH-000188,0.26164602551399996
