,RTTN (25914)
ACH-000004,-1.0055677871200002
ACH-000007,-0.972834814753
ACH-000009,-1.1181692627700002
ACH-000011,-0.847757274867
ACH-000012,-0.8847295859630001
ACH-000013,-1.08215083938
ACH-000014,-0.7659205412469999
ACH-000015,-0.942368193109
ACH-000017,-0.745800414308
ACH-000018,-1.00388234252
ACH-000019,-1.0075544893200001
ACH-000021,-0.34606438027099995
ACH-000022,-0.7142805004539999
ACH-000025,-0.649938359125
ACH-000028,-1.03690058872
ACH-000030,-0.7915596903450001
ACH-000035,-0.7303704883069999
ACH-000036,-0.9582463935430001
ACH-000037,-0.882983015322
ACH-000039,-0.767790023401
ACH-000040,-0.476570638196
ACH-000041,-0.6991147072949999
ACH-000042,-0.7808242465549999
ACH-000045,-0.510485064349
ACH-000047,-0.6832893570020001
ACH-000052,-0.556277069173
ACH-000053,-0.919233557996
ACH-000054,-0.560357240221
ACH-000055,-1.14279404353
ACH-000060,-0.727594450702
ACH-000067,-0.691111289878
ACH-000070,-1.00503446292
ACH-000075,-0.492009563777
ACH-000078,-1.3014625723200002
ACH-000082,-0.782153466562
ACH-000085,-0.863877487486
ACH-000086,-0.7984819045839999
ACH-000087,-0.9332976198340001
ACH-000092,-0.516563983535
ACH-000095,-0.9580612873200001
ACH-000097,-0.760071858489
ACH-000098,-0.809738468142
ACH-000099,-0.9850398795790001
ACH-000108,-0.807681125697
ACH-000113,-0.736031724598
ACH-000115,-1.01793493972
ACH-000116,-0.720122729611
ACH-000118,-0.5566403102390001
ACH-000120,-1.02024503913
ACH-000123,-0.8364342526880001
ACH-000127,-0.77015806994
ACH-000128,-0.818363031764
ACH-000132,-0.9720603698799999
ACH-000133,-0.682686755421
ACH-000137,-0.876686193417
ACH-000138,-0.781644224933
ACH-000142,-0.6921321092560001
ACH-000143,-0.7723511414450001
ACH-000146,-0.259794135806
ACH-000148,-0.725694422763
ACH-000150,-0.615935716013
ACH-000152,-0.5602729232320001
ACH-000153,-1.25468141604
ACH-000159,-0.961948915192
ACH-000160,-0.8947883502130001
ACH-000163,-0.6104360054460001
ACH-000167,-0.374030629397
ACH-000168,-0.34318238021999997
ACH-000169,-0.9868729338560001
ACH-000178,-0.613264793187
ACH-000182,-0.9078711613860001
ACH-000183,-0.77275464663
ACH-000188,-0.8399542796170001
ACH-000189,-1.11975497816
ACH-000190,-1.0105288561
ACH-000198,-0.831116615352
ACH-000204,-0.909409595922
ACH-000206,-0.865605580235
ACH-000207,-0.707080407717
ACH-000211,-1.11989198616
ACH-000215,-0.824993685123
ACH-000221,-1.02180568485
ACH-000222,-0.6156940289580001
ACH-000223,-0.7673298235830001
ACH-000226,-0.9455475565260001
ACH-000227,-0.861849209381
ACH-000228,-0.689098917467
ACH-000231,-0.740572813026
ACH-000232,-1.24035779731
ACH-000233,-0.877212660984
ACH-000234,-1.12156801014
ACH-000235,-0.8866425637909999
ACH-000237,-1.12461860269
ACH-000238,-1.19408492053
ACH-000243,-0.898683773459
ACH-000244,-0.49395794381200003
ACH-000246,-1.15007102005
ACH-000248,-0.623241979449
ACH-000250,-1.2448858155299998
ACH-000251,-0.632064617043
ACH-000253,-1.05388691364
ACH-000255,-0.826664024946
ACH-000256,-0.787635411573
ACH-000257,-0.256762204025
ACH-000258,-0.994863389525
ACH-000259,-0.783624743476
ACH-000260,-0.986439746185
ACH-000261,-0.24953333385200002
ACH-000262,-0.801145561793
ACH-000263,-1.03940807385
ACH-000264,-0.806915723194
ACH-000265,-0.787871081428
ACH-000266,-0.7475116081300001
ACH-000272,-0.932766897924
ACH-000273,-0.727645604805
ACH-000274,-0.9309128458079999
ACH-000277,-0.336886830348
ACH-000278,-1.05578422905
ACH-000279,-0.907727196355
ACH-000280,-0.834290486804
ACH-000281,-1.4712146383899998
ACH-000288,-0.571130604583
ACH-000291,-1.10966593128
ACH-000293,-0.639532740839
ACH-000294,-0.968004471202
ACH-000295,-0.692246217942
ACH-000296,-0.899822231356
ACH-000302,-0.9274666669939999
ACH-000304,-0.623187696837
ACH-000307,-1.26661762061
ACH-000308,-1.3353164312
ACH-000310,-1.25200821817
ACH-000311,-0.876550980353
ACH-000312,-1.22786358062
ACH-000315,-0.333206065539
ACH-000316,-0.843227121715
ACH-000317,-0.914647491596
ACH-000318,-0.746700116876
ACH-000319,-0.729637045124
ACH-000320,-0.734908062754
ACH-000322,-0.718166606373
ACH-000323,-0.807374683379
ACH-000324,-0.807157075231
ACH-000329,-0.326748763879
ACH-000330,-1.04191927469
ACH-000331,-0.978546350356
ACH-000332,-1.01335858564
ACH-000334,-0.6880048312100001
ACH-000335,-0.653199029803
ACH-000336,-0.798179626335
ACH-000337,-0.9152117713310001
ACH-000339,-0.45914179398599997
ACH-000341,-1.0282020618
ACH-000348,-0.33991495373400005
ACH-000350,-0.890895784996
ACH-000352,-0.895636957943
ACH-000356,-0.9694963506640001
ACH-000361,-0.682089661234
ACH-000362,-0.281883122372
ACH-000363,-0.779303555465
ACH-000364,-0.744581231284
ACH-000365,-0.7893161624989999
ACH-000366,-1.2266761603
ACH-000368,-0.637389485498
ACH-000374,-1.04094387718
ACH-000375,-0.549689442041
ACH-000376,-0.570106784096
ACH-000381,-1.19421698952
ACH-000383,-0.759614095159
ACH-000387,-1.12194496091
ACH-000389,-0.669482485895
ACH-000390,-1.41595208588
ACH-000393,-0.588411249968
ACH-000395,-0.535205750853
ACH-000397,-0.763833361912
ACH-000401,-0.738688553777
ACH-000402,-0.513001421146
ACH-000403,-0.724015255714
ACH-000404,-0.639253589987
ACH-000406,-0.571494228698
ACH-000407,-1.1492888289299998
ACH-000408,-0.7316544477249999
ACH-000410,-0.7944659594050001
ACH-000411,-0.711016627616
ACH-000414,-0.683753056505
ACH-000415,-0.6754617868870001
ACH-000416,-1.0170129158299999
ACH-000420,-1.00228634301
ACH-000421,-0.886593049663
ACH-000424,-0.984586052069
ACH-000425,-0.738910353348
ACH-000426,-0.6890273529800001
ACH-000427,-1.0544082059
ACH-000433,-0.7506239526880001
ACH-000436,-0.49701254864699995
ACH-000444,-0.8253381862029999
ACH-000445,-0.8507378901729999
ACH-000448,-0.957985018868
ACH-000450,-0.639252338952
ACH-000452,-0.8633999260140001
ACH-000454,-0.860509975526
ACH-000458,-0.942443583114
ACH-000459,-0.9084539181829999
ACH-000460,-1.04656487186
ACH-000461,-1.0712519739700002
ACH-000463,-1.0809761497200001
ACH-000464,-0.618200909026
ACH-000466,-0.8870491799469999
ACH-000467,-1.02019309719
ACH-000468,-1.02224782408
ACH-000469,-0.604624069529
ACH-000470,-0.719978107111
ACH-000471,-1.23684929796
ACH-000472,-0.8216943818350001
ACH-000473,-1.21484741434
ACH-000475,-1.4556649709099998
ACH-000476,-0.560339115993
ACH-000477,-0.857332858804
ACH-000480,-1.3026219419299998
ACH-000481,-0.6926102089239999
ACH-000483,-0.7078236011869999
ACH-000484,-0.682475814409
ACH-000485,-1.0999331633299998
ACH-000486,-0.730614335868
ACH-000487,-0.872476464756
ACH-000488,-0.522843271696
ACH-000490,-0.905505589799
ACH-000491,-0.703369466534
ACH-000495,-0.6833109756550001
ACH-000496,-0.794114548416
ACH-000499,-1.17965890265
ACH-000500,-0.8045855706020001
ACH-000502,-0.780532156471
ACH-000503,-0.659998637413
ACH-000505,-0.939995589955
ACH-000507,-1.24483296433
ACH-000510,-0.759066889752
ACH-000511,-0.365309255898
ACH-000512,-1.25719197986
ACH-000516,-0.739276192503
ACH-000517,-0.495148504463
ACH-000518,-1.04070469823
ACH-000520,-0.8418627749590001
ACH-000521,-0.616297523982
ACH-000522,-1.04788106
ACH-000524,-0.814510032129
ACH-000527,-1.0214657639
ACH-000528,-1.05749411641
ACH-000537,-0.68080976827
ACH-000541,-0.556725213772
ACH-000542,-0.9490295112549999
ACH-000544,-1.0577284305299999
ACH-000545,-1.13091828885
ACH-000547,-1.25910387894
ACH-000548,-0.998456063733
ACH-000549,-0.9721067747050001
ACH-000550,-1.04018841449
ACH-000552,-0.981245645717
ACH-000556,-0.39602518468000003
ACH-000557,-0.47915940203100005
ACH-000570,-0.601542197495
ACH-000571,-0.756150163754
ACH-000573,-0.672231989223
ACH-000576,-0.890030036023
ACH-000580,-1.10185030906
ACH-000584,-0.662659674046
ACH-000585,-1.0798776626200002
ACH-000588,-0.6850670671979999
ACH-000589,-0.593340771339
ACH-000591,-0.822769244791
ACH-000593,-0.8119313467389999
ACH-000600,-0.99765350124
ACH-000601,-0.670448107815
ACH-000604,-0.670060188407
ACH-000605,-0.8154620642399999
ACH-000606,-0.993102713317
ACH-000608,-0.610958038358
ACH-000614,-0.775794006686
ACH-000616,-0.674833589056
ACH-000618,-0.734600801628
ACH-000619,-0.93171273684
ACH-000620,-0.7728087932109999
ACH-000621,-0.723488474195
ACH-000622,-0.6938148588140001
ACH-000623,-0.46659089729900005
ACH-000624,-0.9002625966169999
ACH-000627,-0.6009035973969999
ACH-000630,-1.00198221682
ACH-000632,-0.610488091856
ACH-000633,-0.513140663304
ACH-000637,-0.7110501646199999
ACH-000638,-0.866463951291
ACH-000646,-0.511770672364
ACH-000647,-0.7459863524529999
ACH-000648,-1.0945715802399998
ACH-000649,-0.792135134799
ACH-000651,-1.08791045497
ACH-000652,-0.8179737777600001
ACH-000653,-0.573879987897
ACH-000657,-0.8267667443350001
ACH-000658,-0.5785947223610001
ACH-000661,-0.7409441880840001
ACH-000662,-0.637085077405
ACH-000663,-0.9364894022560001
ACH-000665,-0.83691437691
ACH-000671,-1.2460525887799998
ACH-000673,-0.916693919341
ACH-000676,-0.567372785606
ACH-000677,-0.9985907473010001
ACH-000681,-0.799775929821
ACH-000682,-0.920359448261
ACH-000683,-0.548065770269
ACH-000684,-1.1567014306299999
ACH-000688,-0.643344657176
ACH-000693,-0.716083551372
ACH-000694,-0.9215420488339999
ACH-000695,-0.627408901938
ACH-000696,-1.0153752722
ACH-000697,-0.843906994115
ACH-000699,-0.653084528288
ACH-000701,-0.936764849794
ACH-000706,-1.03683506897
ACH-000711,-1.09197457599
ACH-000713,-0.985930253536
ACH-000714,-0.638147024084
ACH-000718,-0.606053264184
ACH-000720,-0.6581111554810001
ACH-000721,-0.605282439703
ACH-000724,-0.6873734703309999
ACH-000725,-0.8438225997669999
ACH-000732,-0.974713298335
ACH-000734,-1.18493060598
ACH-000735,-1.22478160852
ACH-000736,-0.614611591154
ACH-000738,-0.9691906394650001
ACH-000746,-0.610188917333
ACH-000747,-0.7650119644589999
ACH-000748,-0.842015067513
ACH-000753,-0.607089169632
ACH-000756,-0.6618730832140001
ACH-000757,-0.517307094044
ACH-000758,-0.62337430429
ACH-000760,-0.40512428708000003
ACH-000763,-0.497595162139
ACH-000764,-0.827601126747
ACH-000765,-0.766587746097
ACH-000766,-0.473292774445
ACH-000767,-0.87959081517
ACH-000768,-0.42709572099200005
ACH-000769,-0.8336650418880001
ACH-000770,-0.516830879727
ACH-000771,-1.0815491997799997
ACH-000773,-0.9392870868719999
ACH-000776,-0.675016252087
ACH-000777,-0.826003750071
ACH-000778,-1.0330984059000001
ACH-000781,-0.7816522059700001
ACH-000782,-0.69903579045
ACH-000783,-0.6971582867370001
ACH-000784,-1.1639019745299999
ACH-000785,-0.663024142471
ACH-000787,-0.889839347297
ACH-000788,-0.981201365907
ACH-000791,-0.554799406526
ACH-000792,-0.572049103151
ACH-000794,-1.03438458297
ACH-000796,-0.991703625901
ACH-000799,-0.5752656221729999
ACH-000800,-1.12807320865
ACH-000802,-0.971246584704
ACH-000804,-0.7678065310850001
ACH-000805,-0.8413312347949999
ACH-000809,-0.7914268676719999
ACH-000810,-0.691743113557
ACH-000811,-0.746319157667
ACH-000817,-0.7323805510279999
ACH-000819,-0.613713343728
ACH-000820,-0.633358264302
ACH-000821,-0.8890740934389999
ACH-000822,-0.6875395858140001
ACH-000823,-0.917753999956
ACH-000824,-0.682361494241
ACH-000827,-0.829736269321
ACH-000829,-0.528434705123
ACH-000831,-1.03149442423
ACH-000832,-1.1040282858200001
ACH-000833,-1.2125816415200001
ACH-000834,-0.9432848890440001
ACH-000835,-1.0391135412299999
ACH-000836,-0.604350817339
ACH-000837,-0.69698418633
ACH-000838,-0.946464964363
ACH-000839,-1.05910709207
ACH-000840,-0.820561813901
ACH-000841,-0.8150626134100001
ACH-000843,-0.956145533149
ACH-000846,-0.43834853308
ACH-000847,-0.9934931230840001
ACH-000848,-1.11711690893
ACH-000849,-0.290399598539
ACH-000851,-0.580709477396
ACH-000855,-0.899031112175
ACH-000856,-0.515265288442
ACH-000858,-0.758871310941
ACH-000859,-0.960039834214
ACH-000861,-0.81822260688
ACH-000862,-0.85192615249
ACH-000865,-1.05324026962
ACH-000866,-1.0021656195100002
ACH-000867,-0.34285860924
ACH-000869,-1.9188895660099998
ACH-000872,-0.922190586752
ACH-000873,-0.546751868411
ACH-000876,-0.499865075201
ACH-000878,-1.00367198579
ACH-000880,-0.93438100936
ACH-000881,-0.808465280782
ACH-000882,-0.907885174633
ACH-000884,-0.5471806802310001
ACH-000885,-1.09995594416
ACH-000887,-0.663074329649
ACH-000888,-0.8981742432969999
ACH-000889,-0.666163449889
ACH-000890,-0.7288702749770001
ACH-000896,-0.8892510863950001
ACH-000898,-0.653412613406
ACH-000900,-0.545212804583
ACH-000901,-0.533655491898
ACH-000905,-0.937131812448
ACH-000906,-0.882199317938
ACH-000907,-0.8260756136409999
ACH-000910,-0.618711001099
ACH-000911,-0.46438973029299996
ACH-000912,-0.7521577059540001
ACH-000913,-0.440245769966
ACH-000915,-0.777899967577
ACH-000916,-0.498208940014
ACH-000917,-1.1441353674099999
ACH-000921,-0.628417600839
ACH-000924,-0.9203282743979999
ACH-000926,-1.1135778596400001
ACH-000928,-0.400413882571
ACH-000929,-0.6235634305659999
ACH-000932,-1.10017636426
ACH-000935,-1.0010465428
ACH-000936,-0.424317292625
ACH-000937,-0.47910974747199997
ACH-000938,-1.0
ACH-000939,-0.942396857623
ACH-000941,-0.940244765577
ACH-000943,-0.712889210653
ACH-000946,-0.7178404300550001
ACH-000947,-0.867397931082
ACH-000948,-0.911144801869
ACH-000950,-0.614395816543
ACH-000953,-0.93461611199
ACH-000957,-0.774772986045
ACH-000958,-0.777177838761
ACH-000960,-1.1169484093700002
ACH-000963,-1.04991101002
ACH-000968,-0.587899458651
ACH-000969,-1.05729460168
ACH-000973,-0.702834804222
ACH-000974,-0.8326174634960001
ACH-000975,-0.700077147205
ACH-000976,-1.26078218303
ACH-000978,-0.73084991163
ACH-000980,-0.744704759666
ACH-000984,-0.8113637179719999
ACH-000986,-0.81096885492
ACH-000988,-0.771728782481
ACH-000993,-0.419866970018
ACH-000994,-0.585849448525
ACH-000996,-0.449557687364
ACH-001001,-0.482264692167
ACH-001020,-1.03863369574
ACH-001028,-0.543325511938
ACH-001031,-0.5315924481490001
ACH-001038,-0.608362036821
ACH-001048,-0.8845172943449999
ACH-001050,-0.739099156657
ACH-001053,-0.954740276909
ACH-001054,-0.921052223996
ACH-001061,-0.678442898299
