,KIF18B (146909)
ACH-000004,-0.41342818016800004
ACH-000007,-0.24756912181600002
ACH-000009,-0.801668041237
ACH-000011,-1.23336856865
ACH-000012,-0.29194574556200004
ACH-000013,-0.364200633047
ACH-000014,-1.09061503932
ACH-000015,-0.437009981653
ACH-000017,-0.39801957648100006
ACH-000018,-0.505099221655
ACH-000019,-0.601227897829
ACH-000021,-0.42582959214599997
ACH-000022,-0.7031612325159999
ACH-000025,-0.438642992882
ACH-000028,-0.679757644087
ACH-000030,-0.38669658380800004
ACH-000035,-0.579712333623
ACH-000036,-0.925456991632
ACH-000037,-1.36312704026
ACH-000039,-0.496499750635
ACH-000040,-1.05397205536
ACH-000041,-0.48604894663599996
ACH-000042,-0.6147398366319999
ACH-000045,-0.699072570006
ACH-000047,-0.437575895482
ACH-000052,-0.20102239457499999
ACH-000053,-0.253663281972
ACH-000054,-1.12640676166
ACH-000055,-0.6103967150890001
ACH-000060,-0.36321702174099996
ACH-000067,-0.499768515626
ACH-000070,-0.20257163175700002
ACH-000075,-0.946878811773
ACH-000078,-0.401983116248
ACH-000082,-0.6799071747509999
ACH-000085,-0.252607011506
ACH-000086,-1.25935092834
ACH-000087,-0.263706775614
ACH-000092,-0.317427524154
ACH-000095,-0.9364921310519999
ACH-000097,-0.828349848319
ACH-000098,-0.562164463577
ACH-000099,-0.264524623484
ACH-000108,-0.601476385595
ACH-000113,-0.28613943767
ACH-000115,-0.552998156405
ACH-000116,-0.431009297193
ACH-000118,-0.292461080416
ACH-000120,-1.3781926420700001
ACH-000123,-0.796358298777
ACH-000127,-0.40125642232000003
ACH-000128,-0.410212805721
ACH-000132,-0.384532072513
ACH-000133,-0.800414457828
ACH-000137,-0.420430042532
ACH-000138,-0.573998066945
ACH-000142,-0.394934828465
ACH-000143,-0.34135236329499996
ACH-000146,-0.678226417308
ACH-000148,-0.565104115863
ACH-000150,-0.351353072803
ACH-000152,-0.7849133572660001
ACH-000153,-0.76870932927
ACH-000159,-1.3860667604799999
ACH-000160,-0.730455083511
ACH-000163,-1.19624053198
ACH-000167,-0.499481578499
ACH-000168,-0.454267418015
ACH-000169,-0.522485678347
ACH-000178,-0.9185011915350001
ACH-000182,-0.347727017528
ACH-000183,-0.514129299663
ACH-000188,-0.333670321516
ACH-000189,-1.07294652729
ACH-000190,-0.402399216933
ACH-000198,-0.6880576931899999
ACH-000204,-0.970348105588
ACH-000206,-1.04382946356
ACH-000207,-0.279401054062
ACH-000211,-0.726719590357
ACH-000215,-0.56209100385
ACH-000221,-0.289331602937
ACH-000222,-0.374665449978
ACH-000223,-0.44436858361299997
ACH-000226,-0.434184370452
ACH-000227,-0.547675909921
ACH-000228,-1.24017681938
ACH-000231,-0.503821815758
ACH-000232,-0.436879624397
ACH-000233,-0.18413077678
ACH-000234,-1.6033847459900001
ACH-000235,-0.810967627795
ACH-000237,-1.15132437382
ACH-000238,-0.934063095
ACH-000243,-0.5665759895229999
ACH-000244,-1.39036072619
ACH-000246,-0.355397384286
ACH-000248,-0.632217488652
ACH-000250,-1.48034524974
ACH-000251,-0.0595225021197
ACH-000253,-0.26626504482200003
ACH-000255,-0.8995738033930001
ACH-000256,-0.41717371686399995
ACH-000257,-0.335595078288
ACH-000258,-0.828686702723
ACH-000259,-0.279318962576
ACH-000260,-0.120669064368
ACH-000261,-0.40251043202799996
ACH-000262,-1.5103929978100001
ACH-000263,-0.30849596711
ACH-000264,-0.548666936167
ACH-000265,-0.419747528957
ACH-000266,-0.400031208503
ACH-000272,-0.26800813410999996
ACH-000273,-0.6993513448600001
ACH-000274,-0.457637559578
ACH-000277,-0.31565733164299997
ACH-000278,-0.42389974498000005
ACH-000279,-0.303298128256
ACH-000280,-0.687528483487
ACH-000281,-0.458528306442
ACH-000288,-1.0273306575299999
ACH-000291,-0.209616924046
ACH-000293,-0.357756190186
ACH-000294,-0.389890096999
ACH-000295,-0.5978911646580001
ACH-000296,-0.440964522101
ACH-000302,-1.01985438168
ACH-000304,-0.443063261987
ACH-000307,-0.405773280472
ACH-000308,-0.309864449727
ACH-000310,-0.428767809028
ACH-000311,-0.40893168977399996
ACH-000312,-0.47719722449900004
ACH-000315,-0.41512168516500003
ACH-000316,-0.591467273686
ACH-000317,-0.39824315688100004
ACH-000318,-0.48886452445699996
ACH-000319,-1.19066929073
ACH-000320,-0.338282003847
ACH-000322,-0.823876257664
ACH-000323,-0.22420664249800001
ACH-000324,-0.716001208228
ACH-000329,-0.800959306216
ACH-000330,-0.24351264544
ACH-000331,-0.46885984268299996
ACH-000332,-0.421408768808
ACH-000334,-0.216080427227
ACH-000335,-0.656446135136
ACH-000336,-0.980145191249
ACH-000337,-0.38074605888999996
ACH-000339,-0.632601471641
ACH-000341,-0.35975929681900004
ACH-000348,-0.237160324624
ACH-000350,-0.39899835034100006
ACH-000352,-0.287535363659
ACH-000356,-0.46504425382799996
ACH-000361,-0.367030603421
ACH-000362,-0.519238432442
ACH-000363,-0.23047835047600002
ACH-000364,-0.305594276451
ACH-000365,-0.328108295294
ACH-000366,-0.324888261131
ACH-000368,-1.16411047695
ACH-000374,-0.716207341086
ACH-000375,-0.489817815091
ACH-000376,-0.576475132334
ACH-000381,-0.471820713907
ACH-000383,-0.377475378742
ACH-000387,-0.46658568732100003
ACH-000389,-0.439116091054
ACH-000390,-0.27341637011
ACH-000393,-0.661649691032
ACH-000395,-0.487496357885
ACH-000397,-0.324332503918
ACH-000401,-0.492913248711
ACH-000402,0.130228938275
ACH-000403,-0.360529033509
ACH-000404,-1.3642047318900001
ACH-000406,-0.848624446068
ACH-000407,-0.39402909415200005
ACH-000408,-0.5276304419860001
ACH-000410,-0.464838050149
ACH-000411,-0.998887569234
ACH-000414,-0.819069307381
ACH-000415,-1.0809509625799998
ACH-000416,-0.36672450885799995
