,FMO1 (2326)
ACH-000004,0.00763248419521
ACH-000007,-0.195019586434
ACH-000009,-0.575472865784
ACH-000011,-0.417217423177
ACH-000012,-0.283974731379
ACH-000013,-0.469357931303
ACH-000014,-0.292915554654
ACH-000015,-0.39259712905199995
ACH-000017,-0.364679025543
ACH-000018,-0.435887342049
ACH-000019,-0.20134340026
ACH-000021,-0.30562271958
ACH-000022,-0.277868173399
ACH-000025,-0.390002421306
ACH-000028,-0.503003775719
ACH-000030,-0.23836951284400001
ACH-000035,-0.481336909411
ACH-000036,-0.433880520431
ACH-000037,-0.38073966550899996
ACH-000039,0.0725480680753
ACH-000040,-0.406022558
ACH-000041,-0.619410217807
ACH-000042,-0.392438869195
ACH-000045,-0.158043080241
ACH-000047,-0.4840274284
ACH-000052,-0.35324065180799996
ACH-000053,-0.22211501596799998
ACH-000054,-0.48473319874
ACH-000055,-0.369269944273
ACH-000060,-0.287237638751
ACH-000067,-0.365056339648
ACH-000070,-0.472552546775
ACH-000075,-0.180060507298
ACH-000078,-0.168656853965
ACH-000082,-0.407834435219
ACH-000085,-0.28081387863
ACH-000086,-0.363218244744
ACH-000087,-0.362500768279
ACH-000092,-0.26353135030200003
ACH-000095,-0.317036226876
ACH-000097,-0.43496677590300004
ACH-000098,-0.316060354929
ACH-000099,-0.35642028078599997
ACH-000108,-0.0886399808516
ACH-000113,-0.363329116997
ACH-000115,-0.211114899593
ACH-000116,-0.508700223361
ACH-000118,-0.29973612016
ACH-000120,-0.350108875039
ACH-000123,-0.281479381128
ACH-000127,-0.313454950807
ACH-000128,-0.33582074987099997
ACH-000132,-0.701732351218
ACH-000133,-0.33078131432700003
ACH-000137,-0.45261696386000005
ACH-000138,-0.235737475355
ACH-000142,-0.12288565930400001
ACH-000143,-0.623975397145
ACH-000146,-0.0648482318301
ACH-000148,-0.46533220642800005
ACH-000150,-0.45507169066299996
ACH-000152,-0.101598237205
ACH-000153,-0.278163884723
ACH-000159,-0.421439674873
ACH-000160,-0.276111485301
ACH-000163,-0.339183439609
ACH-000167,0.009550342466260001
ACH-000168,-0.379111107385
ACH-000169,-0.34114650381399997
ACH-000178,-0.345473818509
ACH-000182,-0.27941113658100003
ACH-000183,-0.214716961639
ACH-000188,-0.123743579157
ACH-000189,-0.122500625303
ACH-000190,-0.339862142814
ACH-000198,-0.38795877984099997
ACH-000204,-0.37762286625200003
ACH-000206,-0.308941904621
ACH-000207,-0.239077992806
ACH-000211,-0.528813210476
ACH-000215,-0.34889844501100004
ACH-000221,-0.317215307464
ACH-000222,-0.34863110397299996
ACH-000223,-0.54387889243
ACH-000226,-0.262440735213
ACH-000227,-0.509221663228
ACH-000228,-0.372087151541
ACH-000231,-0.29750684664500004
ACH-000232,-0.38132209506399994
ACH-000233,-0.38387543713699995
ACH-000234,-0.493583393885
ACH-000235,-0.39602584520000006
ACH-000237,-0.24159327927700003
ACH-000238,-0.36241819572899997
ACH-000243,-0.380517416014
ACH-000244,-0.553381213042
ACH-000246,-0.411886577053
ACH-000248,-0.485855028596
ACH-000250,-0.573310655417
ACH-000251,-0.6768221121349999
ACH-000253,-0.511698258904
ACH-000255,-0.492063852847
ACH-000256,-0.564209629671
ACH-000257,-0.404317422381
ACH-000258,-0.289935105706
ACH-000259,-0.44239162324299997
ACH-000260,-0.310635144815
ACH-000261,-0.35983721020599996
ACH-000262,-0.57600909253
ACH-000263,-0.150886401978
ACH-000264,-0.48923490538500003
ACH-000265,-0.5228896452449999
ACH-000266,-0.353756891186
ACH-000272,-0.556603799596
ACH-000273,-0.441599088715
ACH-000274,-0.249282429586
ACH-000277,-0.220817194921
ACH-000278,-0.38498697682800004
ACH-000279,-0.428517953901
ACH-000280,-0.018956152804799998
ACH-000281,-0.355182618654
ACH-000288,-0.334899534299
ACH-000291,-0.29793459164999997
ACH-000293,-0.166682286259
ACH-000294,-0.193545338515
ACH-000295,-0.36679331932899994
ACH-000296,-0.507789022656
ACH-000302,-0.401215435162
ACH-000304,-0.77363749037
ACH-000307,-0.47649548550099996
ACH-000308,-0.44614164735399997
ACH-000310,-0.051265553129599996
ACH-000311,-0.36725059253700004
ACH-000312,-0.340971317306
ACH-000315,-0.248745333219
ACH-000316,0.0063261374266700005
ACH-000317,-0.19103351771299998
ACH-000318,-0.44190107798600003
ACH-000319,-0.422793775155
ACH-000320,-0.222050176113
ACH-000322,-0.29569216166900003
ACH-000323,-0.176232377157
ACH-000324,-0.475975992686
ACH-000329,-0.31952432116
ACH-000330,-0.158490525864
ACH-000331,-0.39115821819200003
ACH-000332,-0.446790295608
ACH-000334,-0.36462980034599995
ACH-000335,-0.41107366332500006
ACH-000336,-0.267881721305
ACH-000337,-0.575651674332
ACH-000339,-0.279943393813
ACH-000341,-0.140613132489
ACH-000348,-0.49848828907
ACH-000350,-0.634103437741
ACH-000352,-0.41213199736999995
ACH-000356,-0.48946173916599994
ACH-000361,-0.103199268894
ACH-000362,-0.22697186532400002
ACH-000363,-0.335252171216
ACH-000364,-0.507988195612
ACH-000365,-0.300992574117
ACH-000366,-0.484058347792
ACH-000368,-0.279653494535
ACH-000374,-0.28882328964000004
ACH-000375,-0.507280534825
ACH-000376,-0.322284634557
ACH-000381,-0.522337769152
ACH-000383,-0.40871722212
ACH-000387,-0.229677196626
ACH-000389,-0.516947958398
ACH-000390,-0.397557468173
ACH-000393,-0.425698060602
ACH-000395,-0.503770508868
ACH-000397,-0.43139272221299996
ACH-000401,-0.264707908017
ACH-000402,-0.07721195014339999
ACH-000403,-0.5384539823560001
ACH-000404,-0.921083725227
ACH-000406,-0.193411715503
ACH-000407,-0.200592197435
ACH-000408,-0.105000200492
ACH-000410,-0.384118387159
ACH-000411,-0.421070167041
ACH-000414,-0.442692598367
ACH-000415,-0.334630398299
ACH-000416,-0.527357794354
ACH-000420,-0.5030390252979999
ACH-000421,-0.567517533385
ACH-000424,-0.385832873767
ACH-000425,-0.344257554209
ACH-000426,-0.08596438678130001
ACH-000427,-0.587235451162
ACH-000433,-0.486500141672
ACH-000436,-0.495265451964
ACH-000444,-0.407262773289
ACH-000445,-0.491117207524
ACH-000448,-0.544684117002
ACH-000450,-0.217825757469
ACH-000452,-0.348313061766
ACH-000454,-0.47905235958000003
ACH-000458,-0.598487827247
ACH-000459,-0.245073528482
ACH-000460,-0.26915578427299997
ACH-000461,-0.32117922547899996
ACH-000463,-0.333980789644
ACH-000464,-0.717424639426
ACH-000466,-0.230758842469
ACH-000467,-0.29512183285599997
ACH-000468,-0.356580391712
ACH-000469,-0.337375053745
ACH-000470,-0.266429175148
ACH-000471,-0.23837134249800002
ACH-000472,-0.241713019641
ACH-000473,-0.405154801412
ACH-000475,-0.55806610505
ACH-000476,-0.52556064821
ACH-000477,-0.27002497799
ACH-000480,-0.191978123253
ACH-000481,-0.379896410293
ACH-000483,-0.21206534429200002
ACH-000484,-0.28931680875
ACH-000485,-0.29345458054900003
ACH-000486,-0.602614750063
ACH-000487,-0.23981298882399998
ACH-000488,-0.314637504943
ACH-000490,-0.42838847000200003
ACH-000491,-0.5737633973640001
ACH-000495,-0.782188676572
ACH-000496,-0.305425238702
ACH-000499,-0.218808693999
ACH-000500,-0.833925836082
ACH-000502,-0.387350018982
ACH-000503,-0.418852501028
ACH-000505,-0.50203308047
ACH-000507,-0.275574712301
ACH-000510,-0.467189426334
ACH-000511,-0.368626509555
ACH-000512,-0.462365876933
ACH-000516,-0.338971757197
ACH-000517,-0.38393542246
ACH-000518,-0.5083818654119999
ACH-000520,-0.5093859957419999
ACH-000521,-0.274559028636
ACH-000522,-0.40145161688000003
ACH-000524,-0.34686699951800004
ACH-000527,-0.439137985374
ACH-000528,-0.33272934788
ACH-000537,-0.356817153455
ACH-000541,-0.315060771523
ACH-000542,-0.324999725473
ACH-000544,-0.326857832918
ACH-000545,-0.46125300122
ACH-000547,-0.722510031953
ACH-000548,-0.38223682179499996
ACH-000549,-0.46939440411300004
ACH-000550,-0.29881200149
ACH-000552,-0.5551457412290001
ACH-000556,-0.318798500191
ACH-000557,-0.342361717103
ACH-000570,-0.264555466992
ACH-000571,-0.470964046432
ACH-000573,-0.280433438529
ACH-000576,-0.41810045408200003
ACH-000580,-0.332754875667
ACH-000584,-0.5059208072420001
ACH-000585,-0.42245840359399994
ACH-000588,-0.353472402657
ACH-000589,-0.409112187465
ACH-000591,-0.216038327098
ACH-000593,-0.34176943179700003
ACH-000600,-0.465446019152
ACH-000601,-0.255374002767
ACH-000604,-0.432512455688
ACH-000605,-0.49594988743
ACH-000606,-0.43047807377499997
