,RING1 (6015)
ACH-000279,-0.17874630390299998
ACH-000280,-0.0586611096059
ACH-000281,0.250885085778
ACH-000288,0.0026517943775599996
ACH-000291,-0.10263103309699999
ACH-000293,-0.0286419511604
ACH-000294,0.199206323073
ACH-000295,-0.152097468149
ACH-000296,-0.133526190087
ACH-000302,-0.09816019727219999
ACH-000304,-0.297168609497
ACH-000307,-0.0474497219927
ACH-000308,-0.208035105501
ACH-000310,-0.173879899001
ACH-000311,-0.24100670745799999
ACH-000312,-0.37978550604
ACH-000315,-0.021914502152999997
ACH-000316,-0.109379216116
ACH-000317,0.08387690033980001
ACH-000318,0.13739642706900002
ACH-000319,-0.0704890020061
ACH-000320,0.123118290559
ACH-000322,0.0576044737376
ACH-000323,-0.0666357451286
ACH-000324,-0.135602431936
ACH-000329,0.16507234291300002
ACH-000330,-0.412104985969
ACH-000331,-0.186531662029
ACH-000332,0.303015761887
ACH-000334,-0.41908868002599997
ACH-000335,0.00936403309559
ACH-000336,-0.228254131316
ACH-000337,-0.35867069812799995
ACH-000339,-0.0130160976272
ACH-000341,-0.118657824429
ACH-000348,-0.03690869644269999
ACH-000350,0.0300141890473
ACH-000352,-0.6311387705870001
ACH-000356,-0.38698122454499995
ACH-000361,0.0650874725846
ACH-000362,0.0773895331822
ACH-000363,-0.408447040318
ACH-000364,-0.0560595604672
ACH-000365,-0.0647894522891
ACH-000366,-0.232269569939
ACH-000368,-0.08691120897669999
ACH-000374,-0.313133835905
ACH-000375,-0.119174289754
ACH-000376,0.0005776170575750001
ACH-000381,-0.367231477142
ACH-000383,-0.158742389253
ACH-000387,-0.133286814153
ACH-000389,0.21627049513399998
ACH-000390,-0.0730743053803
ACH-000393,-0.157732604441
ACH-000395,-0.0434683390369
ACH-000397,0.022389912604900003
ACH-000401,-0.0158412000627
ACH-000402,-0.40445095801500003
ACH-000403,0.0834704550953
ACH-000404,0.142309729001
ACH-000406,-0.0846986647163
ACH-000407,-0.234854762192
ACH-000408,-0.144214061319
ACH-000410,-0.0273468310904
ACH-000411,-0.010853955301000001
ACH-000414,-0.0327444524855
ACH-000415,-0.12668243613299998
ACH-000416,-0.24960028793000003
ACH-000420,-0.22203930196999996
ACH-000421,0.073530875509
ACH-000424,-0.0785422634671
ACH-000425,-0.11996098064300001
ACH-000426,-0.290800276677
ACH-000427,-0.177635734159
ACH-000433,-0.103592014081
ACH-000436,-0.208753479686
ACH-000444,-0.027181535797700003
ACH-000445,0.00853204581792
ACH-000448,-0.230230166227
ACH-000450,-0.430183875083
ACH-000452,-0.267731998596
ACH-000454,-0.32101980238600003
ACH-000458,-0.07757376066989999
ACH-000459,-0.292199524344
ACH-000460,-0.15318435287
ACH-000461,-0.22866426688400002
ACH-000463,0.0977500045699
ACH-000464,0.465336370458
ACH-000466,-0.0587141503459
ACH-000467,-0.337160546136
ACH-000468,-0.280381130481
ACH-000469,-0.0871117930434
ACH-000470,-0.258221490423
ACH-000471,-0.25661793162200003
ACH-000472,0.0427751010537
ACH-000473,-0.0919954075642
ACH-000475,-0.08972046308589998
ACH-000476,0.047895074557099994
ACH-000477,-0.184182355601
ACH-000480,-0.17552494857099998
ACH-000481,-0.032545619323299996
ACH-000483,-0.0404856811742
ACH-000484,0.5371452934800001
ACH-000485,-0.286470500119
ACH-000486,-0.105666706961
ACH-000487,-0.27335075164
ACH-000488,-0.0698376359363
ACH-000490,0.11842205871400001
ACH-000491,0.235006915871
ACH-000495,-0.046077339144599994
ACH-000496,-0.35882295119400004
ACH-000499,-0.268333735324
ACH-000500,0.0568362038065
ACH-000502,0.0202635301162
ACH-000503,0.49291589865099994
ACH-000505,0.0598509349206
ACH-000507,0.239550865096
ACH-000510,-0.07863800260119999
ACH-000511,-0.11844819815400001
ACH-000512,-0.597102092206
ACH-000516,-0.48784261967200004
ACH-000517,0.11248909983
ACH-000518,-0.0160521890405
ACH-000520,-0.13144998352499998
ACH-000521,0.447494996483
ACH-000522,-0.0383275257757
ACH-000524,-0.221879336827
ACH-000527,-0.039607380282099994
ACH-000528,0.14359684575099999
ACH-000537,-0.138425748279
ACH-000541,-0.30704829142900003
ACH-000542,0.09848662258610001
ACH-000544,-0.08322858286139999
ACH-000545,0.0214611267436
ACH-000547,0.0762692812484
ACH-000548,-0.0762499525206
ACH-000549,-0.129459929345
ACH-000550,0.263772102291
ACH-000552,-0.118138628599
ACH-000556,0.109928237906
ACH-000557,0.105422067294
ACH-000570,0.27058215337200003
ACH-000571,0.197881247811
ACH-000573,-0.13208609108
ACH-000576,-0.240338005815
ACH-000580,0.0207482075492
ACH-000584,-0.19125747485199998
ACH-000585,-0.154561664568
ACH-000588,-0.323234366529
ACH-000589,-0.14250675159700002
ACH-000591,-0.09851475983689999
ACH-000593,0.0118883556689
ACH-000600,-0.14822992428200002
ACH-000601,0.0228401131759
ACH-000604,0.10795570180700001
ACH-000605,-0.00114598332494
ACH-000606,-0.0170224266807
ACH-000608,0.150477835212
ACH-000614,0.131225672974
ACH-000616,-0.12756106504
ACH-000618,-0.140887140371
ACH-000619,-0.15450896718
ACH-000620,-0.116058220341
ACH-000621,-0.157865818333
ACH-000622,-0.20621202913199999
ACH-000623,-0.113188965372
ACH-000624,-0.0456940804494
ACH-000627,-0.243855067874
ACH-000630,-0.341979110458
ACH-000632,-0.24670886167800002
ACH-000633,-0.0395343717972
ACH-000637,-0.258978790702
ACH-000638,-0.07210397883189999
ACH-000646,0.151195410816
ACH-000647,-0.371924125307
ACH-000648,0.207970652802
ACH-000649,-0.08277312361269999
ACH-000651,0.0716444685909
ACH-000652,0.106847311098
ACH-000653,-0.18723161928100002
ACH-000657,-0.118794069517
ACH-000658,-0.131298624693
ACH-000661,0.0256015543536
ACH-000662,-0.0643525866537
ACH-000663,0.045340389198699996
ACH-000665,-0.24502954764
ACH-000671,0.0760017614931
ACH-000673,-0.09444785569269999
ACH-000676,-0.06928213916010001
ACH-000677,-0.0358158481817
ACH-000681,-0.109719996732
ACH-000682,-0.123326778378
ACH-000683,-0.365651640444
ACH-000684,-0.09328521494439998
ACH-000688,-0.0737146343001
ACH-000693,-0.10539086105499999
ACH-000694,-0.171321307165
ACH-000695,-0.15787270117000002
ACH-000696,-0.0356183996783
ACH-000697,-0.237282703431
ACH-000699,0.208370279323
ACH-000701,-0.0491630099318
ACH-000706,-0.0813026000826
ACH-000711,-0.313163645284
ACH-000713,-0.36214775069399996
ACH-000714,-0.269890233398
ACH-000718,-0.0667903768596
ACH-000720,-0.352195475894
ACH-000721,-0.012825088684200002
ACH-000724,0.196312071112
ACH-000725,-0.153021567081
ACH-000732,-0.0716786337461
ACH-000734,-0.268629454089
ACH-000735,-0.114725624093
ACH-000736,0.0371064346501
ACH-000738,-0.0756306929364
ACH-000746,-0.0806224308758
ACH-000747,0.19750062808899999
ACH-000748,0.14557325170399998
ACH-000753,0.08243115592389999
ACH-000756,-0.113235918596
ACH-000757,-0.160873294172
ACH-000758,0.0473863891638
ACH-000760,0.293303446838
ACH-000763,-0.454091389582
ACH-000764,-0.434675312874
ACH-000765,-0.13986101805
ACH-000766,-0.061880068266199996
ACH-000767,-0.24323463655000002
ACH-000768,-0.18358839378699998
ACH-000769,-0.09584849729530001
ACH-000770,-0.0440690720056
ACH-000771,-0.0138139542151
ACH-000773,0.0369402201733
ACH-000776,-0.154975443554
ACH-000777,-0.060106725831000005
ACH-000778,0.09430059917269999
ACH-000781,0.053891169203500004
ACH-000782,-0.265261407122
ACH-000783,-0.323201222156
ACH-000784,0.0341708594416
ACH-000785,0.078527397348
ACH-000787,-0.00452712857342
ACH-000788,-0.08999532774010001
ACH-000791,-0.07028875308110001
ACH-000792,-0.201066971532
ACH-000794,0.058280220734299996
ACH-000796,0.231840636972
ACH-000799,0.0382515728775
ACH-000800,0.00226223007796
ACH-000802,-0.26005590748199997
ACH-000804,-0.23879249492199997
ACH-000805,-0.0687674618097
ACH-000809,-0.137241744054
ACH-000810,-0.25595012900499997
ACH-000811,-0.11110018514900001
ACH-000817,-0.415210469471
ACH-000819,-0.096983072029
ACH-000820,0.00179184632416
ACH-000821,-0.0008166443222289999
ACH-000822,-0.0131673026838
ACH-000823,0.0793046781083
ACH-000824,-0.175154565058
ACH-000827,-0.014579650827
ACH-000829,-0.024016664887299997
ACH-000831,-0.0727517113753
ACH-000832,-0.03725344920319999
ACH-000833,0.40338955063500004
ACH-000834,-0.014301338877299999
ACH-000835,0.09629453499389999
ACH-000836,0.157200665839
ACH-000837,-0.0192771037446
ACH-000838,-0.235012488404
ACH-000839,-0.12009805661800001
ACH-000840,0.043548642754
ACH-000841,-0.36780887791999994
ACH-000843,0.0312736018242
ACH-000846,-0.052729688833499995
ACH-000847,-0.140587095472
ACH-000848,-0.18379369288199998
ACH-000849,-0.118646254643
ACH-000851,-0.228156283438
ACH-000855,-0.0954269970617
ACH-000856,-0.213202364562
ACH-000858,-0.104095757657
ACH-000859,-0.226015621233
ACH-000861,0.049808431405800005
ACH-000862,-0.222810958709
ACH-000865,-0.10567541302899999
ACH-000866,-0.154903290677
ACH-000867,-0.160583606602
ACH-000869,-0.569888287213
ACH-000872,0.203652950277
ACH-000873,-0.267337534773
ACH-000876,-0.256867897613
ACH-000878,-0.131135250477
ACH-000880,0.403981440756
ACH-000881,0.27571680408300003
ACH-000882,0.0050849534559099996
ACH-000884,-0.115069248236
ACH-000885,0.0279287762623
ACH-000887,-0.10975781612199999
ACH-000888,-0.246864525647
ACH-000889,-0.595766901099
ACH-000890,0.10673317586200001
ACH-000896,-0.114282768617
ACH-000898,-0.041588392177499996
ACH-000900,0.0131178107546
ACH-000901,-0.170520782717
ACH-000905,-0.204794430801
ACH-000906,-0.07103756886280001
ACH-000907,-0.451935367833
ACH-000910,-0.5190017604899999
ACH-000911,-0.0941382725791
ACH-000912,-0.0828238295272
ACH-000913,-0.35176705590499996
ACH-000915,-0.0316198002549
ACH-000916,0.229960918575
ACH-000917,-0.005535939540140001
ACH-000921,-0.176284242053
ACH-000924,-0.103963032162
ACH-000926,-0.369519839781
ACH-000928,0.0685551522503
ACH-000929,-0.05707139877180001
ACH-000932,0.0764290745144
ACH-000935,-0.0194756271267
ACH-000936,-0.157604874872
ACH-000937,-0.10416770092199999
ACH-000938,-0.23782788174699998
ACH-000939,0.30878279293099997
ACH-000941,-0.194948731308
ACH-000943,-0.0348316531636
ACH-000946,0.004740174630069999
ACH-000947,-0.318246882223
ACH-000948,-0.0522687064642
ACH-000950,0.129080647439
ACH-000953,-0.251118586762
ACH-000957,-0.416671255414
ACH-000958,0.14868901934599998
ACH-000960,0.0168063450315
ACH-000963,-0.007870718438189999
ACH-000968,-0.22957956634799997
ACH-000969,-0.11237873359999999
ACH-000973,-0.17111031794599998
ACH-000974,-0.07240379486330001
ACH-000975,0.056775795804900005
ACH-000976,-0.00975381848014
ACH-000978,0.0475258393188
ACH-000980,-0.11021975470999999
ACH-000984,-0.17486971176600002
ACH-000986,0.046177717805599997
ACH-000988,-0.044744930208
ACH-000993,-0.0563436288915
ACH-000994,-0.163824704088
ACH-000996,-0.23057489804900003
ACH-001001,-0.0527909958674
ACH-001020,0.422275262312
ACH-001028,-0.152048038522
ACH-001031,-0.48620565937700005
ACH-001038,-0.127364847714
ACH-001048,-0.0375405848721
ACH-001050,-0.0637924256251
ACH-001053,-0.45718267726899997
ACH-001054,-0.20669493067000003
ACH-001061,-0.0067804093991600005
ACH-001067,-0.0470711862165
ACH-001075,0.07686321852610001
ACH-001096,-0.235090880359
ACH-001128,0.502730872442
ACH-001134,-0.00460173726601
ACH-001151,-0.107915974187
ACH-001163,-0.11899475693499999
ACH-001164,0.153820169656
ACH-001173,0.0399537370202
ACH-001183,0.028940460211900002
ACH-001184,0.120765984918
ACH-001190,-0.35869115260799994
ACH-001192,-0.133396585599
ACH-001193,0.177551568018
ACH-001196,0.0411535311358
ACH-001197,-0.23313698956
ACH-001205,-0.0360282260989
ACH-001211,-0.145018729804
ACH-001212,-0.20617992550500003
ACH-001228,0.114867903633
ACH-001232,-0.0207914683912
ACH-001239,-0.34148555668499997
ACH-001274,0.158070694825
ACH-001275,-0.7279506339309999
ACH-001277,-0.0431058997954
ACH-001278,-0.290950628717
ACH-001280,-0.695453860964
ACH-001283,-0.23198451678399998
ACH-001289,0.108419049824
ACH-001295,-0.11169660889000001
ACH-001300,-0.564170150178
ACH-001301,-0.16852377283199999
ACH-001302,-0.168974789786
ACH-001303,-0.202263014292
ACH-001306,-0.128123553618
ACH-001318,-0.214732790972
ACH-001322,-0.14812945523
ACH-001328,-0.146789596884
ACH-001332,-0.143754940579
ACH-001333,0.038004002875
ACH-001336,-0.234718956017
ACH-001340,-0.209160081789
ACH-001346,-0.0805986519149
ACH-001353,-0.014035329553
ACH-001354,-0.21414767682799998
ACH-001367,0.00135316966897
ACH-001368,-0.12357251127699999
ACH-001374,-0.180077618881
ACH-001375,0.23190113670600002
ACH-001377,-0.0172361902653
ACH-001380,0.13511975169399998
ACH-001391,-0.177155635825
ACH-001407,-0.0136142522987
ACH-001408,-0.037332997336699994
ACH-001413,-0.0027258225287600003
ACH-001430,-0.141559806987
ACH-001431,0.0466467276125
ACH-001450,-0.432328881981
ACH-001496,0.0694376824981
ACH-001500,-0.0062590701452
ACH-001521,0.139476407273
ACH-001523,-0.0447912334065
ACH-001532,-0.0989149153572
ACH-001536,-0.0410933410739
ACH-001550,0.0309523759268
ACH-001552,-0.078284935996
ACH-001554,-0.20103804528299998
ACH-001645,-0.0576060125342
ACH-001654,0.011272211509200002
ACH-001715,-0.00152530483872
ACH-001735,-0.09972118865499999
ACH-001736,0.0240479094931
ACH-001737,-0.005210232051909999
ACH-001740,-0.355231115287
ACH-001745,-0.129935562694
ACH-001750,0.0112585099494
ACH-001765,-0.32308556876899996
ACH-001956,-0.00236108369127
ACH-001957,0.14242134583
