,COMMD3 (23412)
ACH-000004,-0.0650443879554
ACH-000007,-0.138759304851
ACH-000009,0.10312403031600001
ACH-000011,-0.860512133048
ACH-000012,-0.107476439368
ACH-000013,-0.06964718098060001
ACH-000014,-0.180404119824
ACH-000015,-0.193002231387
ACH-000017,0.11384310284000002
ACH-000018,0.0167918014483
ACH-000019,-0.145566272754
ACH-000021,-0.31568325749299997
ACH-000022,-0.0684117580788
ACH-000025,-0.043865881832
ACH-000028,-0.10988548143799999
ACH-000030,-0.293244493226
ACH-000035,-0.114483090793
ACH-000036,-0.529852221931
ACH-000037,-0.055318986357899995
ACH-000039,-0.04256147623980001
ACH-000040,-0.219069223383
ACH-000041,-0.158659304363
ACH-000042,-0.312206820642
ACH-000045,0.005068981107020001
ACH-000047,-0.178085279211
ACH-000052,-0.171289328361
ACH-000053,-0.0446296090795
ACH-000054,-0.23751654616300003
ACH-000055,0.163389635224
ACH-000060,-0.05161949723399999
ACH-000067,-0.102678883621
ACH-000070,-0.20218681952300002
ACH-000075,-0.0708826532897
ACH-000078,-0.298896814567
ACH-000082,-0.0349238820943
ACH-000085,0.0342881705874
ACH-000086,-0.0776975331774
ACH-000087,-0.035806519852499996
ACH-000092,-0.0281933638089
ACH-000095,-0.22562459515799999
ACH-000097,-0.255745390455
ACH-000098,0.127118872972
ACH-000099,-0.402303911769
ACH-000108,-0.294685811839
ACH-000113,-0.198989291238
ACH-000115,-0.12636968393
ACH-000116,-0.295544380332
ACH-000118,-0.39406765059500004
ACH-000120,0.0623959357748
ACH-000123,-0.176863393828
ACH-000127,-0.264232194855
ACH-000128,-0.009391444224020001
ACH-000132,-0.44640591954400005
ACH-000133,-0.646116804699
ACH-000137,-0.12977383675100002
ACH-000138,-0.121374078202
ACH-000142,-0.7623008147310001
ACH-000143,-0.39880976925399997
ACH-000146,-0.244686655781
ACH-000148,-0.209558519605
ACH-000150,0.032069227226900004
ACH-000152,-0.0937485179734
ACH-000153,-0.146721098119
ACH-000159,-0.302113422209
ACH-000160,0.0985171862117
ACH-000163,0.0144620230818
ACH-000167,-0.349454272791
ACH-000168,-0.281933949491
ACH-000169,0.234006591998
ACH-000178,-0.130267028285
ACH-000182,-0.116331766054
ACH-000183,-0.11638818102
ACH-000188,-0.15846501270899999
ACH-000189,-0.10559870338199999
ACH-000190,0.042401019705300004
ACH-000198,-0.30492554481999995
ACH-000204,-0.272393433663
ACH-000206,-0.0997896638866
ACH-000207,-0.222709682541
ACH-000211,-0.342114380295
ACH-000215,-0.37508215810999995
ACH-000221,0.10397068684800001
ACH-000222,0.020720910455900004
ACH-000223,-0.196041421414
ACH-000226,0.0248253423153
ACH-000227,-0.246139273494
ACH-000228,-0.258034499307
ACH-000231,0.0493621198295
ACH-000232,-0.203886802544
ACH-000233,-0.127922734017
ACH-000234,-0.18822038379
ACH-000235,-0.07144005604669999
ACH-000237,-0.296864683963
ACH-000238,-0.47771205515299997
ACH-000243,-0.11886046319
ACH-000244,-0.21428293822
ACH-000246,-0.278950480409
ACH-000248,0.15231122808
ACH-000250,-0.0557350925276
ACH-000251,-0.232989013635
ACH-000253,0.010727021232700001
ACH-000255,0.0246541741108
ACH-000256,-0.276732637046
ACH-000257,-0.204847075791
ACH-000258,-0.0757810900243
ACH-000259,-0.253665834791
ACH-000260,-0.197746768996
ACH-000261,-0.110392033106
ACH-000262,-0.0828390590347
ACH-000263,0.0449917191388
ACH-000264,-0.205025475897
ACH-000265,-0.0667772525315
ACH-000266,-0.373829763266
ACH-000272,-0.5112038666350001
ACH-000273,-0.535107983463
ACH-000274,-0.19296644990400003
ACH-000277,0.0171930480489
ACH-000278,-0.0918637888765
ACH-000279,0.248481191772
ACH-000280,-0.315350431055
ACH-000281,-0.452772492905
ACH-000288,-0.176747474335
ACH-000291,-0.0709228327411
ACH-000293,-0.08584694806399999
ACH-000294,-0.915925230097
ACH-000295,0.100637579716
ACH-000296,-0.19076844378600002
ACH-000302,-0.14765221912499998
ACH-000304,-0.110662534808
ACH-000307,-0.404961303897
ACH-000308,-0.412077153355
ACH-000310,-0.162455333273
ACH-000311,-0.20792066063900003
ACH-000312,-0.158384223687
ACH-000315,0.122644327663
ACH-000316,-0.44316562055299996
ACH-000317,-0.132516668156
ACH-000318,-0.233432134107
ACH-000319,-0.0961213737859
ACH-000320,-0.107277077205
ACH-000322,-0.0520612370979
ACH-000323,-0.326738863067
ACH-000324,-0.614321955805
ACH-000329,-0.100199067327
ACH-000330,-0.303959399905
ACH-000331,-0.778433447212
ACH-000332,-0.229304361496
ACH-000334,-0.0114385980125
ACH-000335,-0.0148910695519
ACH-000336,0.0443212223052
ACH-000337,0.0457310840817
ACH-000339,0.07305656117039999
ACH-000341,-0.16334746652499998
ACH-000348,-0.268220943568
ACH-000350,0.134445473959
ACH-000352,-0.135841593413
ACH-000356,-0.16312219578099998
ACH-000361,-0.185048295535
ACH-000362,-0.453347105319
ACH-000363,-0.19622135229200002
ACH-000364,-0.27150196661
ACH-000365,0.07070679050489999
ACH-000366,-0.162689496501
ACH-000368,-0.135840889254
ACH-000374,-0.129692482734
ACH-000375,-0.26603502714099997
ACH-000376,-0.100753322862
ACH-000381,0.040905663076499996
ACH-000383,0.0646419578355
ACH-000387,-0.106072521568
ACH-000389,-0.204446053499
ACH-000390,-0.053563710033800005
ACH-000393,-0.022540577773099996
ACH-000395,-0.7461060345389999
ACH-000397,-0.323230940364
ACH-000401,-0.176964461952
ACH-000402,0.12304026180500001
ACH-000403,0.0370188408624
ACH-000404,-0.517938259842
ACH-000406,-0.18313268264600002
ACH-000407,-0.379353621867
ACH-000408,-0.0890592850598
ACH-000410,-0.083003162097
ACH-000411,-0.288570507847
ACH-000414,-0.5753323085450001
ACH-000415,-0.19615853776
ACH-000416,-0.180516868605
ACH-000420,-0.34244978638400003
ACH-000421,-0.168490663001
ACH-000424,-0.348151965208
ACH-000425,-0.390412000943
ACH-000426,-0.481015267706
ACH-000427,0.008543168070460001
ACH-000433,-0.257064617358
ACH-000436,-0.19486590824499997
ACH-000444,0.0314032467496
ACH-000445,-0.134496097618
ACH-000448,-0.01775798141
ACH-000450,-0.912907606915
ACH-000452,-0.404275933451
ACH-000454,-0.16109379843
ACH-000458,-0.198264103075
ACH-000459,-0.28401308700100003
ACH-000460,-0.407853254454
ACH-000461,-0.313244883405
ACH-000463,-0.155130716022
