,EGR1 (1958)
ACH-000004,-0.010833394213299999
ACH-000007,-0.170229409316
ACH-000009,-0.360371269748
ACH-000011,0.06255730316750001
ACH-000012,-0.020309387273
ACH-000013,0.004538419835999999
ACH-000014,0.0343587598613
ACH-000015,0.08326104296310001
ACH-000017,-0.026018634509900003
ACH-000018,0.192794209483
ACH-000019,-0.153903154549
ACH-000021,-0.0213774784993
ACH-000022,-0.0160232262817
ACH-000025,0.00129440019854
ACH-000028,-0.046344554658800004
ACH-000030,-0.084112971322
ACH-000035,0.0386047645201
ACH-000036,0.034185594427099994
ACH-000037,0.0965325869409
ACH-000039,0.20446139276099998
ACH-000040,0.218685836403
ACH-000041,-0.203548942612
ACH-000042,-0.0709872971457
ACH-000045,0.0191658110087
ACH-000047,-0.354662473534
ACH-000052,-0.0345040068026
ACH-000053,-0.120522053372
ACH-000054,-0.00192189006945
ACH-000055,0.016558368677399998
ACH-000060,-0.07791189963600001
ACH-000067,0.043693547105199994
ACH-000070,-0.082391578819
ACH-000075,-0.16309079507500002
ACH-000078,0.14649017163699998
ACH-000082,-0.0888432768281
ACH-000085,0.044655198918900005
ACH-000086,0.0124084807694
ACH-000087,0.043299938484500006
ACH-000092,0.06697413064640001
ACH-000095,-0.0576897816407
ACH-000097,-0.060502166445899994
ACH-000098,0.0917667090798
ACH-000099,0.00129575443224
ACH-000108,-0.201474056305
ACH-000113,0.038964464109699996
ACH-000115,-0.117269026316
ACH-000116,-0.0878707984846
ACH-000118,-0.0739272811984
ACH-000120,0.150631550932
ACH-000123,0.0455689164372
ACH-000127,-0.063538848368
ACH-000128,-0.31254789991799997
ACH-000132,-0.136505819799
ACH-000133,0.0959759050195
ACH-000137,-0.0165112435119
ACH-000138,-0.0148425686598
ACH-000142,0.110597104795
ACH-000143,0.048383319983599994
ACH-000146,-0.07152401877589999
ACH-000148,-0.09618509306970001
ACH-000150,-0.0803608558942
ACH-000152,-0.051505179649099994
ACH-000153,0.0264851392946
ACH-000159,-0.23533153310600002
ACH-000160,0.0663135067599
ACH-000163,0.111040388499
ACH-000167,0.039293734716800005
ACH-000168,0.12386975134299999
ACH-000169,0.112319779387
ACH-000178,-0.115551668781
ACH-000182,-0.176663629456
ACH-000183,-0.16204412938100002
ACH-000188,0.176466371517
ACH-000189,0.16136425632200002
ACH-000190,0.0816062297152
ACH-000198,0.00312266929606
ACH-000204,-0.23586326846099998
ACH-000206,-0.89600542341
ACH-000207,0.204434526289
ACH-000211,0.0908690548147
ACH-000215,0.04256429474909999
ACH-000221,-0.0577647096395
ACH-000222,-0.255871967083
ACH-000223,0.056398144709300005
ACH-000226,-0.133862082749
ACH-000227,-0.0802664437851
ACH-000228,0.153252439089
ACH-000231,-0.100400429026
ACH-000232,-0.130561244375
ACH-000233,-0.149549269497
ACH-000234,-0.0222352304378
ACH-000235,-0.0843401096888
ACH-000237,0.0356680994575
ACH-000238,0.0921676846505
ACH-000243,-0.0633879415349
ACH-000244,0.436326040624
ACH-000246,-0.160799928566
ACH-000248,-0.0501511770807
ACH-000250,-0.0790083704263
ACH-000251,-0.046433089852599994
ACH-000253,-0.133753767119
ACH-000255,-0.0661432581621
ACH-000256,-0.0806979416813
ACH-000257,-0.22549732932799998
ACH-000258,-0.284280427077
ACH-000259,0.035059532376099996
ACH-000260,-0.10293380823699999
ACH-000261,0.0605015263805
ACH-000262,-0.08126680293039999
ACH-000263,-0.288457759096
ACH-000264,-0.20131537381499998
ACH-000265,0.177218937
ACH-000266,-0.127795659072
ACH-000272,-0.0958640337088
ACH-000273,-0.06618110976660001
ACH-000274,-0.11816761933700001
ACH-000277,-0.16984943589200002
ACH-000278,-0.0251022510674
ACH-000279,-0.275084106908
ACH-000280,0.287086972461
ACH-000281,-0.202994159813
ACH-000288,0.21261720253199998
ACH-000291,-0.28442291233899997
ACH-000293,-0.301451571159
ACH-000294,0.10919410002900001
ACH-000295,-0.116943412068
ACH-000296,-0.227064292227
ACH-000302,-0.013830367002299998
ACH-000304,-0.0159313457097
ACH-000307,0.015898156277
ACH-000308,-0.239614296459
ACH-000310,0.11064951638000001
ACH-000311,-0.10372508607000001
ACH-000312,-0.186311516744
ACH-000315,-0.0368593729038
ACH-000316,0.07170786386410001
ACH-000317,0.0606935263402
ACH-000318,0.014222970008300001
ACH-000319,-0.139225195217
ACH-000320,-0.09788509240260002
ACH-000322,0.23067022919100003
ACH-000323,-0.0116963947894
ACH-000324,-0.08085832932419999
ACH-000329,-0.102608707433
ACH-000330,-0.14715761221100002
ACH-000331,-0.041462726215199995
ACH-000332,-0.121344045165
ACH-000334,-0.26217485790899997
ACH-000335,0.0170747718766
ACH-000336,0.597558914424
ACH-000337,-0.40085864692
ACH-000339,-0.0819998148592
ACH-000341,-0.0331935592615
ACH-000348,-0.16456502309
ACH-000350,-0.0850341514347
ACH-000352,-0.00654965686186
ACH-000356,-0.12660453969000002
ACH-000361,-0.082617449918
ACH-000362,-0.00955254138198
ACH-000363,-0.19760336277399998
ACH-000364,-0.0498608924811
ACH-000365,-0.00792814288095
ACH-000366,0.0353329661661
ACH-000368,0.185845567539
ACH-000374,-0.196678576121
ACH-000375,-0.102908072686
ACH-000376,0.0144848236812
ACH-000381,-0.0888305300859
ACH-000383,-0.037129779953099996
ACH-000387,0.09745883244539999
ACH-000389,-0.226747215337
ACH-000390,-0.0340879858612
ACH-000393,0.0672729122064
ACH-000395,-0.185969485865
ACH-000397,-0.152479347509
ACH-000401,0.0963361886222
ACH-000402,0.367152936848
ACH-000403,-0.232352379885
ACH-000404,-0.00993071659199
ACH-000406,0.0653748403855
ACH-000407,-0.017224965840599998
ACH-000408,0.157729911069
ACH-000410,0.07933953392910001
ACH-000411,-0.11183331654300001
ACH-000414,-0.044595276856399996
ACH-000415,-0.0359451507557
ACH-000416,0.0108712777299
ACH-000420,-0.133384848106
ACH-000421,-0.108987565409
ACH-000424,-0.07497830888280001
ACH-000425,-0.102461616812
ACH-000426,-0.216744557953
ACH-000427,-0.0665277436153
ACH-000433,0.007335144960350001
ACH-000436,-0.0757534416617
ACH-000444,-0.041140331005599995
ACH-000445,-0.139082376679
ACH-000448,-0.122842704275
ACH-000450,0.165369994027
ACH-000452,-0.000290350195577
ACH-000454,-0.19212753135299998
ACH-000458,0.148125995561
ACH-000459,0.094216025671
ACH-000460,-0.0695037893506
ACH-000461,-0.40949193848800003
ACH-000463,0.0104067644535
ACH-000464,-0.0142834477796
ACH-000466,-0.13415937314
ACH-000467,-0.310142870931
ACH-000468,-0.100520939509
ACH-000469,0.266483933578
ACH-000470,-0.492383797111
ACH-000471,-0.110914799462
ACH-000472,0.0021305666508000002
ACH-000473,-0.26463291857099996
ACH-000475,0.0168341058108
ACH-000476,-0.173094834981
ACH-000477,0.0133990325457
ACH-000480,-0.101752223455
ACH-000481,0.0158156111748
ACH-000483,0.0331628370444
ACH-000484,-0.203583232852
ACH-000485,-0.0148139907241
ACH-000486,0.11229765046599999
ACH-000487,0.118544564484
ACH-000488,0.0690102000672
ACH-000490,0.146959107836
ACH-000491,0.053633077847499995
ACH-000495,0.101214296954
ACH-000496,0.024799989633
ACH-000499,-0.0203276401563
ACH-000500,-0.314965051597
ACH-000502,-0.0104697719584
ACH-000503,0.323822905241
ACH-000505,-0.0541945445366
ACH-000507,-0.492726195688
ACH-000510,0.08982218522220001
ACH-000511,-0.0560932455044
ACH-000512,0.049372027756400004
ACH-000516,0.22103914960299997
ACH-000517,-0.0106895067043
ACH-000518,0.33477819888300003
ACH-000520,-0.21001087881900002
ACH-000521,-0.06276465301300001
ACH-000522,-0.071549823904
ACH-000524,-0.18045227360999996
ACH-000527,-0.321345595694
ACH-000528,0.0656274802247
ACH-000537,-0.0387636104753
ACH-000541,-0.09033419952169999
ACH-000542,0.0381143574287
ACH-000544,0.0965609371777
ACH-000545,-0.110707546887
ACH-000547,-0.116526434773
ACH-000548,0.129734591231
ACH-000549,-0.0070383402352599995
ACH-000550,-0.113891304411
ACH-000552,-0.052061765928699995
ACH-000556,-0.08846107835410001
ACH-000557,0.0294329238234
ACH-000570,0.051682409075800004
ACH-000571,-0.0265197539089
ACH-000573,-0.054988095927
ACH-000576,0.0973672428573
ACH-000580,0.14365525978
ACH-000584,0.052936575705
ACH-000585,-0.0370582240939
ACH-000588,-0.177937417938
ACH-000589,-0.0356797160093
ACH-000591,0.178161881886
ACH-000593,-0.0987635151631
ACH-000600,-0.056555897894800006
ACH-000601,-0.0123435170444
ACH-000604,0.155107350613
ACH-000605,0.023959231469900002
ACH-000606,-0.11607151594699999
ACH-000608,-0.18981169405200002
ACH-000614,0.0340194913802
ACH-000616,-0.06791842157809999
ACH-000618,-0.0194448092726
ACH-000619,-0.208948762154
ACH-000620,-0.428849152062
ACH-000621,0.00592846153395
ACH-000622,-0.08229209273310001
ACH-000623,-0.0015647093861500003
ACH-000624,-0.108847047285
ACH-000627,-0.0355318871861
ACH-000630,-0.0278831364993
ACH-000632,-0.0010707741588300002
