,OXLD1 (339229)
ACH-000291,-0.156982925679
ACH-000293,-0.230320553767
ACH-000294,-0.08516807543310001
ACH-000295,-0.0198867902444
ACH-000296,-0.437962453904
ACH-000302,-0.194743224522
ACH-000304,-0.596208597328
ACH-000307,-0.102497705835
ACH-000308,-0.138979123937
ACH-000310,-0.369895360097
ACH-000311,-0.0786175699032
ACH-000312,-0.245556956743
ACH-000315,-0.234771835228
ACH-000316,-0.43972138386799997
ACH-000317,-0.0628806110024
ACH-000318,-0.163204472989
ACH-000319,-0.164335452631
ACH-000320,0.0181353198575
ACH-000322,-0.23979893086399998
ACH-000323,-0.32868531932100004
ACH-000324,-0.372418509096
ACH-000329,-0.293995639027
ACH-000330,-0.195193746793
ACH-000331,-0.17839634080800001
ACH-000332,-0.131685684329
ACH-000334,-0.09045932781789999
ACH-000335,-0.128717798094
ACH-000336,0.0823255976913
ACH-000337,-0.039811771987
ACH-000339,-0.23761443083500003
ACH-000341,-0.023452465873599997
ACH-000348,-0.11379372933800001
ACH-000350,-0.13201713335
ACH-000352,-0.27762700088500003
ACH-000356,-0.14357587843800002
ACH-000361,-0.498050896286
ACH-000362,-0.28753952325599996
ACH-000363,-0.177122811635
ACH-000364,0.0323159401552
ACH-000365,-0.0631623888865
ACH-000366,-0.145398356407
ACH-000368,-0.2498117697
ACH-000374,-0.321436825211
ACH-000375,-0.37637846614500003
ACH-000376,-0.166851891343
ACH-000381,-0.263668644678
ACH-000383,-0.27938351698
ACH-000387,-0.260393207274
ACH-000389,-0.340505668429
ACH-000390,-0.036759093775199994
ACH-000393,-0.318347798452
ACH-000395,-0.439697044631
ACH-000397,-0.046884954222300004
ACH-000401,-0.262903799173
ACH-000402,-0.0188319144654
ACH-000403,-0.330332795543
ACH-000404,0.136520659003
ACH-000406,-0.12189789955399999
ACH-000407,-0.44775207556900004
ACH-000408,0.09378077599910001
ACH-000410,0.0139101803937
ACH-000411,-0.256753417119
ACH-000414,-0.246967769389
ACH-000415,-0.17716156519499998
ACH-000416,-0.18592627386799998
ACH-000420,-0.231762449199
ACH-000421,-0.24703056101999998
ACH-000424,-0.49181808808300004
ACH-000425,-0.267643196164
ACH-000426,-0.07619382705630001
ACH-000427,-0.267533097068
ACH-000433,-0.49564526298
ACH-000436,-0.022880494610700002
ACH-000444,-0.0776656032466
ACH-000445,-0.282643204016
ACH-000448,-0.209254787896
ACH-000450,-0.625689172948
ACH-000452,-0.280836108848
ACH-000454,0.143725338913
ACH-000458,-0.0567138346935
ACH-000459,-0.240778880247
ACH-000460,-0.225717672522
ACH-000461,-0.0371971998177
ACH-000463,-0.297746600278
ACH-000464,-0.12102502827400001
ACH-000466,-0.270061494169
ACH-000467,-0.298138083627
ACH-000468,-0.07699465808469999
ACH-000469,-0.287972809802
ACH-000470,-0.558921197869
ACH-000471,-0.33918979965
ACH-000472,-0.16124901483100001
ACH-000473,-0.348185274964
ACH-000475,-0.23674401107299997
ACH-000476,-0.156062003752
ACH-000477,-0.40237710213
ACH-000480,-0.296459637208
ACH-000481,-0.0343532489743
ACH-000483,-0.152933066364
ACH-000484,-0.217634109183
ACH-000485,-0.297959360301
ACH-000486,-0.16609166548
ACH-000487,-0.0741597270801
ACH-000488,-0.208011172815
ACH-000490,-0.103405563012
ACH-000491,-0.0556386571957
ACH-000495,-0.166302760689
ACH-000496,-0.23678825151500002
ACH-000499,0.0162862128066
ACH-000500,-0.224714110438
ACH-000502,-0.278619612989
ACH-000503,-0.45778128303800003
ACH-000505,-0.19470977910999998
ACH-000507,-0.203086941402
ACH-000510,-0.16289289884299998
ACH-000511,-0.145244779465
ACH-000512,-0.176700883023
ACH-000516,-0.233879024353
ACH-000517,-0.218867833964
ACH-000518,-0.243217700101
ACH-000520,-0.394592891021
ACH-000521,-0.872512335621
ACH-000522,0.00981555054637
ACH-000524,-0.190671048947
ACH-000527,-0.28133879215700003
ACH-000528,0.00221296770112
ACH-000537,-0.24108183588000004
ACH-000541,-0.045456378985000004
ACH-000542,-0.235941444988
ACH-000544,-0.543186175022
ACH-000545,-0.161893900511
ACH-000547,-0.06639380301799999
ACH-000548,-0.309166136324
ACH-000549,-0.131996202232
ACH-000550,-0.187468462436
ACH-000552,-0.33728740074600005
ACH-000556,-0.190875710805
ACH-000557,-0.13052770417600001
ACH-000570,-0.307662429821
ACH-000571,-0.214511996239
ACH-000573,-0.190856728032
ACH-000576,-0.0390369137392
ACH-000580,-0.276017470267
ACH-000584,-0.400900619345
ACH-000585,-0.21141935006499998
ACH-000588,-0.312207717943
ACH-000589,-0.177927348387
ACH-000591,-0.253970003539
ACH-000593,-0.162080301024
ACH-000600,-0.295068032411
ACH-000601,-0.314339478428
ACH-000604,0.10611607681099999
ACH-000605,-0.00235504245837
ACH-000606,-0.20748957494800002
ACH-000608,-0.262141004503
ACH-000614,-0.259641121413
ACH-000616,-0.15583494734
ACH-000618,-0.248571982168
ACH-000619,-0.45454545351099995
ACH-000620,-0.061911399250099995
ACH-000621,-0.456969954755
ACH-000622,-0.31668797697900003
ACH-000623,-0.314266575469
ACH-000624,-0.20697082577300002
ACH-000627,-0.173218051206
ACH-000630,-0.259791915553
ACH-000632,-0.158506672525
ACH-000633,-0.289347406534
ACH-000637,-0.0856275543745
ACH-000638,-0.20809656468600002
ACH-000646,-0.097780357335
ACH-000647,-0.337658670594
ACH-000648,-0.234328196338
ACH-000649,-0.190948108156
ACH-000651,-0.09988796985689999
ACH-000652,-0.130078583217
ACH-000653,-0.341809765255
ACH-000657,-0.189314133901
ACH-000658,-0.07225443109839999
ACH-000661,-0.148679267192
ACH-000662,0.0782826702608
ACH-000663,-0.17079941244199998
ACH-000665,-0.168667166855
ACH-000671,-0.339722940012
ACH-000673,-0.35241081639
ACH-000676,-0.309607508072
ACH-000677,-0.18424854165500001
ACH-000681,-0.25334168375
ACH-000682,-0.332326029465
ACH-000683,-0.153919345403
ACH-000684,-0.256228443897
ACH-000688,-0.14457416989
ACH-000693,-0.229048406452
ACH-000694,-0.0451801947154
ACH-000695,-0.0436777474189
ACH-000696,-0.167722372011
ACH-000697,-0.0257308045945
ACH-000699,-0.140652285337
ACH-000701,0.0864964748251
ACH-000706,0.0209616357443
ACH-000711,-0.176889780596
ACH-000713,-0.291029053182
ACH-000714,-0.335874216192
ACH-000718,-0.235934470786
ACH-000720,-0.419051881655
ACH-000721,-0.167614101783
ACH-000724,-0.6281393578600001
ACH-000725,0.07530844422369999
ACH-000732,-0.08083520962980001
ACH-000734,-0.243921858319
ACH-000735,-0.0953756397135
ACH-000736,-0.370706407952
ACH-000738,-0.19898477026900002
ACH-000746,-0.163998923585
ACH-000747,-0.0186972615566
ACH-000748,-0.23115982931899998
ACH-000753,-0.163889283483
ACH-000756,-0.0822748588383
ACH-000757,-0.0687415847562
ACH-000758,0.029564766987000002
ACH-000760,-0.41491348846299997
ACH-000763,-0.0711705594768
ACH-000764,-0.0608260122468
ACH-000765,-0.267808691757
ACH-000766,-0.355682447615
ACH-000767,-0.07802039261
ACH-000768,-0.21399011180999997
ACH-000769,0.137797013521
ACH-000770,-0.11092690779999999
ACH-000771,-0.209498194885
ACH-000773,-0.193910115978
ACH-000776,-0.233633693446
ACH-000777,-0.278905923085
ACH-000778,0.119243252774
ACH-000781,-0.22321733264199997
ACH-000782,-0.283692955475
ACH-000783,-0.386802776658
ACH-000784,-0.0951697910147
ACH-000785,-0.200892313667
ACH-000787,-0.175424390973
ACH-000788,-0.044962427168500005
ACH-000791,-0.15953011983100002
ACH-000792,-0.152916933377
ACH-000794,-0.384447513111
ACH-000796,-0.176258920398
ACH-000799,-0.0399059134963
ACH-000800,-0.199101227518
ACH-000802,-0.13040977655799998
ACH-000804,-0.158340236823
ACH-000805,-0.307066098221
ACH-000809,-0.255002934227
ACH-000810,-0.54502131533
ACH-000811,-0.38575182487099996
ACH-000817,-0.213420921147
ACH-000819,-0.0741019834219
ACH-000820,-0.542241842091
ACH-000821,0.0709190885234
ACH-000822,-0.292254073488
ACH-000823,-0.309040238792
ACH-000824,-0.223166597331
ACH-000827,-0.285956137886
ACH-000829,-0.45648926442500004
ACH-000831,-0.08810853725569999
ACH-000832,-0.123217675318
ACH-000833,-0.3756705604300001
ACH-000834,-0.11700684512599999
ACH-000835,-0.13916421407
ACH-000836,-0.209932606301
ACH-000837,-0.0185859719932
ACH-000838,0.0161991119271
ACH-000839,-0.446324131263
ACH-000840,-0.26261298721299997
ACH-000841,-0.18672430502700002
ACH-000843,-0.0597723076157
ACH-000846,-0.207954355198
ACH-000847,-0.35953040667400005
ACH-000848,-0.31241877155000003
ACH-000849,-0.163837572604
ACH-000851,-0.0509276186627
ACH-000855,-0.08817841507549999
ACH-000856,-0.28744291393300003
ACH-000858,-0.281158916233
ACH-000859,-0.268046092867
ACH-000861,-0.0437409452671
ACH-000862,-0.04469773281719999
ACH-000865,-0.164566832025
ACH-000866,-0.06514959916600001
ACH-000867,-0.178862953476
ACH-000869,-0.349788141103
ACH-000872,-0.279452280852
ACH-000873,-0.126285503995
ACH-000876,0.021982813015400005
ACH-000878,-0.045316937345
ACH-000880,-0.25987881078499997
ACH-000881,-0.19077528358100002
ACH-000882,-0.275254538594
ACH-000884,-0.13180684992799999
ACH-000885,-0.0847386923115
ACH-000887,-0.09653856273019999
ACH-000888,-0.06709645641169999
ACH-000889,0.017736804234499998
ACH-000890,-0.180108537087
ACH-000896,-0.209831321195
ACH-000898,-0.247387861883
ACH-000900,-0.456638329525
ACH-000901,-0.299127706181
ACH-000905,-0.111061582761
ACH-000906,-0.0698840949025
ACH-000907,-0.165666780893
ACH-000910,-0.2105953588
ACH-000911,-0.1494367244
ACH-000912,-0.184744442218
ACH-000913,-0.184825812287
ACH-000915,-0.0966425642367
ACH-000916,-0.634949010034
ACH-000917,-0.18221219326699997
ACH-000921,-0.343640631375
ACH-000924,-0.238697252339
ACH-000926,-0.120724995235
ACH-000928,-0.124169839931
ACH-000929,-0.24912021530099998
ACH-000932,-0.185163449774
ACH-000935,-0.311343433803
ACH-000936,-0.129909985446
ACH-000937,-0.165940425034
ACH-000938,-0.170541301062
ACH-000939,-0.505732761578
ACH-000941,-0.0362791769762
ACH-000943,-0.120669082996
ACH-000946,-0.35719633764
ACH-000947,-0.0390911771407
ACH-000948,-0.0823438618482
ACH-000950,0.16490653112700002
ACH-000953,-0.19674024440000001
ACH-000957,-0.0417224682486
ACH-000958,-0.245733384093
ACH-000960,-0.161256724306
ACH-000963,-0.11194446167099999
ACH-000968,-0.086846155655
ACH-000969,-0.223032212628
ACH-000973,-0.06990867209200001
ACH-000974,-0.35463776076399994
ACH-000975,-0.113689873046
ACH-000976,-0.124795802488
ACH-000978,0.052166652768099994
ACH-000980,-0.033157860483
ACH-000984,-0.137158525175
ACH-000986,0.03513584003840001
ACH-000988,-0.13534072398900002
ACH-000993,-0.44668017166900004
ACH-000994,-0.050256456285300004
ACH-000996,-0.199972966089
ACH-001001,-0.0828526596327
ACH-001020,0.0755596691239
ACH-001028,-0.243247672529
ACH-001031,0.011339695911499999
ACH-001038,-0.200416919455
ACH-001048,-0.424992397148
ACH-001050,-0.196140140759
ACH-001053,-0.137464491931
ACH-001054,-0.24299361235599998
ACH-001061,-0.27349786621800004
ACH-001067,-0.210052274989
ACH-001075,-0.15516755237299998
ACH-001096,-0.77857286037
ACH-001128,-0.309800442329
ACH-001134,-0.30207200330899997
ACH-001151,-0.0628838520148
ACH-001163,-0.188647782636
ACH-001164,-0.47107905446099996
ACH-001173,-0.0492076715703
ACH-001183,-0.169390362849
ACH-001184,-0.251757779826
ACH-001190,-0.066851471751
ACH-001192,-0.121835068241
ACH-001193,-0.5634811670059999
ACH-001196,-0.312470544029
ACH-001197,-0.590275117227
ACH-001205,-0.16663007621099998
ACH-001211,-0.174700248008
ACH-001212,-0.349010979897
ACH-001228,-0.43481106346799997
ACH-001232,-0.221479479606
ACH-001239,-0.263551027082
ACH-001274,-0.368153933667
ACH-001275,-0.174083207273
ACH-001277,-0.0605366818229
ACH-001278,-0.356232736268
ACH-001280,-0.34423100013
ACH-001283,-0.25271559785500003
ACH-001289,-0.339842750471
ACH-001295,-0.216137205973
ACH-001300,-0.134363078901
ACH-001301,-0.484569827989
ACH-001302,-0.548712278923
ACH-001303,-0.251278933623
ACH-001306,0.0182549021882
ACH-001318,-0.119841719449
ACH-001322,-0.296141320705
ACH-001328,-0.328960298242
ACH-001332,0.0822120617642
ACH-001333,-0.244262841246
ACH-001336,-0.00958302405538
ACH-001340,-0.207456898054
ACH-001346,-0.166842253675
ACH-001353,-0.314626091471
ACH-001354,-0.133652819828
ACH-001367,0.0020837056682100003
ACH-001368,-0.158266514518
ACH-001374,-0.455691497267
ACH-001375,-0.40863196560000004
ACH-001377,-0.256875551294
ACH-001380,-0.16945212750799998
ACH-001391,-0.108100841975
ACH-001407,-0.10834933899
ACH-001408,-0.40492905894299996
ACH-001413,-0.216538160594
ACH-001430,-0.11704069906600001
ACH-001431,-0.289165957021
ACH-001450,-0.30847215784000004
ACH-001496,-0.2938182949
ACH-001500,-0.09998106092739999
ACH-001521,-0.014340780245299998
ACH-001523,-0.179521258467
ACH-001532,-0.157701514733
ACH-001536,-0.501413063441
ACH-001550,-0.0335011320646
ACH-001552,-0.659014214632
ACH-001554,-0.07366223678289999
ACH-001645,-0.20855834323699998
ACH-001654,-0.21218929844700002
ACH-001715,-0.07606991912560002
ACH-001735,-0.014928210222499998
ACH-001736,-0.23472845460900002
ACH-001737,-0.636260324424
ACH-001740,-0.04908975257519999
ACH-001745,-0.0014254693523
ACH-001750,-0.142699562474
ACH-001765,-0.10572932625600001
ACH-001956,-0.26621100882599996
ACH-001957,-0.25526180374400004
