,GPNMB (10457)
ACH-000004,0.17841284855700001
ACH-000007,0.236111579401
ACH-000009,0.041634134967999996
ACH-000011,0.218227369882
ACH-000012,0.046433771732700004
ACH-000013,0.24103730339999999
ACH-000014,-0.08950074808240001
ACH-000015,0.167173255521
ACH-000017,0.175726071254
ACH-000018,0.00205696461496
ACH-000019,0.0703005056755
ACH-000021,-0.019482822606
ACH-000022,0.147664826198
ACH-000025,0.00229652860713
ACH-000028,0.162893393531
ACH-000030,0.09217401997369999
ACH-000035,-0.144680403543
ACH-000036,-0.0390625693042
ACH-000037,0.114284706762
ACH-000039,0.335846588165
ACH-000040,0.242857689745
ACH-000041,0.135498774934
ACH-000042,-0.0231696020309
ACH-000045,-0.018455022577099998
ACH-000047,0.04912671798780001
ACH-000052,0.04454424497019999
ACH-000053,0.04730349399019999
ACH-000054,0.11699093781
ACH-000055,-0.10170338571399999
ACH-000060,0.11088633496400001
ACH-000067,0.208784875117
ACH-000070,0.163442948417
ACH-000075,0.176362910178
ACH-000078,0.148167614984
ACH-000082,-0.0227772441773
ACH-000085,0.370203821003
ACH-000086,0.15995980209799998
ACH-000087,0.30495505624200003
ACH-000092,0.210250614947
ACH-000095,0.08912945206110001
ACH-000097,0.232788094199
ACH-000098,0.150563474341
ACH-000099,0.15801100160999998
ACH-000108,0.05234093484019999
ACH-000113,0.130596132664
ACH-000115,0.257482791923
ACH-000116,0.10153927143100001
ACH-000118,0.155985161957
ACH-000120,-0.00350307914888
ACH-000123,0.123576798172
ACH-000127,0.11832962525999999
ACH-000128,0.052683586918
ACH-000132,0.312889617216
ACH-000133,0.193870240025
ACH-000137,-0.0333631266785
ACH-000138,0.155169886865
ACH-000142,0.110175926153
ACH-000143,0.10629678654300001
ACH-000146,0.097330942272
ACH-000148,0.032014070278
ACH-000150,0.025485249307800002
ACH-000152,0.14421083113299998
ACH-000153,0.222049722704
ACH-000159,0.09227372418189998
ACH-000160,0.0133177854394
ACH-000163,0.139584803377
ACH-000167,0.254306015874
ACH-000168,0.116827865034
ACH-000169,0.22620633905
ACH-000178,-0.00265603898642
ACH-000182,0.126034233015
ACH-000183,0.171972522078
ACH-000188,0.116309181012
ACH-000189,0.055163141186499995
ACH-000190,0.18256170407400002
ACH-000198,0.10518499256899999
ACH-000204,0.0889480754423
ACH-000206,0.21562621891699998
ACH-000207,0.1944247804
ACH-000211,0.097841898548
ACH-000215,0.192917656138
ACH-000221,0.13140805566400002
ACH-000222,0.13326017602600002
ACH-000223,0.17475578537
ACH-000226,0.143532940381
ACH-000227,0.176214642468
ACH-000228,0.0437536757756
ACH-000231,0.0107378689423
ACH-000232,0.209518889722
ACH-000233,0.0861595451146
ACH-000234,0.21506837688299998
ACH-000235,0.0628833233931
ACH-000237,0.0833547016766
ACH-000238,-0.0636771046042
ACH-000243,0.156438439288
ACH-000244,0.120684378714
ACH-000246,0.20365332271699998
ACH-000248,0.201604089432
ACH-000250,0.138069744469
ACH-000251,0.221791402518
ACH-000253,0.229155146408
ACH-000255,0.137304712717
ACH-000256,0.105183921556
ACH-000257,0.000142613059614
ACH-000258,0.164983134344
ACH-000259,0.129438355372
ACH-000260,0.08928047065919999
ACH-000261,0.215043093904
ACH-000262,-0.178551684159
ACH-000263,0.051174945976599995
ACH-000264,0.0956745262722
ACH-000265,0.211178795409
ACH-000266,0.015607658989699999
ACH-000272,0.053956147388
ACH-000273,-0.0038273699037100002
ACH-000274,0.145707628005
ACH-000277,0.199792514739
ACH-000278,0.077611089683
ACH-000279,0.0395985848866
ACH-000280,0.110144684223
ACH-000281,0.013216944704700001
ACH-000288,0.0228269344889
ACH-000291,-0.0168163259928
ACH-000293,0.224325543721
ACH-000294,0.0976517683592
ACH-000295,-0.119790827574
ACH-000296,0.158551222635
ACH-000302,0.18017212457100001
ACH-000304,-0.09047597407810001
ACH-000307,0.136579173228
ACH-000308,0.0782976594783
ACH-000310,0.11770562194
ACH-000311,-0.114506632193
ACH-000312,0.137358679801
ACH-000315,0.0705680116413
ACH-000316,0.203204483484
ACH-000317,0.314804720519
ACH-000318,0.236518181909
ACH-000319,0.126076522686
ACH-000320,-0.19748203098900002
ACH-000322,0.152578318583
ACH-000323,0.0476643034736
ACH-000324,0.07169713009619999
ACH-000329,0.057790900380199996
ACH-000330,0.13830866870300002
ACH-000331,0.09884400840560001
ACH-000332,0.109920795772
ACH-000334,0.209969065371
ACH-000335,0.20255049045
ACH-000336,0.405313521606
ACH-000337,0.0150047045356
ACH-000339,0.11280152375600001
ACH-000341,0.262154209483
ACH-000348,0.200757928489
ACH-000350,0.0603498123553
ACH-000352,0.123573124892
ACH-000356,-0.15367459720499999
ACH-000361,0.255529759838
ACH-000362,0.06059482372830001
ACH-000363,-0.0432345591816
ACH-000364,0.08195939543019999
ACH-000365,-0.09190775165619999
ACH-000366,0.206415833114
ACH-000368,0.0904319874973
ACH-000374,0.145546202037
ACH-000375,0.10872255848
ACH-000376,0.13583450386600002
ACH-000381,0.146703170458
ACH-000383,0.0434070844437
ACH-000387,0.104735241264
ACH-000389,0.19918865645999997
ACH-000390,0.21659824953600001
ACH-000393,0.0228252359525
ACH-000395,0.117732019625
ACH-000397,0.173531000894
ACH-000401,-0.16519972992
ACH-000402,0.078547502205
ACH-000403,-0.039479497198
ACH-000404,0.258815013257
ACH-000406,0.074986811625
ACH-000407,0.21795146116300002
ACH-000408,0.0882406414516
ACH-000410,0.157831491368
ACH-000411,0.020522894789099997
ACH-000414,0.133171018723
ACH-000415,0.019339170983400003
ACH-000416,-0.0468104174332
ACH-000420,0.160827445976
ACH-000421,0.18914337118900001
ACH-000424,-0.011319869532899998
ACH-000425,0.210181285028
ACH-000426,0.19657787614500002
ACH-000427,0.123204277905
ACH-000433,0.17339167539099998
ACH-000436,0.146179132918
ACH-000444,0.095519154484
ACH-000445,0.10688786096200001
ACH-000448,0.149892189329
ACH-000450,0.0148129858608
ACH-000452,0.105410789919
ACH-000454,0.0423375619364
ACH-000458,0.27778064120900003
ACH-000459,0.028277990540999998
ACH-000460,0.171894578965
ACH-000461,0.10034538685799999
ACH-000463,0.134427839424
ACH-000464,0.115897480821
ACH-000466,0.03734891459819999
ACH-000467,0.07434484007969999
ACH-000468,0.0752093617762
ACH-000469,0.08415702218070001
ACH-000470,0.21210687760000002
ACH-000471,0.007193669485470001
ACH-000472,0.109091275634
ACH-000473,0.158600959043
ACH-000475,0.103841888147
ACH-000476,0.0799764076563
ACH-000477,0.120862154012
ACH-000480,0.129240406802
ACH-000481,0.24112930676
ACH-000483,0.0855936084238
ACH-000484,0.0603727276676
ACH-000485,-0.0359567402608
ACH-000486,0.14947703729800002
ACH-000487,0.0546780578221
ACH-000488,0.0730933525841
ACH-000490,-0.06095181145
ACH-000491,0.106792616008
ACH-000495,0.218041304874
ACH-000496,0.0654845829073
ACH-000499,0.38531898354099997
ACH-000500,-0.12758537707800002
ACH-000502,0.056360028798699995
ACH-000503,0.194259037295
ACH-000505,0.108356593004
ACH-000507,0.22999528092399998
ACH-000510,0.0896683984175
ACH-000511,0.0533148686792
ACH-000512,0.282978580537
ACH-000516,0.220865570486
ACH-000517,0.216433341456
ACH-000518,0.230809775889
ACH-000520,0.07004290323139999
ACH-000521,0.09544462998139999
ACH-000522,0.09416042883850001
ACH-000524,0.13941083691199999
ACH-000527,0.12255720775000001
ACH-000528,0.109990521208
ACH-000537,0.00896233034158
ACH-000541,-0.121624859792
ACH-000542,0.10171108986300001
ACH-000544,0.13667707306500002
ACH-000545,0.04514157035230001
ACH-000547,0.0528213014647
ACH-000548,0.182807591464
ACH-000549,0.06967044750260001
ACH-000550,0.0158234809654
ACH-000552,0.0817276708769
ACH-000556,0.119907366197
ACH-000557,0.216940193937
ACH-000570,0.136464808257
ACH-000571,-0.007190245831899999
ACH-000573,0.165893598683
ACH-000576,0.138364404451
ACH-000580,0.027246893232800003
ACH-000584,0.07189641452210001
ACH-000585,0.08613577671589999
ACH-000588,0.0287137049087
ACH-000589,0.0806100072028
ACH-000591,0.21092723189100002
ACH-000593,-0.0159136741271
ACH-000600,0.11670632675499999
ACH-000601,0.0976874280841
ACH-000604,0.193309643469
ACH-000605,0.13678193338
ACH-000606,0.10700152195599999
ACH-000608,0.0974174982817
ACH-000614,0.07124452438889999
ACH-000616,0.0417467040343
ACH-000618,0.08013377720489999
ACH-000619,0.0374313876744
ACH-000620,-0.0341841842047
ACH-000621,0.0597531451128
ACH-000622,0.21508693973200002
ACH-000623,0.141891066252
ACH-000624,0.170723388546
ACH-000627,0.0632063405778
ACH-000630,0.123890267106
ACH-000632,0.15315474394099998
ACH-000633,0.137003639115
ACH-000637,0.08898927001620001
ACH-000638,0.24572250497099998
ACH-000646,0.0837141621834
ACH-000647,0.0699126193717
ACH-000648,0.17718719539500002
ACH-000649,0.149043866195
ACH-000651,0.18868937318300003
ACH-000652,-0.008410668900560001
ACH-000653,0.0639596772067
ACH-000657,0.0618486995168
ACH-000658,0.174683989334
ACH-000661,0.0591575015168
ACH-000662,0.331166502521
ACH-000663,0.136082135939
ACH-000665,0.18785388455899998
ACH-000671,0.105981415663
ACH-000673,0.0638583918068
ACH-000676,0.11211941508199999
ACH-000677,0.263447673635
ACH-000681,0.08042342512410001
ACH-000682,-0.0396501553751
ACH-000683,0.157463586393
ACH-000684,-0.04518042207259999
ACH-000688,0.051613402335
ACH-000693,0.181127122616
ACH-000694,0.0735341653911
ACH-000695,0.0824765280326
ACH-000696,0.112029906317
ACH-000697,0.275870903546
ACH-000699,0.153145318188
ACH-000701,0.0120869235142
ACH-000706,0.240287112593
ACH-000711,0.08021736302619999
ACH-000713,-0.168222069786
ACH-000714,0.11184774294000002
ACH-000718,0.180329995779
ACH-000720,0.16761935182
ACH-000721,0.169198748306
ACH-000724,0.19055604611299998
ACH-000725,0.413467307953
ACH-000732,0.252171263687
ACH-000734,0.0869712877871
ACH-000735,0.100094466975
ACH-000736,0.187596186154
ACH-000738,0.057839243005
ACH-000746,0.20336396322500003
ACH-000747,0.167627133443
ACH-000748,-0.106773255412
ACH-000753,0.140775154839
ACH-000756,0.21276571003
ACH-000757,0.22222601092500002
ACH-000758,0.203764106215
ACH-000760,0.138870216529
ACH-000763,0.167168458782
ACH-000764,-0.0130321871713
ACH-000765,0.12179243210400001
ACH-000766,0.14609217185599999
ACH-000767,0.116831439782
ACH-000768,0.0778016502976
ACH-000769,0.0970981637908
ACH-000770,0.0357482826254
ACH-000771,0.058870265162500005
ACH-000773,0.224819472152
ACH-000776,0.20799838147100003
ACH-000777,-0.11348888311699999
ACH-000778,0.334691040068
ACH-000781,0.0406490332843
ACH-000782,0.167000159589
ACH-000783,0.09594698041489999
ACH-000784,0.0512799972573
ACH-000785,-0.06779686189180001
ACH-000787,0.322292508761
ACH-000788,0.133218169219
ACH-000791,0.248465311661
ACH-000792,0.163186442608
ACH-000794,0.0311589193933
ACH-000796,0.08953897068649999
