,CCNL1 (57018)
ACH-000503,-1.16573090558
ACH-000505,-0.629922337911
ACH-000507,-0.427307164618
ACH-000510,-0.5575491821280001
ACH-000511,-0.49808641012599997
ACH-000512,-1.1022922796799999
ACH-000516,-0.677948052759
ACH-000517,-0.667548604605
ACH-000518,-0.08131967916560001
ACH-000520,-0.889947804525
ACH-000521,-0.768506637849
ACH-000522,-0.5423090275460001
ACH-000524,-0.518871719872
ACH-000527,-0.468766485663
ACH-000528,-0.567096304583
ACH-000537,-0.271215211352
ACH-000541,-0.967088714341
ACH-000542,-0.748964022035
ACH-000544,-0.818968108318
ACH-000545,-0.510831990836
ACH-000547,-0.6482105683030001
ACH-000548,-0.822828749394
ACH-000549,-0.5079378998349999
ACH-000550,-0.32031441588000004
ACH-000552,-0.517586144777
ACH-000556,-0.563023356262
ACH-000557,-0.316026629119
ACH-000570,-0.432536886604
ACH-000571,-0.9403412772959999
ACH-000573,-0.8870261602860001
ACH-000576,-0.372175284176
ACH-000580,-0.9687067762870001
ACH-000584,-0.48148339106000004
ACH-000585,-0.787256231707
ACH-000588,-0.624514193112
ACH-000589,-0.790729716853
ACH-000591,-0.355253743405
ACH-000593,-0.6665193956809999
ACH-000600,-0.586773637568
ACH-000601,-0.867322459436
ACH-000604,-0.9345663184280001
ACH-000605,-0.442855314323
ACH-000606,-0.34398131441
ACH-000608,-0.49517657785400004
ACH-000614,-0.47972763749200004
ACH-000616,-0.577279845933
ACH-000618,-0.245203821212
ACH-000619,-0.885971719453
ACH-000620,-0.439085136413
ACH-000621,-0.618495739171
ACH-000622,-1.76337759444
ACH-000623,-0.654517587154
ACH-000624,-0.502443403988
ACH-000627,-0.6209191138769999
ACH-000630,-0.5688400660980001
ACH-000632,-0.41494758667900006
ACH-000633,-0.37881059845
ACH-000637,-0.721806528065
ACH-000638,-0.7721753486849999
ACH-000646,-0.83930627158
ACH-000647,-0.463501149868
ACH-000648,-1.1189558793
ACH-000649,-0.52190839316
ACH-000651,-0.431106738373
ACH-000652,-0.6388261067809999
ACH-000653,-0.672821966637
ACH-000657,-0.520920414947
ACH-000658,-0.6320391089999999
ACH-000661,-0.277405032107
ACH-000662,-1.31682640845
ACH-000663,-0.426055763112
ACH-000665,-0.41583997189099997
ACH-000671,-0.560256436984
ACH-000673,-1.2615992337000002
ACH-000676,-0.517502277023
ACH-000677,-0.908243981443
ACH-000681,-0.6289553922
ACH-000682,-0.806271789333
ACH-000683,-0.316382669422
ACH-000684,-1.10392413376
ACH-000688,-0.634971529076
ACH-000693,-0.651371191177
ACH-000694,-0.513279453891
ACH-000695,-0.624977374128
ACH-000696,-0.998446060448
ACH-000697,-0.467310132306
ACH-000699,-0.5692433392390001
ACH-000701,-0.647875467407
ACH-000706,-0.384261463531
ACH-000711,-0.968902995495
ACH-000713,-0.501864465567
ACH-000714,-0.62315266653
ACH-000718,-0.575937485846
ACH-000720,-0.36089817577399996
ACH-000721,-0.5852798373879999
ACH-000724,-1.1456892410500001
ACH-000725,-0.298309404525
ACH-000732,-0.8747574647949999
ACH-000734,-0.588431229073
ACH-000735,-0.71087966455
ACH-000736,-0.595255383023
ACH-000738,-0.39595056984099997
ACH-000746,-0.658505697542
ACH-000747,-0.828602010993
ACH-000748,-1.22158880918
ACH-000753,-0.391703919213
ACH-000756,-1.13927556357
ACH-000757,-0.8438848127740001
ACH-000758,-0.731538138394
ACH-000760,-0.272574619393
ACH-000763,-0.7123903000390001
ACH-000764,-0.44153249837499997
ACH-000765,-1.20162940904
ACH-000766,-0.590864874281
ACH-000767,-0.522580055578
ACH-000768,-0.442667312764
ACH-000769,-0.929042001073
ACH-000770,-0.32772601215999997
ACH-000771,-0.34241524832099995
ACH-000773,-0.87963005574
ACH-000776,-0.16942293877700002
ACH-000777,-0.61185944204
ACH-000778,-0.7074951112350001
ACH-000781,-0.477804449282
ACH-000782,-0.32189573333
ACH-000783,-0.554171437785
ACH-000784,-0.631240718125
ACH-000785,-0.46273857226099996
ACH-000787,-0.503334947609
ACH-000788,-0.5693953417450001
ACH-000791,-0.523780006687
ACH-000792,-0.514724939415
ACH-000794,-0.8216942019050001
ACH-000796,-0.703726555921
ACH-000799,-0.73872147917
ACH-000800,-1.01604977221
ACH-000802,-0.6950178513070001
ACH-000804,-1.1611483602700001
ACH-000805,-0.5335749252359999
ACH-000809,-0.6711169826710001
ACH-000810,-0.479791061083
ACH-000811,-0.48365711124899996
ACH-000817,-0.599837893854
ACH-000819,-0.42421220706100005
ACH-000820,-0.338423034541
ACH-000821,-0.46283681365199997
ACH-000822,-0.777216538144
ACH-000823,-0.386832479672
ACH-000824,-0.277130397721
ACH-000827,-0.73386454622
ACH-000829,-1.11157766045
ACH-000831,-0.634885310349
ACH-000832,-0.6492379765649999
ACH-000833,-0.338245039006
ACH-000834,-0.8051749697499999
ACH-000835,-0.618121347126
ACH-000836,-0.57280162352
ACH-000837,-0.5496090858680001
ACH-000838,-1.39771205338
ACH-000839,-0.8245425942479999
ACH-000840,-0.846225093671
ACH-000841,-0.40529757300700003
ACH-000843,-0.9930121904420001
ACH-000846,-0.8173604834970001
ACH-000847,-0.468187341522
ACH-000848,-0.350859623802
ACH-000849,-0.472557368502
ACH-000851,-0.347045295631
ACH-000855,-0.432607442566
ACH-000856,-0.599866191289
ACH-000858,-0.588660740325
ACH-000859,-0.754722157274
ACH-000861,-0.0360871224136
ACH-000862,-0.85565893717
ACH-000865,-0.646922446462
ACH-000866,-0.426978377475
ACH-000867,-0.537756739581
ACH-000869,-0.399741468571
ACH-000872,-0.886824925735
ACH-000873,-0.916098621279
ACH-000876,-0.631300081925
ACH-000878,-0.852026239216
ACH-000880,-0.308260969738
ACH-000881,-0.8748421419419999
ACH-000882,-1.30241329746
ACH-000884,-0.537119059567
ACH-000885,-0.5770647083820001
ACH-000887,-0.621656391203
ACH-000888,-0.9318819337309999
ACH-000889,-0.7233701952089999
ACH-000890,-0.37447426651199994
ACH-000896,-0.7336323301700001
ACH-000898,-0.324532170836
ACH-000900,-0.7063492162649999
ACH-000901,-0.511810636484
ACH-000905,-0.570943240282
ACH-000906,-0.8168791244879999
ACH-000907,-0.638880538249
ACH-000910,-0.34087201364200004
ACH-000911,-0.698882445868
ACH-000912,-0.351238707702
ACH-000913,-0.845646464201
ACH-000915,-0.538121171915
ACH-000916,-0.146437659012
ACH-000917,-0.25478824976799996
ACH-000921,-0.620083570423
ACH-000924,-0.573211929006
ACH-000926,-0.831359296749
ACH-000928,-0.39813158040299995
ACH-000929,-0.477464262055
ACH-000932,-0.64820849758
ACH-000935,-0.273369372365
ACH-000936,-0.8158490403890001
ACH-000937,-0.500829738071
ACH-000938,-0.405850907633
ACH-000939,-0.907375493595
ACH-000941,-1.13241773195
ACH-000943,-0.68998230193
ACH-000946,-0.7312023041590001
ACH-000947,-0.651548726997
ACH-000948,-0.271115400919
ACH-000950,-0.465478546527
ACH-000953,-0.307558643194
ACH-000957,-0.674422269966
ACH-000958,-0.34672192056699996
ACH-000960,-0.482924315452
ACH-000963,-0.575882345697
ACH-000968,-0.98433613495
ACH-000969,-0.59436702445
ACH-000973,-0.9945927202320001
ACH-000974,-0.509032554122
ACH-000975,-0.543747499967
ACH-000976,-0.636278138792
ACH-000978,-1.3722292759299999
ACH-000980,-0.21733320264000003
ACH-000984,-0.200923482102
ACH-000986,-0.5242527485949999
ACH-000988,-0.157120547573
ACH-000993,-0.302148300242
ACH-000994,-0.446648687781
ACH-000996,-0.8188421178499999
ACH-001001,-1.12597410241
ACH-001020,-0.261035929719
ACH-001028,-0.5515393282419999
ACH-001031,-0.518212140837
ACH-001038,-0.538887069147
ACH-001048,-0.608788807901
ACH-001050,-0.6749921250409999
ACH-001053,-0.542084599494
ACH-001054,-0.8987678112819999
ACH-001061,-0.331837683578
ACH-001067,-0.282666931449
ACH-001075,-0.6769987809810001
ACH-001096,-0.47811335804
ACH-001128,-0.594892944791
ACH-001134,-0.859953470246
ACH-001151,-0.24002870439
ACH-001163,-0.399025291211
ACH-001164,-0.205062319791
ACH-001173,-0.38830439730899996
ACH-001183,-1.2478846342899999
ACH-001184,-0.507287635775
ACH-001190,-1.06539485912
ACH-001192,-0.36300382153399996
ACH-001193,-1.0821548001899999
ACH-001196,-1.34521553995
ACH-001197,-0.7346751151109999
ACH-001205,-0.33099485992600003
ACH-001211,-0.290982507973
ACH-001212,-0.06305184915300001
ACH-001228,-0.414388912188
ACH-001232,-0.381996981302
ACH-001239,-0.589359743476
ACH-001274,-1.28535164647
ACH-001275,-0.52339827584
ACH-001277,-0.44307782218999997
ACH-001278,-0.464815436427
ACH-001280,-0.605401436483
ACH-001283,-0.5133994804450001
ACH-001289,-0.7762855751459999
ACH-001295,-0.24698789766100002
ACH-001300,-0.619873069568
ACH-001301,-1.03715919427
ACH-001302,-1.33364984358
ACH-001303,-1.0402173855399999
ACH-001306,-0.401425077227
ACH-001318,-0.738448949617
ACH-001322,-0.293359280035
ACH-001328,-0.453943125972
ACH-001332,-0.35805742919
ACH-001333,-0.592058628083
ACH-001336,-0.7013082626270001
ACH-001340,-1.09771016144
ACH-001346,-0.9637711773350001
ACH-001353,-0.646543672408
ACH-001354,-0.537301527194
ACH-001367,-0.758262382485
ACH-001368,-0.97674192794
ACH-001374,0.143169264298
ACH-001375,-0.492435568215
ACH-001377,-0.502309184168
ACH-001380,-0.6084636096980001
ACH-001391,-0.512210903212
ACH-001407,-0.619420692458
ACH-001408,-0.731034278109
ACH-001413,-0.792853013112
ACH-001430,-0.652714818682
ACH-001431,-0.318631433506
ACH-001450,-0.915432608785
ACH-001496,-0.858568675719
ACH-001500,-0.528259487234
ACH-001521,-0.17702608200300002
ACH-001523,-0.761935744842
ACH-001532,-0.634602365979
ACH-001536,-0.5930559262780001
ACH-001550,-0.545830848063
ACH-001552,-0.9927366558670001
ACH-001554,-0.8924979872930001
ACH-001645,-0.8846195782840001
ACH-001654,-0.483167832732
ACH-001715,-0.443570624151
ACH-001735,-0.39754198141400005
ACH-001736,-0.528598146719
ACH-001737,-0.42130433876900003
ACH-001740,-0.648605990765
ACH-001745,-0.717327825424
ACH-001750,-0.881367312366
ACH-001765,-0.62793710898
ACH-001956,-0.891366887993
ACH-001957,-1.33328727071
