,FARP2 (9855)
ACH-000004,-0.184148376058
ACH-000007,0.108603852828
ACH-000009,-0.0121262545019
ACH-000011,-0.101124053804
ACH-000012,0.07616450264260001
ACH-000013,0.0646211858779
ACH-000014,0.127420375144
ACH-000015,-0.0185917325544
ACH-000017,-0.023775067499
ACH-000018,0.213788345317
ACH-000019,-0.11486860671700001
ACH-000021,0.042246808524400006
ACH-000022,0.050950594665
ACH-000025,0.143600228748
ACH-000028,0.18347674434099998
ACH-000030,0.25350052042
ACH-000035,0.17057701225299998
ACH-000036,-0.0798009736522
ACH-000037,-0.20095331725
ACH-000039,0.116355897464
ACH-000040,-0.171415236204
ACH-000041,-0.12718878770300002
ACH-000042,0.08540190023399999
ACH-000045,0.0887342794431
ACH-000047,-0.044552238299699995
ACH-000052,-0.0245513382748
ACH-000053,0.107073723729
ACH-000054,-0.102731652847
ACH-000055,0.0285241160548
ACH-000060,0.142899147531
ACH-000067,0.101547905524
ACH-000070,0.161715290777
ACH-000075,0.0446517759064
ACH-000078,-0.150297904736
ACH-000082,-0.13512024933
ACH-000085,-0.0292068028188
ACH-000086,-0.0322264902362
ACH-000087,-0.13805682615599998
ACH-000092,0.0034831380786399997
ACH-000095,0.0281705526524
ACH-000097,0.09171911799450001
ACH-000098,-0.045607715017400005
ACH-000099,-0.041871167789800004
ACH-000108,-0.06959307319130001
ACH-000113,-0.0121329332474
ACH-000115,0.026515555249099997
ACH-000116,0.0563278859464
ACH-000118,0.165962070384
ACH-000120,-0.125750465592
ACH-000123,0.10419591713700001
ACH-000127,0.128374969355
ACH-000128,0.163556729427
ACH-000132,0.174758443061
ACH-000133,-0.028796463840099998
ACH-000137,0.09457967770989999
ACH-000138,0.0983874109141
ACH-000142,-0.11407290527899999
ACH-000143,0.194457327149
ACH-000146,0.0105531589985
ACH-000148,0.15647403747000002
ACH-000150,-0.23114707431099998
ACH-000152,-0.054391094668199996
ACH-000153,-0.189384340841
ACH-000159,0.010388028700299999
ACH-000160,0.09783130944489998
ACH-000163,0.122914276822
ACH-000167,-0.124350308258
ACH-000168,0.185497907242
ACH-000169,0.028717629295099998
ACH-000178,-0.061732550227800005
ACH-000182,0.039634015712
ACH-000183,0.175924862797
ACH-000188,0.0307887623162
ACH-000189,0.107229130868
ACH-000190,0.0866070372055
ACH-000198,0.11095136022600001
ACH-000204,-0.0524177936112
ACH-000206,-0.202926072166
ACH-000207,-0.0242512322082
ACH-000211,0.049810072808
ACH-000215,0.023986814794700002
ACH-000221,0.157935057686
ACH-000222,-0.0148902391142
ACH-000223,0.0376122688211
ACH-000226,0.143142837292
ACH-000227,-0.237532799736
ACH-000228,-0.030414357163499998
ACH-000231,0.11140680906400001
ACH-000232,0.015062399005100001
ACH-000233,0.023645758324000003
ACH-000234,-0.038262582011199996
ACH-000235,-0.023371942376799997
ACH-000237,0.0655426894604
ACH-000238,0.0008565186869550001
ACH-000243,0.130283849895
ACH-000244,-0.064511759591
ACH-000246,0.0712058646146
ACH-000248,0.125183699813
ACH-000250,-0.0018283751214200003
ACH-000251,0.280411187501
ACH-000253,0.12326463387299999
ACH-000255,0.140468215999
ACH-000256,0.19279857808400003
ACH-000257,0.129763322747
ACH-000258,0.130456330462
ACH-000259,-0.056977905178699995
ACH-000260,-0.030514616924600002
ACH-000261,0.129661769985
ACH-000262,0.152617421594
ACH-000263,0.322681666539
ACH-000264,0.19968241806099998
ACH-000265,0.139275319459
ACH-000266,0.0577616919605
ACH-000272,-0.0962445301382
ACH-000273,-0.0226327619687
ACH-000274,0.0801458083864
ACH-000277,-0.016152031133
ACH-000278,0.145964990833
ACH-000279,0.135117599604
ACH-000280,0.0318265745717
ACH-000281,-0.03722670512119999
ACH-000288,0.0737734249204
ACH-000291,-0.0259740439004
ACH-000293,0.070326107718
ACH-000294,0.0578387793497
ACH-000295,0.135689031228
ACH-000296,0.024559455890900004
ACH-000302,0.0851840426969
ACH-000304,0.146035422815
ACH-000307,0.0880705417293
ACH-000308,-0.0556527012411
ACH-000310,-0.115887013993
ACH-000311,0.0730788306892
ACH-000312,0.025749641195099995
ACH-000315,0.0385300231381
ACH-000316,-0.049795101868099996
ACH-000317,0.20596660710099998
ACH-000318,0.295741965102
ACH-000319,0.0478908477802
ACH-000320,-0.0335937908475
ACH-000322,0.0227241644661
ACH-000323,0.09106651811110002
ACH-000324,-0.07868309239230001
ACH-000329,-0.13092892624500002
ACH-000330,0.0599640034858
ACH-000331,0.0436034984292
ACH-000332,0.00501031592907
ACH-000334,-0.00813087129898
ACH-000335,0.06395609072990001
ACH-000336,0.38948393152099997
ACH-000337,0.078963391124
ACH-000339,0.07355984907589999
ACH-000341,-0.119903811231
ACH-000348,-0.120474001521
ACH-000350,-0.036681421592300006
ACH-000352,0.0651796813172
ACH-000356,-0.0620274624334
ACH-000361,-0.13362915954399998
ACH-000362,0.06955817786789999
ACH-000363,-0.11258487132200001
ACH-000364,0.20071145475299998
ACH-000365,0.125497206758
ACH-000366,-0.00750379480017
ACH-000368,-0.008139717293659999
ACH-000374,0.154911028426
ACH-000375,0.18637154143399998
ACH-000376,-0.0550255823164
ACH-000381,-0.076891039052
ACH-000383,-0.0472058215716
ACH-000387,0.0649509096831
ACH-000389,0.0795956273395
ACH-000390,0.10117045127699999
ACH-000393,-0.024941580965400004
ACH-000395,0.0626673334788
ACH-000397,-0.014542350465799998
ACH-000401,0.0782172263379
ACH-000402,-0.00865258596465
ACH-000403,0.00884942979165
ACH-000404,0.16290400369799998
ACH-000406,0.0970172068305
ACH-000407,0.21444430399099998
ACH-000408,0.030915873138900003
ACH-000410,-0.11881349834100001
ACH-000411,0.0420440851621
ACH-000414,0.158454023038
ACH-000415,0.036112533330900004
ACH-000416,0.151890295756
ACH-000420,-0.038317526286400005
ACH-000421,0.0429962771957
ACH-000424,0.253396062393
ACH-000425,0.104529827885
ACH-000426,0.261706237117
ACH-000427,0.0176060141188
ACH-000433,0.17353920267499998
ACH-000436,-0.0141767958763
ACH-000444,-0.0453222701998
ACH-000445,-0.170142135226
ACH-000448,0.10906446921299999
ACH-000450,0.141273044307
ACH-000452,-0.0100416276702
ACH-000454,0.16556727893200002
ACH-000458,0.29616702602600004
ACH-000459,0.37646733894400003
ACH-000460,0.114110014367
ACH-000461,-0.0984900879961
ACH-000463,-0.0157262754434
ACH-000464,0.0358075269089
ACH-000466,0.07205531374060001
ACH-000467,0.0302734523771
ACH-000468,0.122066838026
ACH-000469,0.07786981513289999
ACH-000470,0.0440471219624
ACH-000471,-0.0037353620232
ACH-000472,0.09628060740039998
ACH-000473,0.11598621162999999
ACH-000475,0.12672771066299998
ACH-000476,0.0271996237628
ACH-000477,-0.046296506936
ACH-000480,0.222381228661
ACH-000481,0.017908784108
ACH-000483,-0.145184454353
ACH-000484,-0.283732168896
ACH-000485,-0.031039160296
ACH-000486,0.06094143541
ACH-000487,0.034228160323900005
ACH-000488,0.0209153785602
ACH-000490,0.246852305672
ACH-000491,-0.107611738626
ACH-000495,-0.0774411949006
ACH-000496,0.056810196613800004
ACH-000499,0.0913802763026
ACH-000500,-0.562278068291
ACH-000502,0.0482236059447
ACH-000503,0.108513668465
ACH-000505,0.0049699211296
ACH-000507,-0.118641613499
ACH-000510,0.09019306837810001
ACH-000511,-0.0125351358675
ACH-000512,0.176068644835
ACH-000516,0.096821091869
ACH-000517,-0.00439679708599
ACH-000518,0.15806575461
ACH-000520,0.03847898299580001
ACH-000521,0.18853309685800002
ACH-000522,0.0951714444419
ACH-000524,0.0866431071184
ACH-000527,0.0550781698807
ACH-000528,0.18962081214200002
ACH-000537,-0.011455272952399998
ACH-000541,0.19677221989799998
ACH-000542,0.0283612788284
ACH-000544,0.147372898664
ACH-000545,0.09513776614710001
ACH-000547,0.122882542848
ACH-000548,0.037977029765599996
ACH-000549,0.229296678413
ACH-000550,0.128206886829
ACH-000552,0.0731818653741
ACH-000556,0.085624578821
ACH-000557,0.062594400208
ACH-000570,0.00901909152976
ACH-000571,0.141909910389
ACH-000573,0.0883336926182
ACH-000576,-0.19789995898200002
ACH-000580,-0.0178414235767
ACH-000584,0.0551176643781
ACH-000585,0.0497341655395
ACH-000588,-0.109560001029
ACH-000589,-0.021783630336
ACH-000591,-0.0505138701064
ACH-000593,0.175667442141
ACH-000600,0.0756788058648
ACH-000601,-0.0420470815861
ACH-000604,-0.25757599334000003
ACH-000605,0.0451941171098
ACH-000606,0.181360351639
ACH-000608,-0.0412888536004
ACH-000614,-0.0440446182149
ACH-000616,0.0636178382747
ACH-000618,0.0495488078419
ACH-000619,0.27620849831
ACH-000620,0.08764792781639999
ACH-000621,0.0155418802117
ACH-000622,-0.0469921512466
ACH-000623,-0.0421536481598
ACH-000624,-0.10619101754100001
ACH-000627,-0.200087881503
ACH-000630,0.133780669993
ACH-000632,0.145614520506
ACH-000633,-0.0389408808211
ACH-000637,0.061563594820099994
ACH-000638,0.05913443466519999
ACH-000646,-0.136601984019
ACH-000647,0.053776256649
ACH-000648,-0.053834205126099995
ACH-000649,-0.0443872853267
ACH-000651,0.05211436642
ACH-000652,0.07300169532869999
ACH-000653,0.18339621436700002
ACH-000657,0.0010779510735599998
ACH-000658,0.152023592897
ACH-000661,0.175561665425
ACH-000662,-0.0293576532063
ACH-000663,0.10933786062300001
ACH-000665,0.128302636197
ACH-000671,0.136585388868
ACH-000673,-0.0062566896770000005
ACH-000676,0.00587054641582
ACH-000677,0.165550947751
ACH-000681,0.1498960593
ACH-000682,0.0621692249165
ACH-000683,0.053795739935599995
ACH-000684,0.0206232582673
ACH-000688,0.037820823064199996
ACH-000693,0.00533729272242
ACH-000694,0.118188589723
ACH-000695,-0.186437253792
ACH-000696,0.045769473553400004
ACH-000697,0.146723839622
ACH-000699,0.028094801601200002
ACH-000701,0.189276638823
ACH-000706,0.13674191968
ACH-000711,0.0353621933871
ACH-000713,-0.0607569989147
ACH-000714,-0.043940796641800006
ACH-000718,0.10526906909299999
ACH-000720,-0.05367989682180001
ACH-000721,0.141151685667
ACH-000724,-0.06384818021369999
ACH-000725,0.188697989661
ACH-000732,0.19106938201999998
ACH-000734,0.0526750903582
ACH-000735,0.163440520799
ACH-000736,0.0469713476693
ACH-000738,0.0400941903746
