,TJP3 (27134)
ACH-000004,-0.407365465583
ACH-000007,0.129499615101
ACH-000009,-0.079385147641
ACH-000011,-0.222414857735
ACH-000012,-0.213210616332
ACH-000013,-0.22552701192699998
ACH-000014,-0.273208897936
ACH-000015,-0.29160287213
ACH-000017,-0.22013103210999999
ACH-000018,-0.329132951259
ACH-000019,-0.39244877587899996
ACH-000021,-0.322393502682
ACH-000022,-0.023077263939799995
ACH-000025,-0.19118250450999996
ACH-000028,-0.301598240022
ACH-000030,-0.155231811433
ACH-000035,-0.176229205231
ACH-000036,-0.26344549378000004
ACH-000037,0.012702073057
ACH-000039,-0.210087416415
ACH-000040,-0.14722156365
ACH-000041,-0.298676866085
ACH-000042,-0.11615178898600001
ACH-000045,-0.383593170781
ACH-000047,-0.199021830396
ACH-000052,-0.31860479515900003
ACH-000053,-0.124398648668
ACH-000054,-0.340426917874
ACH-000055,-0.105863478305
ACH-000060,-0.294413854904
ACH-000067,-0.157182636333
ACH-000070,-0.385045636982
ACH-000075,-0.481307095294
ACH-000078,-0.109475779142
ACH-000082,-0.153820684695
ACH-000085,-0.118107717959
ACH-000086,-0.22501276597300002
ACH-000087,-0.5028805713310001
ACH-000092,-0.22912876646699998
ACH-000095,-0.19398145543099998
ACH-000097,-0.239064720741
ACH-000098,-0.43070197766400004
ACH-000099,-0.21670863369600002
ACH-000108,-0.23430031415999997
ACH-000113,-0.162984612312
ACH-000115,-0.508266619235
ACH-000116,-0.178812898911
ACH-000118,-0.21529916678000002
ACH-000120,-0.247449515169
ACH-000123,-0.27187509358899997
ACH-000127,-0.168650488594
ACH-000128,-0.17490214078299998
ACH-000132,-0.381598868918
ACH-000133,-0.14833857395800001
ACH-000137,-0.107320820508
ACH-000138,-0.347868176224
ACH-000142,-0.45372638406599997
ACH-000143,-0.24289584893599997
ACH-000146,-0.160099960293
ACH-000148,-0.279476205863
ACH-000150,-0.143513926007
ACH-000152,0.00555218824167
ACH-000153,-0.483758096256
ACH-000159,-0.233135551141
ACH-000160,-0.154058325928
ACH-000163,-0.218108491441
ACH-000167,-0.14560858033
ACH-000168,0.0760231237303
ACH-000169,-0.222580639888
ACH-000178,-0.26967084083
ACH-000182,-0.0299084128075
ACH-000183,-0.30000594456
ACH-000188,-0.251819228499
ACH-000189,-0.261813565539
ACH-000190,-0.169805804179
ACH-000198,-0.144627520896
ACH-000204,-0.424661607715
ACH-000206,-0.33858048520499995
ACH-000207,-0.101273584813
ACH-000211,-0.14397745465
ACH-000215,-0.175421325208
ACH-000221,-0.29867916776500003
ACH-000222,-0.0808293065378
ACH-000223,0.015231632971299999
ACH-000226,-0.144004416338
ACH-000227,0.0413107716092
ACH-000228,-0.0487591679683
ACH-000231,-0.142072484985
ACH-000232,-0.179040337509
ACH-000233,-0.100138118213
ACH-000234,-0.21559355441199998
ACH-000235,-0.31791483308
ACH-000237,-0.13164715632500001
ACH-000238,0.00416949294426
ACH-000243,-0.243936600555
ACH-000244,-0.602089198202
ACH-000246,-0.24149315731999996
ACH-000248,-0.158384591391
ACH-000250,-0.22679289680700002
ACH-000251,-0.129810436793
ACH-000253,-0.101689744164
ACH-000255,-0.37287296030699996
ACH-000256,-0.104633566555
ACH-000257,-0.05617164319569999
ACH-000258,-0.19263253794
ACH-000259,-0.0985814026083
ACH-000260,-0.284362455113
ACH-000261,-0.23204258062600003
ACH-000262,-0.215979916508
ACH-000263,-0.34273279614299995
ACH-000264,-0.217631046765
ACH-000265,-0.235619562733
ACH-000266,-0.220847499771
ACH-000272,-0.169998152199
ACH-000273,0.0534231841219
ACH-000274,-0.335811988737
ACH-000277,-0.0958543100475
ACH-000278,-0.0848053406436
ACH-000279,-0.0836690613187
ACH-000280,-0.236287308665
ACH-000281,-0.31563081279
ACH-000288,-0.010335094735799999
ACH-000291,-0.362340607416
ACH-000293,-0.278131903503
ACH-000294,-0.136025664983
ACH-000295,-0.208117522409
ACH-000296,-0.34406997945699996
ACH-000302,-0.395691130246
ACH-000304,-0.234070331483
ACH-000307,-0.104407417467
ACH-000308,-0.195217325223
ACH-000310,-0.23050057722
ACH-000311,-0.314338900165
ACH-000312,-0.419223394617
ACH-000315,-0.27244189124400003
ACH-000316,0.0219244423319
ACH-000317,-0.108501297991
ACH-000318,-0.004527756847640001
ACH-000319,-0.162579285949
ACH-000320,-0.42380906230400006
ACH-000322,0.015634506114900002
ACH-000323,-0.161591183082
ACH-000324,-0.17390222587
ACH-000329,-0.230174047891
ACH-000330,-0.19167361182700002
ACH-000331,-0.00221255901117
ACH-000332,-0.174949574424
ACH-000334,-0.266609597848
ACH-000335,-0.33077128769499997
ACH-000336,0.144184733165
ACH-000337,-0.337786421374
ACH-000339,-0.280469612664
ACH-000341,-0.41813072954499997
ACH-000348,-0.11276266759999999
ACH-000350,-0.273590624665
ACH-000352,-0.265064972201
ACH-000356,-0.22022832330800002
ACH-000361,-0.316643805106
ACH-000362,-0.263581552338
ACH-000363,-0.273479008248
ACH-000364,-0.20942028531100002
ACH-000365,-0.216195523251
ACH-000366,-0.198205675906
ACH-000368,-0.325383959297
ACH-000374,0.0028286750536799994
ACH-000375,-0.37088549722400005
ACH-000376,-0.0767285448922
ACH-000381,-0.305054215985
ACH-000383,-0.146704649626
ACH-000387,-0.106450829
ACH-000389,-0.157809768912
ACH-000390,-0.31682751800500003
ACH-000393,-0.205620345568
ACH-000395,0.012554665388499999
ACH-000397,-0.283146119293
ACH-000401,-0.428698368729
ACH-000402,0.137649955438
ACH-000403,-0.24487163450599997
ACH-000404,0.141543628865
ACH-000406,-0.21465262742400001
ACH-000407,-0.21299424942899997
ACH-000408,-0.30394483965999997
ACH-000410,-0.137045581605
ACH-000411,-0.360200988672
ACH-000414,-0.147989295981
ACH-000415,-0.19420755016
ACH-000416,-0.248182054653
ACH-000420,-0.34712201473000004
ACH-000421,-0.24800777937100002
ACH-000424,-0.20323366300700002
ACH-000425,-0.22591043439199998
ACH-000426,-0.220762291785
ACH-000427,-0.21311809460499997
ACH-000433,-0.216738325038
ACH-000436,-0.331215669855
ACH-000444,-0.0192847549714
ACH-000445,-0.330219303616
ACH-000448,-0.238424187352
ACH-000450,-0.35431877575099996
ACH-000452,-0.371658622507
ACH-000454,-0.39794852081999993
ACH-000458,-0.178690523667
ACH-000459,-0.0975456535808
ACH-000460,-0.09573572954880001
ACH-000461,0.10659428348200001
ACH-000463,-0.149414382292
ACH-000464,-0.118891593559
ACH-000466,-0.249645085928
ACH-000467,0.083577335773
ACH-000468,-0.217441946157
ACH-000469,-0.22875881182399999
ACH-000470,-0.042019427316199995
ACH-000471,-0.22740476532200002
ACH-000472,-0.156182366217
ACH-000473,-0.23875024004099998
ACH-000475,-0.16470061506300002
ACH-000476,-0.048312908048900004
ACH-000477,-0.353553811915
ACH-000480,-0.137816141445
ACH-000481,-0.137646366588
ACH-000483,-0.213211116993
ACH-000484,-0.365521433675
ACH-000485,-0.060865762068
ACH-000486,-0.297611294362
ACH-000487,-0.0984467717244
ACH-000488,-0.320162161191
ACH-000490,-0.12449639277999999
ACH-000491,-0.35738999745399996
ACH-000495,-0.168351993386
ACH-000496,-0.17117917673799998
ACH-000499,-0.274536716491
ACH-000500,-0.154572832612
ACH-000502,-0.116190232288
ACH-000503,-0.614106852403
ACH-000505,-0.223596541697
ACH-000507,-0.172232520389
ACH-000510,-0.194529873941
ACH-000511,-0.0871725209076
ACH-000512,-0.155844093679
ACH-000516,-0.203987674103
ACH-000517,-0.100611250224
ACH-000518,-0.258149919224
ACH-000520,-0.39139981024899995
ACH-000521,-0.23418484259
ACH-000522,-0.19512847002099998
ACH-000524,-0.21965658101799998
ACH-000527,-0.253745967512
ACH-000528,-0.241163573824
ACH-000537,-0.0463149087421
ACH-000541,-0.30065929644699996
ACH-000542,-0.131922513979
ACH-000544,-0.163692747319
ACH-000545,-0.159193243732
ACH-000547,-0.100921658257
ACH-000548,-0.117392654061
ACH-000549,-0.340940823835
ACH-000550,-0.180694533089
ACH-000552,-0.32567644516600003
ACH-000556,-0.292894608221
ACH-000557,-0.134866979379
ACH-000570,0.0319096133737
ACH-000571,-0.290410564348
ACH-000573,-0.18621657948399997
ACH-000576,-0.30755724531
ACH-000580,-0.035341075457
ACH-000584,-0.210425692449
ACH-000585,-0.28329781843
ACH-000588,-0.09920550714469999
ACH-000589,-0.13262706627999998
ACH-000591,-0.19655036257
ACH-000593,-0.07596263144719999
ACH-000600,-0.150257832535
ACH-000601,-0.238861249587
ACH-000604,-0.419842580734
ACH-000605,0.08180988905410001
ACH-000606,-0.220176707385
ACH-000608,-0.15085840594699998
ACH-000614,0.0289703129607
ACH-000616,-0.22797317294599997
ACH-000618,-0.261512507535
ACH-000619,-0.0915132507901
ACH-000620,-0.38187934007700003
ACH-000621,-0.322615176124
ACH-000622,-0.17683194146899997
ACH-000623,-0.10320847773
ACH-000624,-0.20462373465999997
ACH-000627,-0.179784818816
ACH-000630,-0.213625900776
ACH-000632,-0.313898961128
ACH-000633,-0.386452874672
ACH-000637,-0.140796348698
ACH-000638,-0.32855553461
ACH-000646,-0.039290210449900005
ACH-000647,-0.101982025153
ACH-000648,-0.370369230826
ACH-000649,-0.151068570647
ACH-000651,-0.280861387868
ACH-000652,-0.380875550786
ACH-000653,-0.14141348035
ACH-000657,-0.20358675469999998
ACH-000658,-0.26830125344300004
ACH-000661,-0.0993242417248
ACH-000662,-0.143685299401
ACH-000663,-0.12221444717800001
ACH-000665,-0.306796314368
ACH-000671,-0.244178263332
ACH-000673,-0.18904079863499998
ACH-000676,-0.242084642863
ACH-000677,-0.12242985636399999
ACH-000681,-0.35386493069799996
ACH-000682,-0.341588596548
ACH-000683,-0.326626588436
ACH-000684,-0.0814295443842
ACH-000688,-0.201258814357
ACH-000693,-0.288583467645
ACH-000694,-0.116639009525
ACH-000695,0.30321787219999996
ACH-000696,-0.397732943624
ACH-000697,-0.193675954384
ACH-000699,-0.210578330379
ACH-000701,-0.486889130692
ACH-000706,-0.161622698652
ACH-000711,-0.224692428946
ACH-000713,-0.107626439432
ACH-000714,-0.431992714146
ACH-000718,-0.119595535182
ACH-000720,-0.261232122479
ACH-000721,-0.115945599099
ACH-000724,-0.038643178342699994
ACH-000725,-0.292244057429
ACH-000732,-0.611048366935
ACH-000734,-0.323800929145
ACH-000735,-0.216220900036
ACH-000736,0.012667048702
ACH-000738,-0.150044691891
ACH-000746,0.0149637707886
ACH-000747,-0.39344902043700003
ACH-000748,-0.29042137470699997
ACH-000753,-0.190612431017
ACH-000756,-0.102790453107
ACH-000757,-0.302290942061
ACH-000758,-0.35663456546899996
ACH-000760,-0.15761331156400002
ACH-000763,-0.10977795905400001
ACH-000764,-0.336633233358
ACH-000765,-0.021153809234000003
ACH-000766,-0.114963179195
ACH-000767,-0.23650280877500002
ACH-000768,-0.152710992817
ACH-000769,-0.16607264843800001
ACH-000770,0.0564676069704
ACH-000771,-0.154400207819
ACH-000773,0.16780427732099998
ACH-000776,-0.30478965049
ACH-000777,-0.0971506673477
ACH-000778,-0.5060426118720001
ACH-000781,-0.30636486733
ACH-000782,-0.08929658982000001
ACH-000783,-0.125690207705
ACH-000784,-0.253622051515
ACH-000785,-0.387003130999
ACH-000787,-0.141086447677
ACH-000788,-0.288547973013
ACH-000791,-0.161882252564
ACH-000792,-0.20937882882300002
ACH-000794,-0.190638179236
ACH-000796,-0.17284289809999998
ACH-000799,-0.226789460418
ACH-000800,-0.427921029076
ACH-000802,-0.32003413009799997
ACH-000804,-0.137178503225
ACH-000805,-0.410344127491
ACH-000809,-0.37471389121299997
ACH-000810,-0.138920149603
ACH-000811,-0.367220274467
ACH-000817,-0.05624572455540001
ACH-000819,-0.394967354627
ACH-000820,-0.204968059302
ACH-000821,-0.457155641196
ACH-000822,0.0336415217399
ACH-000823,-0.075417137288
ACH-000824,-0.127029452341
ACH-000827,-0.164523654814
ACH-000829,-0.274520911736
ACH-000831,-0.39091735278800005
ACH-000832,-0.226005516567
ACH-000833,-0.431582706165
ACH-000834,-0.378916122515
ACH-000835,-0.106708198498
ACH-000836,-0.25032285936500004
ACH-000837,-0.247252130527
ACH-000838,-0.34981216596299997
ACH-000839,-0.20866355665999997
ACH-000840,-0.103403639507
ACH-000841,-0.28293199659
ACH-000843,-0.11122367032199999
ACH-000846,-0.158135453276
ACH-000847,-0.144942825533
ACH-000848,-0.32090853362
ACH-000849,-0.198147438067
ACH-000851,-0.21282735153700003
ACH-000855,0.201833579382
ACH-000856,-0.170905806076
ACH-000858,-0.164527754006
ACH-000859,-0.15792352315
ACH-000861,-0.295201597068
ACH-000862,-0.19942042438700003
ACH-000865,-0.270001264393
ACH-000866,-0.13608885768200002
ACH-000867,-0.190527553836
ACH-000869,-0.309610819931
ACH-000872,-0.229039778431
ACH-000873,-0.380803375663
ACH-000876,-0.137085445112
ACH-000878,-0.149933769909
ACH-000880,-0.10666740725400001
ACH-000881,-0.261489496556
ACH-000882,-0.199440651691
ACH-000884,-0.101846148065
ACH-000885,-0.254560807989
ACH-000887,-0.0884306396007
ACH-000888,-0.117520217523
ACH-000889,-0.0482827982209
ACH-000890,-0.23210289145799998
ACH-000896,-0.11315826592599999
ACH-000898,-0.143783266217
ACH-000900,-0.265123904604
ACH-000901,-0.310347244503
ACH-000905,-0.150222912342
ACH-000906,-0.21898789556899997
ACH-000907,-0.44920060513899995
ACH-000910,-0.109067065315
ACH-000911,-0.318722855812
ACH-000912,-0.190871539837
ACH-000913,-0.122160882565
ACH-000915,-0.0212185972173
ACH-000916,-0.527556495163
ACH-000917,-0.13413102742900002
ACH-000921,-0.364319943927
ACH-000924,-0.0450994068757
ACH-000926,-0.297141071134
ACH-000928,-0.17777518351100002
ACH-000929,-0.277507914923
ACH-000932,-0.0618829836854
ACH-000935,-0.00811613545994
ACH-000936,-0.140773390758
ACH-000937,-0.26915714541200003
ACH-000938,-0.243482858528
ACH-000939,-0.33886564561800003
ACH-000941,-0.5112578450190001
ACH-000943,-0.270958532201
ACH-000946,-0.200808050447
ACH-000947,-0.288815514958
ACH-000948,-0.121109375765
ACH-000950,-0.169512308026
ACH-000953,-0.21215447776500002
ACH-000957,-0.0314292284947
ACH-000958,-0.10930181050000001
ACH-000960,-0.236188623477
ACH-000963,-0.138229255352
ACH-000968,-0.122004178255
ACH-000969,-0.108004764623
ACH-000973,-0.127503327463
ACH-000974,-0.209898675959
ACH-000975,-0.22931109461899998
ACH-000976,-0.0503427125513
ACH-000978,0.309472147553
ACH-000980,-0.25198092551
ACH-000984,-0.290346997153
ACH-000986,-0.180516418066
ACH-000988,-0.19084331437600002
ACH-000993,-0.059712558483
ACH-000994,-0.30011314361900004
ACH-000996,-0.21968366968800002
ACH-001001,-0.209760484111
ACH-001020,0.101372272566
ACH-001028,-0.27999990307399997
ACH-001031,-0.280760127512
ACH-001038,-0.08758658705450001
ACH-001048,-0.118351215202
ACH-001050,-0.21009697296799998
ACH-001053,-0.42993526892300005
ACH-001054,-0.32319129047
ACH-001061,-0.0422110929981
ACH-001067,-0.24092355376
ACH-001075,-0.007531447795279999
ACH-001096,-0.0788510897464
ACH-001128,-0.409540282413
ACH-001134,-0.128544002042
ACH-001151,-0.23227738151900001
ACH-001163,-0.197822299639
ACH-001164,-0.0037583293828400005
ACH-001173,-0.1590127633
ACH-001183,-0.067909153644
ACH-001184,-0.41566855627800003
ACH-001190,-0.23837851260600001
ACH-001192,-0.237454487267
ACH-001193,0.0950365068848
ACH-001196,-0.0156635325918
ACH-001197,-0.183206079276
ACH-001205,-0.007451386077290001
ACH-001211,-0.06775089629560001
ACH-001212,-0.312975917276
ACH-001228,-0.21581317299699998
ACH-001232,-0.0701503775832
ACH-001239,-0.216221024926
ACH-001274,-0.37928610976899996
ACH-001275,-0.39553646369400003
ACH-001277,-0.11719590115299999
ACH-001278,-0.231693734071
ACH-001280,-0.19601448520999998
ACH-001283,-0.276157585885
ACH-001289,-0.204854249916
ACH-001295,-0.176684235788
ACH-001300,-0.20623908647199998
ACH-001301,-0.324283735487
ACH-001302,-0.27577061866
ACH-001303,0.277820099684
ACH-001306,-0.36218517203100004
ACH-001318,-0.203904868569
ACH-001322,-0.328639135282
ACH-001328,-0.196667683319
ACH-001332,0.0502055556654
ACH-001333,-0.331814765775
ACH-001336,-0.182057999617
ACH-001340,-0.123883110933
ACH-001346,-0.195024999313
ACH-001353,-0.132753425523
ACH-001354,-0.479104773526
ACH-001367,-0.4141946999
ACH-001368,-0.27141730813000003
ACH-001374,-0.0402713069895
ACH-001375,-0.320156631978
ACH-001377,-0.130429707468
ACH-001380,-0.265819921681
ACH-001391,-0.152600791005
ACH-001407,-0.146961590694
ACH-001408,-0.10150421836300001
ACH-001413,-0.108793834957
ACH-001430,-0.258295643803
ACH-001431,-0.15791540552799999
ACH-001450,-0.08022505744939999
ACH-001496,-0.37917949317199995
ACH-001500,-0.260597897219
ACH-001521,-0.358866147767
ACH-001523,-0.0764275975125
ACH-001532,-0.329606433338
ACH-001536,-0.256082647963
ACH-001550,-0.155729121494
ACH-001552,-0.097062714062
