,NUP133 (55746)
ACH-000004,-1.34928171627
ACH-000007,-1.22098693088
ACH-000009,-1.5651539834900001
ACH-000011,-1.15599649773
ACH-000012,-1.19560486935
ACH-000013,-1.4461371962
ACH-000014,-1.68903058206
ACH-000015,-1.19114595128
ACH-000017,-1.32040649142
ACH-000018,-1.3829039249700001
ACH-000019,-1.6596067343399998
ACH-000021,-1.6733131564100001
ACH-000022,-1.28923778069
ACH-000025,-1.27606605022
ACH-000028,-1.11536976772
ACH-000030,-1.3596059988999998
ACH-000035,-1.1860112623899999
ACH-000036,-1.4799460291799997
ACH-000037,-1.32879712577
ACH-000039,-1.4355434382700003
ACH-000040,-1.2945882435299998
ACH-000041,-1.1986210120999998
ACH-000042,-1.41802600632
ACH-000045,-1.63803319658
ACH-000047,-1.4050894809999999
ACH-000052,-1.20252881235
ACH-000053,-1.1360061960299999
ACH-000054,-1.42765901611
ACH-000055,-1.0894672481999998
ACH-000060,-1.39942476225
ACH-000067,-1.33186849454
ACH-000070,-1.4087108641100001
ACH-000075,-1.4062148390600002
ACH-000078,-1.1396213314799999
ACH-000082,-1.6733068878200001
ACH-000085,-1.16884228832
ACH-000086,-1.50985856621
ACH-000087,-1.1308174905
ACH-000092,-1.28293074658
ACH-000095,-1.46467212878
ACH-000097,-1.4004087910799998
ACH-000098,-1.30653414703
ACH-000099,-1.4741581590600001
ACH-000108,-1.3434871653
ACH-000113,-1.15914783075
ACH-000115,-1.74391462127
ACH-000116,-1.35182800412
ACH-000118,-1.1774548642799998
ACH-000120,-1.20359113574
ACH-000123,-1.25363989217
ACH-000127,-1.42074638411
ACH-000128,-1.64174494058
ACH-000132,-1.6565143015000001
ACH-000133,-1.5156706992700002
ACH-000137,-1.38852867352
ACH-000138,-1.1281682256899999
ACH-000142,-1.24219400511
ACH-000143,-1.3887799244999999
ACH-000146,-0.9329936487780001
ACH-000148,-1.23810724802
ACH-000150,-1.38784913143
ACH-000152,-1.3804065783200001
ACH-000153,-1.69406639065
ACH-000159,-1.24149370135
ACH-000160,-1.18682411839
ACH-000163,-1.35501327026
ACH-000167,-1.63087700191
ACH-000168,-1.35730664352
ACH-000169,-1.21147019596
ACH-000178,-1.35058426728
ACH-000182,-1.4260627394999998
ACH-000183,-1.25590117426
ACH-000188,-1.13591637373
ACH-000189,-1.16732674244
ACH-000190,-1.21264224059
ACH-000198,-1.5430883994799998
ACH-000204,-1.6442282181
ACH-000206,-1.13067616
ACH-000207,-1.37933072259
ACH-000211,-1.29819710975
ACH-000215,-1.7665120619599999
ACH-000221,-1.0946903986299998
ACH-000222,-1.47295993638
ACH-000223,-1.70056372958
ACH-000226,-1.35943109156
ACH-000227,-1.55226446085
ACH-000228,-1.3760570431499999
ACH-000231,-1.20749968086
ACH-000232,-1.34531856653
ACH-000233,-1.10337475823
ACH-000234,-1.56682320593
ACH-000235,-1.41591202012
ACH-000237,-1.43302791134
ACH-000238,-1.1674884968700001
