,FAF2 (23197)
ACH-000004,-1.0960164608399998
ACH-000007,-0.427918155524
ACH-000009,-0.738192992767
ACH-000011,-0.7036868004610001
ACH-000012,-1.21167983316
ACH-000013,-0.23724064683600002
ACH-000014,-0.787199117026
ACH-000015,-0.941961197127
ACH-000017,-0.856470261005
ACH-000018,-0.566726393979
ACH-000019,-0.8173575300470001
ACH-000021,-0.875444456742
ACH-000022,-0.825161988383
ACH-000025,-0.891579645536
ACH-000028,-0.693822923251
ACH-000030,-0.772881289903
ACH-000035,-0.823264824411
ACH-000036,-0.650068822746
ACH-000037,-1.0024870190200001
ACH-000039,-0.984400622486
ACH-000040,-0.756323143503
ACH-000041,-0.40535511109399996
ACH-000042,-1.05769253258
ACH-000045,-0.907311900372
ACH-000047,-0.846255562526
ACH-000052,-0.677230564796
ACH-000053,-1.02927546312
ACH-000054,-0.5894269117800001
ACH-000055,-0.838281136714
ACH-000060,-0.9269976704709999
ACH-000067,-0.72910689641
ACH-000070,-0.849230979121
ACH-000075,-0.797801487191
ACH-000078,-0.400419587371
ACH-000082,-0.418862438928
ACH-000085,-0.648580859822
ACH-000086,-0.726355330239
ACH-000087,-0.625044313566
ACH-000092,-0.907554875926
ACH-000095,-0.41636134811399994
ACH-000097,-0.559194281469
ACH-000098,-0.380440743322
ACH-000099,-0.511774045666
ACH-000108,-0.480895464964
ACH-000113,-1.0242504037
ACH-000115,-0.73770037534
ACH-000116,-0.651267116529
ACH-000118,-1.0533983275799998
ACH-000120,-0.911113808149
ACH-000123,-0.7154603859399999
ACH-000127,-1.02674546437
ACH-000128,-1.24256710764
ACH-000132,-0.263998652393
ACH-000133,-0.955033015708
ACH-000137,-0.272108741912
ACH-000138,-0.9931344221549999
ACH-000142,-0.46130484890600004
ACH-000143,-0.7790827944300001
ACH-000146,-0.965996352544
ACH-000148,-0.8010120079269999
ACH-000150,-0.41040643675800004
ACH-000152,-0.6919934422730001
ACH-000153,-1.30343968894
ACH-000159,-1.3685308378999999
ACH-000160,-0.434350825363
ACH-000163,-1.30327672131
ACH-000167,-0.681557609522
ACH-000168,-0.7183258962610001
ACH-000169,-0.8962215829919999
ACH-000178,-0.487595114358
ACH-000182,-1.14729358866
ACH-000183,-1.0008426067899998
ACH-000188,-0.755990716865
ACH-000189,-0.731662611189
ACH-000190,-0.846158072139
ACH-000198,-0.897323188644
ACH-000204,-1.05551075044
ACH-000206,-0.52182954347
ACH-000207,-0.485162972342
ACH-000211,-0.635211991868
ACH-000215,-0.39432165565
ACH-000221,-0.6890364572229999
ACH-000222,-0.733511335821
ACH-000223,-0.868864578629
ACH-000226,-0.697701556604
ACH-000227,-0.8492863833259999
ACH-000228,-0.7129861140960001
ACH-000231,-0.747460039936
ACH-000232,-0.542432398138
ACH-000233,-0.824238428915
ACH-000234,-1.1290797424899999
ACH-000235,-1.08614049002
ACH-000237,-0.9164983978100001
ACH-000238,-0.948079997777
ACH-000243,-0.522186669802
ACH-000244,-1.21545721476
ACH-000246,-0.48123570016999995
ACH-000248,-0.806558264215
ACH-000250,-1.19027835738
ACH-000251,-0.9696148885250001
ACH-000253,-0.598922294209
ACH-000255,-0.7492944090889999
ACH-000256,-1.09296568683
ACH-000257,-0.600598920931
ACH-000258,-0.526407881693
ACH-000259,-0.9295492429889999
ACH-000260,-0.504347900564
ACH-000261,-0.352097743403
ACH-000262,-1.17660231512
ACH-000263,-0.7067159589190001
ACH-000264,-0.47624300373000006
ACH-000265,-0.63911549043
ACH-000266,-1.13146150781
ACH-000272,-1.1428108524299998
ACH-000273,-0.920040380834
ACH-000274,-0.45601527958300003
ACH-000277,-0.971469203745
ACH-000278,-0.6787225734119999
ACH-000279,-0.584419985602
ACH-000280,0.017059489966200003
ACH-000281,-1.00645479969
ACH-000288,-0.295352482182
ACH-000291,-0.330037342146
ACH-000293,-0.24647642746800003
ACH-000294,-0.54063353977
ACH-000295,-0.8205574281460001
ACH-000296,-0.686559217754
ACH-000302,-0.117336181095
ACH-000304,-0.941381848296
ACH-000307,-0.717835814003
ACH-000308,-0.750589602423
ACH-000310,-0.454792467641
ACH-000311,-0.661702221495
ACH-000312,-0.5892935929909999
ACH-000315,-0.725484767719
ACH-000316,-0.909258506193
