,MYCBPAP (84073)
ACH-000259,-0.21706813281399998
ACH-000260,-0.231578747698
ACH-000261,-0.13408328648499998
ACH-000262,-0.21299595235
ACH-000263,-0.416840254209
ACH-000264,-0.218314983565
ACH-000265,-0.193200029353
ACH-000266,-0.15218848398
ACH-000272,-0.174706876282
ACH-000273,-0.372070849065
ACH-000274,-0.293740220846
ACH-000277,-0.266379088557
ACH-000278,-0.193639949982
ACH-000279,-0.121274522871
ACH-000280,-0.159432484973
ACH-000281,-0.167908850335
ACH-000288,-0.393856773707
ACH-000291,-0.166464040376
ACH-000293,-0.109675799331
ACH-000294,-0.178985871653
ACH-000295,-0.376220859146
ACH-000296,-0.172941627035
ACH-000302,-0.06821118908080001
ACH-000304,-0.10981226580999999
ACH-000307,-0.159197195418
ACH-000308,-0.209067673057
ACH-000310,-0.370402062598
ACH-000311,-0.183588299396
ACH-000312,-0.320455611256
ACH-000315,-0.128392596306
ACH-000316,-0.19305582823800002
ACH-000317,-0.174803859733
ACH-000318,-0.117773517821
ACH-000319,-0.272975801508
ACH-000320,-0.044599856338300006
ACH-000322,-0.0398809238149
ACH-000323,-0.219740541624
ACH-000324,-0.273429614902
ACH-000329,-0.22611700127599998
ACH-000330,-0.0254659213094
ACH-000331,-0.109739247255
ACH-000332,-0.1221459441
ACH-000334,-0.0914351141423
ACH-000335,-0.07519928384760001
ACH-000336,0.142813480572
ACH-000337,-0.30784185315699997
ACH-000339,-0.148671837606
ACH-000341,-0.24477416218800002
ACH-000348,-0.270778843397
ACH-000350,-0.22292876487399998
ACH-000352,-0.0968947594831
ACH-000356,-0.343074265968
ACH-000361,-0.29197441355500003
ACH-000362,-0.15758704721300001
ACH-000363,-0.0510019091402
ACH-000364,-0.0684620241047
ACH-000365,-0.188018681821
ACH-000366,-0.0470383271418
ACH-000368,-0.0680267079715
ACH-000374,0.08741661313650001
ACH-000375,-0.154717555923
ACH-000376,-0.0678366756496
ACH-000381,-0.156285426864
ACH-000383,-0.18466754143199998
ACH-000387,-0.243602416356
ACH-000389,-0.30776863036400004
ACH-000390,-0.21146697147500002
ACH-000393,-0.0683068645364
ACH-000395,-0.161325736553
ACH-000397,-0.146895224034
ACH-000401,-0.182850270181
ACH-000402,-0.012545458078100001
ACH-000403,-0.290174895568
ACH-000404,-0.183627370806
ACH-000406,-0.0990279291821
ACH-000407,-0.250246527535
ACH-000408,-0.16656688861
ACH-000410,-0.10149722033
ACH-000411,-0.10596956241399999
ACH-000414,-0.168733174945
ACH-000415,-0.301426148774
ACH-000416,-0.17436678227400002
ACH-000420,-0.188415697353
ACH-000421,-0.09980924518069999
ACH-000424,-0.24703061449299998
ACH-000425,-0.32482275646
ACH-000426,-0.24026705735
ACH-000427,-0.180821865624
ACH-000433,-0.389898017438
ACH-000436,0.08143652213449999
ACH-000444,-0.20881459984499998
ACH-000445,-0.42279206024899996
ACH-000448,-0.0851342446758
ACH-000450,-0.307011705709
ACH-000452,-0.102895740469
ACH-000454,0.069969372958
ACH-000458,-0.270690495301
ACH-000459,0.15552191253699998
ACH-000460,-0.240482187869
ACH-000461,-0.040969419922599996
ACH-000463,-0.09996522492419999
ACH-000464,-0.485552007545
ACH-000466,-0.0436256203834
ACH-000467,-0.21577409270700001
ACH-000468,-0.265613626691
ACH-000469,-0.365563269596
ACH-000470,0.043180408573000005
ACH-000471,-0.239310077965
ACH-000472,-0.25001265636
ACH-000473,-0.20270210589
ACH-000475,-0.15219452977700001
ACH-000476,-0.06233120006469999
ACH-000477,-0.101445360053
ACH-000480,-0.0101199098756
ACH-000481,-0.16136687429899998
ACH-000483,-0.021840666063999998
ACH-000484,-0.142152214504
ACH-000485,-0.0131877218893
ACH-000486,-0.0851839240804
ACH-000487,-0.18970585877
ACH-000488,-0.304589684778
ACH-000490,-0.22732216925700002
ACH-000491,-0.07602130014889999
ACH-000495,-0.152751890489
ACH-000496,-0.288336499821
ACH-000499,-0.0673761831653
ACH-000500,0.0329146280285
ACH-000502,-0.282502892512
ACH-000503,0.105903202684
ACH-000505,-0.0813846387162
ACH-000507,-0.00774127128684
ACH-000510,-0.19576324790999997
ACH-000511,-0.295250119126
ACH-000512,0.05356553720380001
ACH-000516,-0.197190372282
ACH-000517,-0.075126773318
ACH-000518,-0.115482910493
ACH-000520,-0.20711752371800002
ACH-000521,-0.324781120409
ACH-000522,-0.13897193916300002
ACH-000524,-0.21609408332600002
ACH-000527,-0.10394766008999999
ACH-000528,-0.165580732826
ACH-000537,0.009742374740930001
ACH-000541,0.07439687030610001
ACH-000542,-0.154201180968
ACH-000544,-0.263091421879
ACH-000545,0.0140702298254
ACH-000547,-0.126476415627
ACH-000548,-0.15291456382500002
ACH-000549,-0.125739662838
ACH-000550,-0.333815465729
ACH-000552,-0.145685340146
ACH-000556,-0.37582171629600003
ACH-000557,-0.160072015039
ACH-000570,-0.260099039542
ACH-000571,-0.0938649810538
ACH-000573,-0.07354053345099999
ACH-000576,-0.141748131804
ACH-000580,-0.182470539271
ACH-000584,-0.24249659437100002
ACH-000585,-0.140233773985
ACH-000588,-0.0741794029855
ACH-000589,-0.181222585532
ACH-000591,-0.31521403618
ACH-000593,-0.222228050634
ACH-000600,-0.220129463997
ACH-000601,-0.25357346325
ACH-000604,-0.253702577122
ACH-000605,-0.0163594739839
ACH-000606,-0.182180383913
ACH-000608,-0.141074480817
ACH-000614,0.0760185517913
ACH-000616,-0.270521628662
ACH-000618,-0.09084574711980001
ACH-000619,-0.18768266923000002
ACH-000620,-0.016658674374500002
ACH-000621,-0.063737455992
ACH-000622,-0.106422303377
ACH-000623,-0.369400834159
ACH-000624,-0.16416876959
ACH-000627,-0.223867052264
ACH-000630,-0.282619690228
ACH-000632,-0.157734293375
ACH-000633,-0.223041756012
ACH-000637,-0.353143315158
ACH-000638,-0.248369617011
ACH-000646,-0.248055619397
ACH-000647,-0.29132909881499996
ACH-000648,-0.150140838125
ACH-000649,-0.26745262274099996
ACH-000651,-0.11247791146700001
ACH-000652,-0.152372031362
ACH-000653,-0.022427962139499998
ACH-000657,-0.0574771871789
ACH-000658,-0.059587360335800005
ACH-000661,-0.228490026541
ACH-000662,-0.436924776867
ACH-000663,-0.294928497846
ACH-000665,-0.07087107102810002
ACH-000671,-0.048787636616199996
ACH-000673,-0.304207755715
ACH-000676,-0.162974136884
ACH-000677,-0.23671946225200002
ACH-000681,-0.09714927859210001
ACH-000682,-0.19910037302499997
ACH-000683,-0.0490288358693
ACH-000684,-0.31615704846000003
ACH-000688,-0.159600808136
ACH-000693,-0.205173478906
ACH-000694,-0.111508735613
ACH-000695,-0.161633546642
ACH-000696,-0.136215551938
ACH-000697,-0.09345653992860001
ACH-000699,-0.08000929568310002
ACH-000701,-0.195713071856
ACH-000706,-0.0858123353642
ACH-000711,-0.19401573321499999
ACH-000713,-0.15283019927799998
ACH-000714,-0.207029584908
ACH-000718,-0.09683155960880001
ACH-000720,-0.10863889410000001
ACH-000721,-0.256067318665
ACH-000724,-0.174077389224
ACH-000725,-0.205574909866
ACH-000732,-0.399308188794
ACH-000734,0.030401703389599997
ACH-000735,-0.108779232786
ACH-000736,-0.23297917471500001
ACH-000738,-0.122941738176
ACH-000746,-0.133263850286
ACH-000747,-0.062462068815800006
ACH-000748,-0.14515830369899999
ACH-000753,-0.27032913482500004
ACH-000756,-0.21896489860999999
ACH-000757,-0.203639912581
ACH-000758,-0.40046395675700003
ACH-000760,-0.139868663605
ACH-000763,0.026412777916
ACH-000764,-0.0462207296402
ACH-000765,-0.381271375797
ACH-000766,-0.233413269962
ACH-000767,-0.21079213370000002
ACH-000768,-0.106831888796
ACH-000769,-0.0864259557543
ACH-000770,-0.211131572386
ACH-000771,-0.11410728192700001
ACH-000773,-0.07179860380589999
ACH-000776,-0.301595142864
ACH-000777,-0.154481658152
ACH-000778,-0.21797484681899998
ACH-000781,-0.172842864045
ACH-000782,-0.17036563436799998
ACH-000783,-0.0447245312196
ACH-000784,-0.266799625871
ACH-000785,0.017690084922599998
ACH-000787,-0.147422244717
ACH-000788,-0.136455512213
ACH-000791,-0.243215227666
ACH-000792,-0.116939551768
ACH-000794,-0.250888083351
ACH-000796,-0.09092083725479999
ACH-000799,-0.220595852542
ACH-000800,-0.242278164629
ACH-000802,-0.129930427541
ACH-000804,-0.231203795085
ACH-000805,-0.186892568161
ACH-000809,-0.062315751814900004
ACH-000810,0.25878246174499997
ACH-000811,-0.317138435881
ACH-000817,-0.146828730821
ACH-000819,-0.13215821584100002
ACH-000820,-0.17495757338100001
ACH-000821,-0.0569149500364
ACH-000822,-0.09533704039270001
ACH-000823,-0.124986430974
ACH-000824,-0.04449284293669999
ACH-000827,-0.15944945555099999
ACH-000829,-0.130029024283
ACH-000831,-0.19450181179099998
ACH-000832,-0.09018469416660002
ACH-000833,0.140149079953
ACH-000834,-0.13860062685799998
ACH-000835,-0.0476619018001
ACH-000836,-0.252078743002
ACH-000837,-0.242178006508
ACH-000838,-0.180356325467
ACH-000839,-0.325817967777
ACH-000840,-0.215597013206
ACH-000841,-0.286564233479
ACH-000843,-0.264049059842
ACH-000846,-0.0811588424519
ACH-000847,-0.22541466941500002
ACH-000848,0.061996916489000006
ACH-000849,-0.109073232115
ACH-000851,-0.138634003496
ACH-000855,-0.0636710880282
ACH-000856,-0.251983781161
ACH-000858,-0.15806636866499998
ACH-000859,-0.200480225341
ACH-000861,-0.10638791023199999
ACH-000862,-0.020633935306
ACH-000865,-0.280810019715
ACH-000866,-0.0821656525094
ACH-000867,-0.144503899366
ACH-000869,-0.042668055299199995
ACH-000872,-0.182217882813
ACH-000873,-0.252752505725
ACH-000876,-0.07004007378169999
ACH-000878,-0.19988665186700003
ACH-000880,-0.222896021162
ACH-000881,-0.12259389689099999
ACH-000882,-0.0635564071773
ACH-000884,-0.232819507671
ACH-000885,-0.156900270531
ACH-000887,-0.264718507734
ACH-000888,-0.0781822404322
ACH-000889,-0.115599598237
ACH-000890,-0.0551512511922
ACH-000896,-0.327812787246
ACH-000898,-0.08785195654570001
ACH-000900,-0.250812421866
ACH-000901,-0.303680329652
ACH-000905,-0.120429310791
ACH-000906,-0.168363263127
ACH-000907,-0.302792971232
ACH-000910,-0.240374145621
ACH-000911,-0.326246919728
ACH-000912,-0.247651614045
ACH-000913,-0.424661900199
ACH-000915,-0.29513286726
ACH-000916,-0.266570062408
ACH-000917,-0.23949314176699998
ACH-000921,-0.113786603325
ACH-000924,-0.236828997583
ACH-000926,0.029036752388200002
ACH-000928,-0.238258969627
ACH-000929,-0.220057588934
ACH-000932,-0.16381493032400002
ACH-000935,-0.112798857377
ACH-000936,-0.160167968908
ACH-000937,-0.126086960139
ACH-000938,-0.132163376218
ACH-000939,-0.318141413725
ACH-000941,-0.0176351428817
ACH-000943,-0.19612370893300002
ACH-000946,-0.152553019702
ACH-000947,-0.23021523776
ACH-000948,-0.0745936143414
ACH-000950,-0.299505684229
ACH-000953,-0.20473122514000003
ACH-000957,-0.0819885000868
ACH-000958,0.0959380108532
ACH-000960,-0.132355517166
ACH-000963,-0.257448847064
ACH-000968,-0.211643373936
ACH-000969,-0.11783269433
ACH-000973,-0.08720155606899999
ACH-000974,-0.00855146369672
ACH-000975,-0.0833050585175
ACH-000976,-0.143850433844
ACH-000978,0.187412713995
ACH-000980,-0.07431011734189999
ACH-000984,-0.221287130726
ACH-000986,-0.154904089367
ACH-000988,-0.18380772455699998
ACH-000993,-0.455671060031
ACH-000994,-0.0003670456944780001
ACH-000996,-0.411998257474
ACH-001001,-0.11944259814099999
ACH-001020,-0.037713622709099996
ACH-001028,-0.172849902208
ACH-001031,-0.0557245534368
ACH-001038,-0.248103172976
ACH-001048,-0.339707586073
ACH-001050,-0.194663889678
ACH-001053,-0.137036150778
ACH-001054,-0.262547026067
ACH-001061,-0.10810992375299999
ACH-001067,-0.194662588398
ACH-001075,0.030130743461599996
ACH-001096,0.019266220079599997
ACH-001128,-0.217345520055
ACH-001134,-0.353742971967
ACH-001151,-0.120920799603
ACH-001163,-0.434197277571
ACH-001164,0.050496584930600004
ACH-001173,-0.241911703884
ACH-001183,-0.135165315369
ACH-001184,-0.12970980097999998
ACH-001190,-0.218953448598
ACH-001192,-0.22409589301999996
ACH-001193,0.0777350581566
ACH-001196,-0.30107858617600003
ACH-001197,-0.281084871916
ACH-001205,-0.177382812381
ACH-001211,-0.24162471522300003
ACH-001212,0.02582768122
ACH-001228,-0.064102368454
ACH-001232,-0.393917718481
ACH-001239,-0.100378578944
ACH-001274,-0.259541156417
ACH-001275,-0.0047159094917299995
ACH-001277,-0.0538514253546
ACH-001278,-0.189468249683
ACH-001280,-0.35662996706100003
ACH-001283,-0.35264618235399997
ACH-001289,-0.197553466441
ACH-001295,-0.158718017433
ACH-001300,-0.178018923929
ACH-001301,-0.19704670620099998
ACH-001302,-0.329857056118
ACH-001303,-0.39134203401199996
ACH-001306,-0.21409398986900002
ACH-001318,-0.214849699015
ACH-001322,-0.447158399472
ACH-001328,-0.12644072268200002
ACH-001332,-0.331533234956
ACH-001333,-0.19695334567699999
ACH-001336,-0.10585619643899999
ACH-001340,-0.0862874778434
ACH-001346,-0.23577630227
ACH-001353,-0.0975032858254
ACH-001354,-0.17763335715700002
ACH-001367,-0.0517012369532
ACH-001368,-0.106593798026
ACH-001374,0.0438989221001
ACH-001375,-0.290149040021
ACH-001377,-0.105347082497
ACH-001380,-0.22640387282
ACH-001391,-0.0252283638811
ACH-001407,-0.203530159517
ACH-001408,-0.0509709404957
ACH-001413,-0.207675340128
ACH-001430,-0.8288477634070001
ACH-001431,-0.305240265345
ACH-001450,-0.162666227993
ACH-001496,-0.178314069204
ACH-001500,-0.25457366317200003
ACH-001521,-0.384759476044
ACH-001523,-0.34011147155999993
ACH-001532,-0.11398915097000001
ACH-001536,-0.180073195902
ACH-001550,-0.037094300915
ACH-001552,-0.280874658343
ACH-001554,-0.19025591933
ACH-001645,-0.174303527977
ACH-001654,-0.233833551484
ACH-001715,-0.18241009036800002
ACH-001735,-0.0320126096448
ACH-001736,-0.336726869566
ACH-001737,-0.34397459922
ACH-001740,-0.09628843648299999
ACH-001745,0.072372367114
ACH-001750,-0.35803939907399995
ACH-001765,-0.00784448410384
ACH-001956,-0.08554936905020001
ACH-001957,-0.24413359290999997
