,IFNW1 (3467)
ACH-000004,0.139572992654
ACH-000007,-0.317437554958
ACH-000009,-0.31178142932799996
ACH-000011,0.00833692761032
ACH-000012,0.140235216456
ACH-000013,-0.0242073226391
ACH-000014,-0.135427072245
ACH-000015,-0.046728086411800006
ACH-000017,0.20172034291299998
ACH-000018,0.287857308627
ACH-000019,-0.140949052313
ACH-000021,-0.06870596672450001
ACH-000022,-0.08759879029999999
ACH-000025,0.131061952782
ACH-000028,-0.00220039005205
ACH-000030,-0.0727818347496
ACH-000035,-0.024094993887800002
ACH-000036,-0.16017129107
ACH-000037,0.283406696261
ACH-000039,0.08983891752930001
ACH-000040,0.268634805911
ACH-000041,0.22418827230799998
ACH-000042,0.0679525276844
ACH-000045,0.0684210406631
ACH-000047,-0.010497398598200001
ACH-000052,-0.484552479112
ACH-000053,0.103877410762
ACH-000054,-0.17617123025400003
ACH-000055,0.163856055835
ACH-000060,0.157036319936
ACH-000067,-0.025113219005400002
ACH-000070,0.115065265108
ACH-000075,-0.017589792305
ACH-000078,0.10820744494699999
ACH-000082,-0.185532455234
ACH-000085,-0.00658194519594
ACH-000086,0.030029277982799998
ACH-000087,0.285951448955
ACH-000092,-0.0388757718137
ACH-000095,0.0438819902496
ACH-000097,0.0767542213989
ACH-000098,-0.005835950814390001
ACH-000099,-0.0658716065391
ACH-000108,-0.0504508881571
ACH-000113,-0.137528993339
ACH-000115,0.283878770115
ACH-000116,0.28244874138799997
ACH-000118,-0.0164061665151
ACH-000120,0.011525595120700002
ACH-000123,-0.045327210380199996
ACH-000127,0.07401549223039999
ACH-000128,0.201650145841
ACH-000132,-0.292755684682
ACH-000133,-0.00925616272908
ACH-000137,0.020987857129599996
ACH-000138,0.0135618718349
ACH-000142,0.160662270428
ACH-000143,-0.162491933456
ACH-000146,0.0162636801518
ACH-000148,-0.0342617240816
ACH-000150,-0.11036639901699999
ACH-000152,0.150962758474
ACH-000153,0.261815536773
ACH-000159,-0.223299133636
ACH-000160,-0.038297819969599994
ACH-000163,-0.0654691663228
ACH-000167,0.337713103975
ACH-000168,-0.165147817598
ACH-000169,-0.005363950167899999
ACH-000178,0.0428970051039
ACH-000182,-0.0424400694855
ACH-000183,-0.043160495757999996
ACH-000188,-0.0734402579823
ACH-000189,-0.41134241622900003
ACH-000190,-0.196316101574
ACH-000198,-0.104836234608
ACH-000204,0.0742821207146
ACH-000206,-0.135662006229
ACH-000207,0.252663927598
ACH-000211,-0.0747777681647
ACH-000215,-0.161323609314
ACH-000221,0.0535520142679
ACH-000222,0.0244912028768
ACH-000223,0.09045379939680001
ACH-000226,0.235717782203
ACH-000227,0.0702585206474
ACH-000228,0.184568727821
ACH-000231,0.0037890553204999997
ACH-000232,0.145630636619
ACH-000233,0.146572225862
ACH-000234,0.32996748709
ACH-000235,-0.0810468351957
ACH-000237,-0.0530983834193
ACH-000238,-0.359116992276
ACH-000243,-0.0795200446838
ACH-000244,0.567842200691
ACH-000246,-0.095276801467
ACH-000248,0.139758438078
ACH-000250,0.0502941449234
ACH-000251,0.31505721738000003
ACH-000253,-0.12317029710300001
ACH-000255,0.0419734303352
ACH-000256,-0.0434629672493
ACH-000257,-0.205696365354
ACH-000258,-0.12764721421800002
ACH-000259,0.166396298394
ACH-000260,-0.08268236376730001
ACH-000261,-0.136280016192
ACH-000262,0.0981178814425
ACH-000263,-0.45381951480599997
ACH-000264,-0.109633045757
ACH-000265,-0.19880046515099997
ACH-000266,-0.169410831243
ACH-000272,-0.247496552322
ACH-000273,0.0221665129954
ACH-000274,-0.243883703286
ACH-000277,0.25723529438299997
ACH-000278,-0.030693603382099997
ACH-000279,0.09257710287689999
ACH-000280,-0.18365280941599998
ACH-000281,-0.11221100256899999
ACH-000288,0.205014852976
ACH-000291,-0.033774089219400005
ACH-000293,-0.0087622575049
ACH-000294,0.426358070992
ACH-000295,-0.527831833905
ACH-000296,-0.0395350567299
ACH-000302,0.155394620468
ACH-000304,0.111519842228
ACH-000307,-0.153162659036
ACH-000308,-0.138367443569
ACH-000310,0.0565787833384
ACH-000311,0.0972760949962
ACH-000312,0.032252057219099996
ACH-000315,-0.184043594683
ACH-000316,-0.08220811346950001
ACH-000317,-0.127191314344
ACH-000318,-0.015283025580899999
ACH-000319,-0.0899856857475
ACH-000320,-0.19107303817000001
ACH-000322,-0.14898730847799999
ACH-000323,0.0865159282331
ACH-000324,0.0490793846385
ACH-000329,0.286710433556
ACH-000330,-0.13769495215299998
ACH-000331,-0.0016176866313199999
ACH-000332,-0.13268724184900002
ACH-000334,0.0269439980849
ACH-000335,-0.32445310048099996
ACH-000336,-0.314296381599
ACH-000337,-0.00830344626931
ACH-000339,-0.055157277454399994
ACH-000341,0.24235616039000002
ACH-000348,0.07223076644719999
ACH-000350,-0.0644596377469
ACH-000352,-0.03744092461719999
ACH-000356,0.125380190432
ACH-000361,-0.180254647452
ACH-000362,0.09261058093939999
ACH-000363,0.07610713046419999
ACH-000364,-0.220697215251
ACH-000365,0.180719485528
ACH-000366,-0.127036421196
ACH-000368,0.14101369877800002
ACH-000374,-0.20053012790199998
ACH-000375,0.0222743866641
ACH-000376,0.0525607195211
ACH-000381,-0.0732103291513
ACH-000383,-0.0731433015695
ACH-000387,0.0380200923303
ACH-000389,0.226797419881
