,GC (2638)
ACH-000004,0.0445364644862
ACH-000007,-0.28699754260000004
ACH-000009,-0.046313543333700004
ACH-000011,0.205832816347
ACH-000012,0.05688153671
ACH-000013,0.163038710622
ACH-000014,0.0490386505884
ACH-000015,0.0493660781353
ACH-000017,0.152209327153
ACH-000018,0.018976768352900002
ACH-000019,-0.17581292892099998
ACH-000021,-0.0152472357323
ACH-000022,-0.0719894817495
ACH-000025,-0.12121173088300001
ACH-000028,0.035910932465199996
ACH-000030,-0.0268106326982
ACH-000035,-0.0263262732302
ACH-000036,0.039801619540499995
ACH-000037,0.102844942442
ACH-000039,0.07987106848389999
ACH-000040,0.0024816063081500002
ACH-000041,-0.117031174022
ACH-000042,0.0270054126715
ACH-000045,0.09239615062989999
ACH-000047,0.0763810386339
ACH-000052,-0.134157587586
ACH-000053,0.0792934732333
ACH-000054,0.11111285742799999
ACH-000055,0.116163972339
ACH-000060,0.052589033229099996
ACH-000067,-0.120428881744
ACH-000070,-0.06884908984299999
ACH-000075,0.106360940303
ACH-000078,-0.005913142140290001
ACH-000082,0.08928250897600001
ACH-000085,0.0931456672906
ACH-000086,0.012563850233200002
ACH-000087,0.0874539097346
ACH-000092,0.145528784731
ACH-000095,0.115174933528
ACH-000097,0.161918436743
ACH-000098,-0.09354683774669999
ACH-000099,0.057568416193199995
ACH-000108,0.17422907877399998
ACH-000113,-0.027107414937400005
ACH-000115,0.177655973642
ACH-000116,0.0704364541538
ACH-000118,0.10425620856699999
ACH-000120,0.027608246613099997
ACH-000123,-0.13768459517
ACH-000127,0.0314968755263
ACH-000128,0.0837373832252
ACH-000132,0.031469728483799995
ACH-000133,0.163102153576
ACH-000137,0.061340569364599994
ACH-000138,0.125227689608
ACH-000142,0.127989973225
ACH-000143,-0.052827373203999994
ACH-000146,0.173848437246
ACH-000148,0.037069637851300005
ACH-000150,0.0465751720522
ACH-000152,0.115851431064
ACH-000153,-0.11635307861300001
ACH-000159,-0.164906027864
ACH-000160,0.0182537155118
ACH-000163,-0.025875798991099996
ACH-000167,0.0352517742402
ACH-000168,-0.027265144093499998
ACH-000169,0.0336389361402
ACH-000178,-0.03872267516630001
ACH-000182,0.12103838949699999
ACH-000183,-0.135947250923
ACH-000188,-0.188662364569
ACH-000189,0.422848931611
ACH-000190,-0.0698719645522
ACH-000198,0.118348108408
ACH-000204,-0.023943912942400003
ACH-000206,0.0265745979814
ACH-000207,-0.043281864565900004
ACH-000211,-0.0703007718734
ACH-000215,0.0317403937591
ACH-000221,-0.00844312184552
ACH-000222,0.110541643052
ACH-000223,0.09368756167339999
ACH-000226,0.0346849273141
ACH-000227,-0.0486189502276
ACH-000228,0.0383502297024
ACH-000231,-0.0241773050949
ACH-000232,0.038254860953
ACH-000233,0.161114262034
ACH-000234,0.07326272131969999
ACH-000235,0.099222585328
ACH-000237,0.135487293092
ACH-000238,0.208545160559
ACH-000243,0.00400969590142
ACH-000244,-0.0413100142506
ACH-000246,0.128981959837
ACH-000248,-0.0854614447642
ACH-000250,0.0238263294117
ACH-000251,0.24385858958700002
ACH-000253,0.0983332774186
ACH-000255,-0.035862989872400004
ACH-000256,0.165023227299
ACH-000257,-0.0467757971517
ACH-000258,-0.08425701328919999
ACH-000259,0.134420720907
ACH-000260,-0.00983175797484
ACH-000261,-0.0012292167750399998
ACH-000262,0.117531390746
ACH-000263,0.22155218739100002
ACH-000264,0.115205361357
ACH-000265,-0.00316271491758
ACH-000266,0.140185583565
ACH-000272,-0.00487892137041
ACH-000273,0.089118362925
ACH-000274,0.0800196554872
ACH-000277,0.04334404143630001
ACH-000278,0.138989412701
ACH-000279,0.048951016700300005
ACH-000280,0.0763971044513
ACH-000281,-0.0347213605397
ACH-000288,0.068307921348
ACH-000291,0.015564111222600001
ACH-000293,0.0841400257811
ACH-000294,-0.15178671871
ACH-000295,-0.401704765285
ACH-000296,-0.14351061977600002
ACH-000302,0.04396209420199999
ACH-000304,-0.0471248997729
ACH-000307,0.11624713663200001
ACH-000308,-0.00782095601802
