,CYB5D2 (124936)
ACH-000004,-0.19978201567099999
ACH-000007,-0.08165054937810001
ACH-000009,-0.202035752229
ACH-000011,-0.230753554435
ACH-000012,-0.23365695984499998
ACH-000013,-0.226602353497
ACH-000014,-0.196084741588
ACH-000015,-0.169043680251
ACH-000017,-0.19724942568700002
ACH-000018,-0.11674028398
ACH-000019,-0.0328440493266
ACH-000021,-0.043592746296399996
ACH-000022,-0.130976763335
ACH-000025,-0.376039041527
ACH-000028,-0.115531451064
ACH-000030,-0.195285979555
ACH-000035,-0.05531664633780001
ACH-000036,-0.144238436166
ACH-000037,-0.04404404180219999
ACH-000039,-0.18965999145399998
ACH-000040,-0.231854314994
ACH-000041,-0.246012489308
ACH-000042,-0.154768751271
ACH-000045,-0.130783507588
ACH-000047,-0.13970091951400002
ACH-000052,0.0447398391203
ACH-000053,-0.16984032633499999
ACH-000054,0.055308363972699996
ACH-000055,-0.123347611912
ACH-000060,-0.254880533353
ACH-000067,-0.21706104394900003
ACH-000070,-0.206099802473
ACH-000075,-0.277782661135
ACH-000078,-0.32984727909899997
ACH-000082,-0.256628086716
ACH-000085,-0.0870273554923
ACH-000086,-0.00224381823848
ACH-000087,-0.0884832962435
ACH-000092,-0.19340892122099998
ACH-000095,-0.11327151001599998
ACH-000097,-0.12002843615999999
ACH-000098,-0.21779293317099999
ACH-000099,-0.217961640364
ACH-000108,-0.0954297204435
ACH-000113,-0.0215863587763
ACH-000115,-0.137531618447
ACH-000116,-0.12143907846100001
ACH-000118,-0.0776318978585
ACH-000120,-0.207666972275
ACH-000123,-0.24680943820700002
ACH-000127,-0.13742672321799998
ACH-000128,-0.129131681508
ACH-000132,-0.0550088277135
ACH-000133,-0.0615340077893
ACH-000137,-0.165434973267
ACH-000138,-0.142742457623
ACH-000142,-0.32315547735399996
ACH-000143,-0.0366079843604
ACH-000146,-0.170639606536
ACH-000148,-0.139797161304
ACH-000150,-0.241780660376
ACH-000152,-0.198269113969
ACH-000153,-0.262057582928
ACH-000159,0.049960542412800006
ACH-000160,0.0204495204129
ACH-000163,-0.0230066109858
ACH-000167,0.176494835799
ACH-000168,-0.0891356868372
ACH-000169,0.025355147861900004
ACH-000178,-0.217364810845
ACH-000182,-0.237215091716
ACH-000183,-0.0860600753234
ACH-000188,-0.427844976311
ACH-000189,0.037363919775400004
ACH-000190,-0.0556401007595
ACH-000198,-0.0615196654445
ACH-000204,-0.17617451039299997
ACH-000206,-0.298612615367
ACH-000207,-0.255154303725
ACH-000211,-0.0266747861798
ACH-000215,-0.271255415222
ACH-000221,-0.08567841412669999
ACH-000222,-0.155732534725
ACH-000223,-0.16101580095100002
ACH-000226,-0.255336802485
ACH-000227,-0.393017218252
ACH-000228,-0.0755909796639
ACH-000231,-0.154415491753
ACH-000232,-0.115971860526
ACH-000233,0.0261328398635
ACH-000234,-0.0963600035534
ACH-000235,-0.162069237299
ACH-000237,-0.120734854089
ACH-000238,-0.389252513412
ACH-000243,-0.011040439558000001
ACH-000244,-0.127083582185
ACH-000246,-0.0798104836262
ACH-000248,-0.0428390206233
ACH-000250,-0.164363739847
ACH-000251,-0.173947863637
ACH-000253,-0.0785502548482
ACH-000255,-0.05964632726769999
ACH-000256,-0.0799793706461
ACH-000257,-0.16476459250199998
ACH-000258,-0.200440903122
ACH-000259,-0.115462735682
ACH-000260,-0.14234032842900002
ACH-000261,-0.142681000394
ACH-000262,-0.177849752964
ACH-000263,-0.098918220376
ACH-000264,-0.14480178434399998
ACH-000265,0.133393716926
ACH-000266,-0.130751818435
ACH-000272,-0.181631719295
ACH-000273,-0.122077080486
ACH-000274,-0.215968432064
ACH-000277,-0.11666003381699999
ACH-000278,-0.159297437449
ACH-000279,-0.177605533986
ACH-000280,-0.0061888906460100005
ACH-000281,-0.0310056705517
ACH-000288,-0.287237909045
ACH-000291,-0.0978353475037
ACH-000293,-0.245232625737
ACH-000294,-0.34832413373099996
ACH-000295,0.0893048927275
ACH-000296,-0.09503897252289999
ACH-000302,-0.06403736284889999
ACH-000304,-0.038309339372800004
ACH-000307,-0.06427183143609999
ACH-000308,-0.209503117886
ACH-000310,-0.13051872220000002
ACH-000311,-0.198284053733
ACH-000312,-0.158576690246
ACH-000315,0.12346702865800001
ACH-000316,-0.16986886186500003
ACH-000317,0.162549236142
ACH-000318,-0.124360344844
ACH-000319,-0.184661169313
ACH-000320,0.137665352615
ACH-000322,-0.127513304266
ACH-000323,-0.24819888680799998
ACH-000324,-0.169761017584
ACH-000329,-0.192757740108
ACH-000330,-0.20304640446
ACH-000331,-0.198430802643
ACH-000332,-0.176158648317
ACH-000334,0.0324765187505
ACH-000335,-0.264893057073
ACH-000336,-0.053482026794499996
ACH-000337,-0.23143908349800002
ACH-000339,-0.185516667612
ACH-000341,-0.138668966509
ACH-000348,-0.221831317654
ACH-000350,-0.26246053280299997
ACH-000352,-0.07362435884
ACH-000356,-0.267354103646
ACH-000361,-0.0926495304672
ACH-000362,-0.0874799258732
ACH-000363,-0.0269727988986
ACH-000364,-0.0661145494042
ACH-000365,-0.154193463403
ACH-000366,-0.13682779776100001
ACH-000368,-0.10581608940300001
ACH-000374,0.05391481509380001
ACH-000375,-0.481963583396
ACH-000376,-0.12103514084799999
ACH-000381,-0.178636167285
ACH-000383,-0.248116509708
ACH-000387,-0.37471974322400003
ACH-000389,0.111531838665
ACH-000390,-0.196656803317
ACH-000393,-0.0758398445412
ACH-000395,-0.28871689533000006
ACH-000397,-0.0881532955855
ACH-000401,-0.0815860039289
ACH-000402,0.278897735455
ACH-000403,-0.207804938986
ACH-000404,-0.253798328906
ACH-000406,-0.13005706635
ACH-000407,-0.19015781367100001
ACH-000408,-0.153403505755
ACH-000410,-0.07179071446860001
ACH-000411,-0.173095500854
ACH-000414,-0.23704025700999998
ACH-000415,-0.278931112711
ACH-000416,-0.0490486042834
ACH-000420,-0.14465409161599999
ACH-000421,-0.22501559370000002
ACH-000424,-0.510737944174
ACH-000425,-0.0472686512727
ACH-000426,0.094950504434
ACH-000427,-0.215053629427
ACH-000433,-0.19410650695099999
ACH-000436,-0.123067466426
ACH-000444,-0.127386391584
ACH-000445,-0.275700047906
ACH-000448,-0.156088802634
ACH-000450,0.031806500341
ACH-000452,-0.183129890035
ACH-000454,-0.00642362501238
ACH-000458,-0.140571253607
ACH-000459,-0.07449339658430001
ACH-000460,-0.0504799597997
ACH-000461,-0.119640952767
ACH-000463,-0.0318154913679
ACH-000464,-0.209821835096
ACH-000466,0.10942215516699999
ACH-000467,-0.252773535656
ACH-000468,-0.137745197827
ACH-000469,-0.305588943052
ACH-000470,-0.397785334707
ACH-000471,-0.286543287705
ACH-000472,-0.06963217795769999
ACH-000473,-0.0468968635743
ACH-000475,-0.16389707236099998
ACH-000476,-0.19012070517299998
ACH-000477,0.102951745642
ACH-000480,-0.125029470662
ACH-000481,-0.12821146627
ACH-000483,-0.20321169801600003
ACH-000484,0.10086696090399999
ACH-000485,-0.24963368555999998
ACH-000486,-0.114067552381
ACH-000487,-0.157051572405
ACH-000488,-0.277778808293
ACH-000490,-0.24965477202199998
ACH-000491,-0.284536326485
ACH-000495,-0.052507630337
ACH-000496,-0.157831608068
ACH-000499,-0.190182815473
