,NWD1 (284434)
ACH-000004,-0.207518929632
ACH-000007,0.012183547820200001
ACH-000009,-0.260909664742
ACH-000011,-0.204337366253
ACH-000012,-0.144631269455
ACH-000013,-0.249809326885
ACH-000014,-0.044759808008500004
ACH-000015,-0.48699310263000006
ACH-000017,-0.458463687736
ACH-000018,0.133785963024
ACH-000019,-0.14898995987
ACH-000021,-0.322470377639
ACH-000022,-0.359779106623
ACH-000025,-0.449601621135
ACH-000028,-0.423617040567
ACH-000030,-0.34514709858099996
ACH-000035,-0.376313140762
ACH-000036,-0.181847351237
ACH-000037,0.00454499210224
ACH-000039,-0.190822606677
ACH-000040,-0.013530359879299998
ACH-000041,-0.29293667890700004
ACH-000042,-0.400647207679
ACH-000045,-0.303354697438
ACH-000047,-0.24079142106899998
ACH-000052,-0.341474944854
ACH-000053,-0.232936941037
ACH-000054,-0.194412743402
ACH-000055,-0.0984059027101
ACH-000060,0.102832177226
ACH-000067,-0.156424225104
ACH-000070,-0.15017584474600001
ACH-000075,-0.0916963752097
ACH-000078,-0.2392654627
ACH-000082,-0.284860161261
ACH-000085,-0.255978078627
ACH-000086,-0.24673345875799998
ACH-000087,0.0345062433309
ACH-000092,-0.37872628328
ACH-000095,-0.386457583437
ACH-000097,-0.185962522882
ACH-000098,-0.36052098051
ACH-000099,-0.160555000127
ACH-000108,-0.352046796258
ACH-000113,-0.246539481316
ACH-000115,-0.372583748381
ACH-000116,-0.353203541607
ACH-000118,-0.282969672818
ACH-000120,-0.283272501053
ACH-000123,-0.45640647700599996
ACH-000127,-0.25914909405299996
ACH-000128,-0.241833862232
ACH-000132,-0.22087559510000002
ACH-000133,-0.238700505323
ACH-000137,-0.206908653008
ACH-000138,-0.341856669667
ACH-000142,-0.144406340326
ACH-000143,-0.190464575788
ACH-000146,-0.191655588798
ACH-000148,-0.166643927498
ACH-000150,-0.20757057895
ACH-000152,-0.197726010195
ACH-000153,-0.148512563012
ACH-000159,-0.259568692955
ACH-000160,-0.086994996926
ACH-000163,-0.30072824683000005
ACH-000167,-0.232306635466
ACH-000168,-0.14553305453
ACH-000169,-0.152078831023
ACH-000178,-0.102217196575
ACH-000182,-0.09456387019919998
ACH-000183,-0.324581893799
ACH-000188,-0.397196220761
ACH-000189,-0.317376369042
ACH-000190,-0.06409937078509999
ACH-000198,-0.07163418107580001
ACH-000204,-0.20225656332800002
ACH-000206,0.133661225843
ACH-000207,-0.26148844542800004
ACH-000211,-0.287091766677
ACH-000215,-0.24725619383699998
ACH-000221,-0.443162738784
ACH-000222,-0.0587145745124
ACH-000223,-0.201403114999
ACH-000226,-0.09601320086069999
ACH-000227,0.155771195763
ACH-000228,-0.188886764126
ACH-000231,-0.17027567825999998
ACH-000232,-0.221134865988
ACH-000233,-0.371744645123
ACH-000234,-0.09914269767560001
ACH-000235,-0.226467356035
ACH-000237,-0.19959313724599997
ACH-000238,0.09291713724919999
ACH-000243,-0.300656623361
ACH-000244,-0.236574923691
ACH-000246,-0.21691237498500002
ACH-000248,-0.215794824897
ACH-000250,-0.27833842852699997
ACH-000251,-0.424325444539
ACH-000253,-0.23413085277600001
ACH-000255,-0.37750749797600003
ACH-000256,-0.24751621436000001
ACH-000257,-0.156874802071
ACH-000258,-0.473624167565
ACH-000259,-0.142394102581
ACH-000260,-0.222222548248
ACH-000261,-0.348126268057
ACH-000262,-0.24181788438700003
ACH-000263,-0.354473067202
ACH-000264,-0.10607038653999999
ACH-000265,-0.248634954664
ACH-000266,-0.191571414573
ACH-000272,-0.31824437949400003
ACH-000273,-0.268614045245
ACH-000274,-0.0144235267355
ACH-000277,-0.130056932782
ACH-000278,-0.430506722402
ACH-000279,-0.0287809402861
ACH-000280,-0.392430786064
ACH-000281,-0.399598011439
ACH-000288,-0.054578807317500005
ACH-000291,-0.37254331851899997
ACH-000293,-0.170415650381
ACH-000294,-0.459659690688
ACH-000295,0.195452657959
ACH-000296,-0.28969335601999996
ACH-000302,-0.266615548794
ACH-000304,-0.188965889617
ACH-000307,-0.177070644602
ACH-000308,-0.12009817377999998
ACH-000310,-0.34715440018
ACH-000311,-0.18232500082800002
ACH-000312,-0.133746594709
ACH-000315,-0.340630722813
ACH-000316,-0.157615488334
ACH-000317,-0.247193993975
ACH-000318,-0.0135773974168
ACH-000319,-0.498510843267
ACH-000320,-0.33842233376599995
ACH-000322,0.009233678963510001
ACH-000323,-0.131246794962
ACH-000324,-0.205841208068
ACH-000329,-0.10434757206
ACH-000330,-0.0525435537669
ACH-000331,-0.126476072262
ACH-000332,-0.17743264925000002
ACH-000334,-0.221004789161
ACH-000335,-0.20653285054
ACH-000336,-0.305580395096
ACH-000337,-0.0778443321666
ACH-000339,-0.2357830042
ACH-000341,-0.373144976545
ACH-000348,-0.23184711793
ACH-000350,-0.256645793707
ACH-000352,-0.314729157268
ACH-000356,-0.441061562246
ACH-000361,-0.438918783455
ACH-000362,-0.21660838322099998
ACH-000363,-0.311284648339
ACH-000364,-0.198135351228
ACH-000365,0.012501665478199999
ACH-000366,-0.387351719076
ACH-000368,-0.154564236691
ACH-000374,-0.14572580996600001
ACH-000375,-0.30818079096400003
ACH-000376,0.20265897343800002
ACH-000381,-0.29936499492199997
ACH-000383,-0.178806661871
ACH-000387,-0.25162107968499997
ACH-000389,-0.32132680803
ACH-000390,-0.30396266869000005
ACH-000393,-0.343622293714
ACH-000395,-0.714531960078
ACH-000397,-0.0307248667803
ACH-000401,-0.06690271106769999
ACH-000402,0.019897151590200002
ACH-000403,-0.0735563981074
ACH-000404,-0.305860972773
ACH-000406,-0.240098755768
ACH-000407,-0.039009987261900005
ACH-000408,-0.500986954984
ACH-000410,-0.333989206551
ACH-000411,-0.049433663048300006
ACH-000414,-0.10075496568499999
ACH-000415,-0.361084311576
ACH-000416,-0.39733456785099996
ACH-000420,-0.463552978082
ACH-000421,-0.17911358236400002
ACH-000424,-0.129753383205
ACH-000425,-0.196736802207
ACH-000426,0.032239015770200004
ACH-000427,-0.31214255929400003
ACH-000433,-0.632933120901
ACH-000436,0.0613619628965
ACH-000444,-0.183310417709
ACH-000445,-0.131702741487
ACH-000448,-0.21026765591
ACH-000450,0.0232460150342
ACH-000452,0.00703241179978
ACH-000454,-0.645953930181
ACH-000458,-0.164778307754
ACH-000459,-0.134053111575
ACH-000460,-0.176839294731
ACH-000461,0.057316919089599995
ACH-000463,-0.178852542126
ACH-000464,-0.0989984907473
ACH-000466,-0.43711217258100005
ACH-000467,-0.145023095331
ACH-000468,-0.49504291091799996
ACH-000469,-0.22998076320799998
ACH-000470,-0.00414509524956
ACH-000471,-0.164205687879
ACH-000472,-0.258362477482
ACH-000473,-0.21525310018399998
ACH-000475,-0.160371832465
ACH-000476,-0.31917923984200003
ACH-000477,-0.22265005379900002
ACH-000480,-0.143509636592
ACH-000481,-0.304442689163
ACH-000483,-0.309980331477
ACH-000484,-0.299433936653
ACH-000485,-0.222034601984
ACH-000486,-0.110585369792
ACH-000487,-0.391543220893
ACH-000488,-0.234174545374
ACH-000490,-0.312463382502
ACH-000491,-0.0350586833429
ACH-000495,-0.192601397436
ACH-000496,-0.23637712601100003
ACH-000499,-0.531303518626
ACH-000500,0.276826923824
ACH-000502,-0.239346202641
ACH-000503,-0.162927138345
ACH-000505,-0.35260148136299996
ACH-000507,-0.0148438693949
ACH-000510,-0.19757689375300003
ACH-000511,-0.233451508437
ACH-000512,0.23332440641999996
ACH-000516,-0.173640916114
ACH-000517,-0.21210295013500002
ACH-000518,-0.145700890713
ACH-000520,-0.293764400923
ACH-000521,-0.0509355943826
ACH-000522,-0.299046135902
ACH-000524,-0.314062264878
ACH-000527,-0.16891197727
ACH-000528,-0.37403749313100004
ACH-000537,-0.316875259338
ACH-000541,-0.163628431897
ACH-000542,-0.16035689530799999
ACH-000544,-0.057078039969199995
ACH-000545,-0.160605507135
ACH-000547,-0.121950157429
ACH-000548,-0.338836434936
ACH-000549,-0.127602594112
ACH-000550,-0.12170703865900001
ACH-000552,-0.122620539428
ACH-000556,-0.42980096133100004
ACH-000557,-0.233792204619
ACH-000570,0.08382648631239999
ACH-000571,-0.35431274356299997
ACH-000573,-0.139773055368
ACH-000576,-0.215033648299
ACH-000580,-0.141233174919
ACH-000584,-0.138192301852
ACH-000585,-0.227086216981
ACH-000588,-0.16621885625900001
ACH-000589,-0.165628401573
ACH-000591,-0.323292845797
ACH-000593,-0.209720268398
ACH-000600,-0.240990080187
ACH-000601,-0.30990394782200004
ACH-000604,-0.233492642709
ACH-000605,-0.38481667768100003
ACH-000606,-0.420464856388
ACH-000608,-0.143055586378
ACH-000614,-0.0332343992258
ACH-000616,-0.0128529940621
ACH-000618,-0.184864179151
ACH-000619,-0.281953949129
ACH-000620,-0.280585843283
ACH-000621,-0.09029827511389998
ACH-000622,-0.041394785031800004
ACH-000623,-0.202614027705
ACH-000624,-0.35701557826200003
ACH-000627,-0.303428793279
ACH-000630,-0.351001045154
ACH-000632,-0.16897435202999997
ACH-000633,-0.0562988042193
ACH-000637,-0.320239150927
ACH-000638,-0.250839214215
ACH-000646,-0.34216070097499995
ACH-000647,-0.11271806106599999
ACH-000648,-0.232810002616
ACH-000649,-0.334367511416
ACH-000651,-0.150239635044
ACH-000652,-0.22907211928100002
ACH-000653,-0.07244730039589999
ACH-000657,-0.273371765589
ACH-000658,-0.344751899394
ACH-000661,-0.0890712850849
ACH-000662,-0.136619310585
ACH-000663,-0.11164306547599999
ACH-000665,-0.371171231897
ACH-000671,-0.34746657479099996
ACH-000673,-0.159241909211
ACH-000676,-0.305116537304
ACH-000677,-0.193987212444
ACH-000681,-0.312255832821
ACH-000682,-0.333005229723
ACH-000683,-0.281296150641
ACH-000684,-0.287325276334
ACH-000688,-0.165526527009
ACH-000693,-0.323417838455
ACH-000694,-0.180532324023
ACH-000695,-0.394306001788
ACH-000696,-0.217221653179
ACH-000697,-0.446562611081
ACH-000699,-0.2658082493
ACH-000701,-0.28836811113099997
ACH-000706,-0.293228855723
ACH-000711,-0.24463506013300002
ACH-000713,-0.345484864604
ACH-000714,-0.284559580927
ACH-000718,0.0914542794193
ACH-000720,-0.18983376217700001
ACH-000721,-0.348738825413
ACH-000724,-0.5456931488260001
