,PPOX (5498)
ACH-000331,0.0398474665471
ACH-000332,-0.122609267114
ACH-000334,-0.130486821793
ACH-000335,0.008238137314329999
ACH-000336,-0.419240875449
ACH-000337,-0.0298258446667
ACH-000339,-0.022165101173400002
ACH-000341,-0.313411239234
ACH-000348,-0.126569256574
ACH-000350,-0.0446211189349
ACH-000352,-0.0188998701107
ACH-000356,-0.38439344345700005
ACH-000361,-0.201296380835
ACH-000362,-0.0589515141385
ACH-000363,-0.0384051067109
ACH-000364,-0.21031325943100002
ACH-000365,-0.239568182393
ACH-000366,0.0204087458562
ACH-000368,-0.192684592739
ACH-000374,-0.0325161146203
ACH-000375,-0.019946873929000002
ACH-000376,-0.08085273876410001
ACH-000381,-0.309012648184
ACH-000383,-0.159432384714
ACH-000387,-0.07252377304839999
ACH-000389,-0.12252407667099999
ACH-000390,-0.222139850192
ACH-000393,-0.0777760542339
ACH-000395,-0.172543660559
ACH-000397,-0.295488398907
ACH-000401,-0.0839580871596
ACH-000402,-0.129848678648
ACH-000403,-0.141232988434
ACH-000404,-0.223409384683
ACH-000406,-0.153224041209
ACH-000407,-0.08710069570139999
ACH-000408,-0.289813039654
ACH-000410,-0.186505903376
ACH-000411,-0.294613430409
ACH-000414,-0.113234379592
ACH-000415,-0.0848884047738
ACH-000416,-0.112409074167
ACH-000420,-0.115042764827
ACH-000421,-0.06805472354780001
ACH-000424,-0.221274895868
ACH-000425,-0.10599214065300001
ACH-000426,-0.38709117618699995
ACH-000427,-0.0147259271693
ACH-000433,-0.156102576114
ACH-000436,-0.150124848498
ACH-000444,-0.290239333723
ACH-000445,-0.146506707751
ACH-000448,0.0532982348812
ACH-000450,0.11885002338400001
ACH-000452,-0.12425559849300001
ACH-000454,-0.239586023545
ACH-000458,-0.173051247595
ACH-000459,-0.239799848323
ACH-000460,-0.145176529674
ACH-000461,-0.152793164642
ACH-000463,-0.216737273182
ACH-000464,-0.268671085619
ACH-000466,-0.0984357335049
ACH-000467,-0.105667806478
ACH-000468,-0.152457635781
ACH-000469,-0.0866441854888
ACH-000470,0.0923284613841
ACH-000471,-0.0656861847238
ACH-000472,-0.0195448349732
ACH-000473,-0.22262236669500002
ACH-000475,-0.259080934635
ACH-000476,0.0583581519981
ACH-000477,-0.0795043548173
ACH-000480,-0.0876669847827
ACH-000481,-0.219201425504
ACH-000483,0.0153745982112
ACH-000484,-0.21318360293400002
ACH-000485,-0.134089804117
ACH-000486,-0.238983447951
ACH-000487,-0.025076782539
ACH-000488,-0.41059334161600003
ACH-000490,-0.0370072165791
ACH-000491,-0.160591211688
ACH-000495,-0.162005619155
ACH-000496,-0.056902473891699994
ACH-000499,0.015364762696499999
ACH-000500,-0.16423988664300002
ACH-000502,-0.173089434679
ACH-000503,-0.177491775599
ACH-000505,-0.0304575190958
ACH-000507,-0.141732588782
ACH-000510,-0.118460099312
ACH-000511,-0.04197779946790001
ACH-000512,-0.242458168669
ACH-000516,-0.051652358692199994
ACH-000517,-0.0690631716682
ACH-000518,-0.011478604026299999
ACH-000520,0.136814142216
ACH-000521,-0.244230576512
ACH-000522,-0.018841691023299998
ACH-000524,-0.0009468724545039999
ACH-000527,-0.0793302682093
ACH-000528,-0.0260795612397
ACH-000537,0.024479791159900004
ACH-000541,0.0230077788037
ACH-000542,-0.20194961832699998
ACH-000544,-0.459601606671
ACH-000545,-0.186184932059
ACH-000547,0.0341146928196
ACH-000548,-0.0812934526444
ACH-000549,-0.0676818880251
ACH-000550,-0.105531645683
ACH-000552,-0.08440745352779999
ACH-000556,-0.11309072324200001
ACH-000557,-0.143882888034
ACH-000570,-0.053975045025500004
ACH-000571,-0.214424076037
ACH-000573,-0.172178238175
ACH-000576,0.0114919313751
ACH-000580,-0.157585457355
ACH-000584,-0.0636430845633
ACH-000585,-0.0829238824251
ACH-000588,-0.283509532656
ACH-000589,-0.28209504123
ACH-000591,0.121208039877
ACH-000593,-0.23514472075999998
ACH-000600,-0.254254100313
ACH-000601,-0.19654947491500002
ACH-000604,-0.08804737029930002
ACH-000605,-0.200235246201
ACH-000606,-0.155035464742
ACH-000608,-0.11158091193299999
ACH-000614,-0.18626250882599998
ACH-000616,0.0221127386843
ACH-000618,-0.00405207363622
ACH-000619,-0.18959757180700001
ACH-000620,-0.07613105982730001
ACH-000621,0.08447325400660001
ACH-000622,-0.120303704143
ACH-000623,-0.117556124934
ACH-000624,-0.0866686449665
ACH-000627,-0.198851340504
ACH-000630,-0.243326958633
ACH-000632,0.0135817821378
ACH-000633,-0.0249666218661
ACH-000637,-0.05819993661140001
ACH-000638,-0.34107522724399997
ACH-000646,-0.17386811356100002
ACH-000647,-0.247209880362
ACH-000648,-0.566263972825
ACH-000649,-0.0544956768822
ACH-000651,-0.0880547911288
ACH-000652,-0.0109196800816
ACH-000653,0.0211017688751
ACH-000657,-0.10378969927100001
ACH-000658,-0.0655901472265
ACH-000661,-0.194442829269
ACH-000662,0.0227836919208
ACH-000663,-0.15770352325200002
ACH-000665,-0.054745427527099995
ACH-000671,-0.046545111103
ACH-000673,-0.13851660846
ACH-000676,-0.19812422203299998
ACH-000677,-0.23242407350400002
ACH-000681,-0.268203754841
ACH-000682,-0.15820521348400002
ACH-000683,-0.474860310015
ACH-000684,-0.163720779927
ACH-000688,0.13691733509
ACH-000693,-0.328448850679
ACH-000694,-0.108357527559
ACH-000695,-0.0007627854874279999
ACH-000696,-0.128307973907
ACH-000697,0.168708401258
ACH-000699,-0.0060356895646
ACH-000701,-0.21110988104400003
ACH-000706,-0.235010062736
ACH-000711,0.0824342309316
ACH-000713,-0.0657947175693
ACH-000714,-0.252563355974
ACH-000718,0.11711892892100001
ACH-000720,-0.0811465799191
ACH-000721,-0.0345202578446
ACH-000724,-0.195848131787
ACH-000725,0.0527324903995
ACH-000732,-0.227702026011
ACH-000734,-0.123306745624
ACH-000735,-0.21537538987399998
ACH-000736,-0.15775749074200002
ACH-000738,0.0519196001239
ACH-000746,-0.348236487705
ACH-000747,-0.350227256947
ACH-000748,-0.12875476565
ACH-000753,-0.157899828081
ACH-000756,-0.103540749198
ACH-000757,-0.42748055378100003
ACH-000758,-0.46204290175499996
ACH-000760,-0.0445680175676
ACH-000763,-0.0435008495972
ACH-000764,-0.14733408975600001
ACH-000765,-0.148931735125
ACH-000766,-0.0753458993888
ACH-000767,-0.07748117522919999
ACH-000768,-0.0824215808202
ACH-000769,-0.193257387888
ACH-000770,-0.22568209336
ACH-000771,-0.134315104902
ACH-000773,-0.225317176877
ACH-000776,0.0338898057418
ACH-000777,-0.0847329787468
ACH-000778,-0.0590760896844
ACH-000781,-0.178339257104
ACH-000782,-0.305227044155
ACH-000783,-0.13693546992900002
ACH-000784,-0.136121190912
ACH-000785,-0.189261559097
ACH-000787,-0.126541725214
ACH-000788,-0.08182521857589999
ACH-000791,-0.150499335235
ACH-000792,-0.136765390918
ACH-000794,0.0980503771156
ACH-000796,-0.110117116524
ACH-000799,0.0143155685721
ACH-000800,-0.268960208845
ACH-000802,-0.19073901654
ACH-000804,-0.217559314503
ACH-000805,-0.145156395805
ACH-000809,-0.27466630019
ACH-000810,-0.148566714926
ACH-000811,-0.235058044965
ACH-000817,-0.253803055306
ACH-000819,-0.134193088343
ACH-000820,-0.152358461077
ACH-000821,0.11882426418299999
ACH-000822,-0.125901726032
ACH-000823,-0.052060083861300004
ACH-000824,-0.16550043832800002
ACH-000827,-0.0539600900677
ACH-000829,0.0050295998082
ACH-000831,-0.350499266888
ACH-000832,-0.20038628923000001
ACH-000833,-0.013898576491399998
ACH-000834,-0.266659156354
ACH-000835,-0.046969220389099994
ACH-000836,-0.142073093352
ACH-000837,-0.215267487335
ACH-000838,-0.293215895507
ACH-000839,-0.154943339412
ACH-000840,0.00672482031518
ACH-000841,0.0394756452465
ACH-000843,-0.20902431662300003
ACH-000846,-0.184335901543
ACH-000847,-0.202592934439
ACH-000848,0.0561158444426
ACH-000849,-0.0666201370271
ACH-000851,-0.024952364737
ACH-000855,-0.0875335548102
ACH-000856,-0.0272311582124
ACH-000858,-0.525671544843
ACH-000859,-0.033188756652599995
ACH-000861,-0.121990420416
ACH-000862,-0.0573099345681
ACH-000865,-0.127162507176
ACH-000866,-0.0788832859729
ACH-000867,-0.0762276953163
ACH-000869,-0.066962860377
ACH-000872,0.0008334369135960001
ACH-000873,-0.285543246744
ACH-000876,-0.0864172307972
ACH-000878,0.0095682273626
ACH-000880,-0.07856977989439999
ACH-000881,-0.0630651808339
ACH-000882,-0.052638653044800005
ACH-000884,-0.08939799805130001
ACH-000885,-0.055264508274
ACH-000887,-0.169727053132
ACH-000888,-0.36877191797799996
ACH-000889,-0.24665996079500002
ACH-000890,0.0042423649571
ACH-000896,-0.138892220431
ACH-000898,-0.0854064056992
ACH-000900,-0.460434175229
ACH-000901,-0.105003746732
ACH-000905,-0.19423191808499998
ACH-000906,-0.045277506595
ACH-000907,-0.166482822484
ACH-000910,-0.117178286916
ACH-000911,-0.03444198949419999
ACH-000912,-0.0134710803314
ACH-000913,-0.270164762533
ACH-000915,-0.07649452909769999
ACH-000916,-0.0105944104401
ACH-000917,-0.10784919361199999
ACH-000921,-0.19521505479899998
ACH-000924,-0.148129548122
ACH-000926,-0.159799709014
ACH-000928,-0.22934458090999998
ACH-000929,0.0275787786009
ACH-000932,-0.200822821701
ACH-000935,-0.0149890689191
ACH-000936,-0.228562901339
ACH-000937,-0.34644982583899997
ACH-000938,-0.316607320007
ACH-000939,-0.134015862608
ACH-000941,-0.22427614253400002
ACH-000943,-0.299605181263
ACH-000946,-0.0163943475153
ACH-000947,-0.058264861327099994
ACH-000948,-0.217076608591
ACH-000950,-0.260946611441
ACH-000953,-0.266391281718
ACH-000957,-0.156221416041
ACH-000958,-0.139409311
ACH-000960,-0.196028306964
ACH-000963,-0.0984255188043
ACH-000968,-0.146308116378
ACH-000969,0.0034176290803
ACH-000973,0.00335369344345
ACH-000974,-0.0200198685828
ACH-000975,-0.173597246278
ACH-000976,0.00872484801641
ACH-000978,-0.09480724097210001
ACH-000980,-0.14536507752699998
ACH-000984,-0.46060606604599996
ACH-000986,-0.09093925453669999
ACH-000988,-0.145361418489
ACH-000993,-0.0915803394779
ACH-000994,-0.005407379824600001
ACH-000996,-0.234460355291
ACH-001001,-0.228271388389
ACH-001020,0.19598923253800002
ACH-001028,-0.183475468684
ACH-001031,-0.26688937350999997
ACH-001038,-0.10339145991399999
ACH-001048,-0.0738963867182
ACH-001050,-0.124708134519
ACH-001053,-0.159773514461
ACH-001054,-0.110842484848
ACH-001061,-0.224245219073
ACH-001067,-0.0478695951345
ACH-001075,-0.169298070464
ACH-001096,-0.05197286878119999
ACH-001128,-0.263701243888
ACH-001134,-0.0984662621732
ACH-001151,-0.0399112878822
ACH-001163,-0.345379198807
ACH-001164,-0.245113262867
ACH-001173,-0.06946681345
ACH-001183,-0.09050901366010002
ACH-001184,-0.138388368028
ACH-001190,-0.155813465551
ACH-001192,0.00738401520114
ACH-001193,-0.337493563194
ACH-001196,-0.24617604565
ACH-001197,-0.19364319955200002
ACH-001205,-0.0854740947903
ACH-001211,-0.19540399982
ACH-001212,-0.19826672647500002
ACH-001228,-0.151148893975
ACH-001232,-0.0154386462831
ACH-001239,-0.03977503626580001
ACH-001274,-0.289554177639
ACH-001275,-0.107390577044
ACH-001277,-0.275892374058
ACH-001278,-0.253231536376
ACH-001280,-0.199493800297
ACH-001283,0.013129537454299999
ACH-001289,-0.0832227819692
ACH-001295,-0.055350589772
ACH-001300,0.118168654498
ACH-001301,-0.00158925475065
ACH-001302,0.0106074325052
ACH-001303,-0.08746026155810001
ACH-001306,-0.164491982307
ACH-001318,-0.326583695202
ACH-001322,0.04890970380490001
ACH-001328,-0.00986907046489
ACH-001332,-0.284882381657
ACH-001333,-0.284334951363
ACH-001336,-0.09237237270580001
ACH-001340,-0.056512068531400006
ACH-001346,-0.13287536679300002
ACH-001353,0.0474600436551
ACH-001354,-0.039996778092
ACH-001367,-0.00477303815817
ACH-001368,-0.228938035816
ACH-001374,-0.0199172457412
ACH-001375,-0.178956247758
ACH-001377,-0.12149782886800001
ACH-001380,-0.08326569612639999
ACH-001391,-0.08721753050249999
ACH-001407,-0.018938627754099997
ACH-001408,-0.0651394170339
ACH-001413,-0.0680545114144
ACH-001430,-0.0432619047715
ACH-001431,-0.0012963678760699998
ACH-001450,-0.338502162146
ACH-001496,-0.123477837051
ACH-001500,-0.159067397685
ACH-001521,-0.20046315597
ACH-001523,-0.0534082196876
ACH-001532,-0.0910456503111
ACH-001536,0.0030767646566399994
ACH-001550,0.020509870221200002
ACH-001552,-0.17736871335
ACH-001554,-0.30298757904199997
ACH-001645,-0.13064320914799998
ACH-001654,-0.12241437150699999
ACH-001715,-0.034017733833
ACH-001735,0.122786717509
ACH-001736,-0.206826241065
ACH-001737,0.008455837581310001
ACH-001740,-0.0034811604858499996
ACH-001745,0.0365029981811
ACH-001750,-0.0307707440967
ACH-001765,-0.179063671775
ACH-001956,-0.060476352496300005
ACH-001957,-0.25403861966999997
