,MAP4 (4134)
ACH-000004,-0.0721314593725
ACH-000007,-0.137265946156
ACH-000009,-0.290740145062
ACH-000011,-0.0423161661231
ACH-000012,-0.10100566107999999
ACH-000013,-0.086878352891
ACH-000014,-0.061225854942300005
ACH-000015,-0.126567585925
ACH-000017,-0.012133150816799998
ACH-000018,-0.060281230275800006
ACH-000019,-0.10614311461100001
ACH-000021,-0.152554530518
ACH-000022,-0.13491629925100002
ACH-000025,-0.185781163448
ACH-000028,-0.0027097394130300005
ACH-000030,-0.0882254272944
ACH-000035,-0.014871446160600002
ACH-000036,-0.0298644259838
ACH-000037,0.008730804857370001
ACH-000039,0.145981080878
ACH-000040,-0.194766814141
ACH-000041,-0.14614440970200002
ACH-000042,-0.102144743277
ACH-000045,0.00344629467113
ACH-000047,-0.265093489798
ACH-000052,0.10345991966
ACH-000053,-0.139147228943
ACH-000054,-0.0908986611777
ACH-000055,0.099096151854
ACH-000060,-0.23710475615899998
ACH-000067,-0.24525414851500002
ACH-000070,-0.0659413009444
ACH-000075,0.036106045506300005
ACH-000078,-0.194242948341
ACH-000082,-0.111956212337
ACH-000085,-0.164309499669
ACH-000086,-0.165150463032
ACH-000087,-0.0722646815346
ACH-000092,-0.147171182735
ACH-000095,-0.109349071709
ACH-000097,-0.25047900787
ACH-000098,-0.19611581027
ACH-000099,-0.304202218903
ACH-000108,-0.20099020852699997
ACH-000113,-0.054025433161199996
ACH-000115,0.025853845445300002
ACH-000116,-0.219315553213
ACH-000118,-0.250905940714
ACH-000120,-0.286922835567
ACH-000123,-0.15523298011
ACH-000127,-0.0981661593817
ACH-000128,-0.14309707714199998
ACH-000132,-0.09685109920389999
ACH-000133,-0.11226396484899999
ACH-000137,-0.17443606524099997
ACH-000138,-0.0515253645259
ACH-000142,-0.19843755751699999
ACH-000143,0.0737706114317
ACH-000146,-0.238216412934
ACH-000148,-0.0374961924683
ACH-000150,-0.0962561331269
ACH-000152,-0.0981141513883
ACH-000153,-0.0857159883967
ACH-000159,-0.08714706708660001
ACH-000160,-0.088101464113
ACH-000163,-0.063409342406
ACH-000167,-0.40131977708300004
ACH-000168,-0.175236427996
ACH-000169,-0.15296883331299999
ACH-000178,0.0124919575058
ACH-000182,-0.06504204485090001
ACH-000183,-0.10601615022500001
ACH-000188,-0.118255375654
ACH-000189,-0.230898069283
ACH-000190,-0.11131615845000001
ACH-000198,-0.163328608169
ACH-000204,-0.290090765641
ACH-000206,0.042794798653999995
ACH-000207,-0.19661019242
ACH-000211,-0.203576956608
ACH-000215,0.021998925610099997
ACH-000221,-0.0570702198365
ACH-000222,-0.0710480370582
ACH-000223,-0.08307415774789999
ACH-000226,-0.275531033622
ACH-000227,-0.137957695456
ACH-000228,-0.036090926898599995
ACH-000231,-0.0671603719673
ACH-000232,-0.0226966645203
ACH-000233,-0.218199018537
ACH-000234,-0.0711585631567
ACH-000235,-0.057390790126099996
ACH-000237,-0.137519928826
ACH-000238,-0.141407137917
ACH-000243,-0.0514620404421
ACH-000244,0.0839514168749
ACH-000246,-0.08665827999119999
ACH-000248,0.27321843416999997
ACH-000250,-0.128842308762
ACH-000251,-0.0747773139416
ACH-000253,-0.026674120764
ACH-000255,-0.151888380756
ACH-000256,-0.13946741146299999
ACH-000257,-0.127916705053
ACH-000258,-0.0706999497287
ACH-000259,0.0439050923458
ACH-000260,-0.0813062125039
ACH-000261,-0.088387679812
ACH-000262,-0.0846682192368
ACH-000263,0.06713009832280001
