,HRNR (388697)
ACH-000004,0.22857022453099998
ACH-000007,-0.0507194102472
ACH-000009,-0.18952490045200002
ACH-000011,-0.109781673222
ACH-000012,0.0352235165787
ACH-000013,-0.00424270272247
ACH-000014,0.008625071905669999
ACH-000015,0.059504394729
ACH-000017,0.238746688153
ACH-000018,0.061935933771099995
ACH-000019,-0.297735308061
ACH-000021,-0.0614286246788
ACH-000022,0.0532146989853
ACH-000025,-0.107807299196
ACH-000028,-0.210817588024
ACH-000030,0.0559196919479
ACH-000035,0.022537153565799998
ACH-000036,0.20367126620200002
ACH-000037,0.144862133629
ACH-000039,-0.04893319500730001
ACH-000040,-0.025499682976900005
ACH-000041,0.229391310071
ACH-000042,0.145623158804
ACH-000045,0.0722749076138
ACH-000047,0.13816964899599998
ACH-000052,0.0984247271408
ACH-000053,-0.118939674486
ACH-000054,0.135526794708
ACH-000055,0.0706757881857
ACH-000060,0.14167705250600002
ACH-000067,-0.0283555734933
ACH-000070,0.13683668464
ACH-000075,-0.09214038176599999
ACH-000078,-0.0839761650543
ACH-000082,0.060412020714999994
ACH-000085,0.161403931812
ACH-000086,-0.09389666709210001
ACH-000087,0.145031468256
ACH-000092,0.0803814238842
ACH-000095,0.04274810503549999
ACH-000097,-0.23338015204999998
ACH-000098,-0.0966502910263
ACH-000099,0.0161802037359
ACH-000108,0.15461679407
ACH-000113,-0.0217549885825
ACH-000115,-0.20479220964000003
ACH-000116,0.0170675200905
ACH-000118,0.054925876789199995
ACH-000120,-0.0759219057917
ACH-000123,0.0839022629923
ACH-000127,-0.0556064666559
ACH-000128,0.080611208932
ACH-000132,0.09029670250060001
ACH-000133,0.06686548612099999
ACH-000137,0.0848608239594
ACH-000138,0.0536653001806
ACH-000142,-0.0650854711083
ACH-000143,0.0411051391349
ACH-000146,-0.04960435711080001
ACH-000148,-0.0388068576734
ACH-000150,0.0063814035763599996
ACH-000152,0.045399746646300004
ACH-000153,0.104035682796
ACH-000159,-0.09561183144619999
ACH-000160,0.151055857594
ACH-000163,-0.0282432336071
ACH-000167,0.0825740288886
ACH-000168,-0.0152791037045
ACH-000169,0.0320726443398
ACH-000178,-0.07297798244169999
ACH-000182,0.09918560832760001
ACH-000183,0.14114983112600002
ACH-000188,0.129607523621
ACH-000189,-0.305272366287
ACH-000190,-0.007162437656729999
ACH-000198,0.0107447063613
ACH-000204,-0.294906523919
ACH-000206,0.111847278477
ACH-000207,0.290755811942
ACH-000211,-0.16813472710900002
ACH-000215,0.06463657441739999
ACH-000221,0.09412074752800001
ACH-000222,0.257731533665
ACH-000223,0.108660240617
ACH-000226,-0.030997145446700004
ACH-000227,0.17509789393199998
ACH-000228,0.0899396346588
ACH-000231,0.125157154899
ACH-000232,0.0323623193787
ACH-000233,0.020448822250599998
ACH-000234,-0.0102456432438
ACH-000235,0.0961945490378
ACH-000237,0.0857030007432
ACH-000238,0.0362285280298
ACH-000243,-0.0192983138431
ACH-000244,-0.06980667660689999
ACH-000246,0.0845573382571
ACH-000248,0.0141747217966
ACH-000250,0.09213093088539999
ACH-000251,0.015595827737
ACH-000253,0.113213375066
ACH-000255,0.122402756975
ACH-000256,0.09997839477210001
ACH-000257,0.287134220612
ACH-000258,0.223460722201
ACH-000259,0.0889884689814
ACH-000260,-0.09153020329129999
ACH-000261,0.10926174274700001
ACH-000262,0.14108037496099998
ACH-000263,-0.185972759914
ACH-000264,0.0965680021919
ACH-000265,0.18695024831
ACH-000266,0.0129703986849
ACH-000272,-0.0756607820545
ACH-000273,-0.19816717268800002
ACH-000274,0.0985014543077
ACH-000277,0.127561372523
ACH-000278,0.167116363592
ACH-000279,0.018778068242099998
ACH-000280,-0.13024325099700002
ACH-000281,0.00314385023772
ACH-000288,-0.128870569535
ACH-000291,0.077361777931
ACH-000293,0.13101400863399998
ACH-000294,-0.0401575183831
ACH-000295,0.177462476747
ACH-000296,0.031960516179
ACH-000302,0.09656759236069999
ACH-000304,0.022131532001400004
ACH-000307,0.103492710626
ACH-000308,-0.00570545567571
ACH-000310,-0.07832123694639999
ACH-000311,0.0477943494084
ACH-000312,-0.04831206969819999
ACH-000315,0.0959389320074
ACH-000316,-0.128677263221
ACH-000317,0.0896570044507
ACH-000318,-0.177318047848
ACH-000319,0.0944543506639
ACH-000320,0.28889909847
ACH-000322,0.0942263481539
ACH-000323,0.07674088065160001
ACH-000324,0.042906754442099994
ACH-000329,0.04430473213930001
ACH-000330,0.144624882491
ACH-000331,0.131429092208
ACH-000332,0.053537691931400004
ACH-000334,0.050953427522599994
ACH-000335,0.0691184076157
ACH-000336,-0.218869114027
ACH-000337,-0.0470600322767
ACH-000339,0.111385376069
ACH-000341,-0.09803564157360001
ACH-000348,0.0444382934365
ACH-000350,-0.16611373794
ACH-000352,0.166187198429
ACH-000356,-0.054725819674199996
ACH-000361,-0.0561220923745
ACH-000362,-0.0683022559089
ACH-000363,0.123604736564
ACH-000364,0.010520745356700001
