,FAXDC2 (10826)
ACH-000004,0.189364107375
ACH-000007,0.0690012995893
ACH-000009,0.211373689328
ACH-000011,0.261081726118
ACH-000012,0.279199275995
ACH-000013,0.27995872484400003
ACH-000014,0.0112560949981
ACH-000015,0.132773143355
ACH-000017,0.134801813992
ACH-000018,0.0811300801389
ACH-000019,0.264037308784
ACH-000021,0.191167515796
ACH-000022,0.0607177274737
ACH-000025,0.25480421575999995
ACH-000028,0.284904536157
ACH-000030,0.193986327137
ACH-000035,0.247799847437
ACH-000036,0.298995124083
ACH-000037,0.231159447285
ACH-000039,0.262902909106
ACH-000040,0.19823394229200003
ACH-000041,0.149339901665
ACH-000042,0.15608787776799998
ACH-000045,0.24666997939500002
ACH-000047,0.232041313388
ACH-000052,0.19586914511599998
ACH-000053,0.149778628158
ACH-000054,0.161540754069
ACH-000055,0.246838189885
ACH-000060,0.215234510526
ACH-000067,0.036162573194800006
ACH-000070,0.045373165976599995
ACH-000075,0.284484712457
ACH-000078,0.130518038501
ACH-000082,0.171147663015
ACH-000085,0.170880588229
ACH-000086,0.228921988369
ACH-000087,0.15935570201
ACH-000092,0.159068310389
ACH-000095,0.16917877804200002
ACH-000097,0.227382760229
ACH-000098,0.248823929444
ACH-000099,0.231818451132
ACH-000108,0.11198644984200001
ACH-000113,0.100699621864
ACH-000115,0.116808370397
ACH-000116,0.042545482904500005
ACH-000118,0.162561432611
ACH-000120,0.178120767137
ACH-000123,0.185573371975
ACH-000127,0.051540822479099996
ACH-000128,0.149580429568
ACH-000132,0.185749591301
ACH-000133,0.20109176630199999
ACH-000137,0.250556631028
ACH-000138,0.12171417775
ACH-000142,0.23682855558000002
ACH-000143,0.121504556784
ACH-000146,0.126388639552
ACH-000148,0.152445481577
ACH-000150,0.16911084598700002
ACH-000152,0.17667469925299997
ACH-000153,0.152948672557
ACH-000159,0.25215171615299997
ACH-000160,0.1220923255
ACH-000163,0.023776648664000002
ACH-000167,0.137313736182
ACH-000168,-0.029858521822299998
ACH-000169,0.0467482805222
ACH-000178,0.250012683501
ACH-000182,0.24592346093800002
ACH-000183,0.0934706253053
ACH-000188,0.121131301908
ACH-000189,0.0883544667921
ACH-000190,0.24585876236600002
ACH-000198,0.0404642541579
