,PTPRD (5789)
ACH-000004,-0.485346107336
ACH-000007,0.08675294441749999
ACH-000009,0.03788316233
ACH-000011,0.289877900286
ACH-000012,0.1039687655
ACH-000013,0.209360108361
ACH-000014,0.13557855630899998
ACH-000015,-0.0037207655481200004
ACH-000017,0.09458308332769999
ACH-000018,0.18619263537
ACH-000019,0.290889338903
ACH-000021,0.0511671690455
ACH-000022,0.24383507281
ACH-000025,0.21247456420699998
ACH-000028,0.188458154978
ACH-000030,0.11548871301699999
ACH-000035,0.159883450687
ACH-000036,0.0934439061837
ACH-000037,0.377921771486
ACH-000039,0.17862104497900003
ACH-000040,0.258994400791
ACH-000041,0.169748624253
ACH-000042,0.110483358046
ACH-000045,0.09768218453199999
ACH-000047,0.149128124396
ACH-000052,0.14949564641899998
ACH-000053,0.111905753309
ACH-000054,0.161242788959
ACH-000055,0.12763714195
ACH-000060,0.286561058077
ACH-000067,-0.0156205059406
ACH-000070,0.14291000733200002
ACH-000075,0.0649456330132
ACH-000078,0.141042926466
ACH-000082,0.0207423222597
ACH-000085,0.048559931084900004
ACH-000086,0.208144269005
ACH-000087,0.077308208995
ACH-000092,0.22043196166700002
ACH-000095,0.0562860651116
ACH-000097,0.193266182297
ACH-000098,0.213870671143
ACH-000099,0.0757922693543
ACH-000108,0.249808514774
ACH-000113,0.285933939716
ACH-000115,0.31677413858000003
ACH-000116,0.22280295143599999
ACH-000118,0.0115597820097
ACH-000120,0.287352729934
ACH-000123,0.20096358706599998
ACH-000127,0.20729867919300002
ACH-000128,0.0735427322913
ACH-000132,-0.0045883492825
ACH-000133,0.314080121939
ACH-000137,0.329426988984
ACH-000138,0.030256246200900002
ACH-000142,0.385580014486
ACH-000143,0.133232233995
ACH-000146,0.111477581855
ACH-000148,0.0118867184856
ACH-000150,0.0644390033721
ACH-000152,0.22579382151
ACH-000153,0.189887396223
ACH-000159,0.0635625193056
ACH-000160,0.203704743089
ACH-000163,0.00149054805644
ACH-000167,0.0152616733057
ACH-000168,0.40716878587099997
ACH-000169,0.12559274189300002
ACH-000178,0.20062861667100002
ACH-000182,0.190130872186
ACH-000183,0.28694054523699997
ACH-000188,0.217392862824
ACH-000189,0.337244023023
ACH-000190,0.176985500846
ACH-000198,0.137971133517
ACH-000204,0.134620238903
ACH-000206,0.365153829711
ACH-000207,0.387423799907
ACH-000211,0.0285684072432
ACH-000215,0.004444042356600001
ACH-000221,0.163919725823
ACH-000222,0.23789735446199997
ACH-000223,0.154402256931
ACH-000226,0.202763123351
ACH-000227,0.12054444134199999
ACH-000228,0.08145859495289999
ACH-000231,0.185396994488
ACH-000232,0.0979066715226
ACH-000233,0.219849668675
ACH-000234,0.20325298861
ACH-000235,0.134971754096
ACH-000237,-0.00987145424572
ACH-000238,0.194769548442
ACH-000243,0.101028557932
ACH-000244,0.33864502788500006
ACH-000246,0.219623289444
ACH-000248,0.18600371198600002
ACH-000250,0.195224518634
ACH-000251,0.315717010123
ACH-000253,0.15589979393300002
ACH-000255,0.15568299553200002
ACH-000256,0.11877073046900001
ACH-000257,-0.148739386791
ACH-000258,0.08874921373839999
ACH-000259,0.170058014923
ACH-000260,0.035231541684300004
ACH-000261,0.227342825566
ACH-000262,-0.151457193269
ACH-000263,0.14598808106
ACH-000264,0.200498285773
ACH-000265,-0.0512108471442
ACH-000266,0.150761216521
ACH-000272,0.10944462916400001
ACH-000273,0.255416651328
ACH-000274,0.21017776162300003
ACH-000277,0.147876124233
ACH-000278,0.04963942733630001
ACH-000279,0.12530410974700001
ACH-000280,0.25145409420000003
ACH-000281,0.13050105135600001
ACH-000288,0.172359107849
ACH-000291,0.07687231525780001
ACH-000293,0.0897466699737
ACH-000294,0.131098227092
ACH-000295,0.017965186076599998
ACH-000296,0.0466334329077
ACH-000302,0.13879046431
ACH-000304,0.174178328425
ACH-000307,0.116282764398
ACH-000308,0.104091858281
ACH-000310,-0.165105861699
ACH-000311,-0.105360030481
ACH-000312,0.201152457339
ACH-000315,0.199443622432
ACH-000316,0.10132233222300001
ACH-000317,0.0198680512063
ACH-000318,0.0205502103617
ACH-000319,0.0199165936141
ACH-000320,0.0702626393703
ACH-000322,0.08258533898039999
ACH-000323,0.136815275421
ACH-000324,-0.042766002345699994
ACH-000329,0.26618580763
ACH-000330,0.0559836483218
ACH-000331,0.314271813588
ACH-000332,0.16486852966399998
ACH-000334,0.0567329536656
ACH-000335,-0.122024045242
ACH-000336,0.0637976159147
ACH-000337,0.345539699221
ACH-000339,0.144306435187
ACH-000341,0.233742339322
ACH-000348,0.157605420104
ACH-000350,0.148214658315
ACH-000352,0.0220945491588
ACH-000356,-0.107263911293
ACH-000361,0.11730744297800001
ACH-000362,0.123732954815
ACH-000363,0.153478012864
ACH-000364,0.0685391980584
ACH-000365,0.126484702102
ACH-000366,0.116273762652
ACH-000368,0.15040936864600002
ACH-000374,-0.026362330078599998
ACH-000375,0.00841897468852
ACH-000376,0.186619555759
ACH-000381,0.022475465530300002
ACH-000383,0.0441394937631
ACH-000387,0.0868255475237
ACH-000389,0.138373458053
ACH-000390,0.0476200959999
ACH-000393,0.199785696911
ACH-000395,0.09617126523039998
ACH-000397,0.118142856347
ACH-000401,0.35491595760300004
ACH-000402,0.169214062817
ACH-000403,0.220752503899
ACH-000404,0.373659640731
ACH-000406,0.0151921207856
ACH-000407,0.179479477323
ACH-000408,0.071708764676
ACH-000410,0.141934230628
ACH-000411,0.140636841755
ACH-000414,0.15336980930400002
ACH-000415,0.295203540911
ACH-000416,0.13620027638499999
ACH-000420,-0.13303387646
ACH-000421,0.238108660771
ACH-000424,0.22628848355599998
ACH-000425,0.120250930341
ACH-000426,0.218978188717
ACH-000427,0.277021502509
ACH-000433,0.184244007467
ACH-000436,0.177361471959
ACH-000444,-0.013079799398299998
ACH-000445,0.11419596926100001
ACH-000448,0.14455570187
ACH-000450,0.0632948001481
ACH-000452,0.18506872846
ACH-000454,0.191041019073
ACH-000458,0.142227980755
ACH-000459,0.25854807650600004
ACH-000460,-0.0602636543095
ACH-000461,0.312342373262
ACH-000463,0.181633418526
ACH-000464,0.0450174096856
ACH-000466,0.268285243808
ACH-000467,0.0815799788067
ACH-000468,0.0621922511082
ACH-000469,0.238699684248
ACH-000470,0.0936755538133
ACH-000471,0.09606437082580001
ACH-000472,0.12746394967900002
ACH-000473,-0.062131759834599995
ACH-000475,0.057378073250199994
ACH-000476,0.237512604927
ACH-000477,0.022484912404400002
ACH-000480,0.30949623415800004
ACH-000481,0.190965769334
ACH-000483,0.20779064647
ACH-000484,-0.132075379877
ACH-000485,0.166662428242
ACH-000486,0.09999766606419999
ACH-000487,0.23910635004
ACH-000488,0.139335830991
ACH-000490,0.20386093854100001
ACH-000491,0.24718090736900003
ACH-000495,0.0743856151549
ACH-000496,0.285604166296
ACH-000499,0.324338179519
ACH-000500,0.13123476821399999
ACH-000502,0.104514484431
ACH-000503,0.418369338952
ACH-000505,0.18305005749699998
ACH-000507,0.160310702874
ACH-000510,0.145407269192
ACH-000511,0.11248573052300001
ACH-000512,0.23469030126200002
ACH-000516,0.12742770271
ACH-000517,0.123686786506
ACH-000518,0.165297007988
ACH-000520,0.114640415166
ACH-000521,-0.073488832054
ACH-000522,0.106132611493
ACH-000524,0.140036243688
ACH-000527,0.19158634627300003
ACH-000528,0.0328125089461
ACH-000537,-0.0139230797896
ACH-000541,0.36590008830700005
ACH-000542,0.0336500866018
ACH-000544,0.243169347579
ACH-000545,0.22568821710499998
ACH-000547,0.127612151154
ACH-000548,0.167595248314
ACH-000549,0.298416920053
ACH-000550,0.222912689346
ACH-000552,0.09712699315680001
ACH-000556,0.16331714104599998
ACH-000557,0.11035907642000001
ACH-000570,0.16996800840999998
ACH-000571,0.0775242184853
ACH-000573,0.08266665023730001
ACH-000576,0.183824268681
ACH-000580,0.0446974241297
ACH-000584,-0.0347076255423
ACH-000585,0.20669389878
ACH-000588,0.28914597650400004
ACH-000589,-0.00825930539911
ACH-000591,0.153094948963
