,UBE2Q2L (100505679)
ACH-000484,-0.212193627477
ACH-000485,-0.35060272653999996
ACH-000486,-0.200430502606
ACH-000487,-0.229591451986
ACH-000488,-0.261911455172
ACH-000490,-0.11011817250099999
ACH-000491,-0.26950171330600003
ACH-000495,-0.390938699507
ACH-000496,-0.390851868834
ACH-000499,-0.237218335831
ACH-000500,-0.527818390523
ACH-000502,-0.209990204769
ACH-000503,0.0902918365677
ACH-000505,-0.372207393854
ACH-000507,-0.181235830777
ACH-000510,-0.124569455218
ACH-000511,-0.300375426221
ACH-000512,-0.46110187513000006
ACH-000516,0.0013145389705800001
ACH-000517,-0.39861539531900003
ACH-000518,-0.22773393442099998
ACH-000520,-0.22955622993500002
ACH-000521,-0.377596798596
ACH-000522,-0.353335231462
ACH-000524,-0.239839099237
ACH-000527,-0.352259705802
ACH-000528,-0.2832596074
ACH-000537,-0.13589487419399998
ACH-000541,0.270587775412
ACH-000542,-0.0321779501333
ACH-000544,-0.25479432913100003
ACH-000545,-0.316825189998
ACH-000547,-0.45813246814400005
ACH-000548,-0.282859229316
ACH-000549,-0.24556830597600002
ACH-000550,-0.368913757485
ACH-000552,-0.317270471336
ACH-000556,-0.144240387455
ACH-000557,-0.17159043569899998
ACH-000570,-0.16622359572599998
ACH-000571,-0.466859439243
ACH-000573,-0.22446929052200001
ACH-000576,-0.19714874439599997
ACH-000580,-0.36997017967699997
ACH-000584,-0.21338376029300002
ACH-000585,-0.22365936346299997
ACH-000588,-0.00411906316169
ACH-000589,-0.42848076257
ACH-000591,-0.265294420649
ACH-000593,-0.270292712979
ACH-000600,-0.223425889282
ACH-000601,-0.286465989345
ACH-000604,-0.332378502901
ACH-000605,0.20532524809500002
ACH-000606,-0.16816566153999998
ACH-000608,-0.459656669376
ACH-000614,-0.437261617526
ACH-000616,-0.149635213691
ACH-000618,-0.147101210151
ACH-000619,-0.242167091107
ACH-000620,-0.384936562366
ACH-000621,-0.069741974404
ACH-000622,-0.14799910175
ACH-000623,-0.161472806482
ACH-000624,-0.250573040694
ACH-000627,-0.36336823567599996
ACH-000630,-0.382071249211
ACH-000632,-0.289118974103
ACH-000633,0.057355817559
ACH-000637,0.09637664499649999
ACH-000638,-0.06639152089230001
ACH-000646,-0.11610812775999999
ACH-000647,-0.0908047522119
ACH-000648,-0.522556719682
ACH-000649,-0.368953517893
ACH-000651,0.0574587523986
ACH-000652,-0.358813788684
ACH-000653,-0.0875093705685
ACH-000657,-0.21885603833
ACH-000658,-0.24390209758099998
ACH-000661,0.163883318377
ACH-000662,-0.450641637629
ACH-000663,-0.341907390718
ACH-000665,-0.161297504654
ACH-000671,-0.33459579425
ACH-000673,-0.251125294805
ACH-000676,-0.061672781683
ACH-000677,-0.0761366211412
ACH-000681,-0.363791211676
ACH-000682,-0.182501451246
ACH-000683,0.050474509171
ACH-000684,-0.36330488000699995
ACH-000688,0.192553898574
ACH-000693,-0.262149185654
ACH-000694,-0.0670760252319
ACH-000695,0.0539017067211
ACH-000696,-0.342026224602
ACH-000697,-0.168025815696
ACH-000699,0.10019589529100001
ACH-000701,-0.08793599003210001
ACH-000706,-0.0930069022532
ACH-000711,-0.11410127285800001
ACH-000713,-0.239551419414
ACH-000714,-0.378477952957
ACH-000718,-0.189601828676
ACH-000720,-0.298450511971
ACH-000721,-0.371365787374
ACH-000724,-0.335431035607
ACH-000725,-0.188625230531
ACH-000732,-0.0701287236425
ACH-000734,-0.232124225137
ACH-000735,-0.249693783283
ACH-000736,-0.46556514398000004
ACH-000738,-0.213126948801
ACH-000746,-0.305081723012
ACH-000747,-0.43044545625799996
ACH-000748,-0.271573490007
ACH-000753,-0.49909104773900004
ACH-000756,-0.231343180999
ACH-000757,-0.22006254508499998
ACH-000758,-0.133647981291
ACH-000760,-0.101359114789
ACH-000763,-0.161398894605
ACH-000764,0.0314666560544
ACH-000765,-0.0501976900203
ACH-000766,-0.475400298838
ACH-000767,-0.162532745577
ACH-000768,-0.272813303344
ACH-000769,-0.322788732642
ACH-000770,-0.477362627343
ACH-000771,-0.336897757375
ACH-000773,-0.656204919163
ACH-000776,-0.313130886697
ACH-000777,-0.35091711549800003
ACH-000778,-0.39317526892099997
ACH-000781,-0.46041040808999995
ACH-000782,-0.377895615577
ACH-000783,-0.372873013598
ACH-000784,-0.10369211361099999
ACH-000785,-0.162644994813
ACH-000787,-0.40227705216
ACH-000788,-0.15940760377000002
ACH-000791,-0.00211126375734
ACH-000792,-0.08713131258310002
ACH-000794,-0.23452754312
ACH-000796,-0.264859482056
ACH-000799,-0.373493119987
ACH-000800,-0.353200512636
ACH-000802,-0.259980299781
ACH-000804,-0.316695417199
ACH-000805,-0.295612639553
ACH-000809,-0.473526516787
ACH-000810,-0.299618943483
ACH-000811,-0.235833097517
ACH-000817,-0.10884397806900001
ACH-000819,-0.341567209001
ACH-000820,-0.20120795905900002
ACH-000821,-0.689494198028
ACH-000822,0.00201192409234
ACH-000823,-0.106396047403
ACH-000824,-0.139425254789
ACH-000827,-0.117838701402
ACH-000829,-0.263651980497
ACH-000831,-0.129365606966
ACH-000832,-0.0827950736027
ACH-000833,-0.06350748889880001
ACH-000834,-0.304527641582
ACH-000835,-0.0027020308016799995
ACH-000836,-0.154994758686
ACH-000837,-0.28857029606999995
ACH-000838,-0.333279417253
ACH-000839,-0.372861206728
ACH-000840,-0.260122014376
ACH-000841,-0.320518220002
ACH-000843,-0.395144155756
ACH-000846,-0.369258160422
ACH-000847,0.0821577435497
ACH-000848,-0.30960893409400003
ACH-000849,-0.228275316906
ACH-000851,-0.307534790883
ACH-000855,-0.5233306477
ACH-000856,-0.254000931434
ACH-000858,-0.123587467094
ACH-000859,0.182169582894
ACH-000861,-0.310789017699
ACH-000862,-0.0601201068305
ACH-000865,0.052305359828000005
ACH-000866,-0.10273720036299999
ACH-000867,-0.267327189059
ACH-000869,-0.11347215135
ACH-000872,-0.09345162308560001
ACH-000873,-0.026981650950599997
ACH-000876,-0.26921793574999997
ACH-000878,-0.22827676169599997
ACH-000880,-0.342843662332
ACH-000881,-0.47079411103
ACH-000882,-0.298192775704
ACH-000884,-0.35775104609499997
ACH-000885,-0.301538715074
ACH-000887,-0.18283520122699998
ACH-000888,-0.144800990806
ACH-000889,-0.328977465742
ACH-000890,0.0363951599794
ACH-000896,-0.08312822854719999
ACH-000898,-0.37031166350999994
ACH-000900,-0.34833618443400005
ACH-000901,-0.166171816662
ACH-000905,-0.330065037178
ACH-000906,-0.12227881342000001
ACH-000907,-0.349309951786
ACH-000910,-0.214210212256
ACH-000911,-0.22673993948
ACH-000912,-0.181421902857
ACH-000913,-0.09165707886780002
ACH-000915,-0.25184341337
ACH-000916,-0.555070031073
ACH-000917,-0.06642799209200001
ACH-000921,-0.276206111031
ACH-000924,0.016131446004000002
ACH-000926,-0.480936422045
ACH-000928,-0.142898476021
ACH-000929,-0.203025457872
ACH-000932,-0.27729125904199997
ACH-000935,-0.469504459441
ACH-000936,-0.218061897462
ACH-000937,-0.027234443390900004
ACH-000938,-0.377969412113
ACH-000939,-0.290931508182
ACH-000941,-0.10250926807800001
ACH-000943,-0.08898504134369999
ACH-000946,0.036458030079199996
ACH-000947,-0.137403262785
ACH-000948,-0.26076347998000005
ACH-000950,-0.264896231747
ACH-000953,-0.30564025733399997
ACH-000957,-0.38374343350100004
ACH-000958,0.243738537921
ACH-000960,-0.0836336251835
ACH-000963,-0.429893834617
ACH-000968,-0.34578370424800003
ACH-000969,-0.30019367317400003
ACH-000973,-0.30291953594
ACH-000974,-0.0786688400961
ACH-000975,-0.0890805840058
ACH-000976,-0.37217708886
ACH-000978,0.05475848054219999
ACH-000980,-0.231947825955
ACH-000984,-0.143941579064
ACH-000986,-0.28523729355099997
ACH-000988,-0.431066269855
ACH-000993,-0.456972430837
ACH-000994,-0.5466605061450001
ACH-000996,-0.403043745902
ACH-001001,-0.267622907713
ACH-001020,-0.0812552331767
ACH-001028,-0.0839385594265
ACH-001031,-0.185934665589
ACH-001038,-0.261405816171
ACH-001048,-0.347894831932
ACH-001050,-0.20518453132699999
ACH-001053,-0.531005684082
ACH-001054,-0.383479545314
ACH-001061,-0.529533050998
ACH-001067,-0.23799151194899998
ACH-001075,-0.17303993443799998
ACH-001096,-0.21722586500799998
ACH-001128,0.0991197133526
ACH-001134,-0.307814294111
ACH-001151,-0.236524760541
ACH-001163,-0.532030280668
ACH-001164,-0.46612063219300004
ACH-001173,-0.260481024516
ACH-001183,-0.417376231287
ACH-001184,-0.268750076901
ACH-001190,-0.266193510826
ACH-001192,-0.29654804298
ACH-001193,-0.0154980169359
ACH-001196,-0.8268223807359999
ACH-001197,-0.35056915002300004
ACH-001205,-0.39961926466799996
ACH-001211,-0.647169548558
ACH-001212,-0.283542067942
ACH-001228,-0.358082726238
ACH-001232,-0.08827001982110001
ACH-001239,-0.129077705816
ACH-001274,-0.36110164969
ACH-001275,-0.437635249172
ACH-001277,-0.102683807666
ACH-001278,-0.419703365759
ACH-001280,-0.406549222488
ACH-001283,-0.119116774482
ACH-001289,-0.27567400679299997
ACH-001295,-0.175142752512
ACH-001300,-0.28263915586399996
ACH-001301,-0.349798109838
ACH-001302,0.131175946504
ACH-001303,-0.705536016356
ACH-001306,-0.16793374880399997
ACH-001318,0.117567848192
ACH-001322,-0.461755979964
ACH-001328,-0.14684571702299998
ACH-001332,-0.448634333654
ACH-001333,0.138696154354
ACH-001336,-0.252823235037
ACH-001340,-0.09105287533590001
ACH-001346,-0.274823105084
ACH-001353,-0.180048353222
ACH-001354,-0.6642752494699999
ACH-001367,-0.38465481610200003
ACH-001368,-0.108474357028
ACH-001374,-0.211811521023
ACH-001375,-0.297426793513
ACH-001377,-0.200241900956
ACH-001380,-0.117756450974
ACH-001391,-0.127645109899
ACH-001407,-0.213279102494
ACH-001408,-0.341881652127
ACH-001413,-0.227075615196
ACH-001430,-0.265279981476
ACH-001431,-0.13446010895500002
ACH-001450,-0.410765956268
ACH-001496,-0.12071088510500001
ACH-001500,-0.15689154001
ACH-001521,-0.5031588124840001
ACH-001523,-0.0029877465628499996
ACH-001532,-0.35951265882100003
ACH-001536,-0.446624460721
ACH-001550,-0.218878076602
ACH-001552,-0.302468836192
ACH-001554,-0.294058230642
ACH-001645,-0.384137024967
ACH-001654,-0.330812973166
ACH-001715,0.0196891910441
ACH-001735,-0.032869759781400006
ACH-001736,0.120154375491
ACH-001737,-0.294391831278
ACH-001740,-0.34196894652500004
ACH-001745,-0.494962620021
ACH-001750,-0.425136500154
ACH-001765,-0.363734526307
ACH-001956,-0.5697262965559999
ACH-001957,-0.6977514473019999
