,DepMap_ID
401,ACH-000002
2676,ACH-000009
36189,ACH-000107
37180,ACH-000110
57213,ACH-000189
76388,ACH-000250
94258,ACH-000305
97072,ACH-000313
125842,ACH-000391
140244,ACH-000428
173722,ACH-000513
206800,ACH-000589
212811,ACH-000603
212812,ACH-000603
212813,ACH-000603
224549,ACH-000628
225704,ACH-000631
238428,ACH-000656
245312,ACH-000668
254166,ACH-000684
258768,ACH-000694
259257,ACH-000695
263581,ACH-000702
281007,ACH-000735
300307,ACH-000769
309146,ACH-000781
310619,ACH-000783
385456,ACH-000835
396042,ACH-000848
396043,ACH-000848
410946,ACH-000866
433249,ACH-000885
450197,ACH-000900
462482,ACH-000911
474701,ACH-000918
513438,ACH-000937
572626,ACH-000957
585351,ACH-000961
592629,ACH-000963
606620,ACH-000967
617890,ACH-000970
622093,ACH-000971
654545,ACH-000979
658194,ACH-000980
707778,ACH-000988
820584,ACH-000994
850006,ACH-000997
880452,ACH-000999
880453,ACH-000999
880454,ACH-000999
975750,ACH-001354
977083,ACH-001360
996260,ACH-001411
1013976,ACH-001517
1017964,ACH-001522
1052906,ACH-001630
1054549,ACH-001641
1090974,ACH-002089
1094891,ACH-002098
1155260,ACH-002238
1167577,ACH-002256
1174021,ACH-002264
1198850,ACH-002309
1198851,ACH-002309
1202407,ACH-002312
1225223,ACH-002396
