,FOLR1 (2348)
ACH-000004,0.0767886286522
ACH-000007,0.264780683324
ACH-000009,0.160579992217
ACH-000011,0.164982469213
ACH-000012,0.15712262531500001
ACH-000013,0.218322779999
ACH-000014,0.353106478141
ACH-000015,0.137708862403
ACH-000017,0.191639067377
ACH-000018,0.336468059992
ACH-000019,-0.08607264389350001
ACH-000021,0.152729103351
ACH-000022,0.18840229062600003
ACH-000025,0.155825673745
ACH-000028,0.07617226152489999
ACH-000030,0.114721070155
ACH-000035,0.40805990305100004
ACH-000036,0.20919305059999999
ACH-000037,0.24753780080600002
ACH-000039,0.10066802268200001
ACH-000040,0.09701377316089999
ACH-000041,0.11524114560799999
ACH-000042,0.0557342766199
ACH-000045,0.142681335103
ACH-000047,0.18345223555100001
ACH-000052,0.261332280149
ACH-000053,0.10567797026900001
ACH-000054,0.271794671249
ACH-000055,0.443545940993
ACH-000060,0.339055533831
ACH-000067,0.37818755499300005
ACH-000070,0.307716960815
ACH-000075,0.252575875044
ACH-000078,0.121623744718
ACH-000082,0.197155631059
ACH-000085,0.07858406809360001
ACH-000086,0.135902075058
ACH-000087,0.208074981554
ACH-000092,0.263157826484
ACH-000095,0.252269226886
ACH-000097,0.145178627752
ACH-000098,0.28891221198600003
ACH-000099,0.226401890146
ACH-000108,0.206182194043
ACH-000113,0.19132257740400002
ACH-000115,0.37502881382
ACH-000116,0.0894051691733
ACH-000118,0.0288875066304
ACH-000120,-0.039447046686400006
ACH-000123,0.160488834759
ACH-000127,0.27131104973000003
ACH-000128,0.263753976893
ACH-000132,0.008934599499440001
ACH-000133,0.161980325443
ACH-000137,0.0515186742285
ACH-000138,0.027774252357000002
ACH-000142,0.250872069579
ACH-000143,0.213123069459
ACH-000146,0.152479594714
ACH-000148,0.204623004976
ACH-000150,0.230446422309
ACH-000152,0.229627269613
ACH-000153,-0.053398580180900004
ACH-000159,0.256067226844
ACH-000160,-0.0394844717449
ACH-000163,0.10070777306600001
ACH-000167,0.133940186266
ACH-000168,0.0208794479271
ACH-000169,0.25129457857299997
ACH-000178,0.15116489937799998
ACH-000182,0.172538845792
ACH-000183,0.0906420546381
ACH-000188,-0.218601898766
ACH-000189,-0.106037239174
ACH-000190,0.0774570163203
ACH-000198,0.06682490447150001
ACH-000204,0.006346160175439999
ACH-000206,0.198232241531
ACH-000207,0.08682612443870001
ACH-000211,0.211652438997
ACH-000215,0.19491339098299998
ACH-000221,0.18068557182599998
ACH-000222,0.22836088369000002
ACH-000223,0.343125270936
ACH-000226,0.24018991503000003
ACH-000227,0.382311042095
ACH-000228,0.0659924415878
ACH-000231,0.264900520158
ACH-000232,0.240942757293
ACH-000233,0.13085653338300002
ACH-000234,0.28791512047400003
ACH-000235,0.107306268431
ACH-000237,0.23060491156
ACH-000238,0.186317003183
ACH-000243,0.190930923273
ACH-000244,0.186685891116
ACH-000246,0.0785427926311
ACH-000248,0.336922774988
ACH-000250,0.15072231723500001
ACH-000251,0.425787455175
ACH-000253,0.196979621475
ACH-000255,0.028657343715
ACH-000256,0.17695403914299998
ACH-000257,0.0404607618181
ACH-000258,0.213695110019
ACH-000259,0.12256221656300001
ACH-000260,0.105534853602
ACH-000261,0.185392315127
ACH-000262,0.19927829117600002
ACH-000263,0.0789037261338
ACH-000264,0.14515782777
ACH-000265,0.193504324352
ACH-000266,0.09692512181510002
ACH-000272,0.272812255139
ACH-000273,0.190107076235
ACH-000274,0.30358659248000003
ACH-000277,0.1485622945
ACH-000278,0.0254120160362
ACH-000279,0.215086185376
ACH-000280,0.156847753633
ACH-000281,0.269245038505
ACH-000288,0.177290041321
ACH-000291,0.173782714981
ACH-000293,0.260393134707
ACH-000294,0.204373436523
ACH-000295,0.051004101590599996
ACH-000296,0.0705567838944
ACH-000302,0.145616865903
ACH-000304,0.335031367476
ACH-000307,0.215567976109
ACH-000308,0.0812144424761
ACH-000310,0.197023043167
ACH-000311,0.230166315742
ACH-000312,0.0451507249257
ACH-000315,0.259433619673
ACH-000316,0.20229973290199998
ACH-000317,0.14155503255000002
ACH-000318,0.09065828776979999
ACH-000319,0.0326163572186
ACH-000320,0.25996826948199997
ACH-000322,0.233817856138
ACH-000323,0.0966876985551
ACH-000324,0.23656740711
ACH-000329,0.24346000859
ACH-000330,0.256235505762
ACH-000331,0.295890434505
ACH-000332,0.134624697145
ACH-000334,0.18908325560800002
ACH-000335,0.0662448679021
ACH-000336,0.151213016742
ACH-000337,-0.0193347096371
ACH-000339,0.27016600137200003
ACH-000341,0.404353655108
ACH-000348,0.206014727878
ACH-000350,-0.00156654813427
ACH-000352,0.0796269949956
ACH-000356,0.201544159359
ACH-000361,0.241853765584
ACH-000362,0.11370627112199999
ACH-000363,0.19988195328699998
ACH-000364,0.22496706786600001
ACH-000365,0.19169001197299998
ACH-000366,0.009651162227469999
ACH-000368,0.446205016112
ACH-000374,0.021628611160499998
ACH-000375,0.172882219234
ACH-000376,0.206485378696
ACH-000381,0.137364031026
ACH-000383,0.0293273459155
ACH-000387,0.147958362196
ACH-000389,0.305241848783
ACH-000390,0.144283963422
ACH-000393,0.1929186475
ACH-000395,0.26787280276299996
ACH-000397,0.0894114974729
ACH-000401,0.30806490363
ACH-000402,0.295704029439
ACH-000403,0.179800722493
ACH-000404,0.30711529381200003
ACH-000406,0.120948278006
ACH-000407,0.0731583920615
ACH-000408,0.161429411601
ACH-000410,0.0876597079454
ACH-000411,0.131216872917
ACH-000414,0.238413738272
ACH-000415,0.07813258554750001
ACH-000416,0.214865580343
ACH-000420,0.058744556795800006
ACH-000421,0.161594010662
ACH-000424,0.09578105122700001
ACH-000425,0.21331082711
ACH-000426,0.0319784297746
ACH-000427,0.193032103431
ACH-000433,0.0361109455728
ACH-000436,0.10885952151100001
ACH-000444,0.168587304804
ACH-000445,0.186267382224
ACH-000448,0.04345248046490001
ACH-000450,0.14967044388800002
ACH-000452,0.11923423061899999
ACH-000454,0.271315321449
ACH-000458,0.10603862562100001
