,RPS20 (6224)
ACH-000004,-1.84194123208
ACH-000007,-1.89086980032
ACH-000009,-2.12625389957
ACH-000011,-2.31749688399
ACH-000012,-1.8911537554099997
ACH-000013,-1.93937871457
ACH-000014,-2.14508515597
ACH-000015,-1.8623298893
ACH-000017,-1.95201336435
ACH-000018,-1.72001010525
ACH-000019,-2.1464883706
ACH-000021,-1.88145747164
ACH-000022,-1.9154022722
ACH-000025,-1.70879030342
ACH-000028,-1.87241882648
ACH-000030,-2.16090169967
ACH-000035,-1.86893126259
ACH-000036,-1.91922105646
ACH-000037,-2.8247430395
ACH-000039,-1.92682957812
ACH-000040,-1.8821058205
ACH-000041,-2.0109479848599996
ACH-000042,-1.9029736026800002
ACH-000045,-2.12577630935
ACH-000047,-1.7997335181099998
ACH-000052,-1.59355593657
ACH-000053,-1.9759567851900002
ACH-000054,-2.21440595357
ACH-000055,-2.1074284837799997
ACH-000060,-1.9167029986700002
ACH-000067,-1.9204072976
ACH-000070,-2.11855468046
ACH-000075,-1.48369771426
ACH-000078,-1.9540252693900002
ACH-000082,-1.9006391199200001
ACH-000085,-1.9525878904299998
ACH-000086,-1.89708814462
ACH-000087,-1.9202800717299997
ACH-000092,-1.8791606220200001
ACH-000095,-2.13769744497
ACH-000097,-2.03364594819
ACH-000098,-1.80926692072
ACH-000099,-2.05032920883
ACH-000108,-1.7826286117099996
ACH-000113,-2.0713480317400004
ACH-000115,-2.20590265341
ACH-000116,-1.7791964352
ACH-000118,-2.03742660735
ACH-000120,-1.8151346892900002
ACH-000123,-1.9482762936900002
ACH-000127,-1.9214617520400004
ACH-000128,-2.0905630045200003
ACH-000132,-1.98952108254
ACH-000133,-1.8948729659099999
ACH-000137,-1.73773000854
ACH-000138,-2.0341324335
ACH-000142,-2.0244271754400005
ACH-000143,-1.76488500551
ACH-000146,-2.08306946197
ACH-000148,-2.06909718443
ACH-000150,-2.13268098686
ACH-000152,-1.9501997188900002
ACH-000153,-2.14578806977
ACH-000159,-2.10120324305
ACH-000160,-1.93223982969
ACH-000163,-1.67917438826
ACH-000167,-1.34387437728
ACH-000168,-1.84310795255
ACH-000169,-1.95063553301
ACH-000178,-1.8984651820200003
ACH-000182,-1.8779856426900003
ACH-000183,-1.8624276024200002
ACH-000188,-1.7552077599400002
ACH-000189,-1.83256308437
ACH-000190,-1.7803306860299999
ACH-000198,-1.9933037652799999
ACH-000204,-1.88460025653
ACH-000206,-2.3319654645299996
ACH-000207,-2.45727911518
ACH-000211,-2.0257741727700003
ACH-000215,-1.94418269979
ACH-000221,-1.8514886713900003
ACH-000222,-1.9018590729499998
ACH-000223,-1.7984998655700002
ACH-000226,-1.9859980061400002
ACH-000227,-2.35093482479
ACH-000228,-1.9167427585499999
ACH-000231,-1.9247142254499998
ACH-000232,-2.0132388198099997
ACH-000233,-1.8222464907599998
ACH-000234,-2.43006359621
ACH-000235,-2.07945962287
ACH-000237,-1.5901263052899999
ACH-000238,-1.7618664409400002
ACH-000243,-1.9144638442
ACH-000244,-2.07085003495
ACH-000246,-1.9030619404900002
ACH-000248,-1.9267042935099998
ACH-000250,-1.90485082589
ACH-000251,-2.1748344671
ACH-000253,-2.0047130373299997
ACH-000255,-1.8819548321000001
ACH-000256,-2.09031892887
ACH-000257,-1.94218254013
ACH-000258,-1.3955882328600002
ACH-000259,-1.89537452273
ACH-000260,-1.89939473376
ACH-000261,-1.89777577003
ACH-000262,-2.12125372949
ACH-000263,-1.94453449945
ACH-000264,-1.69648886492
ACH-000265,-1.94642239707
ACH-000266,-1.9582557708400001
ACH-000272,-2.04484194548
ACH-000273,-1.97826249887
ACH-000274,-2.37150021429
ACH-000277,-1.8056836997499999
ACH-000278,-1.8050980621700001
ACH-000279,-2.0059999879
ACH-000280,-1.7467703988299998
ACH-000281,-1.9763196048700002
ACH-000288,-1.8127970055200002
ACH-000291,-1.9034786054099997
ACH-000293,-2.6942193360799997
ACH-000294,-2.0220300692
ACH-000295,-1.44688899903
ACH-000296,-1.9826050354599998
ACH-000302,-2.11951654479
ACH-000304,-2.1923042746
ACH-000307,-1.77265941092
ACH-000308,-2.00565003871
ACH-000310,-2.32749672218
ACH-000311,-2.1429233449000002
ACH-000312,-1.82930936643
ACH-000315,-1.89612828694
ACH-000316,-2.00798075973
ACH-000317,-1.8629887118400001
ACH-000318,-2.0206902217
ACH-000319,-1.4202535269299998
ACH-000320,-1.93190076472
ACH-000322,-1.72530127523
ACH-000323,-2.14165840641
ACH-000324,-1.99392002752
ACH-000329,-2.15246299987
ACH-000330,-1.43975983567
ACH-000331,-1.85526879968
ACH-000332,-1.8444627885499998
ACH-000334,-2.15186829165
ACH-000335,-2.21581817591
ACH-000336,-2.01199384449
ACH-000337,-1.90859037897
ACH-000339,-1.9826276166099999
ACH-000341,-1.8842885783599999
ACH-000348,-2.07177247737
ACH-000350,-2.34805510618
ACH-000352,-1.53643086329
ACH-000356,-1.9376258248900002
ACH-000361,-2.10624324436
ACH-000362,-1.9933309668799999
ACH-000363,-2.05086180042
ACH-000364,-1.8105858657
ACH-000365,-1.8594202522999999
ACH-000366,-1.8614456186000001
ACH-000368,-1.7574672628499999
ACH-000374,-1.6687211665700001
ACH-000375,-1.71434840592
ACH-000376,-1.9657059045599996
ACH-000381,-1.9294719429
ACH-000383,-2.2831428333900003
ACH-000387,-1.7837878063400001
ACH-000389,-2.00625892164
ACH-000390,-1.7661979673599997
ACH-000393,-2.01307447689
ACH-000395,-1.95113217483
ACH-000397,-2.28450082367
ACH-000401,-2.1135236618
ACH-000402,-2.16529727407
ACH-000403,-2.24187972857
ACH-000404,-1.81513725276
ACH-000406,-1.9059480748700002
ACH-000407,-1.99873265065
ACH-000408,-1.4335112449
ACH-000410,-1.77950996847
ACH-000411,-1.8205015060900003
ACH-000414,-1.9309503599900002
ACH-000415,-1.6798285486000002
ACH-000416,-1.7468677075799999
ACH-000420,-1.7558362357099997
ACH-000421,-1.5980712953999998
ACH-000424,-1.7466837976599998
ACH-000425,-1.82537270903
ACH-000426,-2.8685583804
ACH-000427,-2.02750035681
ACH-000433,-1.62631712259
ACH-000436,-2.0689444676599997
ACH-000444,-1.60442887794
ACH-000445,-1.88373284716
ACH-000448,-1.99788799898
ACH-000450,-2.20933310985
ACH-000452,-1.8263940666299998
ACH-000454,-2.02368699636
ACH-000458,-1.80136153648
ACH-000459,-1.51590398812
ACH-000460,-1.94257782768
ACH-000461,-1.59556869197
ACH-000463,-1.82796733194
ACH-000464,-1.9294697464200001
ACH-000466,-1.9567391467
ACH-000467,-1.89077715573
ACH-000468,-1.8613579794400001
ACH-000469,-2.12233359945
ACH-000470,-1.5944377100100002
ACH-000471,-1.7561669941900002
ACH-000472,-2.18801417876
ACH-000473,-1.9697588367900003
ACH-000475,-1.95457901776
ACH-000476,-1.98834016349
ACH-000477,-2.42816028648
ACH-000480,-1.6576512692899998
ACH-000481,-1.88209306129
ACH-000483,-2.25497983777
ACH-000484,-1.7558792655700002
ACH-000485,-2.2171343979099998
ACH-000486,-2.263005703
ACH-000487,-2.00248364431
ACH-000488,-1.9832612555900002
ACH-000490,-1.64863901958
ACH-000491,-1.9267162088499998
ACH-000495,-1.75174791502
ACH-000496,-1.88377616727
ACH-000499,-1.83012463872
ACH-000500,-1.5692406000799999
ACH-000502,-1.8952281418599999
ACH-000503,-2.1923571712900003
ACH-000505,-2.18079360449
ACH-000507,-1.8383046695099998
ACH-000510,-1.70694559169
ACH-000511,-1.91812845687
ACH-000512,-1.6975110820500001
ACH-000516,-2.0629606903999997
ACH-000517,-1.8890599940400001
ACH-000518,-1.89658039567
ACH-000520,-1.82625695571
ACH-000521,-1.97071810686
ACH-000522,-1.8924247548900002
ACH-000524,-2.00165045155
