,LRBA (987)
ACH-000004,0.010667240079399998
ACH-000007,0.0296993899027
ACH-000009,-0.0730023211065
ACH-000011,0.0829091958816
ACH-000012,-0.039743029446699996
ACH-000013,0.0298415971283
ACH-000014,-0.09290196162830001
ACH-000015,0.029035608982500002
ACH-000017,-0.241871579309
ACH-000018,0.225283839083
ACH-000019,0.142103004115
ACH-000021,-0.0100355137489
ACH-000022,0.21497146297800002
ACH-000025,0.137240701689
ACH-000028,-0.00324764302488
ACH-000030,0.00494793541179
ACH-000035,0.08728745730769999
ACH-000036,0.0280781133128
ACH-000037,-0.0186683912498
ACH-000039,-0.0675061815035
ACH-000040,-0.124220043592
ACH-000041,-0.07031205406810001
ACH-000042,0.031974491008000004
ACH-000045,0.11510870410499999
ACH-000047,-0.082502528356
ACH-000052,-0.08712692904319999
ACH-000053,-0.11798516103399999
ACH-000054,0.0757459270084
ACH-000055,0.07119199045130001
ACH-000060,-0.0021443662836000002
ACH-000067,0.0623537579524
ACH-000070,-0.00157043930092
ACH-000075,-0.12889614957
ACH-000078,-0.300164556683
ACH-000082,-0.0754824575028
ACH-000085,0.250957048495
ACH-000086,0.095322152906
ACH-000087,0.157039637205
ACH-000092,-0.037876145906400004
ACH-000095,-0.17054616011
ACH-000097,-0.0610160079615
ACH-000098,0.014943440992799999
ACH-000099,-0.10363656898
ACH-000108,0.026621934894400002
ACH-000113,0.08139862880260001
ACH-000115,0.046840900802600005
ACH-000116,-0.0653605442299
ACH-000118,0.053662909214
ACH-000120,0.15413207677000001
ACH-000123,-0.316297442276
ACH-000127,0.00104319061627
ACH-000128,0.0164724049012
ACH-000132,0.061130720876900004
ACH-000133,0.021600647988999997
ACH-000137,0.09920008072450001
ACH-000138,0.100813108983
ACH-000142,-0.025900282021400003
ACH-000143,-0.0364982487965
ACH-000146,-0.0807133370788
ACH-000148,-0.073088724384
ACH-000150,-0.1179828208
ACH-000152,0.0607838845928
ACH-000153,-0.20610588356100001
ACH-000159,0.0959856732029
ACH-000160,-0.0177373307501
ACH-000163,-0.0631863557532
ACH-000167,-0.235784684608
ACH-000168,-0.032508497494
ACH-000169,-0.0172406189819
ACH-000178,-0.0701891318307
ACH-000182,0.0479023219487
ACH-000183,-0.022225013518
ACH-000188,0.0121443960366
ACH-000189,0.120069113965
ACH-000190,-0.09771885918289999
ACH-000198,-0.0293344869884
ACH-000204,-0.0393687659824
ACH-000206,0.014364409761099999
ACH-000207,-0.28441287200599996
ACH-000211,-0.06794206313869999
ACH-000215,0.00408650997197
ACH-000221,0.131612178711
ACH-000222,-0.167553444989
ACH-000223,0.00814639930137
ACH-000226,-0.0256643744939
ACH-000227,0.0325076881085
ACH-000228,0.224051899203
ACH-000231,0.00540448740452
ACH-000232,-0.14872218275000001
ACH-000233,0.00398945543477
ACH-000234,0.07244295826830001
ACH-000235,-0.051954499135099995
ACH-000237,-0.131858352986
ACH-000238,0.017589341719400003
ACH-000243,-0.11119892687100001
ACH-000244,0.306491923987
ACH-000246,0.08503003282230001
ACH-000248,-0.120182655504
ACH-000250,-0.024892830978900004
ACH-000251,0.00411132083038
ACH-000253,0.12384743917999999
ACH-000255,0.0615036101296
ACH-000256,0.021584628411500002
ACH-000257,0.0110893916726
ACH-000258,-0.173951197772
ACH-000259,-0.030511441694299996
ACH-000260,-0.106711273955
ACH-000261,0.040901216479000004
ACH-000262,0.0380280678029
ACH-000263,0.131522161725
ACH-000264,-0.14045235461799999
ACH-000265,-0.0575151453259
ACH-000266,-0.09954791998960001
ACH-000272,-0.013407182051399999
ACH-000273,-0.0256686675809
ACH-000274,-0.0565417376346
ACH-000277,0.00929810161253
ACH-000278,-0.164087104645
ACH-000279,0.0192770133865
ACH-000280,-0.0855501178772
ACH-000281,-0.06414690913610001
ACH-000288,-0.0336127943389
ACH-000291,0.157788387434
ACH-000293,-0.0879187696888
ACH-000294,-0.0741377538632
ACH-000295,0.26939859960499996
ACH-000296,-0.173377971705
ACH-000302,-0.0388494212679
ACH-000304,-0.0287979099719
ACH-000307,0.082929714677
ACH-000308,-0.08943289446489999
ACH-000310,-0.273689688188
ACH-000311,-0.0367547136739
ACH-000312,-0.13185707562100002
ACH-000315,-0.00993345032344
ACH-000316,-0.0629510566425
ACH-000317,0.013472556488999999
ACH-000318,-0.061161518454900005
ACH-000319,0.0143797190408
ACH-000320,-0.141502798633
ACH-000322,-0.09700527006279999
ACH-000323,-0.0027102217259299998
ACH-000324,-0.184576281965
ACH-000329,-0.0026806572912800005
ACH-000330,0.14664060907600002
ACH-000331,0.08250274025389999
ACH-000332,-0.022748466938200002
ACH-000334,-0.11379154199699999
ACH-000335,-0.249247964693
ACH-000336,-0.204675299622
ACH-000337,0.035762278380699994
ACH-000339,0.0122452902269
ACH-000341,-0.105198177578
ACH-000348,-0.0652001982573
ACH-000350,-0.00811197573994
ACH-000352,-0.0107226542084
ACH-000356,0.125694094849
ACH-000361,0.017038125177200002
ACH-000362,0.0135971368765
ACH-000363,-0.0563912390706
ACH-000364,0.134182496303
ACH-000365,-0.0276634333792
ACH-000366,0.0254438813723
ACH-000368,-0.0332676590011
ACH-000374,-0.0514889831842
ACH-000375,-0.0642414802169
ACH-000376,0.08810450877260001
ACH-000381,-0.057314826990800004
ACH-000383,-0.0548494117076
ACH-000387,-0.176316254491
ACH-000389,-0.00329333747679
ACH-000390,0.006828506844499999
ACH-000393,-0.0524610842021
ACH-000395,0.189075227456
ACH-000397,0.0628959393485
ACH-000401,0.128616171686
ACH-000402,-0.040004129913
ACH-000403,-0.0690781902653
ACH-000404,0.325830664795
ACH-000406,-0.035537941731699996
ACH-000407,0.043570941399900004
ACH-000408,0.023934595282600002
ACH-000410,-0.10473442175799999
ACH-000411,0.108988036877
ACH-000414,-0.0762474054765
ACH-000415,-0.048857053147499996
ACH-000416,-0.0318713625453
ACH-000420,0.000327665770428
ACH-000421,-0.00810972277136
ACH-000424,0.16086438980999998
ACH-000425,-0.122548495416
ACH-000426,0.0129655408421
ACH-000427,-0.0885247197829
ACH-000433,0.16811340730000002
ACH-000436,0.0384712646333
ACH-000444,-0.0712011058933
ACH-000445,0.041183641553800006
ACH-000448,0.019169146521599997
ACH-000450,0.0338589047404
ACH-000452,-0.144384631436
ACH-000454,0.08447363259849999
ACH-000458,0.0503978940711
ACH-000459,0.151095246278
ACH-000460,-0.0341419955883
ACH-000461,-0.13919371159399999
ACH-000463,0.06634251529099999
ACH-000464,-0.0134753608287
ACH-000466,-0.0899991319167
ACH-000467,-0.0891071264902
ACH-000468,-0.060891539286900005
ACH-000469,0.0243977088442
ACH-000470,0.0403679731226
ACH-000471,0.041004018993000005
ACH-000472,-0.0172002189228
ACH-000473,0.0770308324526
ACH-000475,-0.012711838462900001
ACH-000476,-0.00693884511298
ACH-000477,-0.159949351006
ACH-000480,-0.00725712244174
ACH-000481,-0.05425639638140001
ACH-000483,0.119983608599
ACH-000484,0.0434812914854
ACH-000485,-0.0349130361716
ACH-000486,-0.126964611931
ACH-000487,0.0372677197838
ACH-000488,-0.040117049041599996
ACH-000490,0.0476785442945
ACH-000491,-0.017652094930900003
ACH-000495,-0.044281746698199995
ACH-000496,-0.13925341410599998
ACH-000499,-0.08102285460139999
ACH-000500,-0.0590221747526
ACH-000502,-0.0458762772769
ACH-000503,0.007644339213170001
ACH-000505,-0.0609793627293
ACH-000507,-0.0714274075224
ACH-000510,0.07188151922160001
ACH-000511,-0.14812577306299998
ACH-000512,0.06558940055990001
ACH-000516,-0.0560638864828
ACH-000517,-0.0650790625581
ACH-000518,-0.0630485949957
ACH-000520,-0.00167779977494
ACH-000521,0.0565857056266
ACH-000522,0.0937341934794
ACH-000524,-0.197611201653
ACH-000527,-0.0029685068738000003
ACH-000528,-0.110110568037
ACH-000537,0.166052967271
ACH-000541,0.08286769949030001
ACH-000542,-0.0421382157227
ACH-000544,-0.0692565248949
ACH-000545,-0.07992045381019999
ACH-000547,-0.10699169891799999
ACH-000548,-0.010551977809399999
ACH-000549,0.152961710622
ACH-000550,-0.00284021156985
ACH-000552,1.65401423545e-05
ACH-000556,-0.0022824917592
ACH-000557,-0.018761229266400004
ACH-000570,-0.0728221814036
ACH-000571,-0.0392097811602
ACH-000573,-0.0279097620775
ACH-000576,0.008698872412350001
ACH-000580,-0.0156874935827
ACH-000584,0.11271784603900001
ACH-000585,0.00835460303557
ACH-000588,0.12951126573799998
ACH-000589,0.06517810540159999
ACH-000591,0.0446785724291
ACH-000593,0.0158245911925
ACH-000600,-0.021520479912799997
ACH-000601,-0.062074755216
ACH-000604,0.23186414772
ACH-000605,0.156945880186
ACH-000606,0.040399479909300005
ACH-000608,0.0061440879262600005
ACH-000614,0.0185620305333
ACH-000616,-0.13752779665200002
ACH-000618,-0.114142773848
