,MACC1 (346389)
ACH-000004,-0.112033255435
ACH-000007,-0.168861788853
ACH-000009,-0.17648080801
ACH-000011,-0.16737743529899998
ACH-000012,0.0395446632639
ACH-000013,0.0833786505237
ACH-000014,-0.0453888632726
ACH-000015,-0.009044192392169999
ACH-000017,0.21115070963100002
ACH-000018,0.0522415121509
ACH-000019,0.16814952525199997
ACH-000021,0.0313656732499
ACH-000022,0.0155273635485
ACH-000025,0.0471438113509
ACH-000028,0.0672325789484
ACH-000030,-0.014050684928600001
ACH-000035,0.0277919577753
ACH-000036,-0.116480938382
ACH-000037,0.271677979502
ACH-000039,0.08216433957910001
ACH-000040,-0.0417696101852
ACH-000041,0.0489625770784
ACH-000042,-0.126181334518
ACH-000045,0.04557812622719999
ACH-000047,0.212120928475
ACH-000052,0.105769357392
ACH-000053,-0.0711282408509
ACH-000054,0.0875473565972
ACH-000055,-0.141325015208
ACH-000060,-0.046689105433099995
ACH-000067,0.176663298044
ACH-000070,-0.0194429251027
ACH-000075,0.0691403528896
ACH-000078,0.061591117177800005
ACH-000082,0.075049805723
ACH-000085,-0.0415710090457
ACH-000086,0.0885019101237
ACH-000087,0.333212150037
ACH-000092,0.123127068189
ACH-000095,0.0192717524494
ACH-000097,-0.00622873604084
ACH-000098,0.109331254883
ACH-000099,-0.150916129843
ACH-000108,-0.0307685511926
ACH-000113,-0.014629993889899998
ACH-000115,0.0354104012662
ACH-000116,-0.0143661083704
ACH-000118,0.121778340539
ACH-000120,-0.08621424591360001
ACH-000123,-0.12053221807299999
ACH-000127,0.104151654634
ACH-000128,0.13313581398
ACH-000132,0.0829150008263
ACH-000133,-0.0926093558993
ACH-000137,-0.13279922104
ACH-000138,0.0037890733349699997
ACH-000142,0.11795932992000001
ACH-000143,-0.121755625896
ACH-000146,-0.070328598223
ACH-000148,-0.00920019293642
ACH-000150,-0.0423203341033
ACH-000152,-0.00332756574091
ACH-000153,-0.184459867783
ACH-000159,0.0926370966264
ACH-000160,0.0804598093302
ACH-000163,0.13367051412699998
ACH-000167,-0.00924202772968
ACH-000168,-0.0923950443495
ACH-000169,-0.0287340254998
ACH-000178,-0.0181793165297
ACH-000182,0.0785108423668
ACH-000183,0.128131464614
ACH-000188,0.11552544717499999
ACH-000189,0.15813395965399998
ACH-000190,0.0779698624843
ACH-000198,0.010576258930600001
ACH-000204,0.27192788442
ACH-000206,0.14067228332599999
ACH-000207,-0.129003809366
ACH-000211,0.11571362902799999
ACH-000215,0.08977300650789999
ACH-000221,0.00523437695772
ACH-000222,0.00208563833983
ACH-000223,-0.0586934404802
ACH-000226,-0.0974991268063
ACH-000227,-0.0934594879479
ACH-000228,0.0976357009725
ACH-000231,0.0399122768157
ACH-000232,0.029094825036400002
ACH-000233,-0.091241335504
ACH-000234,0.21938602221500003
ACH-000235,-0.0642258213211
ACH-000237,0.0141505207713
ACH-000238,0.0030180949257
ACH-000243,-0.0615688195379
ACH-000244,-0.277765972221
ACH-000246,-0.004732451224569999
ACH-000248,0.127841365657
ACH-000250,-0.0969767654302
ACH-000251,0.17284257292999997
ACH-000253,0.184596055428
ACH-000255,0.125147639631
ACH-000256,0.294919274929
ACH-000257,-0.19919784126600001
ACH-000258,0.13274342777
ACH-000259,-0.047406010108
ACH-000260,0.06625021248639999
ACH-000261,0.017787164090499998
ACH-000262,-0.10994879952400001
ACH-000263,0.147809697223
ACH-000264,-0.0546346217485
ACH-000265,-0.0546624295479
ACH-000266,-0.11514672077600001
ACH-000272,-0.0651698589627
ACH-000273,0.0230726835264
ACH-000274,-0.23123941195
ACH-000277,0.243455640651
ACH-000278,-0.193775244122
ACH-000279,0.08736212722200001
ACH-000280,-0.022540761399
ACH-000281,-0.0418159543354
ACH-000288,-0.0825422573913
ACH-000291,0.160439855949
ACH-000293,0.09869725526760001
ACH-000294,-0.11841610350199999
ACH-000295,0.178067190471
ACH-000296,-0.0008214531059010001
ACH-000302,0.06377308021940001
ACH-000304,-0.35276234853
ACH-000307,0.0395326275894
ACH-000308,-0.160703971748
ACH-000310,-0.0993530957436
ACH-000311,-0.0116833745884
ACH-000312,-0.30225157316
ACH-000315,0.18025079068
ACH-000316,0.22381524481600001
ACH-000317,0.0138283725012
ACH-000318,-0.028495332264099997
ACH-000319,0.013607104123799998
ACH-000320,-0.254110966525
ACH-000322,-0.133634950635
ACH-000323,0.138138389393
ACH-000324,-0.17146788118200001
ACH-000329,0.238872121696
ACH-000330,0.0131107865735
ACH-000331,0.0196690898167
ACH-000332,0.0177164175776
ACH-000334,0.0823523005756
ACH-000335,-0.192492717067
ACH-000336,-0.150607989576
ACH-000337,0.17171967540199998
ACH-000339,-0.054504268677400006
ACH-000341,0.0731292074626
ACH-000348,0.16496542543
ACH-000350,0.133853842308
ACH-000352,0.216908418262
ACH-000356,0.112978859197
ACH-000361,0.0719455513281
ACH-000362,-0.10841845624299999
ACH-000363,0.0108132022261
ACH-000364,0.206217363477
ACH-000365,0.12960515633199998
ACH-000366,0.09269219665850001
ACH-000368,0.0457210149285
ACH-000374,0.054771648400400004
ACH-000375,0.0224001901328
ACH-000376,0.0439887649919
ACH-000381,-0.055602902578800004
ACH-000383,0.051193687614400005
ACH-000387,-0.14590507033
ACH-000389,0.197414143165
ACH-000390,-0.18189280975699998
ACH-000393,-0.04255016421519999
ACH-000395,-0.019232658094299998
ACH-000397,-0.13237284885199999
ACH-000401,0.152123728996
ACH-000402,0.368581742949
ACH-000403,0.08841659471619999
ACH-000404,-0.0215976921149
ACH-000406,0.0057414864596700005
ACH-000407,-0.106826669532
ACH-000408,0.0205963969486
ACH-000410,0.136843045505
ACH-000411,-0.201166215459
ACH-000414,-0.213773224099
ACH-000415,-0.0926577499155
ACH-000416,-0.09214789211470001
ACH-000420,-0.09333664985449999
ACH-000421,0.09370957090089999
ACH-000424,0.255549862507
ACH-000425,0.12393779000600001
ACH-000426,0.104615662491
ACH-000427,0.271744343787
ACH-000433,0.0431706095696
ACH-000436,-0.0967475814718
ACH-000444,0.10087132020199999
ACH-000445,0.149927826791
ACH-000448,0.0212217999606
ACH-000450,0.320048140226
ACH-000452,-0.062305991723
ACH-000454,0.0581873402788
ACH-000458,0.189253702505
ACH-000459,0.0502750974273
ACH-000460,-0.12827543371
ACH-000461,-0.07601966117839999
ACH-000463,0.0610633917815
ACH-000464,0.19027355712000002
ACH-000466,0.053744379456799996
ACH-000467,-0.0773845632587
ACH-000468,-0.0612417762897
ACH-000469,0.0788331770468
ACH-000470,0.07986338062239999
ACH-000471,-0.011759065392100001
ACH-000472,0.127105477896
ACH-000473,0.09905556464029999
ACH-000475,0.0365768591794
ACH-000476,-0.024268509070599995
ACH-000477,-0.0005973690578709999
ACH-000480,0.111180704965
ACH-000481,0.04782242965030001
ACH-000483,0.13513281441199998
ACH-000484,0.03733573469009999
ACH-000485,-0.141654536256
ACH-000486,0.0866422421435
ACH-000487,0.13591704708799998
ACH-000488,0.0481080548652
ACH-000490,0.023448509400299997
ACH-000491,0.46127520085600004
ACH-000495,0.017682594008200003
ACH-000496,-0.0958200402959
ACH-000499,0.2874007021
ACH-000500,0.16882104702300002
ACH-000502,0.0841052804002
ACH-000503,0.0530539224566
ACH-000505,-0.00174691585223
ACH-000507,0.0613421756324
ACH-000510,0.026322792239
ACH-000511,0.11466912623400001
ACH-000512,0.121876765031
ACH-000516,0.15121966783399998
ACH-000517,0.10108997445000001
ACH-000518,0.0755919083783
ACH-000520,-0.145152268453
ACH-000521,0.0129127710231
ACH-000522,-0.04822816024400001
ACH-000524,-0.07907901026839999
ACH-000527,0.132912787629
ACH-000528,0.073139277408
ACH-000537,-0.0237683218709
ACH-000541,0.20685245650800002
ACH-000542,-0.120839982702
ACH-000544,0.0425849730722
ACH-000545,0.0982012291007
ACH-000547,0.16492503557
ACH-000548,0.013292128775899999
ACH-000549,0.11443063665599999
ACH-000550,-0.06447729077169999
ACH-000552,0.0601065669811
ACH-000556,-0.109674928278
ACH-000557,-0.112985603244
ACH-000570,0.220434155794
ACH-000571,0.155621497632
ACH-000573,-0.0145949740224
ACH-000576,-0.0355603673229
ACH-000580,-0.0933117241577
ACH-000584,0.0168342520808
ACH-000585,0.154799142837
ACH-000588,-0.0021110690258500002
ACH-000589,-0.0951534858474
ACH-000591,-0.0764461240108
ACH-000593,-0.0299465132412
ACH-000600,0.166456772482
ACH-000601,-0.0674446958079
ACH-000604,0.179232132951
ACH-000605,0.126301444924
ACH-000606,0.08888616508950001
ACH-000608,-0.0653556494291
ACH-000614,-0.142297076424
ACH-000616,0.006425189135029999
ACH-000618,0.0893590386424
ACH-000619,0.156808443271
ACH-000620,0.06430068292419999
ACH-000621,-0.0495698468772
ACH-000622,0.140376203081
ACH-000623,-0.0481890803278
ACH-000624,0.121296676391
ACH-000627,-0.10771331053099999
ACH-000630,-0.047820953414
