,USP5 (8078)
ACH-000004,-1.17452990635
ACH-000007,-1.5358076256
ACH-000009,-1.29561148543
ACH-000011,-1.49341898069
ACH-000012,-1.25620615319
ACH-000013,-1.56866230357
ACH-000014,-1.42545625937
ACH-000015,-1.28374775266
ACH-000017,-1.5297050885299999
ACH-000018,-1.01661117588
ACH-000019,-1.2568910736599999
ACH-000021,-1.59138646794
ACH-000022,-1.3890325015600002
ACH-000025,-1.2261925629700001
ACH-000028,-1.1363555163099999
ACH-000030,-1.35328033185
ACH-000035,-1.22581181588
ACH-000036,-1.24141082491
ACH-000037,-0.376547250091
ACH-000039,-1.8685628747799998
ACH-000040,-1.10645277638
ACH-000041,-1.5300391500100001
ACH-000042,-1.2918786253
ACH-000045,-1.36194678308
ACH-000047,-1.4872066281099998
ACH-000052,-1.1751004712200002
ACH-000053,-1.10642589145
ACH-000054,-1.23481743766
ACH-000055,-1.1862424222499999
ACH-000060,-1.2874038362
ACH-000067,-1.26492155743
ACH-000070,-1.50160429432
ACH-000075,-1.21585139495
ACH-000078,-1.59671681706
ACH-000082,-1.08516476511
ACH-000085,-0.978103790682
ACH-000086,-0.972197044908
ACH-000087,-1.10503578455
ACH-000092,-1.1745674463299998
ACH-000095,-1.53347995399
ACH-000097,-1.2596955097799998
ACH-000098,-1.1386323580600002
ACH-000099,-1.31916353381
ACH-000108,-1.0769719563200002
ACH-000113,-1.19663643624
ACH-000115,-1.8317582646400001
ACH-000116,-1.25441457206
ACH-000118,-1.2863213024200002
ACH-000120,-1.28692283499
ACH-000123,-1.5751908706400002
ACH-000127,-1.27617154984
ACH-000128,-1.33411570877
ACH-000132,-1.4823277923700002
ACH-000133,-1.1502202516
ACH-000137,-1.42138969663
ACH-000138,-1.2813137392
ACH-000142,-1.2409936767899998
ACH-000143,-1.1928131264700002
ACH-000146,-2.0091581792400004
ACH-000148,-1.6040539155899998
ACH-000150,-0.98472410037
ACH-000152,-1.04597651026
ACH-000153,-1.28222397763
ACH-000159,-1.3856138637200002
ACH-000160,-1.58186834881
ACH-000163,-1.10810550719
ACH-000167,-1.75562353888
ACH-000168,-1.52796908458
ACH-000169,-1.1100000267
ACH-000178,-1.3760107959299999
ACH-000182,-1.35038513731
ACH-000183,-1.3443248470700002
ACH-000188,-1.0792833285299999
ACH-000189,-1.2600727575
ACH-000190,-1.29231013334
ACH-000198,-1.4928916386000002
ACH-000204,-1.5294742122299998
ACH-000206,-1.2245900336700002
ACH-000207,-1.5087266311399998
ACH-000211,-1.23999572705
ACH-000215,-1.33198059719
ACH-000221,-1.3891948456799998
ACH-000222,-1.42966447474
ACH-000223,-1.3980166991
ACH-000226,-1.4818707759
ACH-000227,-0.667122186686
ACH-000228,-1.41415799688
ACH-000231,-1.1239109679000001
ACH-000232,-1.27040786067
ACH-000233,-1.56714416718
ACH-000234,-1.6517014753600001
ACH-000235,-1.2473818437200002
ACH-000237,-1.12319975534
ACH-000238,-1.3073865839399998
ACH-000243,-1.32008848687
ACH-000244,-1.26183637297
