,CX3CR1 (1524)
ACH-000004,0.160440653625
ACH-000007,0.235460294174
ACH-000009,0.146533477117
ACH-000011,0.13758991738600002
ACH-000012,0.211524105671
ACH-000013,0.160964840132
ACH-000014,0.17048211111699998
ACH-000015,0.12475965545600001
ACH-000017,0.12033287785800001
ACH-000018,0.322176550026
ACH-000019,0.0767786160687
ACH-000021,0.104533819902
ACH-000022,0.238033633178
ACH-000025,0.243720937057
ACH-000028,0.305864279599
ACH-000030,0.14936492178
ACH-000035,0.028403412538099998
ACH-000036,0.21803892239199998
ACH-000037,0.19394610946
ACH-000039,0.133730904346
ACH-000040,0.147588157668
ACH-000041,0.09630050828410001
ACH-000042,0.0304703362415
ACH-000045,0.005311000101729999
ACH-000047,0.216356440607
ACH-000052,-0.22478373077
ACH-000053,0.09587963203430001
ACH-000054,0.166301250424
ACH-000055,0.22070755681200002
ACH-000060,0.15241484996500002
ACH-000067,0.131953794628
ACH-000070,0.311335792392
ACH-000075,0.16954748334800002
ACH-000078,0.14181494613
ACH-000082,0.105446394659
ACH-000085,0.052676064232999996
ACH-000086,0.112051322083
ACH-000087,0.215599162779
ACH-000092,0.17950650106899999
ACH-000095,0.042831516011800005
ACH-000097,0.303693725275
ACH-000098,0.06896345043610001
ACH-000099,0.17195605229699998
ACH-000108,0.160766082112
ACH-000113,0.24580334064599998
ACH-000115,0.109275556842
ACH-000116,0.16714984929
ACH-000118,0.11725724650999998
ACH-000120,0.34597048701
ACH-000123,0.111047534156
ACH-000127,0.112486479846
ACH-000128,0.0699508267441
ACH-000132,0.19798817138
ACH-000133,0.19792534060199998
ACH-000137,0.198412677216
ACH-000138,0.0769201782477
ACH-000142,0.20684024173300003
ACH-000143,0.244030383607
ACH-000146,0.16033225094599998
ACH-000148,0.19878808694400002
ACH-000150,0.175497427933
ACH-000152,0.187735918587
ACH-000153,0.408737110753
ACH-000159,0.215163097855
ACH-000160,0.279003568973
ACH-000163,-0.006596765083239999
ACH-000167,0.144400532138
ACH-000168,0.09406497246880001
ACH-000169,0.165925045454
ACH-000178,0.171203703205
ACH-000182,0.169804823754
ACH-000183,-0.0202109435131
ACH-000188,0.012676519472299998
ACH-000189,0.292374170165
ACH-000190,0.117852329881
ACH-000198,0.0775335720223
ACH-000204,0.224439932942
ACH-000206,0.166155858691
ACH-000207,-0.14025116244799998
ACH-000211,0.21008013808200002
ACH-000215,0.22769510381400002
ACH-000221,0.27188061341499997
ACH-000222,-0.0373319515094
ACH-000223,0.17301261620900002
ACH-000226,0.17703346711800003
ACH-000227,0.017401846165599998
ACH-000228,0.0902482926788
ACH-000231,0.110892906658
ACH-000232,0.233463797427
ACH-000233,0.189308727698
ACH-000234,0.127214315892
ACH-000235,0.113516342699
ACH-000237,-0.039174597746300006
ACH-000238,0.218398443095
ACH-000243,0.163942501687
ACH-000244,0.367227249881
ACH-000246,0.18028146605300002
ACH-000248,0.0855445929208
ACH-000250,0.0731910798893
ACH-000251,-0.053664201993500006
ACH-000253,0.18872542013000002
ACH-000255,0.143883537556
ACH-000256,0.274825135597
ACH-000257,0.234462827209
ACH-000258,0.249624830238
ACH-000259,0.0430469036558
ACH-000260,0.121216701199
ACH-000261,0.20774564040899998
ACH-000262,0.025202497128499996
ACH-000263,0.176185263374
ACH-000264,0.10819752437
ACH-000265,0.27367274663
ACH-000266,0.131390606152
ACH-000272,0.121350269482
ACH-000273,0.17614519192800002
ACH-000274,0.12876617925
ACH-000277,0.301753786374
ACH-000278,0.0652301555656
ACH-000279,0.109214981426
ACH-000280,0.19879222066
ACH-000281,0.155907510862
ACH-000288,0.244880523869
ACH-000291,0.25939469420899997
ACH-000293,0.0501135094949
ACH-000294,0.09814680765789999
ACH-000295,-0.093772155098
ACH-000296,-0.121701578708
ACH-000302,0.185667845689
ACH-000304,0.267864567442
ACH-000307,0.24143711783500002
ACH-000308,0.11001096115700001
ACH-000310,0.0171706289604
ACH-000311,0.155966262276
ACH-000312,-0.0828016115905
ACH-000315,0.224297018374
ACH-000316,0.0317375422668
ACH-000317,0.23403708178399998
ACH-000318,0.0821999513822
ACH-000319,0.272544095277
ACH-000320,-0.17991497599300002
ACH-000322,0.0782046114049
ACH-000323,0.26528328953
ACH-000324,0.107892629555
ACH-000329,0.114987961362
ACH-000330,0.06511521939880001
ACH-000331,0.192175623763
ACH-000332,0.0858565993223
ACH-000334,0.11350203505
ACH-000335,0.293091990925
ACH-000336,0.29814420941799996
ACH-000337,0.11996183510399999
ACH-000339,0.18887940761799998
ACH-000341,0.24137530894
ACH-000348,0.232954385248
ACH-000350,0.153483592414
ACH-000352,0.112815039915
ACH-000356,0.36458407813500004
ACH-000361,0.202875058349
ACH-000362,0.205112373443
ACH-000363,0.245392887112
ACH-000364,0.166571658222
ACH-000365,0.21957329091299999
ACH-000366,0.215522199114
ACH-000368,0.150329723812
ACH-000374,0.269725346849
ACH-000375,0.09995177808769999
ACH-000376,0.25443862561999997
ACH-000381,-0.0140308302676
ACH-000383,0.12245023649700001
ACH-000387,0.131927892599
ACH-000389,0.29362164209
ACH-000390,0.17469436793999998
ACH-000393,0.254211434995
ACH-000395,0.179292770505
ACH-000397,0.0155652191816
ACH-000401,-0.10000599896500001
ACH-000402,0.22074237832
ACH-000403,0.104294582666
ACH-000404,0.240842932632
ACH-000406,-0.016809218385399997
ACH-000407,0.053327538228500004
ACH-000408,0.269673320729
ACH-000410,0.34399029300800005
ACH-000411,0.0768611375247
ACH-000414,0.0686614351227
ACH-000415,0.119954060665
ACH-000416,0.127131993665
ACH-000420,0.247378330769
ACH-000421,0.169790002465
ACH-000424,0.031100499876000002
ACH-000425,0.128860471997
ACH-000426,0.10285590744100001
ACH-000427,0.229095662749
ACH-000433,0.098091309923
ACH-000436,0.129495879225
ACH-000444,0.10435877728
ACH-000445,0.29959095543
ACH-000448,0.0290817300389
ACH-000450,0.043881825811900005
ACH-000452,0.234751556321
ACH-000454,-0.0517436157161
ACH-000458,0.121292071816
ACH-000459,0.182919991787
ACH-000460,0.177419524609
ACH-000461,-0.0282406746285
ACH-000463,0.187334045319
ACH-000464,0.06056758288940001
ACH-000466,0.223430077445
ACH-000467,0.083070004918
ACH-000468,0.124525337875
ACH-000469,0.109354229361
ACH-000470,0.024838230536599996
ACH-000471,0.142925860185
ACH-000472,0.17659599116500002
ACH-000473,0.306516662699
ACH-000475,0.186320439164
ACH-000476,0.0359609916621
ACH-000477,0.024111431778099997
ACH-000480,0.20971709062
ACH-000481,0.118389966116
ACH-000483,0.0910293611328
ACH-000484,0.17630420671100003
ACH-000485,0.026074902541099995
ACH-000486,0.116636397282
ACH-000487,0.195749188447
ACH-000488,0.18702830836399997
ACH-000490,0.10549358751499999
ACH-000491,0.27006421013799997
ACH-000495,-0.040501542850900005
ACH-000496,0.247176077339
ACH-000499,0.37220868979500005
ACH-000500,0.888747694618
ACH-000502,0.12804436939799999
ACH-000503,0.324430421195
ACH-000505,0.0697332119855
ACH-000507,0.0415521415486
ACH-000510,0.19495768053399998
ACH-000511,0.223916762477
ACH-000512,0.248715109867
ACH-000516,0.190740079566
ACH-000517,0.124063113598
ACH-000518,0.14783234240499998
ACH-000520,0.10630326260299999
ACH-000521,0.0135760475389
ACH-000522,0.22155004856899999
ACH-000524,0.103828316536
ACH-000527,0.14030081299
