,UGT1A3 (54659)
ACH-000004,-0.149695012558
ACH-000007,-0.103963988279
ACH-000009,-0.209302442907
ACH-000011,-0.0389306037815
ACH-000012,-0.256595561394
ACH-000013,-0.11433264617599999
ACH-000014,-0.324140872682
ACH-000015,-0.22250880513000001
ACH-000017,-0.10939084348
ACH-000018,-0.233852717006
ACH-000019,0.265912923809
ACH-000021,-0.240805959871
ACH-000022,-0.0054096545568
ACH-000025,-0.14051210182499999
ACH-000028,-0.13462775277300001
ACH-000030,-0.03042063707
ACH-000035,-0.189328554076
ACH-000036,-0.172935513253
ACH-000037,-0.0595525045388
ACH-000039,-0.33843825730800003
ACH-000040,-0.202576715114
ACH-000041,0.0243511135099
ACH-000042,-0.239580584144
ACH-000045,-0.102246584254
ACH-000047,-0.136707864074
ACH-000052,-0.112715104665
ACH-000053,-0.266753629998
ACH-000054,-0.259543146877
ACH-000055,-0.178151097153
ACH-000060,-0.0812090723466
ACH-000067,-0.187744014908
ACH-000070,-0.133616139747
ACH-000075,-0.1733507174
ACH-000078,-0.0920340475187
ACH-000082,-0.118345247468
ACH-000085,-0.0960616195974
ACH-000086,-0.182280558164
ACH-000087,-0.205008933135
ACH-000092,-0.170676347489
ACH-000095,-0.173964192317
ACH-000097,-0.17378701484
ACH-000098,-0.23272746256700003
ACH-000099,-0.178110740662
ACH-000108,-0.294296332744
ACH-000113,-0.281254107592
ACH-000115,-0.237934904543
ACH-000116,-0.18375963031300002
ACH-000118,-0.23687122936299998
ACH-000120,-0.157133336737
ACH-000123,-0.17187768716600002
ACH-000127,-0.14760381939300002
ACH-000128,-0.39924133951499996
ACH-000132,-0.240995689067
ACH-000133,-0.17878151665199998
ACH-000137,-0.32371311701600003
ACH-000138,-0.270725288618
ACH-000142,-0.158331073567
ACH-000143,-0.147434541109
ACH-000146,0.0281397038967
ACH-000148,-0.218785066321
ACH-000150,-0.0461427362555
ACH-000152,-0.286710463034
ACH-000153,-0.414970242494
ACH-000159,-0.233174617219
ACH-000160,-0.100263349582
ACH-000163,-0.158465467939
ACH-000167,-0.203197763828
ACH-000168,-0.172316175579
ACH-000169,-0.258135181406
ACH-000178,-0.09291155341499999
ACH-000182,-0.108502754556
ACH-000183,-0.12948576467
ACH-000188,-0.17750290320700002
ACH-000189,-0.694844269726
ACH-000190,0.000964055353124
ACH-000198,-0.206508547015
ACH-000204,-0.514814204168
ACH-000206,-0.414149497289
ACH-000207,-0.211427768629
ACH-000211,-0.192407070526
ACH-000215,-0.273497725792
ACH-000221,-0.200168205242
ACH-000222,-0.300300410768
ACH-000223,-0.316264290002
ACH-000226,-0.17581156590100003
ACH-000227,-0.15087900060599999
ACH-000228,-0.456313541858
ACH-000231,-0.124265678758
ACH-000232,-0.284732135207
ACH-000233,-0.0761248325823
ACH-000234,-0.560770379306
ACH-000235,-0.21940682621399998
ACH-000237,-0.39723751100999993
ACH-000238,-0.21224253066799997
ACH-000243,-0.284002582244
ACH-000244,-0.245289897626
ACH-000246,-0.240110795531
ACH-000248,-0.25054075200599996
ACH-000250,-0.259212871351
ACH-000251,-0.323779194306
ACH-000253,-0.143680044924
ACH-000255,-0.235083980495
ACH-000256,-0.344377296849
ACH-000257,-0.24988410016100002
ACH-000258,0.0845141116413
ACH-000259,-0.328315702072
ACH-000260,-0.193317751285
ACH-000261,-0.20648636149
ACH-000262,-0.0182036772597
ACH-000263,-0.79232159782
ACH-000264,-0.23284710675200002
ACH-000265,-0.25104225146299997
ACH-000266,-0.28367123535100003
ACH-000272,-0.202387062324
ACH-000273,-0.299657009269
ACH-000274,-0.107284938796
ACH-000277,-0.215563649869
ACH-000278,-0.34063412431400003
ACH-000279,-0.274196286989
ACH-000280,-0.299733639986
ACH-000281,-0.229168929027
ACH-000288,-0.229660080932
ACH-000291,-0.277308772144
ACH-000293,-0.31325469037
ACH-000294,-0.247968390379
ACH-000295,-0.177422633944
ACH-000296,-0.343542235894
ACH-000302,-0.148903086362
ACH-000304,-0.14519883012499998
ACH-000307,-0.212557257807
ACH-000308,-0.09376576457910002
ACH-000310,-0.324319007916
ACH-000311,-0.435079870316
ACH-000312,-0.399175108491
ACH-000315,-0.0887192389391
ACH-000316,-0.111489545119
ACH-000317,-0.327998209082
ACH-000318,-0.214464345485
ACH-000319,0.042669535332899994
ACH-000320,-0.193421679124
ACH-000322,-0.104594780501
ACH-000323,-0.08581966655639998
ACH-000324,-0.285861172271
ACH-000329,-0.176072957931
ACH-000330,0.00511075673954
ACH-000331,-0.145948289217
ACH-000332,-0.293486776032
ACH-000334,-0.42283891212700003
ACH-000335,-0.33703637819300003
ACH-000336,-0.29216693902199997
ACH-000337,-0.226325599748
ACH-000339,-0.242740431251
ACH-000341,-0.157286227029
ACH-000348,-0.0656750937418
ACH-000350,0.122113393444
ACH-000352,-0.08690554749
ACH-000356,-0.247316539495
ACH-000361,-0.29399851685199996
ACH-000362,-0.224180297918
ACH-000363,-0.139311109812
ACH-000364,-0.266404248439
ACH-000365,-0.173729836932
ACH-000366,-0.249391597511
ACH-000368,-0.267765561741
ACH-000374,-0.15906823453299998
ACH-000375,-0.35919112486999993
ACH-000376,-0.17842895004999998
ACH-000381,-0.306004398014
ACH-000383,-0.245628625288
ACH-000387,-0.20671447978100002
ACH-000389,-0.253787079384
ACH-000390,-0.31885901908799996
ACH-000393,-0.0655897608895
ACH-000395,-0.0655493363978
ACH-000397,-0.249065044043
ACH-000401,-0.145827394539
ACH-000402,-0.478135676943
ACH-000403,-0.150083695912
ACH-000404,-0.226997006375
ACH-000406,-0.202040831349
ACH-000407,-0.18581608783
ACH-000408,-0.0876234204741
ACH-000410,-0.271316357793
ACH-000411,-0.38542261733000005
ACH-000414,-0.301620812237
ACH-000415,-0.243320165872
ACH-000416,-0.24406641817400002
ACH-000420,-0.213596098951
ACH-000421,-0.0918322152478
ACH-000424,-0.301124174484
ACH-000425,-0.307416291442
ACH-000426,-0.0778787140855
ACH-000427,-0.0182759159655
ACH-000433,-0.0533638898346
