,PRUNE (58497)
ACH-000232,-0.480610484088
ACH-000233,-0.355907444339
ACH-000234,-0.27430631526
ACH-000235,-0.462997609174
ACH-000237,-0.355161636985
ACH-000238,-0.125727780834
ACH-000243,-0.22085958670400002
ACH-000244,-0.292474814372
ACH-000246,-0.381726710881
ACH-000248,-0.577625055005
ACH-000250,-0.215909968166
ACH-000251,-0.49772124018700004
ACH-000253,-0.14571880986
ACH-000255,-0.185612864593
ACH-000256,-0.400651654669
ACH-000257,-0.269053016209
ACH-000258,-0.0674895128095
ACH-000259,-0.331571691915
ACH-000260,-0.27707431701499996
ACH-000261,-0.211385995687
ACH-000262,-0.264962010742
ACH-000263,-0.126640122675
ACH-000264,-0.489551466034
ACH-000265,-0.393341995336
ACH-000266,-0.365079816222
ACH-000272,-0.346593814347
ACH-000273,-0.374893054402
ACH-000274,-0.145411218149
ACH-000277,-0.16926305015999998
ACH-000278,-0.47823071947499995
ACH-000279,-0.29846926771
ACH-000280,-0.399808645555
ACH-000281,-0.319697767992
ACH-000288,-0.323242484973
ACH-000291,-0.0454989528149
ACH-000293,-0.227913385474
ACH-000294,-0.31113647948
ACH-000295,-0.116865014221
ACH-000296,-0.19669809420899997
ACH-000302,-0.24127018758299998
ACH-000304,-0.07327515179239999
ACH-000307,-0.325053292589
ACH-000308,-0.359528403067
ACH-000310,-0.499839903653
ACH-000311,-0.358758624922
ACH-000312,-0.397962417145
ACH-000315,-0.432698163545
ACH-000316,-0.25133627390999996
ACH-000317,-0.40720717087700004
ACH-000318,-0.43440051366099997
ACH-000319,-0.410635188323
ACH-000320,-0.333688618794
ACH-000322,-0.6592698748120001
ACH-000323,-0.471955871418
ACH-000324,-0.294026874488
ACH-000329,-0.457713011454
ACH-000330,-0.296475574575
ACH-000331,-0.286361341983
ACH-000332,-0.326903942157
ACH-000334,-0.42947214865
ACH-000335,-0.249382411336
ACH-000336,-0.37339432284900004
ACH-000337,-0.520052269785
ACH-000339,-0.160177235719
ACH-000341,-0.529124852362
ACH-000348,-0.231581463878
ACH-000350,-0.34482177338799996
ACH-000352,-0.286374314874
ACH-000356,-0.21801186969099998
ACH-000361,-0.430992567984
ACH-000362,-0.291722523092
ACH-000363,-0.08875056986539999
ACH-000364,-0.596774087997
ACH-000365,-0.9108098239970001
ACH-000366,-0.34199351255099997
ACH-000368,-0.281732579667
ACH-000374,-0.348277374199
ACH-000375,-0.103721750443
ACH-000376,-0.41616861485
ACH-000381,-0.6411648013600001
ACH-000383,-0.49365575525399996
ACH-000387,-0.217975245425
ACH-000389,-0.353386840407
ACH-000390,-0.515188217514
ACH-000393,-0.327937284524
ACH-000395,-0.555457099139
ACH-000397,-0.529058934255
ACH-000401,-0.143416778385
ACH-000402,-0.60651478508
ACH-000403,-0.453994745396
ACH-000404,-0.506600991053
ACH-000406,-0.270816154436
ACH-000407,-0.285440626569
ACH-000408,-0.178673815272
ACH-000410,-0.415534888768
ACH-000411,-0.20906778798
ACH-000414,-0.257411787211
ACH-000415,-0.262455633959
ACH-000416,-0.520096847182
ACH-000420,-0.195704294001
ACH-000421,-0.277100628535
ACH-000424,-0.577331066272
ACH-000425,-0.5631876805780001
ACH-000426,-0.565660010822
ACH-000427,-0.38262236499200003
ACH-000433,-0.798030336499
ACH-000436,-0.339560588477
ACH-000444,-0.417514520267
ACH-000445,-0.47435258725900004
ACH-000448,-0.327224418688
ACH-000450,-0.28967751747
ACH-000452,-0.33849386764600004
ACH-000454,-0.45632810642300004
ACH-000458,-0.21847778476399998
ACH-000459,-0.155751720521
ACH-000460,-0.400485687812
ACH-000461,-0.286186133668
ACH-000463,-0.29307587206700003
ACH-000464,-0.517814894333
ACH-000466,-0.204334202474
ACH-000467,-0.46393873883000003
ACH-000468,-0.36552647365099994
ACH-000469,-0.209111108208
ACH-000470,-0.29876833836100003
ACH-000471,-0.226889156816
ACH-000472,-0.191465915779
ACH-000473,-0.24557509649599998
ACH-000475,-0.42406679966099997
ACH-000476,-0.217470162252
ACH-000477,-0.414868064626
ACH-000480,-0.41336416289899997
ACH-000481,-0.38313383773500004
ACH-000483,-0.266612333177
ACH-000484,-0.602740960579
ACH-000485,-0.0841389094682
ACH-000486,-0.293306392054
ACH-000487,-0.312194060861
ACH-000488,-0.264668239003
ACH-000490,-0.25269618916
ACH-000491,-0.34439640251500003
ACH-000495,-0.256965474947
ACH-000496,-0.5179114143
ACH-000499,-0.239786486848
ACH-000500,-0.665945818226
ACH-000502,-0.450166295793
ACH-000503,0.017864781745799998
ACH-000505,-0.40247558421499996
ACH-000507,-0.459119151537
ACH-000510,-0.566646077532
ACH-000511,-0.23032409536899998
ACH-000512,-0.498705572659
ACH-000516,-0.40315532946099997
ACH-000517,-0.251427179296
ACH-000518,-0.144882227333
ACH-000520,-0.246188275841
ACH-000521,-0.589402784849
ACH-000522,-0.43891839087300005
ACH-000524,-0.210934816338
ACH-000527,-0.334021560724
ACH-000528,-0.233772624217
ACH-000537,-0.409693515718
ACH-000541,-0.412260551397
ACH-000542,-0.5199038735279999
ACH-000544,-0.23003996870299998
ACH-000545,-0.306182611465
ACH-000547,-0.19751603969
ACH-000548,-0.5377074972770001
ACH-000549,-0.618894987535
ACH-000550,-0.227033740583
ACH-000552,-0.27290130586399997
ACH-000556,-0.543645771648
ACH-000557,-0.23956735209899999
ACH-000570,-0.115297793551
ACH-000571,-0.30724237762400003
ACH-000573,-0.36165763015600005
ACH-000576,-0.323952490965
ACH-000580,-0.390017209438
ACH-000584,-0.355139631555
ACH-000585,-0.42020890725000004
ACH-000588,-0.509601939129
ACH-000589,-0.44146719311399996
ACH-000591,-0.023357147006599997
ACH-000593,-0.33159401472399996
ACH-000600,-0.22217529645300002
ACH-000601,-0.5728397251899999
ACH-000604,-0.09248409426930002
ACH-000605,-0.151051301131
ACH-000606,-0.38582658955399995
ACH-000608,-0.297577206243
ACH-000614,-0.21165158347600002
ACH-000616,-0.595933723291
ACH-000618,-0.22597876133900002
ACH-000619,-0.302393573465
ACH-000620,-0.477705500801
ACH-000621,-0.216431512586
ACH-000622,-0.340112212196
ACH-000623,-0.39796213156099997
ACH-000624,-0.152593680881
ACH-000627,-0.367372187108
ACH-000630,-0.358646090563
ACH-000632,-0.198847575407
ACH-000633,-0.465841004908
ACH-000637,-0.017323336463799997
ACH-000638,-0.558831936535
ACH-000646,-0.6750638788660001
ACH-000647,-0.480511171037
ACH-000648,-0.296716922243
ACH-000649,-0.24041971016600003
ACH-000651,-0.294003036307
ACH-000652,-0.15170671774800001
ACH-000653,-0.22542852092799998
ACH-000657,-0.46735204406099995
ACH-000658,-0.47132836791500005
ACH-000661,-0.286086484369
ACH-000662,0.35851879331299996
ACH-000663,-0.30099857289
ACH-000665,-0.48580404045599995
ACH-000671,-0.43055018228799996
ACH-000673,-0.274926786215
ACH-000676,-0.816752648111
ACH-000677,-0.184821689654
ACH-000681,-0.341239995104
ACH-000682,-0.456683524259
ACH-000683,-0.563540640462
ACH-000684,-0.366843821399
ACH-000688,-0.341338663258
ACH-000693,-0.45357406037000003
ACH-000694,-0.233850611912
ACH-000695,-0.43418426333300003
ACH-000696,-0.45418737996799996
ACH-000697,-0.422181042025
ACH-000699,-0.340483877607
ACH-000701,-0.201222873596
ACH-000706,-0.18195923090100002
ACH-000711,-0.31336112513000003
ACH-000713,-0.64865436397
ACH-000714,-0.356463388553
ACH-000718,-0.45722151333800004
ACH-000720,-0.40292234350199996
ACH-000721,-0.48644845858999997
ACH-000724,-0.272702296087
ACH-000725,-0.601752063348
ACH-000732,-0.393235768869
ACH-000734,-0.573060009732
ACH-000735,-0.25461029316399997
ACH-000736,-0.04900479606909999
ACH-000738,-0.275606271457
ACH-000746,-0.234114753669
ACH-000747,-0.519527229153
ACH-000748,-0.186140868794
ACH-000753,-0.652356874186
ACH-000756,-0.302393476093
ACH-000757,-0.514361642226
ACH-000758,-0.265302042506
ACH-000760,-0.5357417422380001
ACH-000763,-0.19368317956300002
ACH-000764,-0.428795569124
ACH-000765,-0.335591617588
ACH-000766,-0.9041969487710001
ACH-000767,-0.758848846728
ACH-000768,-0.34322379997599994
ACH-000769,-0.5232798189310001
ACH-000770,-0.336935234538
ACH-000771,-0.161084148087
ACH-000773,-0.630118032799
ACH-000776,-0.23181813391199999
ACH-000777,-0.161181063841
ACH-000778,-0.284149368174
ACH-000781,-0.45778520963200003
ACH-000782,-0.218982361465
ACH-000783,-0.539662457667
ACH-000784,-0.280972268175
ACH-000785,-0.8499017617010001
ACH-000787,-0.546466439639
ACH-000788,-0.21537752142299998
ACH-000791,-0.560174910742
ACH-000792,-0.200573855357
ACH-000794,-0.267250352985
ACH-000796,-0.272348886242
ACH-000799,-0.447440299273
ACH-000800,-0.666378683912
ACH-000802,-0.31757350470199996
ACH-000804,-0.670751249736
ACH-000805,-0.461457560708
ACH-000809,-0.438755980718
ACH-000810,-0.513401744976
ACH-000811,-0.36468813520800003
ACH-000817,-0.427761439312
ACH-000819,-0.266604076714
ACH-000820,-0.00816224747273
ACH-000821,-0.316221288725
ACH-000822,-0.5800142167419999
ACH-000823,-0.302946071661
ACH-000824,-0.41949812372699996
ACH-000827,-0.318262144752
ACH-000829,-0.264308650446
ACH-000831,-0.42280936368
ACH-000832,-0.360201100748
ACH-000833,-0.197160807251
ACH-000834,-0.291703412206
ACH-000835,-0.199742857298
ACH-000836,-0.358254943182
ACH-000837,-0.284681877269
ACH-000838,-0.47834396530400003
ACH-000839,-0.229875428357
ACH-000840,-0.368722153234
ACH-000841,-0.48483479899099996
ACH-000843,-0.39449622545699997
ACH-000846,-0.16250503719
ACH-000847,-0.41316381330799995
ACH-000848,-0.27807310183899997
ACH-000849,-0.443300107859
ACH-000851,-0.544108392931
ACH-000855,-0.423449978065
ACH-000856,-0.244157182287
ACH-000858,-0.41194467222
ACH-000859,-0.5645179629899999
ACH-000861,-0.328081918548
ACH-000862,-0.306456155561
ACH-000865,-0.267712058614
ACH-000866,-0.36351179173500003
ACH-000867,-0.36267839728100004
ACH-000869,-0.684592146665
ACH-000872,-0.31130278806
ACH-000873,-0.20507785839099998
ACH-000876,-0.151519555021
ACH-000878,-0.308109413578
ACH-000880,-0.261536434879
ACH-000881,-0.32785738475299997
ACH-000882,-0.620243336703
ACH-000884,-0.308705184206
ACH-000885,-0.325764839977
ACH-000887,-0.332530838276
ACH-000888,-0.42610326974699997
ACH-000889,-0.678794679885
ACH-000890,-0.354592889656
ACH-000896,-0.352741288746
ACH-000898,-0.449000598447
ACH-000900,-0.784443056054
ACH-000901,-0.34967363068999996
ACH-000905,-0.436683684418
ACH-000906,-0.29449298224599996
ACH-000907,-0.221345199072
ACH-000910,-0.247177714101
ACH-000911,-0.667615159788
ACH-000912,-0.250072330024
ACH-000913,-0.494569329253
ACH-000915,-0.224970379837
ACH-000916,-0.615021943309
ACH-000917,-0.311718280868
ACH-000921,-0.358474772928
ACH-000924,-0.540216132712
ACH-000926,-0.304607158152
ACH-000928,-0.446223362732
ACH-000929,-0.797594920281
ACH-000932,-0.348147590371
ACH-000935,-0.227966505714
ACH-000936,-0.648314972467
ACH-000937,-0.214985434178
ACH-000938,-0.34808027583499995
ACH-000939,-0.6662826043069999
ACH-000941,-0.313559246797
ACH-000943,-0.515613836168
ACH-000946,-0.495615783686
ACH-000947,-0.34623780711400004
ACH-000948,-0.435290522549
ACH-000950,-0.230143083356
ACH-000953,-0.17195299778200002
ACH-000957,-0.32612617606600003
ACH-000958,-0.43469087841000004
ACH-000960,-0.012352156064100001
ACH-000963,-0.660982362788
ACH-000968,-0.083303116706
ACH-000969,-0.571725462334
ACH-000973,-0.43317519074199995
ACH-000974,-0.38975013885
ACH-000975,-0.431769110903
ACH-000976,-0.390056378086
ACH-000978,-0.39470071556
ACH-000980,-0.20285782370900002
ACH-000984,-0.583109962432
ACH-000986,-0.546205157814
ACH-000988,-0.176312453931
ACH-000993,-0.263305085366
ACH-000994,-0.318262828652
ACH-000996,-0.264323094486
ACH-001001,-0.235984191569
ACH-001020,-0.293741778256
ACH-001028,-0.29559201650199995
ACH-001031,-0.28113253099
ACH-001038,-0.352388915163
ACH-001048,-0.34397421659599997
ACH-001050,-0.216630939115
ACH-001053,-0.34534734231499997
ACH-001054,-0.588816369175
ACH-001061,-0.36468827690600003
ACH-001067,-0.33704643486100005
ACH-001075,-0.264888177745
ACH-001096,-0.3660152693
ACH-001128,-0.308695455499
ACH-001134,-0.298428148936
ACH-001151,-0.35854245124
ACH-001163,-0.8179879234649999
ACH-001164,-0.36292394507299996
ACH-001173,-0.29528719349599997
ACH-001183,-0.113123312708
ACH-001184,-0.24664591670699998
ACH-001190,-0.37500524331999996
ACH-001192,-0.25759963448199996
ACH-001193,-0.606984593482
ACH-001196,-0.332817102917
ACH-001197,-0.570952244943
ACH-001205,-0.43687734311399995
ACH-001211,-0.75067103395
ACH-001212,-0.436298587679
ACH-001228,-0.392622465672
ACH-001232,-0.432358531325
ACH-001239,-0.168788001213
ACH-001274,-0.221059110291
ACH-001275,-0.08236035897199999
ACH-001277,-0.187157347959
ACH-001278,-0.34567722682199997
ACH-001280,-0.45285053171899997
ACH-001283,-0.24929831839000002
ACH-001289,-0.416714236399
ACH-001295,-0.359115517647
ACH-001300,-0.210143258784
ACH-001301,-0.3955799071
ACH-001302,-0.297064543359
ACH-001303,-0.323606694095
ACH-001306,-0.48240335618600005
ACH-001318,-0.48060563095700004
ACH-001322,-0.286002189538
ACH-001328,-0.39861570898800003
ACH-001332,-0.40161833238000005
ACH-001333,-0.361186873786
ACH-001336,-0.546712802671
ACH-001340,-0.24152160625799998
ACH-001346,-0.327024096399
ACH-001353,-0.40771251785499996
ACH-001354,-0.46967434068999997
ACH-001367,-0.562802796812
ACH-001368,-0.5520932004569999
ACH-001374,-0.5873547906459999
ACH-001375,-0.264555558369
ACH-001377,-0.46565804312700004
ACH-001380,-0.349766016881
ACH-001391,-0.526505441805
ACH-001407,-0.630127604598
ACH-001408,-0.443861329762
ACH-001413,-0.47970741760499996
ACH-001430,-0.22810898988400002
ACH-001431,-0.23925597387699998
ACH-001450,-0.7287211471580001
ACH-001496,-0.109287903197
ACH-001500,-0.44738481514600004
ACH-001521,-0.130510899762
ACH-001523,-0.167973541249
ACH-001532,-0.238271657801
ACH-001536,-0.350491391789
ACH-001550,-0.173776130079
ACH-001552,-0.152326889758
ACH-001554,-0.337532904565
ACH-001645,-0.346180072252
ACH-001654,-0.434145250665
ACH-001715,-0.19901432046300002
ACH-001735,-0.29763702856400004
ACH-001736,-0.10956572613099999
ACH-001737,-0.382081408719
ACH-001740,-0.170608184219
ACH-001745,-0.11423364427999999
ACH-001750,-0.373022491325
ACH-001765,-0.41547545445100004
ACH-001956,-0.505141507382
ACH-001957,-0.543169234007
