,PSME2 (5721)
ACH-000004,-0.662690242751
ACH-000007,-0.453860979021
ACH-000009,-0.431260571932
ACH-000011,-0.580951364909
ACH-000012,-0.372307148499
ACH-000013,-0.21364882514800002
ACH-000014,-0.404344454684
ACH-000015,-0.42194197856399995
ACH-000017,-0.333105242627
ACH-000018,-0.604640798163
ACH-000019,-0.587661348644
ACH-000021,-0.423870856456
ACH-000022,-0.279488303213
ACH-000025,-0.248257031934
ACH-000028,-0.33192023154
ACH-000030,-0.505731070288
ACH-000035,-0.538460008429
ACH-000036,-0.461096725923
ACH-000037,-0.247289623188
ACH-000039,-0.375797299449
ACH-000040,-0.254184081948
ACH-000041,-0.535005989973
ACH-000042,-0.376358004863
ACH-000045,-0.597510768481
ACH-000047,-0.38681676309199997
ACH-000052,-0.660010956935
ACH-000053,-0.434468770644
ACH-000054,-0.416849268279
ACH-000055,-0.481640569217
ACH-000060,-0.267077670398
ACH-000067,-0.387927490202
ACH-000070,-0.40721182678400003
ACH-000075,-0.759559062711
ACH-000078,-0.466320542974
ACH-000082,-0.35171600092200006
ACH-000085,-0.452348010894
ACH-000086,-0.565787216377
ACH-000087,-0.5671366069730001
ACH-000092,-0.49762001337800005
ACH-000095,-0.648986978946
ACH-000097,-0.365256267304
ACH-000098,-0.33574546412100004
ACH-000099,-0.39190894979199997
ACH-000108,-0.433232861382
ACH-000113,-0.50801428515
ACH-000115,-0.24623347033799997
ACH-000116,-0.561731330926
ACH-000118,-0.5520314530870001
ACH-000120,-0.510651996188
ACH-000123,-0.344010355983
ACH-000127,-0.359663562936
ACH-000128,-0.561832477814
ACH-000132,-0.46974593447499996
ACH-000133,-0.380418400835
ACH-000137,-0.38357661447400004
ACH-000138,-0.330142019375
ACH-000142,-0.285786288377
ACH-000143,-0.424546105444
ACH-000146,-0.33340290404899997
ACH-000148,-0.447858908664
ACH-000150,-0.27235782773899997
ACH-000152,-0.397210814006
ACH-000153,-0.551739658478
ACH-000159,-0.29732147941799997
ACH-000160,-0.660868192342
ACH-000163,-0.46079449350699997
ACH-000167,1.8901574349
ACH-000168,-0.37137023865999996
ACH-000169,-0.52931231938
ACH-000178,-0.318169865174
ACH-000182,-0.278819638182
ACH-000183,-0.594016521231
ACH-000188,-0.283270699762
ACH-000189,-0.488837760506
ACH-000190,-0.29169472117199996
ACH-000198,-0.40804965691100004
ACH-000204,-0.463004411271
ACH-000206,-0.37316469931999996
ACH-000207,-0.35919748655999995
ACH-000211,-0.263857637151
ACH-000215,-0.39454443866800004
ACH-000221,-0.42352813795199995
ACH-000222,-0.325031969959
ACH-000223,-0.386570117364
ACH-000226,-0.568069746568
ACH-000227,-0.42649431201
ACH-000228,-0.7534824691609999
ACH-000231,-0.5176961253369999
ACH-000232,-0.501685291327
ACH-000233,-0.378809711041
ACH-000234,-0.39488078047700004
ACH-000235,-0.390557967974
ACH-000237,-0.185991754579
ACH-000238,-0.334094288506
ACH-000243,-0.572411355388
ACH-000244,-0.28427908593400003
ACH-000246,-0.305424004966
ACH-000248,-0.525061006141
ACH-000250,-0.411930899726
ACH-000251,-0.268135655272
ACH-000253,-0.282053972859
ACH-000255,-0.46380905053000004
ACH-000256,-0.28345418702799996
ACH-000257,-0.479065528383
ACH-000258,-0.0654000016343
ACH-000259,-0.314274201287
ACH-000260,-0.387872758659
ACH-000261,-0.41865514158399997
ACH-000262,-0.37889291697599997
ACH-000263,-0.589775669695
ACH-000264,-0.5335113250519999
ACH-000265,-0.44878579788500006
ACH-000266,-0.29817226823000004
ACH-000272,-0.471995070312
ACH-000273,-0.469550277816
ACH-000274,-0.373873247978
ACH-000277,-0.34974855839
ACH-000278,-0.586269894328
ACH-000279,-0.437642771987
ACH-000280,-0.49046433095299996
ACH-000281,-0.377101445436
ACH-000288,-0.382067413696
ACH-000291,-0.514867639766
ACH-000293,-0.29885090705
ACH-000294,-0.38743113339199997
ACH-000295,-0.43849957178599996
ACH-000296,-0.610603065599
ACH-000302,-0.385061344829
ACH-000304,-0.484741181159
ACH-000307,-0.573542991395
ACH-000308,-0.439231345487
ACH-000310,-0.448619508058
ACH-000311,-0.509098941119
ACH-000312,-0.45076342710600004
ACH-000315,-0.6838582911740001
ACH-000316,-0.38726969552100005
ACH-000317,-0.34808952204300003
ACH-000318,-0.432147555734
ACH-000319,-0.363030411378
ACH-000320,-0.514090582399
ACH-000322,-0.462996059864
ACH-000323,-0.396504226805
ACH-000324,-0.243015535168
ACH-000329,-0.222959733116
ACH-000330,-0.386544646588
ACH-000331,-0.325598524056
ACH-000332,-0.344181817993
ACH-000334,-0.145287206528
ACH-000335,-0.7265103003
ACH-000336,-0.427478914784
ACH-000337,-0.353928789498
ACH-000339,-0.421626230167
ACH-000341,-0.614270430082
ACH-000348,-0.494437239132
ACH-000350,-0.37970573857600004
ACH-000352,-0.314717046933
ACH-000356,-0.43957390350500003
ACH-000361,-0.306285297907
ACH-000362,-0.46854880195200005
ACH-000363,-0.34256808168499997
ACH-000364,-0.46099243320600003
ACH-000365,-0.525503347081
ACH-000366,-0.503080148328
ACH-000368,-0.40969997347
ACH-000374,-0.506153122029
ACH-000375,-0.439376867185
ACH-000376,-0.442292344617
ACH-000381,-0.268487809215
ACH-000383,-0.360427665985
ACH-000387,-0.55048964946
ACH-000389,-0.49443129560800003
ACH-000390,-0.45604334531900004
ACH-000393,-0.708481008299
ACH-000395,-0.450131002231
ACH-000397,-0.296411470893
ACH-000401,-0.317355084771
ACH-000402,-0.433936244984
ACH-000403,-0.342133116181
ACH-000404,-0.572353362366
ACH-000406,-0.386133181659
ACH-000407,-0.574303282522
ACH-000408,-0.234289730533
ACH-000410,-0.5036169123709999
ACH-000411,-0.38609111908
ACH-000414,-0.433803026316
ACH-000415,-0.516670069146
ACH-000416,-0.378969205747
ACH-000420,-0.36347713392
ACH-000421,-0.391296265348
ACH-000424,-0.361672045814
ACH-000425,-0.48648803008
ACH-000426,-0.33852481192199996
ACH-000427,-0.364946051162
ACH-000433,-0.41332615300399994
ACH-000436,-0.559133536594
ACH-000444,-0.22828809330400002
ACH-000445,-0.31118561699
ACH-000448,-0.39394399398900004
ACH-000450,-0.213121606191
ACH-000452,-0.33210434943399997
ACH-000454,-0.525810542482
ACH-000458,-0.526585095153
ACH-000459,-0.46088419807899994
ACH-000460,-0.497895786343
ACH-000461,-0.368548377945
ACH-000463,-0.44646402298999993
ACH-000464,-0.386849599411
ACH-000466,-0.31390947069200004
ACH-000467,-0.454969444563
ACH-000468,-0.373501116726
ACH-000469,-0.42531808092
ACH-000470,-0.286587731365
ACH-000471,-0.292913189782
ACH-000472,-0.385298120932
ACH-000473,-0.40414093056100003
ACH-000475,-0.344869542369
ACH-000476,-0.36722947240500003
ACH-000477,-0.396839822823
ACH-000480,-0.35556440058300004
ACH-000481,-0.630226925732
ACH-000483,-0.258342766195
ACH-000484,-0.44536820107299996
ACH-000485,-0.33940348965499995
ACH-000486,-0.519768773144
ACH-000487,-0.248876449852
ACH-000488,-0.29406334049800004
ACH-000490,-0.34584485725
ACH-000491,-0.462357412772
ACH-000495,-0.451989187684
ACH-000496,-0.292301562603
ACH-000499,-0.662845437864
ACH-000500,0.28835825384799996
ACH-000502,-0.3203046611
ACH-000503,-0.69693141431
ACH-000505,-0.258042087289
ACH-000507,-0.35645153145
ACH-000510,-0.37921914737400003
ACH-000511,-0.207087527192
ACH-000512,-0.529441109509
ACH-000516,-0.334176894737
ACH-000517,-0.25026064058499997
ACH-000518,-0.48050511581
ACH-000520,-0.722910763608
ACH-000521,-0.11276026418400001
ACH-000522,-0.45984661493
ACH-000524,-0.511258040182
ACH-000527,-0.262439411224
ACH-000528,-0.295688604508
ACH-000537,-0.266698885171
ACH-000541,-0.561889629276
ACH-000542,-0.40580403815800004
ACH-000544,-0.653339562684
ACH-000545,-0.370918002526
ACH-000547,-0.170562199479
ACH-000548,-0.416880916057
ACH-000549,-0.266897739917
ACH-000550,-0.384606243881
ACH-000552,-0.27578292367699997
ACH-000556,-0.32499095803399997
ACH-000557,-0.582581561594
ACH-000570,-0.366107821891
ACH-000571,-0.38990805484200003
ACH-000573,-0.278374621914
ACH-000576,-0.222985342768
ACH-000580,-0.26226602147399997
ACH-000584,-0.29610082817899996
ACH-000585,-0.41861853729000004
ACH-000588,-0.08899543377979999
ACH-000589,-0.402451873239
ACH-000591,-0.268331801326
ACH-000593,-0.435631344217
ACH-000600,-0.418557215671
ACH-000601,-0.37000526060500005
ACH-000604,-0.547223694042
ACH-000605,-0.362303429387
ACH-000606,-0.469896812001
ACH-000608,-0.46730425529799996
ACH-000614,-0.288717480052
ACH-000616,-0.521702288283
ACH-000618,-0.389236596151
ACH-000619,-0.528846725749
ACH-000620,-0.280866655782
ACH-000621,-0.16967005996399998
ACH-000622,-0.638313735021
ACH-000623,-0.5453216199
ACH-000624,-0.43104017365
ACH-000627,-0.47028652955600003
ACH-000630,-0.19359817555199998
ACH-000632,-0.351112740129
ACH-000633,-0.345016086517
ACH-000637,-0.34557977936800005
ACH-000638,-0.48716240925099996
ACH-000646,-0.317588018473
ACH-000647,-0.30184047579900003
ACH-000648,-0.36290482873999996
ACH-000649,-0.42090853966200004
ACH-000651,-0.6161821872559999
ACH-000652,-0.300962295892
ACH-000653,-0.476592331264
ACH-000657,-0.398654741138
ACH-000658,-0.18978932775899998
ACH-000661,-0.34418474844700003
ACH-000662,-0.5866174261420001
ACH-000663,-0.43945909108900005
ACH-000665,-0.2996709518
ACH-000671,-0.159811293808
ACH-000673,-0.33880052733599997
ACH-000676,-0.287530170084
ACH-000677,-0.407759018609
ACH-000681,-0.36136822361000004
ACH-000682,-0.35745018189000005
ACH-000683,-0.347633610439
ACH-000684,-0.363691518905
ACH-000688,-0.589478828811
ACH-000693,-0.38049282976800003
ACH-000694,-0.595602338293
ACH-000695,-0.493160026975
ACH-000696,-0.49684409499300003
ACH-000697,-0.305257049958
ACH-000699,-0.341980197236
ACH-000701,-0.345898616674
ACH-000706,-0.49589776501000005
ACH-000711,-0.42583966226099995
ACH-000713,-0.412030919686
