,IL36G (56300)
ACH-000178,-0.0538473194805
ACH-000182,-0.19382895171599998
ACH-000183,-0.168696970096
ACH-000188,-0.180524809608
ACH-000189,-0.112777393527
ACH-000190,0.0256637868324
ACH-000198,-0.0601775357995
ACH-000204,0.04875279132159999
ACH-000206,-0.49555463686800005
ACH-000207,0.155063441649
ACH-000211,-0.141640927812
ACH-000215,-0.08600277365939998
ACH-000221,-0.101457386201
ACH-000222,0.111681218446
ACH-000223,-0.15600223685200001
ACH-000226,-0.16091790423900001
ACH-000227,0.20465039819400002
ACH-000228,-0.0976701197188
ACH-000231,-0.170095895358
ACH-000232,0.0830402925341
ACH-000233,-0.20550940652
ACH-000234,-0.21372125714200002
ACH-000235,-0.0681199226334
ACH-000237,-0.136245739581
ACH-000238,-0.0549801446303
ACH-000243,-0.143787382409
ACH-000244,-0.720332556341
ACH-000246,-0.00871239289116
ACH-000248,-0.0755536569811
ACH-000250,-0.23397781999000003
ACH-000251,-0.33330953492300003
ACH-000253,-0.259555282211
ACH-000255,-0.408012104105
ACH-000256,-0.147812219868
ACH-000257,0.203054379553
ACH-000258,-0.030525578056
ACH-000259,0.0308150184045
ACH-000260,-0.00704365638659
ACH-000261,-0.12594680503699998
ACH-000262,-0.273886561684
ACH-000263,-0.177752286242
ACH-000264,0.005673888165710001
ACH-000265,-0.0658641893277
ACH-000266,0.058690889894500005
ACH-000272,-0.17038646238
ACH-000273,-0.08199577198310001
ACH-000274,-0.145016429895
ACH-000277,-0.017608818776300002
ACH-000278,-0.0268880936606
ACH-000279,0.019865292943400004
ACH-000280,-0.0232860343628
ACH-000281,0.036676464082
ACH-000288,-0.109408145121
ACH-000291,-0.250236751921
ACH-000293,-0.20685076222399998
ACH-000294,-0.19499778403499998
ACH-000295,-0.17921319783599998
ACH-000296,-0.028535653671400003
ACH-000302,-0.134871960216
ACH-000304,0.24970695297899997
ACH-000307,-0.05564519169
ACH-000308,-0.05984074692480001
ACH-000310,-0.007569711113510001
ACH-000311,-0.08206191236160001
ACH-000312,0.104487151508
ACH-000315,-0.0990269565269
ACH-000316,-0.219243252205
ACH-000317,-0.0298690072676
ACH-000318,-0.10561077510500001
ACH-000319,-0.133428695542
ACH-000320,0.23077029937600002
ACH-000322,-0.08578487226600001
ACH-000323,-0.214093365277
ACH-000324,-0.157019418873
ACH-000329,-0.223892083908
ACH-000330,-0.0229517067589
ACH-000331,-0.165184265967
ACH-000332,0.0447458298377
ACH-000334,0.0185517609513
ACH-000335,-0.30347034006900003
ACH-000336,-0.18307949525699999
ACH-000337,-0.0417373718632
ACH-000339,-0.006929163220619999
ACH-000341,-0.178073472093
ACH-000348,-0.0700848744596
ACH-000350,-0.023606822588499998
ACH-000352,0.12054489213300001
ACH-000356,-0.0834294178664
ACH-000361,-0.0600124126462
ACH-000362,-0.053189748440399996
ACH-000363,-0.0424582718719
ACH-000364,-0.140429453485
ACH-000365,-0.072049123869
ACH-000366,0.0116644145994
ACH-000368,0.150206269813
ACH-000374,-0.13553503092900002
ACH-000375,-0.227596951034
ACH-000376,0.0256536971405
ACH-000381,-0.0443671903472
ACH-000383,-0.157704941547
ACH-000387,-0.0646511502786
ACH-000389,-0.0935264790242
ACH-000390,-0.21007951182100001
ACH-000393,-0.0780933066982
ACH-000395,-0.0881604671462
ACH-000397,-0.0977423789442
ACH-000401,-0.26278246447500003
ACH-000402,0.07880232716419999
ACH-000403,-0.0394845643645
ACH-000404,-0.104536611501
ACH-000406,-0.12399287079700001
ACH-000407,-0.0199965318754
ACH-000408,-0.09694549835689999
ACH-000410,-0.138175676765
ACH-000411,-0.226069366342
ACH-000414,0.00199302080731
ACH-000415,-0.20007481649599998
ACH-000416,-0.115686604218
ACH-000420,-0.07399547895030001
ACH-000421,-0.044970057158399995
ACH-000424,-0.34498262750799996
ACH-000425,-0.15375303413799998
ACH-000426,0.0278986601881
ACH-000427,-0.23449518370499997
ACH-000433,-0.041160345843000004
ACH-000436,-0.312333244483
ACH-000444,-0.10045039767200001
ACH-000445,-0.168019783482
ACH-000448,0.0826223864257
ACH-000450,-0.143240763952
ACH-000452,-0.08589463925060001
ACH-000454,0.08154859087510001
ACH-000458,-0.142216211212
ACH-000459,-0.419701931053
ACH-000460,-0.187948118703
ACH-000461,0.00835967007881
ACH-000463,0.12355770966099999
ACH-000464,-0.201604451824
ACH-000466,-0.311370296812
ACH-000467,-0.0629264617949
ACH-000468,-0.043361238310199994
ACH-000469,-0.146029035142
ACH-000470,0.041556781527
ACH-000471,0.046263492024600006
ACH-000472,-0.0567300966161
ACH-000473,-0.175055243227
ACH-000475,-0.121194574274
ACH-000476,-0.0977624715406
ACH-000477,-0.025338473737800002
ACH-000480,-0.0543447969015
ACH-000481,0.0415028849953
ACH-000483,0.037642414196699996
ACH-000484,-0.24546558688200001
ACH-000485,0.0760787274935
ACH-000486,-0.171731553335
ACH-000487,0.0266008565608
ACH-000488,-0.08791031199169999
ACH-000490,-0.108434330482
ACH-000491,-0.09238865606499999
ACH-000495,-0.167099576794
ACH-000496,-0.241217488748
ACH-000499,-0.214560541613
ACH-000500,-0.10185889926000001
ACH-000502,-0.17986250051600003
ACH-000503,0.250283077466
ACH-000505,-0.0428953536591
ACH-000507,0.0267497601647
ACH-000510,-0.10836782012599999
ACH-000511,-0.10960932958399999
ACH-000512,-0.0038795536307800003
ACH-000516,-0.198225929439
ACH-000517,0.000989647877746
ACH-000518,-0.117386785835
ACH-000520,-0.173267433134
ACH-000521,-0.20887493460499998
ACH-000522,-0.119680104113
ACH-000524,-0.036846352194300006
ACH-000527,-0.0523142962364
ACH-000528,-0.00274344098689
ACH-000537,-0.116862378519
ACH-000541,-0.0466681901255
ACH-000542,-0.179627641256
ACH-000544,-0.32830201718
ACH-000545,-0.147337830219
ACH-000547,-0.0397985473357
ACH-000548,-0.218013269774
ACH-000549,-0.0819988701668
ACH-000550,-0.135139608561
ACH-000552,-0.0841426214575
ACH-000556,-0.299119709858
ACH-000557,-0.157762355653
ACH-000570,-0.024370333397400003
ACH-000571,0.0614738670788
ACH-000573,-0.0694952339113
ACH-000576,-0.161886389627
ACH-000580,0.049808301054499994
ACH-000584,-0.20556861565600001
ACH-000585,0.11955904739
ACH-000588,-0.128940580321
ACH-000589,-0.15073484005999999
ACH-000591,-0.19000661354
ACH-000593,-0.0433194151125
ACH-000600,0.009746013255200001
ACH-000601,-0.159122696196
ACH-000604,0.055069872436499995
ACH-000605,0.22913512648499998
ACH-000606,-0.24132573381499997
ACH-000608,0.04356088120630001
ACH-000614,-0.0511762676447
ACH-000616,-0.20114008531
ACH-000618,-0.124915081788
ACH-000619,-0.120336842142
ACH-000620,-0.08302893991100001
ACH-000621,-0.0849517215257
ACH-000622,-0.059339732758900005
ACH-000623,-0.184224246516
ACH-000624,-0.122812806193
ACH-000627,-0.151392281604
ACH-000630,-0.179412344657
ACH-000632,-0.028865000839
ACH-000633,-0.0774062160038
ACH-000637,-0.148766746171
ACH-000638,-0.08058738639060001
ACH-000646,-0.169809393933
ACH-000647,-0.0427849859098
ACH-000648,-0.22791675496999997
ACH-000649,-0.12759691850500002
ACH-000651,-0.058742020842500006
ACH-000652,0.124954526315
ACH-000653,-0.12213592887000001
ACH-000657,-0.11400042277799999
ACH-000658,-0.0032268096425900005
ACH-000661,-0.140366706973
ACH-000662,-0.074169280879
ACH-000663,0.0158017595763
ACH-000665,-0.192301294003
ACH-000671,-0.021136243786900002
ACH-000673,-0.0773719724373
ACH-000676,-0.0409904023848
ACH-000677,-0.159133764121
ACH-000681,-0.000909408631363
ACH-000682,-0.128291978458
ACH-000683,-0.03865747028930001
ACH-000684,-0.0437121664227
ACH-000688,-0.0246753898277
ACH-000693,-0.0805944137938
ACH-000694,-0.0742301136017
ACH-000695,-0.0128966655374
ACH-000696,-0.16583280842599998
ACH-000697,-0.304592685603
ACH-000699,-0.042736222494
ACH-000701,0.117540997624
ACH-000706,-0.0258136014775
ACH-000711,-0.0919725313305
ACH-000713,-0.152843732487
ACH-000714,0.00017000874878300002
ACH-000718,-0.0321309833195
ACH-000720,-0.200396937438
ACH-000721,-0.314555980273
ACH-000724,-0.04463900896319999
ACH-000725,-0.12184144693299999
ACH-000732,-0.115572137107
ACH-000734,-0.10241832945599999
ACH-000735,-0.112804445468
ACH-000736,-0.267212424763
ACH-000738,-0.122765653276
ACH-000746,-0.23786499364500002
ACH-000747,-0.199368228135
ACH-000748,-0.0115414001303
ACH-000753,-0.0958764279906
ACH-000756,-0.246916305335
ACH-000757,0.07770208211110001
ACH-000758,0.0038793029643099997
ACH-000760,-0.14132405567
ACH-000763,-0.16453197387000001
ACH-000764,-0.292230071059
ACH-000765,-0.12539223263
ACH-000766,-0.13694773535
ACH-000767,0.116164868179
ACH-000768,-0.0271761686134
ACH-000769,-0.0866193104376
ACH-000770,-0.133811617239
ACH-000771,0.00715616100262
ACH-000773,0.128295652892
ACH-000776,-0.10768443199000001
ACH-000777,0.152222415957
ACH-000778,0.0126144449946
ACH-000781,-0.0764123873594
ACH-000782,-0.000226607240652
ACH-000783,-0.0697020620494
ACH-000784,-0.10343033027000001
ACH-000785,0.046343170828400004
ACH-000787,0.0658680245385
ACH-000788,-0.0407243831707
ACH-000791,-0.252985714537
ACH-000792,-0.164213924702
ACH-000794,0.0190123547887
ACH-000796,-0.160043481407
ACH-000799,-0.224114743566
ACH-000800,0.136699830374
ACH-000802,-0.051975358080400005
ACH-000804,-0.203979144476
ACH-000805,-0.31944613418400003
ACH-000809,-0.237755076299
ACH-000810,0.09994168548389999
ACH-000811,-0.163002027269
ACH-000817,-0.20946786731699998
ACH-000819,-0.17080866675200002
ACH-000820,-0.528206555599
ACH-000821,-0.125117667837
ACH-000822,-0.16638854477499998
ACH-000823,-0.13513094647399998
ACH-000824,0.0796050833726
ACH-000827,-0.19334184108199998
ACH-000829,0.09807194765560001
ACH-000831,-0.107692407284
ACH-000832,-0.18950329748199998
ACH-000833,-0.13421063026900001
ACH-000834,-0.20673292236699997
ACH-000835,-0.010816480496399999
ACH-000836,-0.283165887098
ACH-000837,-0.11916356128399999
ACH-000838,0.0950257935083
ACH-000839,-0.115777789476
ACH-000840,-0.0670299784099
ACH-000841,-0.107114551258
ACH-000843,-0.211673111699
ACH-000846,0.0506704854914
ACH-000847,-0.194987559757
ACH-000848,-0.233702468193
ACH-000849,-0.06373300112840001
ACH-000851,-0.312513032985
ACH-000855,0.00300117545944
ACH-000856,-0.162872788422
ACH-000858,0.0847054102235
ACH-000859,0.139281303455
ACH-000861,-0.131060025393
ACH-000862,-0.152302111697
ACH-000865,-0.035331912027099996
ACH-000866,-0.153056986624
ACH-000867,-0.0500920387955
ACH-000869,0.00350701425377
ACH-000872,-0.100868765404
ACH-000873,-0.131704169436
ACH-000876,-0.226108218245
ACH-000878,-0.109705399005
ACH-000880,-0.0851546730452
ACH-000881,-0.227588446098
ACH-000882,-0.132493710813
ACH-000884,-0.188754471044
ACH-000885,-0.18654664677000002
ACH-000887,-0.187097976241
ACH-000888,-0.0163484903376
ACH-000889,0.0101144409282
ACH-000890,-0.08899096754930001
ACH-000896,-0.11361929330600001
ACH-000898,-0.09965205184810001
ACH-000900,-0.10354242834499999
ACH-000901,-0.0888138519265
ACH-000905,-0.240735184432
ACH-000906,0.0145735334986
ACH-000907,-0.131108999476
ACH-000910,-0.0274998844537
ACH-000911,-0.176522126534
ACH-000912,-0.12321015446900001
ACH-000913,-0.16432610475099999
ACH-000915,-0.0443284582376
ACH-000916,0.0728320291389
ACH-000917,-0.20673795172200002
ACH-000921,-0.044546059813699995
ACH-000924,-0.018576420187
ACH-000926,-0.137068231591
ACH-000928,-0.242108521769
ACH-000929,-0.224550164502
ACH-000932,-0.18457693206099998
ACH-000935,-0.0176925740874
ACH-000936,-0.0376477366313
ACH-000937,-0.137558794683
ACH-000938,0.11053747388699998
ACH-000939,-0.155646427967
ACH-000941,-0.24527867316100002
ACH-000943,-0.13025944696699998
ACH-000946,-0.122542325578
ACH-000947,-0.00653547222859
ACH-000948,-0.00593923944217
ACH-000950,-0.272993417955
ACH-000953,-0.0575414069076
ACH-000957,-0.04291989977630001
ACH-000958,-0.0612144466517
ACH-000960,-0.058289778935
ACH-000963,-0.717438915487
ACH-000968,0.12157002666
ACH-000969,-0.15157831493100002
ACH-000973,-0.0284539610321
ACH-000974,-0.173994673032
ACH-000975,-0.176095028622
ACH-000976,-0.044413652979399997
ACH-000978,0.0164860067275
ACH-000980,-0.0658267248679
ACH-000984,-0.007026217505299999
ACH-000986,-0.00472956567937
ACH-000988,-0.131406024909
ACH-000993,-0.0965121689717
ACH-000994,-0.004976325821600001
ACH-000996,-0.476172729289
ACH-001001,-0.05562481320880001
ACH-001020,-0.235721837317
ACH-001028,-0.27580385836
ACH-001031,-0.0812811308884
ACH-001038,-0.129752611553
ACH-001048,-0.171710630832
ACH-001050,-0.0664376849634
ACH-001053,0.247892261763
ACH-001054,-0.11450279204000002
ACH-001061,-0.08287991047669999
ACH-001067,-0.145301275806
ACH-001075,-0.0857036414647
ACH-001096,-0.0242787424749
ACH-001128,-0.41203030702200005
ACH-001134,-0.151367178515
ACH-001151,0.0675293261561
ACH-001163,-0.254391132761
ACH-001164,-0.141371860853
ACH-001173,-0.0732020215614
ACH-001183,0.0872549586491
ACH-001184,-0.071987764085
ACH-001190,-0.143551275239
ACH-001192,-0.209927001314
ACH-001193,-0.201126774524
ACH-001196,0.0122038691194
ACH-001197,-0.0516720968555
ACH-001205,-0.222178003079
ACH-001211,-0.24592562310199997
ACH-001212,0.254717266901
ACH-001228,0.025485891751900004
ACH-001232,-0.116927518728
ACH-001239,-0.00352068542986
ACH-001274,-0.290139071048
ACH-001275,-0.0762479368099
ACH-001277,-0.10171101237600001
ACH-001278,-0.0687324681287
ACH-001280,0.0100084128753
ACH-001283,-0.190099801393
ACH-001289,-0.128265016347
ACH-001295,-0.069226606901
ACH-001300,-0.09850591029939999
ACH-001301,0.0626921047129
ACH-001302,0.025500255613599997
ACH-001303,-0.31917600149799996
ACH-001306,-0.088550596831
ACH-001318,0.009802088946840001
ACH-001322,-0.18810980012000003
ACH-001328,-0.22908638836599998
ACH-001332,-0.269750219375
ACH-001333,-0.11974751102499999
ACH-001336,-0.278960360855
ACH-001340,-0.0773120754389
ACH-001346,-0.164030702581
ACH-001353,-0.0768847605852
ACH-001354,0.010414501518299998
ACH-001367,-0.005520351532180001
ACH-001368,-0.150626675835
ACH-001374,0.177730449448
ACH-001375,-0.128273183107
ACH-001377,-0.130572226648
ACH-001380,-0.13478811174900002
ACH-001391,-0.15869065358200002
ACH-001407,-0.017283030276599998
ACH-001408,-0.23306196420400002
ACH-001413,-0.31250376188900003
ACH-001430,0.113601615134
ACH-001431,-0.127414602076
ACH-001450,0.00970004921806
ACH-001496,-0.06517053883349999
ACH-001500,-0.0244027107877
ACH-001521,-0.19535901422600002
ACH-001523,-0.051769608061
ACH-001532,-0.09926732192410001
ACH-001536,-0.20801849607500003
ACH-001550,-0.138955321535
ACH-001552,-0.0598650931901
ACH-001554,-0.132715208149
ACH-001645,-0.24822731248100002
ACH-001654,-0.00731520125364
ACH-001715,-0.360009774531
ACH-001735,-0.129999951267
ACH-001736,-0.203945560011
ACH-001737,0.0608463762858
ACH-001740,-0.00829313897627
ACH-001745,0.0584625276987
ACH-001750,-0.049937599667999995
ACH-001765,-0.081396661244
ACH-001956,-0.0287471632092
ACH-001957,-0.11900352699000001
