,ALKBH4 (54784)
ACH-000004,-0.0715805034159
ACH-000007,-0.331760830502
ACH-000009,-0.0308285823289
ACH-000011,-0.127407968032
ACH-000012,-0.08062932300480001
ACH-000013,-0.042515157154800004
ACH-000014,-0.40411973347900004
ACH-000015,-0.18342204358300002
ACH-000017,-0.161771154183
ACH-000018,-0.0658204762083
ACH-000019,-0.272368393954
ACH-000021,-0.3445645617
ACH-000022,-0.07080624334760001
ACH-000025,-0.04453060278519999
ACH-000028,-0.314533885897
ACH-000030,-0.0981906966798
ACH-000035,-0.11683711580999999
ACH-000036,-0.41470185514700003
ACH-000037,-0.43412271076000003
ACH-000039,-0.215833651831
ACH-000040,-0.0830310903399
ACH-000041,-0.000264279703253
ACH-000042,-0.0588950907951
ACH-000045,-0.20007761954999997
ACH-000047,-0.10948905604
ACH-000052,-0.0438334997995
ACH-000053,-0.08376173010839999
ACH-000054,-0.110619365769
ACH-000055,-0.155009359134
ACH-000060,-0.18989312496599997
ACH-000067,-0.134508898851
ACH-000070,0.113706415186
ACH-000075,-0.249052380123
ACH-000078,-0.376841982747
ACH-000082,-0.250715670331
ACH-000085,-0.309285667091
ACH-000086,-0.0247128597906
ACH-000087,-0.15600199947
ACH-000092,-0.08605937181119999
ACH-000095,-0.22733959847
ACH-000097,-0.11808139681600001
ACH-000098,-0.154271248525
ACH-000099,-0.21967378489199998
ACH-000108,0.041872531171599996
ACH-000113,-0.18295671618700002
ACH-000115,-0.0257951560922
ACH-000116,-0.11504700796299999
ACH-000118,-0.250894334856
ACH-000120,-0.33686236989600005
ACH-000123,-0.10599921214500001
ACH-000127,-0.21138178401500002
ACH-000128,0.0729755870361
ACH-000132,-0.222946648651
ACH-000133,-0.143819930923
ACH-000137,0.100634522838
ACH-000138,-0.21719161639600001
ACH-000142,-0.276056497894
ACH-000143,0.018701138753099998
ACH-000146,-0.185008023734
ACH-000148,-0.135771080751
ACH-000150,-0.0195577170234
ACH-000152,-0.0573322130449
ACH-000153,0.0907424915562
ACH-000159,-0.14609290580499998
ACH-000160,-0.316619990109
ACH-000163,-0.272706136966
ACH-000167,-0.23107732783000004
ACH-000168,-0.111466374794
ACH-000169,-0.087625633134
ACH-000178,-0.36566528134000004
ACH-000182,-0.0859556609347
ACH-000183,-0.060931485863
ACH-000188,-0.10283831343000001
ACH-000189,-0.585785738859
ACH-000190,0.014527818145200001
ACH-000198,-0.214995508363
ACH-000204,-0.08492491329530001
ACH-000206,-0.154154611353
ACH-000207,-0.187894310697
ACH-000211,-0.225635584961
ACH-000215,-0.112301867246
ACH-000221,-0.127795114229
ACH-000222,-0.402389245732
ACH-000223,-0.13095039375
ACH-000226,-0.155666889093
ACH-000227,-0.10887355471799999
ACH-000228,0.139116383265
ACH-000231,-0.130992780369
ACH-000232,-0.157290985103
ACH-000233,-0.0683533239246
ACH-000234,-0.10454163781199999
ACH-000235,-0.19234343380999996
ACH-000237,-0.180623157483
ACH-000238,-0.28460777395799997
ACH-000243,-0.25409134149
ACH-000244,-0.196310888419
ACH-000246,-0.343789652205
ACH-000248,-0.022491985079099996
ACH-000250,-0.29358196324200003
ACH-000251,-0.245669122652
ACH-000253,-0.216099053419
ACH-000255,0.00490799009836
ACH-000256,-0.24337594729400003
ACH-000257,0.00255628171477
ACH-000258,-0.229277876439
ACH-000259,-0.191586574612
ACH-000260,-0.12232931109999999
ACH-000261,-0.222651204749
