,TP53INP2 (58476)
ACH-000004,-0.17438975312899999
ACH-000007,0.159060013445
ACH-000009,0.0111077051441
ACH-000011,0.0633969532645
ACH-000012,0.11060356011700001
ACH-000013,0.00402006619311
ACH-000014,-0.0197997772684
ACH-000015,0.00319345035674
ACH-000017,-0.10670266597400001
ACH-000018,0.025997310109799998
ACH-000019,0.163560696176
ACH-000021,0.07756257224310001
ACH-000022,-0.0190900542637
ACH-000025,0.0144743085423
ACH-000028,-0.142779826389
ACH-000030,-0.12256477646
ACH-000035,-0.13833126680299998
ACH-000036,-0.028070308512900002
ACH-000037,0.054203314997
ACH-000039,-0.0283570779437
ACH-000040,-0.0521554658411
ACH-000041,0.0994415362233
ACH-000042,0.046690261117199996
ACH-000045,-0.116658266817
ACH-000047,-0.167989038896
ACH-000052,-0.131818720971
ACH-000053,0.0316413568125
ACH-000054,0.0733948255348
ACH-000055,-0.172058371871
ACH-000060,-0.0827212406069
ACH-000067,-0.116602312963
ACH-000070,0.10050717890000001
ACH-000075,-0.259532990603
ACH-000078,-0.0538951343521
ACH-000082,0.116347044063
ACH-000085,-0.37352128016099995
ACH-000086,-0.0761995528527
ACH-000087,0.113117816073
ACH-000092,-0.0594296145535
ACH-000095,-0.09328752232380001
ACH-000097,-0.0311166071925
ACH-000098,0.166631173022
ACH-000099,-0.089899672968
ACH-000108,0.0479118542739
ACH-000113,-0.0706199188154
ACH-000115,0.00978743633321
ACH-000116,-0.117818536824
ACH-000118,-0.035459530374300004
ACH-000120,-0.007606773636039999
ACH-000123,-0.0285950119245
ACH-000127,0.06451382826930001
ACH-000128,-0.010644894238899999
ACH-000132,0.143664934553
ACH-000133,-0.17389772355799998
ACH-000137,-0.0505875537574
ACH-000138,0.105546853804
ACH-000142,-0.186170736756
ACH-000143,-0.328811635887
ACH-000146,-0.09614910690610001
ACH-000148,-0.030077973160599996
ACH-000150,0.0889693923177
ACH-000152,0.07650417288219999
ACH-000153,0.248814416477
ACH-000159,0.08914100357110001
ACH-000160,0.105638614718
ACH-000163,0.059119462265400005
ACH-000167,0.047146438400400004
ACH-000168,-0.0679089551198
ACH-000169,-0.0221854885894
ACH-000178,-0.08583005833039999
ACH-000182,0.06997134053989999
ACH-000183,0.036456494952
ACH-000188,0.0437776651274
ACH-000189,-0.152410124256
ACH-000190,0.126620317373
ACH-000198,0.135135362964
ACH-000204,0.026772809195500003
ACH-000206,0.161204354901
ACH-000207,0.0363870762437
ACH-000211,0.173106817836
ACH-000215,0.00779476930166
ACH-000221,-0.023717543604700003
ACH-000222,0.384231580796
ACH-000223,-0.115369570155
ACH-000226,0.0672469901457
ACH-000227,0.0774571222785
ACH-000228,-0.0745845904527
ACH-000231,-0.11653042641400001
ACH-000232,0.0019362202898
ACH-000233,-0.082283242184
ACH-000234,-0.0909065591725
ACH-000235,-0.122673878592
ACH-000237,-0.0287276674945
ACH-000238,-0.11067404575999999
ACH-000243,0.011993964715799998
ACH-000244,0.0697057714849
ACH-000246,0.0954704270523
ACH-000248,0.178206269212
ACH-000250,-0.08928850934419999
ACH-000251,-0.219434436822
ACH-000253,-0.08041932509760001
ACH-000255,-0.0761292319577
ACH-000256,-0.062417783425000005
ACH-000257,-0.08862534838689999
ACH-000258,0.019700180028400002
ACH-000259,0.016054602448
ACH-000260,-0.111712975908
ACH-000261,0.0398043280804
ACH-000262,-0.10086945749399999
ACH-000263,-0.08914922272939999
ACH-000264,-0.10871932129699999
ACH-000265,0.119241843636
ACH-000266,0.045685502678800005
ACH-000272,-0.08523605267889998
ACH-000273,-0.0809163582412
ACH-000274,-0.12962737680199998
ACH-000277,-0.546970858787
ACH-000278,-0.00821518759206
ACH-000279,0.08688049531030001
ACH-000280,-0.156375463242
ACH-000281,0.031413738388000004
ACH-000288,0.0843295596676
ACH-000291,-0.0879199766503
ACH-000293,-0.159227525307
ACH-000294,-0.192733936426
ACH-000295,0.101846559276
ACH-000296,-0.25497808028700003
ACH-000302,-0.004489226599989999
ACH-000304,-0.00447625809741
ACH-000307,0.12125691280999999
ACH-000308,0.0630768544755
ACH-000310,-0.101983044594
ACH-000311,0.07298417434139999
ACH-000312,0.006160168889549999
ACH-000315,-0.017577774671200003
ACH-000316,0.102957293955
ACH-000317,-0.164961793584
ACH-000318,0.026222701496599995
ACH-000319,0.08947106469110001
