,GBP5 (115362)
ACH-000004,-0.135964112257
ACH-000007,-0.0782351971199
ACH-000009,-0.27375581592500003
ACH-000011,-0.19216227704100003
ACH-000012,-0.193938558752
ACH-000013,-0.23211638370700002
ACH-000014,-0.10146899902999999
ACH-000015,-0.333880125689
ACH-000017,-0.023173167303999997
ACH-000018,-0.161837125144
ACH-000019,-0.28074558193300003
ACH-000021,-0.36964256776999993
ACH-000022,-0.20944243835999998
ACH-000025,-0.388476698399
ACH-000028,-0.297100273393
ACH-000030,-0.22271158830600002
ACH-000035,-0.27013240009399997
ACH-000036,-0.17034647276700002
ACH-000037,-0.0157814046933
ACH-000039,-0.304868430711
ACH-000040,-0.21256012067299998
ACH-000041,-0.162283467829
ACH-000042,-0.20544895659899998
ACH-000045,-0.240810889921
ACH-000047,-0.10175279462200001
ACH-000052,-0.21070569062800001
ACH-000053,-0.21209629953099998
ACH-000054,-0.169783728218
ACH-000055,-0.188685476693
ACH-000060,-0.27091553270999996
ACH-000067,-0.19475570773899997
ACH-000070,-0.162688285019
ACH-000075,-0.09428221326069999
ACH-000078,-0.371939594676
ACH-000082,-0.15259466294000001
ACH-000085,-0.132383827185
ACH-000086,-0.275402638384
ACH-000087,-0.198843187802
ACH-000092,-0.046465247900800005
ACH-000095,-0.22294016329100003
ACH-000097,-0.224884559848
ACH-000098,-0.28430208738400004
ACH-000099,-0.176621941966
ACH-000108,-0.226768994158
ACH-000113,-0.272609930177
ACH-000115,-0.07348232240010001
ACH-000116,-0.253711910497
ACH-000118,-0.305151689587
ACH-000120,-0.0410924952224
ACH-000123,-0.258260572762
ACH-000127,-0.163782764737
ACH-000128,-0.22087699523499998
ACH-000132,-0.259854226739
ACH-000133,-0.243840712837
ACH-000137,-0.343125554662
ACH-000138,-0.142726652754
ACH-000142,-0.332766411386
ACH-000143,-0.221557002947
ACH-000146,-0.105753252538
ACH-000148,-0.138344280229
ACH-000150,-0.119784333826
ACH-000152,-0.228033954398
ACH-000153,-0.193776339551
ACH-000159,-0.27350341322599997
ACH-000160,-0.170254270721
ACH-000163,-0.00357149878633
ACH-000167,-0.289355828183
ACH-000168,-0.07633120196939999
ACH-000169,-0.298214325651
ACH-000178,-0.27145394041299997
ACH-000182,-0.134224779875
ACH-000183,-0.0867463904251
ACH-000188,-0.211652566482
ACH-000189,-0.11308680677300001
ACH-000190,-0.382286249304
ACH-000198,-0.173882468368
ACH-000204,-0.161436511336
ACH-000206,-0.141205810195
ACH-000207,-0.320216022915
ACH-000211,-0.237319906824
ACH-000215,-0.144062950112
ACH-000221,-0.183870374158
ACH-000222,-0.395752853773
ACH-000223,-0.207612404901
ACH-000226,-0.198410300354
ACH-000227,-0.404766809344
ACH-000228,-0.195760870617
ACH-000231,-0.175468130522
ACH-000232,-0.13172254994899998
ACH-000233,-0.164417935015
ACH-000234,0.000754001919872
ACH-000235,-0.134405700682
ACH-000237,-0.220332841847
ACH-000238,-0.18439746976799998
ACH-000243,-0.26012486438099996
ACH-000244,-0.223770872469
ACH-000246,-0.19074525725400002
ACH-000248,-0.365043741456
ACH-000250,-0.139075532917
ACH-000251,-0.170100607076
ACH-000253,-0.0986890341364
ACH-000255,-0.23596115908799997
ACH-000256,-0.0469541519409
ACH-000257,-0.0536856467369
ACH-000258,-0.24281466414
ACH-000259,-0.19264162145799998
ACH-000260,-0.277353081832
ACH-000261,-0.221242713545
ACH-000262,-0.279512825877
ACH-000263,-0.164954278093
ACH-000264,-0.15481644303300002
ACH-000265,-0.331540466571
ACH-000266,-0.14261926654
ACH-000272,-0.458993116948
ACH-000273,-0.21385967774099998
ACH-000274,-0.0696702752938
ACH-000277,-0.157091776081
ACH-000278,-0.358485308375
ACH-000279,-0.17954596482700003
ACH-000280,-0.203481541314
ACH-000281,-0.0140770315628
ACH-000288,-0.156620983668
ACH-000291,-0.293898781838
ACH-000293,-0.23981769097
ACH-000294,-0.23804923040399997
ACH-000295,-0.260842816308
ACH-000296,-0.09832738582730001
ACH-000302,-0.258417801578
ACH-000304,-0.123684847232
ACH-000307,-0.190585101717
ACH-000308,-0.08338983765819999
ACH-000310,-0.654285836782
ACH-000311,-0.250674971202
ACH-000312,-0.247419270009
ACH-000315,0.103227838105
ACH-000316,-0.103812406666
ACH-000317,-0.333771833115
ACH-000318,-0.137528071851
ACH-000319,-0.19690474493000001
ACH-000320,-0.307400997193
ACH-000322,0.0280100376512
ACH-000323,-0.38321727615900003
ACH-000324,-0.378189653275
ACH-000329,-0.120788282493
ACH-000330,-0.315856500944
ACH-000331,-0.142305771282
ACH-000332,-0.23008397325999996
ACH-000334,-0.050846496674
ACH-000335,-0.296927106624
ACH-000336,-0.290954284625
ACH-000337,-0.25475837693799996
ACH-000339,-0.236575676327
ACH-000341,0.05561242282480001
ACH-000348,-0.13629611324000002
ACH-000350,-0.240000622219
ACH-000352,-0.190943461895
ACH-000356,-0.227715275563
ACH-000361,0.030939051156900002
ACH-000362,-0.200911462125
ACH-000363,0.109237171781
ACH-000364,-0.196783125609
ACH-000365,-0.198579370662
ACH-000366,-0.259028035242
ACH-000368,0.0193510548739
ACH-000374,-0.342314574167
ACH-000375,-0.142470406771
ACH-000376,-0.215650239918
ACH-000381,-0.321933581066
ACH-000383,-0.30054737138300003
ACH-000387,-0.297082665147
ACH-000389,-0.18966544182199999
ACH-000390,-0.10011893122400001
ACH-000393,-0.294647758224
ACH-000395,-0.351431468111
ACH-000397,-0.141344053543
ACH-000401,-0.319518422148
ACH-000402,0.00482213837958
ACH-000403,-0.169271600941
ACH-000404,-0.0524838093514
ACH-000406,-0.221499847828
