,PC (5091)
ACH-000502,-0.601351536251
ACH-000503,-0.889268622636
ACH-000505,-0.642415817415
ACH-000507,-0.6741351718549999
ACH-000510,-0.572013688635
ACH-000511,-0.672805537784
ACH-000512,-0.885278815591
ACH-000516,-0.611767261054
ACH-000517,-0.552650988069
ACH-000518,-0.5428389843270001
ACH-000520,-0.398038324973
ACH-000521,-0.449996412176
ACH-000522,-0.5653800405080001
ACH-000524,-0.622790199708
ACH-000527,-0.5602216928429999
ACH-000528,-0.801181118934
ACH-000537,-0.556042999806
ACH-000541,-0.7433894872650001
ACH-000542,-0.556564778438
ACH-000544,-0.9177408854350001
ACH-000545,-1.0302424401399999
ACH-000547,-0.644662437712
ACH-000548,-0.776050839565
ACH-000549,-0.633468430385
ACH-000550,-0.278935355857
ACH-000552,-0.6524229276510001
ACH-000556,-0.8720672145080001
ACH-000557,-0.533091138339
ACH-000570,-0.337980347782
ACH-000571,-1.4750341165099998
ACH-000573,-0.569296440075
ACH-000576,-0.544473113693
ACH-000580,-0.903140829265
ACH-000584,-0.644686152864
ACH-000585,-0.8232465710089999
ACH-000588,-0.551861236088
ACH-000589,-0.469718549887
ACH-000591,-0.318764290406
ACH-000593,-0.536797025438
ACH-000600,-0.6796543461139999
ACH-000601,-0.584257660651
ACH-000604,-0.738067042088
ACH-000605,-0.807075388563
ACH-000606,-0.79314190861
ACH-000608,-0.810425431886
ACH-000614,-0.7723146466869999
ACH-000616,-0.5210978672
ACH-000618,-1.0104721911799999
ACH-000619,-0.72771494964
ACH-000620,-0.496637834885
ACH-000621,-0.8297505335870001
ACH-000622,-0.520754591341
ACH-000623,-0.376278929005
ACH-000624,-0.683872234605
ACH-000627,-0.364480166675
ACH-000630,-0.646831019692
ACH-000632,-0.669044260424
ACH-000633,-0.7190777410760001
ACH-000637,-0.850970201349
ACH-000638,-0.736633612753
ACH-000646,-0.7069023804350001
ACH-000647,-0.794577718115
ACH-000648,-0.49873966327
ACH-000649,-0.5731657648480001
ACH-000651,-0.560098282818
ACH-000652,-0.596536414563
ACH-000653,-0.681599873791
ACH-000657,-0.671368219117
ACH-000658,-0.7771222782539999
ACH-000661,-1.55575454752
ACH-000662,-0.7617870214129999
ACH-000663,-0.6465243629999999
ACH-000665,-0.828490872177
ACH-000671,-0.728095215958
ACH-000673,-0.680620233125
ACH-000676,-0.775483844687
ACH-000677,-0.532237902702
ACH-000681,-0.439540034704
ACH-000682,-0.7548962566040001
ACH-000683,-0.833045894058
ACH-000684,-0.22819577151099998
ACH-000688,-0.6914166014450001
ACH-000693,-0.885931632325
ACH-000694,-0.6969629720739999
ACH-000695,-0.566217307659
ACH-000696,-0.672310191935
ACH-000697,-0.744843229504
ACH-000699,-0.662405037194
ACH-000701,-0.738069468838
ACH-000706,-0.559458570562
ACH-000711,-0.698288932191
ACH-000713,-0.700544627472
ACH-000714,-0.820570855292
ACH-000718,-0.522501803836
ACH-000720,-0.861861262085
ACH-000721,-0.601319449227
ACH-000724,-0.6727373521359999
ACH-000725,-0.5619052303509999
ACH-000732,-0.673185841877
ACH-000734,-0.975254974655
ACH-000735,-0.705368101362
ACH-000736,-0.765586241696
ACH-000738,-0.588672654636
ACH-000746,-0.519157800118
ACH-000747,-0.6733218491259999
ACH-000748,-0.6894144789200001
ACH-000753,-0.672027102017
ACH-000756,-0.867050217598
ACH-000757,-0.634490497328
ACH-000758,-0.680058038236
ACH-000760,-0.541562315871
ACH-000763,-0.691799111913
ACH-000764,-0.44950338821999997
ACH-000765,-0.7040923032690001
ACH-000766,-0.477677745256
ACH-000767,-0.6814938648860001
ACH-000768,-0.495630910974
ACH-000769,-0.590975529553
ACH-000770,-0.524010616371
ACH-000771,-0.634396862698
ACH-000773,-0.637188450561
ACH-000776,-0.7862464047159999
ACH-000777,-0.45434455403800006
ACH-000778,-1.20388202963
ACH-000781,-0.420769289866
ACH-000782,-0.698960717972
ACH-000783,-0.6339070312780001
ACH-000784,-0.583449044157
ACH-000785,-0.527009401491
ACH-000787,-0.493747605453
ACH-000788,-0.468568969072
ACH-000791,-0.696161879882
ACH-000792,-0.5350362097029999
ACH-000794,-0.818921275986
ACH-000796,-0.637094715051
ACH-000799,-0.565330636329
ACH-000800,-0.37648457808700003
ACH-000802,-0.8876098038169999
ACH-000804,-0.651763185257
ACH-000805,-0.571726295804
ACH-000809,-0.8002682586959999
ACH-000810,-0.650373807126
ACH-000811,-0.46631377266
ACH-000817,-0.692397121768
ACH-000819,-0.659303873339
ACH-000820,-0.33804543075800003
ACH-000821,-0.585429068922
ACH-000822,-1.7173190302799999
ACH-000823,-0.633082912777
ACH-000824,-0.7494002845540001
ACH-000827,-0.564404140584
ACH-000829,-0.504665196725
ACH-000831,-0.69512233917
ACH-000832,-0.7525420905269999
ACH-000833,-0.47203546103699995
ACH-000834,-0.8434884322249999
ACH-000835,-0.618179278984
ACH-000836,-0.79671272927
ACH-000837,-0.688902754968
ACH-000838,-0.588511518299
ACH-000839,-0.882790193907
ACH-000840,-0.844512180591
ACH-000841,-0.672758922377
ACH-000843,-0.728299784543
ACH-000846,-0.969931832659
ACH-000847,-0.7495954957529999
ACH-000848,-0.7423473262729999
ACH-000849,-0.624339882731
ACH-000851,-0.608651831324
ACH-000855,-0.3120922155
ACH-000856,-0.527030089956
ACH-000858,-0.670469481217
ACH-000859,-0.6010277397179999
ACH-000861,-0.589791023973
ACH-000862,-0.512972000663
ACH-000865,-0.7385079363570001
ACH-000866,-0.696125233418
ACH-000867,-0.67711640573
ACH-000869,-0.729206305176
ACH-000872,-0.845311564313
ACH-000873,-0.426358189317
ACH-000876,-0.661908979292
ACH-000878,-0.534256165778
ACH-000880,-0.5359759488220001
ACH-000881,-0.636539074747
ACH-000882,-0.545112844459
ACH-000884,-0.492129652073
ACH-000885,-0.8044449645819999
ACH-000887,-0.656368802738
ACH-000888,-0.504433219501
ACH-000889,-0.8152998981849999
ACH-000890,-0.552036025593
ACH-000896,-0.635244030349
ACH-000898,-0.741564720337
ACH-000900,-0.543280102588
ACH-000901,-0.83181214353
ACH-000905,-0.519634637813
ACH-000906,-0.788650718064
ACH-000907,-0.535637746028
ACH-000910,-0.882701323894
ACH-000911,-0.767180464147
ACH-000912,-0.725881306883
ACH-000913,-0.664262472288
ACH-000915,-0.582570852918
ACH-000916,-0.8341321344670001
ACH-000917,-0.894432312765
ACH-000921,-0.689907306302
ACH-000924,-0.600004978332
ACH-000926,-0.7676084140780001
ACH-000928,-0.603712194682
ACH-000929,-0.554993307508
ACH-000932,-0.593357416473
ACH-000935,-0.580382208609
ACH-000936,-0.665084220298
ACH-000937,-0.8358159253540001
ACH-000938,-0.776553255199
ACH-000939,-0.9171430792649999
ACH-000941,-1.21985449412
ACH-000943,-0.6584576754479999
ACH-000946,-1.08457172439
ACH-000947,-0.76534419924
ACH-000948,-0.666609775132
ACH-000950,-0.429847368474
ACH-000953,-0.7631342492000001
ACH-000957,-0.852591243803
ACH-000958,-0.481010016551
ACH-000960,-0.705515218613
ACH-000963,-1.45136409393
ACH-000968,-0.589848025476
ACH-000969,-0.548498136266
ACH-000973,-0.733147369289
ACH-000974,-0.542806689537
ACH-000975,-0.612165005868
ACH-000976,-0.6540276383120001
ACH-000978,-0.944836978666
ACH-000980,-0.800034540536
ACH-000984,-0.8486846142209999
ACH-000986,-0.721338571991
ACH-000988,-0.474270722231
ACH-000993,-0.463359245562
ACH-000994,-0.48191286176299997
ACH-000996,-0.593163997317
ACH-001001,-0.904240248053
ACH-001020,-0.7093523585699999
ACH-001028,-0.811364216563
ACH-001031,-0.630527309541
ACH-001038,-0.491148308965
ACH-001048,-0.471271761984
ACH-001050,-0.507287549291
ACH-001053,-0.44442468101300003
ACH-001054,-0.426548275784
ACH-001061,-0.539249093722
ACH-001067,-0.7356376923190001
ACH-001075,-0.497062004999
ACH-001096,-0.61699884744
ACH-001128,-0.769088176155
ACH-001134,-0.617764512509
ACH-001151,-0.680043236681
ACH-001163,-0.819153298744
ACH-001164,-0.580188430557
ACH-001173,-0.6416904900829999
ACH-001183,-0.521147034403
ACH-001184,-0.48313588395
ACH-001190,-0.8662872087279999
ACH-001192,-0.634842116728
ACH-001193,-0.57411284545
ACH-001196,-0.644711326796
ACH-001197,-0.660035615051
ACH-001205,-0.6158167715339999
ACH-001211,-0.7775487249609999
ACH-001212,-0.35411952224200005
ACH-001228,-0.677347090229
ACH-001232,-0.379030057656
ACH-001239,-0.423677906394
ACH-001274,-0.5052710495889999
ACH-001275,-0.7655752009810001
ACH-001277,-0.396121590846
ACH-001278,-0.695239040957
ACH-001280,-0.5030329630899999
ACH-001283,-0.5349015377849999
ACH-001289,-0.7576049076100001
ACH-001295,-0.5355301373870001
ACH-001300,-0.650916678261
ACH-001301,-0.602107301163
ACH-001302,-0.27578549833
ACH-001303,-0.634720131403
ACH-001306,-0.4945738181
ACH-001318,-0.5260777326030001
ACH-001322,-0.46049686056100003
ACH-001328,-0.661547150215
ACH-001332,-0.5072588341659999
ACH-001333,-0.816050969075
ACH-001336,-0.6724534217489999
ACH-001340,-0.666533282077
ACH-001346,-0.8044692750939999
ACH-001353,-0.5452921939500001
ACH-001354,-0.5436533519829999
ACH-001367,-0.598280248492
ACH-001368,-0.733916288236
ACH-001374,-0.725648285429
ACH-001375,-0.572260103017
ACH-001377,-0.43580926987499996
ACH-001380,-0.622065828143
ACH-001391,-0.379220993209
ACH-001407,-0.604406977155
ACH-001408,-0.691093482746
ACH-001413,-0.647893004323
ACH-001430,-0.8030458624519999
ACH-001431,-0.555155347785
ACH-001450,-0.691952475074
ACH-001496,-0.398458682606
ACH-001500,-0.597186972609
ACH-001521,-0.6445140853920001
ACH-001523,-0.630097284453
ACH-001532,-0.572908800802
ACH-001536,-0.537565677145
ACH-001550,-0.847384778123
ACH-001552,-0.8107197645119999
ACH-001554,-0.7032311076980001
ACH-001645,-0.48719876211499996
ACH-001654,-0.717878597782
ACH-001715,-0.343913033895
ACH-001735,-0.7314127925980001
ACH-001736,-0.8076019537029999
ACH-001737,-0.562569318994
ACH-001740,-0.650998609904
ACH-001745,-0.709049040703
ACH-001750,-0.51570590204
ACH-001765,-0.6729935663869999
ACH-001956,-0.624209038108
ACH-001957,-0.574023687448
