,TRANK1 (9881)
ACH-000257,-0.09681307921330001
ACH-000258,-0.345353582344
ACH-000259,-0.238418578755
ACH-000260,-0.153246176362
ACH-000261,-0.25053862215100003
ACH-000262,-0.10636778382
ACH-000263,-0.302518682255
ACH-000264,-0.10591740714400001
ACH-000265,-0.246191519562
ACH-000266,-0.22669232493299998
ACH-000272,-0.238759420194
ACH-000273,-0.0954863365161
ACH-000274,-0.273393430327
ACH-000277,-0.135456582915
ACH-000278,-0.170981764409
ACH-000279,-0.212186913343
ACH-000280,-0.327770864261
ACH-000281,-0.45510219325400003
ACH-000288,-0.126795374396
ACH-000291,-0.22171632830899998
ACH-000293,-0.014291564627700001
ACH-000294,-0.301905093267
ACH-000295,-0.15902925804600002
ACH-000296,-0.37429763846999997
ACH-000302,-0.0741127618928
ACH-000304,0.263984845291
ACH-000307,-0.26078823914500004
ACH-000308,-0.185253905042
ACH-000310,-0.37789610566200005
ACH-000311,-0.156116621835
ACH-000312,-0.16106936476
ACH-000315,-0.0255200042327
ACH-000316,-0.165607878484
ACH-000317,-0.241969914174
ACH-000318,-0.117525574088
ACH-000319,-0.11087288727499998
ACH-000320,-0.455336096364
ACH-000322,-0.150794721682
ACH-000323,-0.264470991849
ACH-000324,-0.0948865693079
ACH-000329,-0.22538015054699997
ACH-000330,-0.26340583507
ACH-000331,-0.15847639353499998
ACH-000332,-0.201161420813
ACH-000334,-0.036755475167699996
ACH-000335,-0.081899546314
ACH-000336,-0.138671225648
ACH-000337,-0.09178478641589999
ACH-000339,-0.236922332387
ACH-000341,0.0391919930464
ACH-000348,-0.164630236217
ACH-000350,-0.30519374804099997
ACH-000352,-0.144302722027
ACH-000356,0.054901282459100004
ACH-000361,-0.008186472548960001
ACH-000362,-0.199582972192
ACH-000363,-0.16986817607500002
ACH-000364,-0.0350374426807
ACH-000365,-0.225341944866
ACH-000366,-0.181261711921
ACH-000368,-0.038993686607800004
ACH-000374,-0.33519764819000003
ACH-000375,-0.112204974705
ACH-000376,-0.144101949089
ACH-000381,-0.465844239129
ACH-000383,-0.157286226798
ACH-000387,-0.355346112914
ACH-000389,-0.121272543502
ACH-000390,-0.276825919463
ACH-000393,-0.34930781670100003
ACH-000395,-0.13736511677899998
ACH-000397,-0.07204947560569999
ACH-000401,-0.21081416074099998
ACH-000402,-0.07676175601589999
ACH-000403,-0.0778972401642
ACH-000404,-0.158634690184
ACH-000406,-0.286070346699
ACH-000407,-0.291109448167
ACH-000408,-0.061052582499900004
ACH-000410,-0.08925721931639999
ACH-000411,-0.188392494382
ACH-000414,-0.247201158943
ACH-000415,-0.23614985821999998
ACH-000416,-0.142737826922
ACH-000420,-0.301418488627
ACH-000421,-0.16261140954000003
ACH-000424,-0.120530524724
ACH-000425,-0.07196293519460001
ACH-000426,-0.274759563619
ACH-000427,-0.18100083776599998
ACH-000433,-0.42827939542800003
ACH-000436,-0.287207049689
ACH-000444,-0.30004515985999997
ACH-000445,-0.12044581420600001
ACH-000448,-0.24559352462099998
ACH-000450,-0.13163128632999999
ACH-000452,-0.187074347272
ACH-000454,-0.377696337683
ACH-000458,-0.128217321129
ACH-000459,0.06828860230690001
ACH-000460,-0.169792242431
ACH-000461,-0.04135599076930001
ACH-000463,-0.215506431429
ACH-000464,-0.0661169192236
ACH-000466,-0.223652112385
ACH-000467,-0.14382802375499998
ACH-000468,-0.250569748276
ACH-000469,-0.0903200138218
ACH-000470,-0.12925421620400002
ACH-000471,-0.19561208178800002
ACH-000472,-0.168422729402
ACH-000473,-0.0819787262625
ACH-000475,-0.18411331114399998
ACH-000476,-0.146611195444
ACH-000477,-0.258859670606
ACH-000480,-0.106062052881
ACH-000481,-0.168460130451
ACH-000483,-0.019006582567200003
ACH-000484,-0.0253750940672
ACH-000485,-0.144947499437
ACH-000486,-0.128125208192
ACH-000487,-0.114090756424
ACH-000488,-0.232498095112
ACH-000490,-0.0289560832549
ACH-000491,-0.150422632004
ACH-000495,-0.136116395831
ACH-000496,-0.2688221011
ACH-000499,-0.017233624772099998
ACH-000500,-0.249616332996
ACH-000502,-0.146818341977
ACH-000503,0.232077525845
ACH-000505,-0.120269748949
ACH-000507,-0.18155642491
ACH-000510,-0.17535869024599998
ACH-000511,-0.014008193544999999
ACH-000512,0.0146045014136
ACH-000516,-0.0512506264099
ACH-000517,-0.246700336227
ACH-000518,-0.0662959715493
ACH-000520,-0.09612998237630001
ACH-000521,-0.0236092372835
ACH-000522,-0.130564563248
ACH-000524,-0.16894499847199998
ACH-000527,-0.15269324704
ACH-000528,-0.216375769692
ACH-000537,-0.25040991069400004
ACH-000541,-0.025851993103400004
ACH-000542,-0.187542768349
ACH-000544,-0.183657712025
ACH-000545,-0.171046959696
ACH-000547,-0.380950022322
ACH-000548,-0.0918612891768
ACH-000549,-0.22305456061099999
ACH-000550,-0.44057109240000003
ACH-000552,-0.117496357885
ACH-000556,-0.0842814271883
ACH-000557,-0.163445043094
ACH-000570,-0.18814794771600002
ACH-000571,0.032885249528799995
ACH-000573,-0.165496688223
ACH-000576,-0.151476172254
ACH-000580,-0.18854096731699999
ACH-000584,-0.26477409126999996
ACH-000585,-0.126843309571
ACH-000588,-0.159609520175
ACH-000589,-0.22531645454500002
ACH-000591,0.017139321237299998
ACH-000593,-0.260416017203
ACH-000600,-0.18799136464299998
ACH-000601,-0.18545834243200002
ACH-000604,-0.17927710554200002
ACH-000605,-0.238817769364
ACH-000606,-0.08512213324719999
ACH-000608,-0.07883407499539999
ACH-000614,-0.19729511937199998
ACH-000616,-0.09672521560820001
ACH-000618,-0.125625892811
ACH-000619,-0.28630407453
ACH-000620,-0.257566536936
ACH-000621,-0.183003683761
ACH-000622,-0.140404898142
ACH-000623,-0.0238008841757
ACH-000624,-0.247625855004
ACH-000627,-0.26770327764
ACH-000630,-0.20044771799699998
ACH-000632,-0.08264010407610001
ACH-000633,-0.112336193908
ACH-000637,-0.0853353690846
ACH-000638,-0.158922738478
ACH-000646,-0.08212325573089999
ACH-000647,-0.0937737282934
ACH-000648,-0.188805264685
ACH-000649,-0.214119466278
ACH-000651,-0.262556933738
ACH-000652,-0.524597937807
ACH-000653,-0.083973130902
ACH-000657,-0.154003736691
ACH-000658,-0.13914085925300002
ACH-000661,-0.33629303683399997
ACH-000662,0.0665012162906
ACH-000663,-0.26696614056999995
ACH-000665,-0.18555647997299998
ACH-000671,-0.22768380765299998
ACH-000673,-0.15770380987500002
ACH-000676,-0.146127872504
ACH-000677,-0.305657202802
ACH-000681,-0.233500397692
ACH-000682,-0.27296007141399997
ACH-000683,-0.172139979462
ACH-000684,-0.156477755901
ACH-000688,-0.0890918866955
ACH-000693,-0.25602394516
ACH-000694,-0.19936077366799998
ACH-000695,-0.153346049698
ACH-000696,-0.16839962072200002
ACH-000697,-0.19532084019499998
ACH-000699,-0.11331596773800001
ACH-000701,0.00225912580836
ACH-000706,-0.151010946107
ACH-000711,-0.140855504848
ACH-000713,-0.134700751155
ACH-000714,-0.06714056856959999
ACH-000718,-0.274368030532
ACH-000720,-0.0883879186755
ACH-000721,-0.27147155032
ACH-000724,0.0257578050117
ACH-000725,0.0837383993528
ACH-000732,-0.170722227482
ACH-000734,-0.19956671253199998
ACH-000735,-0.26414396899799997
ACH-000736,-0.213452906745
ACH-000738,-0.161382863353
ACH-000746,-0.291541154731
ACH-000747,-0.179658066344
ACH-000748,-0.146154043918
ACH-000753,-0.0421096524361
ACH-000756,-0.000426546221535
ACH-000757,-0.24524962164500003
ACH-000758,-0.24559223741
ACH-000760,-0.170194937607
ACH-000763,-0.10091563317
ACH-000764,-0.489582722305
ACH-000765,-0.0871994837168
ACH-000766,-0.147592207408
ACH-000767,-0.005084080726979999
ACH-000768,-0.140951601253
ACH-000769,-0.242823927007
ACH-000770,-0.219571225531
ACH-000771,-0.1058222399
ACH-000773,-0.222063843772
ACH-000776,-0.018226343230299997
ACH-000777,-0.182465892026
ACH-000778,-0.215669391648
ACH-000781,-0.25503642860500003
ACH-000782,-0.129842836885
ACH-000783,-0.103738339188
ACH-000784,-0.21213162321100001
ACH-000785,-0.038161055133800005
ACH-000787,-0.107229718628
ACH-000788,-0.129700370034
ACH-000791,-0.219835086855
ACH-000792,-0.22248261397799998
ACH-000794,-0.398952713966
ACH-000796,-0.240776071164
ACH-000799,-0.231366805919
ACH-000800,-0.213882491806
ACH-000802,-0.171314076967
ACH-000804,-0.255375487891
ACH-000805,-0.148235284854
ACH-000809,-0.0473684691203
ACH-000810,-0.324931206508
ACH-000811,-0.185825872367
ACH-000817,-0.171684771719
ACH-000819,-0.316128575911
ACH-000820,-0.351453662139
ACH-000821,0.0642183580703
ACH-000822,-0.209495240596
ACH-000823,-0.0961559934983
ACH-000824,-0.191771532506
ACH-000827,-0.2039163455
ACH-000829,-0.14889828702
ACH-000831,-0.105169539118
ACH-000832,-0.269955998519
ACH-000833,-0.214515398051
ACH-000834,-0.188990364263
ACH-000835,-0.199453518325
ACH-000836,-0.21541085382300001
ACH-000837,-0.21776496928800002
ACH-000838,-0.109700978107
ACH-000839,-0.568223902625
ACH-000840,-0.20896537052099998
ACH-000841,-0.26871049847399997
ACH-000843,-0.127639238501
ACH-000846,-0.145046140904
ACH-000847,-0.35925091351300004
ACH-000848,-0.311436638197
ACH-000849,-0.239895238605
ACH-000851,-0.18474817949900002
ACH-000855,-0.0736227200767
ACH-000856,-0.243320615095
ACH-000858,-0.202375564731
ACH-000859,-0.22674416560199998
ACH-000861,-0.225522548032
ACH-000862,-0.252029108849
ACH-000865,-0.144224299915
ACH-000866,-0.13685360003
ACH-000867,-0.129794472027
ACH-000869,-0.47678591070500004
ACH-000872,-0.10921291462300001
ACH-000873,-0.37969522914000003
ACH-000876,0.0102743360425
ACH-000878,-0.461920668143
ACH-000880,-0.118496044188
ACH-000881,-0.154237766743
ACH-000882,-0.154200439394
ACH-000884,-0.21612581254799998
ACH-000885,-0.19827167073899998
ACH-000887,-0.18958057448600002
ACH-000888,-0.12528232722000002
ACH-000889,-0.151826872385
ACH-000890,-0.369730969722
ACH-000896,-0.126273531572
ACH-000898,-0.279773176269
ACH-000900,-0.10328354748600001
ACH-000901,-0.163643430429
ACH-000905,-0.21334997021
ACH-000906,-0.243976003928
ACH-000907,-0.205355280629
ACH-000910,-0.208764505007
ACH-000911,-0.0366599608286
ACH-000912,-0.135046792238
ACH-000913,-0.14325074307
ACH-000915,-0.254641078218
ACH-000916,-0.200183769833
ACH-000917,-0.196007872137
ACH-000921,-0.147216287998
ACH-000924,-0.371537867986
ACH-000926,-0.275444059873
ACH-000928,-0.164919627218
ACH-000929,-0.129942526749
ACH-000932,-0.234172515313
ACH-000935,-2.75169069291e-05
ACH-000936,-0.0237765565343
ACH-000937,-0.19234014381900003
ACH-000938,-0.144218013663
ACH-000939,-0.124245971397
ACH-000941,-0.23511594268199998
ACH-000943,-0.12352240875600001
ACH-000946,-0.155281939531
ACH-000947,-0.305932728387
ACH-000948,-0.046431389804999994
ACH-000950,-0.08857469014939999
ACH-000953,-0.261364300153
ACH-000957,-0.00430808292306
ACH-000958,-0.0817728215544
ACH-000960,-0.128022431536
ACH-000963,-0.0639371092827
ACH-000968,-0.150666004203
ACH-000969,-0.088840330864
ACH-000973,-0.19069369609499998
ACH-000974,-0.161836095566
ACH-000975,-0.140036884119
ACH-000976,-0.17829873607900001
ACH-000978,-0.18805801039099998
ACH-000980,-0.21849579992899998
ACH-000984,-0.0468831638989
ACH-000986,-0.166754450207
ACH-000988,-0.21673512480999998
ACH-000993,-0.301147713363
ACH-000994,-0.10625594400800001
ACH-000996,-0.298804412322
ACH-001001,-0.208649781625
ACH-001020,-0.157484265357
ACH-001028,-0.08283904512830001
ACH-001031,-0.19868326005399997
ACH-001038,-0.222594679151
ACH-001048,-0.176749161509
ACH-001050,0.045452894938400004
ACH-001053,-0.21190512297800002
ACH-001054,-0.0748668873706
ACH-001061,-0.138187654356
ACH-001067,-0.056882281232500005
ACH-001075,-0.297422413542
ACH-001096,-0.179916610049
ACH-001128,-0.279097319216
ACH-001134,-0.061133667799699996
ACH-001151,-0.177328194197
ACH-001163,-0.20398115535999997
ACH-001164,0.0402751883475
ACH-001173,-0.237101404175
ACH-001183,-0.28559011713599997
ACH-001184,-0.230727349516
ACH-001190,-0.17668853346900001
ACH-001192,-0.22232263870400001
ACH-001193,-0.224054929228
ACH-001196,-0.05167970119009999
ACH-001197,-0.025162528936400003
ACH-001205,-0.148482609686
ACH-001211,-0.317696488366
ACH-001212,0.0250288381595
ACH-001228,-0.15999170373
ACH-001232,-0.20837193972800003
ACH-001239,-0.0956695083437
ACH-001274,-0.122607972201
ACH-001275,-0.24049783444400002
ACH-001277,-0.257373053122
ACH-001278,-0.1328297592
ACH-001280,0.126566178246
ACH-001283,-0.13275527375600002
ACH-001289,-0.140642870858
ACH-001295,-0.0742387595024
ACH-001300,0.028715358584099997
ACH-001301,-0.24194679671799998
ACH-001302,0.0678397573312
ACH-001303,-0.309153265756
ACH-001306,-0.149824292497
ACH-001318,-0.12188050521299999
ACH-001322,-0.160285221674
ACH-001328,-0.235235827214
ACH-001332,-0.505843890958
ACH-001333,-0.180729831306
ACH-001336,-0.21107454607
ACH-001340,-0.0660741021003
ACH-001346,-0.28341036086
ACH-001353,-0.163397144111
ACH-001354,-0.161933967347
ACH-001367,-0.287780339707
ACH-001368,-0.11888705883199999
ACH-001374,-0.41511880233599996
ACH-001375,-0.258796564244
ACH-001377,-0.202474010455
ACH-001380,-0.29257913501
ACH-001391,0.051804970440800006
ACH-001407,-0.16018715277
ACH-001408,-0.21803795718400001
ACH-001413,-0.11542392605799999
ACH-001430,-0.261808602706
ACH-001431,-0.25221965063499996
ACH-001450,-0.305087424718
ACH-001496,-0.20003237665800003
ACH-001500,-0.337830123082
ACH-001521,-0.19631059399999998
ACH-001523,-0.167407251905
ACH-001532,-0.138178826427
ACH-001536,-0.30854960071
ACH-001550,-0.22645156380800002
ACH-001552,-0.121207269147
ACH-001554,-0.17703094540300002
ACH-001645,-0.10022702481000001
ACH-001654,-0.10277003579199999
ACH-001715,-0.129815404685
ACH-001735,-0.191607303172
ACH-001736,-0.198648616875
ACH-001737,0.325712586819
ACH-001740,0.118766116793
ACH-001745,-0.203597393543
ACH-001750,-0.124560378424
ACH-001765,-0.0807771008296
ACH-001956,-0.148331185502
ACH-001957,-0.19407809244899998
