,TCP1 (6950)
ACH-000683,-1.54664017331
ACH-000684,-1.4583233628
ACH-000688,-1.49014785426
ACH-000693,-1.50426223675
ACH-000694,-1.3947470398800002
ACH-000695,-1.7962660489900002
ACH-000696,-1.48239394192
ACH-000697,-1.50865573573
ACH-000699,-1.30715463277
ACH-000701,-1.8402487477
ACH-000706,-1.44201241945
ACH-000711,-1.3974423740700002
ACH-000713,-1.21337831376
ACH-000714,-1.59675347408
ACH-000718,-1.77486474585
ACH-000720,-1.5662740913100002
ACH-000721,-1.4846195831400002
ACH-000724,-1.67199782745
ACH-000725,-2.0463157754099996
ACH-000732,-1.08560436246
ACH-000734,-1.8382374344699999
ACH-000735,-1.5518861552599998
ACH-000736,-1.4251841785600001
ACH-000738,-1.54870490113
ACH-000746,-1.4848132119400002
ACH-000747,-1.20083629223
ACH-000748,-1.1660102672100001
ACH-000753,-1.64343079838
ACH-000756,-1.56302181637
ACH-000757,-1.6565598506700001
ACH-000758,-1.2856311112799998
ACH-000760,-1.33216229237
ACH-000763,-1.61834108863
ACH-000764,-1.5516011515600001
ACH-000765,-1.5353602530700001
ACH-000766,-1.23690382768
ACH-000767,-1.3509459049099999
ACH-000768,-1.3896723976499998
ACH-000769,-1.46421147535
ACH-000770,-1.48908184692
ACH-000771,-1.36271591008
ACH-000773,-1.70221923468
ACH-000776,-1.59081152322
ACH-000777,-1.61189570204
ACH-000778,-1.78738530855
ACH-000781,-1.49437203245
ACH-000782,-1.4393677809099998
ACH-000783,-1.9434193259900001
ACH-000784,-1.4982675972400001
ACH-000785,-1.48078452472
ACH-000787,-1.73874598349
ACH-000788,-1.53822332683
ACH-000791,-1.5756874685799998
ACH-000792,-1.7961123727300001
ACH-000794,-1.23889070728
ACH-000796,-1.6119742370200003
ACH-000799,-1.3038175316299998
ACH-000800,-1.55273864522
ACH-000802,-1.4568568566100002
ACH-000804,-1.36850771592
ACH-000805,-1.49204826184
ACH-000809,-1.6269297035299999
ACH-000810,-1.9283409270700003
ACH-000811,-1.47860381984
ACH-000817,-1.70986638389
ACH-000819,-1.56097046121
ACH-000820,-1.5697964984900001
ACH-000821,-1.7344281211099997
ACH-000822,-1.39409977125
ACH-000823,-1.52265543421
ACH-000824,-1.22330935437
ACH-000827,-1.4047665024399998
ACH-000829,-1.66199235095
ACH-000831,-1.41238321496
ACH-000832,-1.3885831736
ACH-000833,-1.6054822521
ACH-000834,-1.2566013006999999
ACH-000835,-1.5245255841
ACH-000836,-1.62583348007
ACH-000837,-1.3447009114700001
ACH-000838,-1.4680712430399998
ACH-000839,-1.18976203839
ACH-000840,-1.7530150362999999
ACH-000841,-1.35861085933
ACH-000843,-1.5401468451700002
ACH-000846,-1.2077458332700002
ACH-000847,-1.49504775757
ACH-000848,-1.31171477311
ACH-000849,-1.35410618442
ACH-000851,-1.3831071533200001
ACH-000855,-1.5228415012099998
ACH-000856,-1.84453987503
ACH-000858,-1.2597681317899998
ACH-000859,-1.5554242718399998
ACH-000861,-1.7323550958
ACH-000862,-1.72342872534
ACH-000865,-1.13025068795
ACH-000866,-1.19483423725
ACH-000867,-1.42281002285
ACH-000869,-1.51270885099
ACH-000872,-1.6477749929499999
ACH-000873,-1.27496042025
ACH-000876,-1.6857813744799999
ACH-000878,-1.20452282479
ACH-000880,-1.8226954093
ACH-000881,-1.45480286736
ACH-000882,-1.4579037091299998
ACH-000884,-1.20586812215
ACH-000885,-1.42186039292
ACH-000887,-1.5018245628
ACH-000888,-1.50094982092
ACH-000889,-1.7426748185900003
ACH-000890,-1.4061469152200001
ACH-000896,-1.7958533017099998
ACH-000898,-1.3530794179799999
ACH-000900,-1.4734118308200002
ACH-000901,-1.40623864361
ACH-000905,-1.2023606665100002
ACH-000906,-1.4478122297
ACH-000907,-1.3963084087900002
ACH-000910,-1.6662606727200002
ACH-000911,-1.25916924513
ACH-000912,-1.4722129419799999
ACH-000913,-1.88788848149
ACH-000915,-1.4359275711300001
ACH-000916,-1.7135489438999998
ACH-000917,-1.3923894829700003
ACH-000921,-1.27568575704
ACH-000924,-1.61658192087
ACH-000926,-1.49727617944
ACH-000928,-1.67265476088
ACH-000929,-1.39982932232
ACH-000932,-1.3272486553899998
ACH-000935,-1.7496534082599997
ACH-000936,-1.48470641133
ACH-000937,-1.24684374969
ACH-000938,-1.54287976878
ACH-000939,-1.25737343877
ACH-000941,-1.54318156908
ACH-000943,-1.8401807008000002
ACH-000946,-1.47758231977
ACH-000947,-1.54629790433
ACH-000948,-1.2872288150700002
ACH-000950,-1.50558025838
ACH-000953,-1.28772773581
ACH-000957,-1.6689025271
ACH-000958,-1.57090399421
ACH-000960,-1.3221103113600001
ACH-000963,-1.06942992935
ACH-000968,-1.82516135935
ACH-000969,-1.3101975612799999
ACH-000973,-1.33780522599
ACH-000974,-1.40484489336
ACH-000975,-1.4657973343200001
ACH-000976,-1.8245835047299999
ACH-000978,-1.46021811153
ACH-000980,-1.50715480136
ACH-000984,-1.22419827381
ACH-000986,-1.38155834884
ACH-000988,-1.31021726362
ACH-000993,-1.5832416389500001
ACH-000994,-1.53963053636
ACH-000996,-1.3420611577200001
ACH-001001,-1.7408486837700001
ACH-001020,-1.3856472143799998
ACH-001028,-1.70839461035
ACH-001031,-1.21072940766
ACH-001038,-1.31744614401
ACH-001048,-1.4581047936700002
ACH-001050,-1.7766795576400003
ACH-001053,-1.50671752195
ACH-001054,-1.4808881761700001
ACH-001061,-1.46616168646
ACH-001067,-1.5799688112
ACH-001075,-1.33606901781
ACH-001096,-1.76240434059
ACH-001128,-1.6726650757
ACH-001134,-1.32765123715
ACH-001151,-1.4349459370700002
ACH-001163,-1.2386841728
ACH-001164,-1.44145107294
ACH-001173,-1.37931786523
ACH-001183,-1.44300605278
ACH-001184,-1.58413989035
ACH-001190,-1.4386296178
ACH-001192,-1.2557893817499999
ACH-001193,-1.3651111071200002
ACH-001196,-1.6925837271200002
ACH-001197,-1.58809477021
ACH-001205,-1.63673196825
ACH-001211,-1.7899904172499999
ACH-001212,-1.5646439844600002
ACH-001228,-1.4554654676700003
ACH-001232,-1.3920105641
ACH-001239,-1.53336499015
ACH-001274,-1.65013734171
ACH-001275,-1.62125444209
ACH-001277,-1.3426731304
ACH-001278,-1.46911726035
ACH-001280,-1.33368398788
ACH-001283,-1.2763639759299998
ACH-001289,-1.60607064669
ACH-001295,-1.38640731095
ACH-001300,-1.43031068507
ACH-001301,-1.06825714751
ACH-001302,-1.3187476363600001
ACH-001303,-1.63345913534
ACH-001306,-1.7030370658
ACH-001318,-1.3476423704
ACH-001322,-1.52547474523
ACH-001328,-1.35697821199
ACH-001332,-1.56800858033
ACH-001333,-1.5872043496500001
ACH-001336,-1.6115649615799998
ACH-001340,-1.3329345159000001
ACH-001346,-1.3202106509
ACH-001353,-1.44065427051
ACH-001354,-1.24105749117
ACH-001367,-1.62640142921
ACH-001368,-1.42360256905
ACH-001374,-1.78920541495
ACH-001375,-1.23370623371
ACH-001377,-1.5032482921099999
ACH-001380,-1.62870073475
ACH-001391,-1.42638413361
ACH-001407,-1.5578619364500002
ACH-001408,-1.1950579862200001
ACH-001413,-1.28135524881
ACH-001430,-1.4732417448299997
ACH-001431,-1.4836863930000002
ACH-001450,-1.7599843196599998
ACH-001496,-1.40013409449
ACH-001500,-1.8549288583400003
ACH-001521,-1.4566751900600001
ACH-001523,-1.3101516826700002
ACH-001532,-1.51243016731
ACH-001536,-1.53281979595
ACH-001550,-1.80422027188
ACH-001552,-1.30228975934
ACH-001554,-1.766505616
ACH-001645,-1.14523544578
ACH-001654,-1.3337901082899999
ACH-001715,-1.25879222904
ACH-001735,-1.35358910055
ACH-001736,-1.32764639054
ACH-001737,-0.955475703789
ACH-001740,-2.01156915308
ACH-001745,-1.95374474913
ACH-001750,-1.5272950998100001
ACH-001765,-1.3913895758700001
ACH-001956,-1.65142754805
ACH-001957,-1.19862981175
