,SHFM1 (7979)
ACH-000168,-1.13410520058
ACH-000169,-1.0106009758499999
ACH-000178,-1.00236545922
ACH-000182,-1.06863337418
ACH-000183,-1.0059307452500001
ACH-000188,-1.16177267925
ACH-000189,-0.669220176587
ACH-000190,-0.8782667736399999
ACH-000198,-1.15453015044
ACH-000204,-1.16008662955
ACH-000206,-0.9515136964049999
ACH-000207,-0.9757612633949999
ACH-000211,-1.28519209408
ACH-000215,-0.801092008405
ACH-000221,-1.15246195834
ACH-000222,-0.96280846269
ACH-000223,-1.47058772192
ACH-000226,-1.1478360985
ACH-000227,-1.05364089209
ACH-000228,-1.24493108078
ACH-000231,-0.7964594221089999
ACH-000232,-1.04908537496
ACH-000233,-1.20221296637
ACH-000234,-1.27010678755
ACH-000235,-1.0353595753
ACH-000237,-1.32282243091
ACH-000238,-0.762353026404
ACH-000243,-0.8500522434669999
ACH-000244,-1.23629065873
ACH-000246,-0.841614595132
ACH-000248,-0.701989423424
ACH-000250,-0.565152831061
ACH-000251,-0.913442438621
ACH-000253,-1.2818540840500001
ACH-000255,-1.2826071515200002
ACH-000256,-0.604047028479
ACH-000257,-0.830637038141
ACH-000258,-0.826613765177
ACH-000259,-0.73921408139
ACH-000260,-0.9911934161879999
ACH-000261,-1.00059710342
ACH-000262,-0.8253760034659999
ACH-000263,-0.551628574003
ACH-000264,-1.16074340688
ACH-000265,-0.7956352450040001
ACH-000266,-0.812566395608
ACH-000272,-0.923479021426
ACH-000273,-1.11500629741
ACH-000274,-0.961791222869
ACH-000277,-1.4270494799200002
ACH-000278,-1.15808590111
ACH-000279,-0.61685165194
ACH-000280,-0.757053308366
ACH-000281,-0.97992704302
ACH-000288,-0.7370057551929999
ACH-000291,-0.932565893142
ACH-000293,-0.9268374648700001
ACH-000294,-0.827073799773
ACH-000295,-0.7305794169050001
ACH-000296,-0.763023641936
ACH-000302,-0.944267838528
ACH-000304,-1.03249601047
ACH-000307,-0.832266959332
ACH-000308,-0.729657084924
ACH-000310,-1.36238827419
ACH-000311,-0.829285028695
ACH-000312,-0.9522566421700001
ACH-000315,-1.17175679641
ACH-000316,-1.20527695609
ACH-000317,-0.776994129753
ACH-000318,-0.8653673499979999
ACH-000319,-1.0974124147700002
ACH-000320,-1.1526232215799999
ACH-000322,-0.62945673251
ACH-000323,-1.16664100284
ACH-000324,-1.2410765779000001
ACH-000329,-0.9184035211589999
ACH-000330,-1.1845367702399998
ACH-000331,-1.05336375566
ACH-000332,-0.895756709955
ACH-000334,-1.04127210831
ACH-000335,-1.14190786983
ACH-000336,-0.903556856397
ACH-000337,-0.769547444348
ACH-000339,-1.13867427643
ACH-000341,-1.26862478122
ACH-000348,-1.2536095847
ACH-000350,-1.15723186529
ACH-000352,-0.8024481197300001
ACH-000356,-0.875724583902
ACH-000361,-1.20904273221
ACH-000362,-1.06062014377
ACH-000363,-1.1126748187200002
ACH-000364,-0.865221145822
ACH-000365,-0.8194199806970001
ACH-000366,-0.930853092155
ACH-000368,-1.08012610919
ACH-000374,-1.37598995561
ACH-000375,-1.096411892
ACH-000376,-1.22690577173
ACH-000381,-0.771530451575
ACH-000383,-0.9092409889899999
ACH-000387,-1.0112605967200001
ACH-000389,-1.03748464029
ACH-000390,-0.537638797918
ACH-000393,-1.24331815092
ACH-000395,-1.31052291389
ACH-000397,-1.00014245763
ACH-000401,-0.9778471288130001
ACH-000402,-0.597862730603
ACH-000403,-1.0653290138
ACH-000404,-0.8688343274779999
ACH-000406,-0.732690589334
ACH-000407,-1.1257787110600002
ACH-000408,-1.06968206925
ACH-000410,-0.835467986338
ACH-000411,-1.01997590176
ACH-000414,-0.876075412458
ACH-000415,-0.9239924923989999
ACH-000416,-0.902620989885
ACH-000420,-1.10725369494
ACH-000421,-0.866742112351
ACH-000424,-0.7777345222750001
ACH-000425,-0.9600740016120001
ACH-000426,-1.42590395806
ACH-000427,-1.19973336975
ACH-000433,-0.886081846082
ACH-000436,-1.31577314309
ACH-000444,-1.3147186105
ACH-000445,-1.15998660344
ACH-000448,-0.926551603174
ACH-000450,-0.787835481433
ACH-000452,-0.933721669372
ACH-000454,-1.0156600751
ACH-000458,-1.03945793758
ACH-000459,-0.764316583489
ACH-000460,-0.9217604848630001
ACH-000461,-1.1268871689
ACH-000463,-1.0100191275900001
ACH-000464,-1.11994784995
ACH-000466,-0.8345398923530001
ACH-000467,-0.871097108249
ACH-000468,-0.7381114871600001
ACH-000469,-0.502918519322
ACH-000470,-0.585395805406
ACH-000471,-0.824977348235
ACH-000472,-0.789881299432
ACH-000473,-0.9099254767839999
ACH-000475,-0.913476063194
ACH-000476,-1.16964900829
ACH-000477,-0.7240959622490001
ACH-000480,-0.815484381208
ACH-000481,-1.0601243414700001
ACH-000483,-0.7858316268979999
ACH-000484,-1.22667739065
ACH-000485,-1.16910899268
ACH-000486,-1.01625375321
ACH-000487,-0.842552212343
ACH-000488,-0.9113129323549999
ACH-000490,-1.2474482545799999
ACH-000491,-0.77371813552
ACH-000495,-0.784553350732
ACH-000496,-0.8333500813600001
ACH-000499,-0.781997221364
ACH-000500,-0.695894442407
ACH-000502,-0.930067883421
ACH-000503,-0.732507372966
ACH-000505,-1.01242852759
ACH-000507,-1.10976109749
ACH-000510,-0.790116865837
ACH-000511,-1.01813752207
ACH-000512,-1.13919461161
ACH-000516,-1.26750378861
ACH-000517,-0.853988158268
ACH-000518,-0.8015883858030001
ACH-000520,-1.16389427799
ACH-000521,-0.852863275992
ACH-000522,-0.9512207445090001
ACH-000524,-0.9310109797470001
ACH-000527,-0.974187592235
ACH-000528,-0.9390132011010001
ACH-000537,-1.0909715557600002
ACH-000541,-1.07542281794
ACH-000542,-1.32773195574
ACH-000544,-0.7997871334469999
ACH-000545,-0.88864923804
ACH-000547,-0.753916181216
ACH-000548,-1.2149164298000001
ACH-000549,-0.855804092318
ACH-000550,-1.18030029879
ACH-000552,-0.7739371052480001
ACH-000556,-0.921607207811
ACH-000557,-0.65438699493
ACH-000570,-0.858046619015
ACH-000571,-0.890113112717
ACH-000573,-0.9041934848790001
ACH-000576,-0.841078811645
ACH-000580,-0.919784597855
ACH-000584,-1.0111594240100001
ACH-000585,-0.645127054723
ACH-000588,-1.3568791553900001
ACH-000589,-0.914937959555
ACH-000591,-0.735026126099
ACH-000593,-0.9275445292389999
ACH-000600,-0.742281932253
ACH-000601,-0.869182758505
ACH-000604,-1.01543443544
ACH-000605,-1.0584948675799999
ACH-000606,-1.0526885316399999
ACH-000608,-0.8330238650640001
ACH-000614,-0.974124405359
ACH-000616,-0.903327972824
ACH-000618,-0.8700464862530001
ACH-000619,-0.846796253798
ACH-000620,-0.699139184329
ACH-000621,-0.923156176678
ACH-000622,-1.11311491203
ACH-000623,-0.7293576210639999
ACH-000624,-1.01209862827
ACH-000627,-1.3941813944299999
ACH-000630,-1.1668509358399999
ACH-000632,-1.23814612907
ACH-000633,-0.7527731380120001
ACH-000637,-1.11617190259
ACH-000638,-0.907035817956
ACH-000646,-1.16477209501
ACH-000647,-0.936803317495
ACH-000648,-0.892984832825
ACH-000649,-0.6422918112389999
ACH-000651,-0.8864234150560001
ACH-000652,-1.04806070494
ACH-000653,-1.5328551822799998
ACH-000657,-0.9542424800700001
ACH-000658,-0.947479896364
ACH-000661,-0.778648158642
ACH-000662,-1.1110171245
ACH-000663,-0.6625643364880001
ACH-000665,-1.23786753856
ACH-000671,-0.6475722236289999
ACH-000673,-1.2166565279600001
ACH-000676,-0.926870136369
ACH-000677,-0.687312532935
ACH-000681,-0.816018550759
ACH-000682,-0.784406573064
ACH-000683,-0.9321526075769999
ACH-000684,-1.0742759631799998
ACH-000688,-1.29956689463
ACH-000693,-0.8791475947840001
ACH-000694,-0.715781820323
ACH-000695,-1.13302882501
ACH-000696,-1.0456618086
ACH-000697,-1.09348987536
ACH-000699,-0.9665710517110001
ACH-000701,-0.9114788237420001
ACH-000706,-0.8024454612399999
ACH-000711,-1.1871331446200002
ACH-000713,-1.0271168433700002
ACH-000714,-0.874247627535
ACH-000718,-0.933278265578
ACH-000720,-1.14673687059
ACH-000721,-0.781643487926
ACH-000724,-1.20777904566
ACH-000725,-0.600593284251
ACH-000732,-0.8880565853489999
ACH-000734,-0.720226707921
ACH-000735,-0.8601099022130001
ACH-000736,-0.975583698663
ACH-000738,-1.34683433182
ACH-000746,-1.17252621066
ACH-000747,-0.705418384208
ACH-000748,-1.03372785403
ACH-000753,-0.941774645361
ACH-000756,-0.9366236124639999
ACH-000757,-0.613293447708
ACH-000758,-1.02949961036
ACH-000760,-0.942860204514
ACH-000763,-1.34185477749
ACH-000764,-0.8692162605239999
ACH-000765,-1.19977018844
ACH-000766,-0.97702888816
ACH-000767,-0.8963915590870001
ACH-000768,-1.37326227343
ACH-000769,-0.8813250460950001
ACH-000770,-0.865803212588
ACH-000771,-0.894600232211
ACH-000773,-1.24089711329
ACH-000776,-1.0278826754100001
ACH-000777,-0.800128369404
ACH-000778,-1.14346436968
ACH-000781,-0.807976011469
ACH-000782,-1.0373242505
ACH-000783,-0.996181155713
ACH-000784,-0.727575935368
ACH-000785,-0.796046364596
ACH-000787,-1.06192944929
ACH-000788,-0.966719825728
ACH-000791,-0.943019982115
ACH-000792,-0.8550444992499999
ACH-000794,-0.950068095274
ACH-000796,-1.04922939269
ACH-000799,-1.10690665729
ACH-000800,-0.861549242233
ACH-000802,-0.876983580216
ACH-000804,-1.0447856352299998
ACH-000805,-1.13408149282
ACH-000809,-0.7106827341680001
ACH-000810,-1.5013192855000002
ACH-000811,-1.38930056919
ACH-000817,-1.13468606362
ACH-000819,-1.1423557389399999
ACH-000820,-0.887684795703
ACH-000821,-1.4055768159900002
ACH-000822,-0.975658476594
ACH-000823,-0.769176592805
ACH-000824,-1.0426079191
ACH-000827,-0.9274594568250001
ACH-000829,-1.0065708575299999
ACH-000831,-0.9613321075489999
ACH-000832,-0.7708647397730001
ACH-000833,-1.00501048564
ACH-000834,-0.784278611821
ACH-000835,-1.2266479885400001
ACH-000836,-0.959289665275
ACH-000837,-0.7978482663040001
ACH-000838,-1.3302766430600002
ACH-000839,-0.9019227256119999
ACH-000840,-1.12199969322
ACH-000841,-0.892642718939
ACH-000843,-0.922469227802
ACH-000846,-0.9276913976119999
ACH-000847,-0.924815428988
ACH-000848,-1.03349701615
ACH-000849,-1.08102294784
ACH-000851,-0.765968592218
ACH-000855,-1.2785775749400001
ACH-000856,-0.937099923356
ACH-000858,-1.07634439155
ACH-000859,-0.983460375222
ACH-000861,-1.05758783123
ACH-000862,-0.9914324934309999
ACH-000865,-0.789722168116
ACH-000866,-0.924533033288
ACH-000867,-0.828840543064
ACH-000869,-0.731010867158
ACH-000872,-0.759213034901
ACH-000873,-1.01454901267
ACH-000876,-0.852821876508
ACH-000878,-0.873598232401
ACH-000880,-1.07508713703
ACH-000881,-0.930158771017
ACH-000882,-1.1257690623299998
ACH-000884,-0.950339156857
ACH-000885,-0.942134607314
ACH-000887,-0.895391109145
ACH-000888,-0.9099358827330001
ACH-000889,-1.3173601104600001
ACH-000890,-1.16874429968
ACH-000896,-0.857657297317
ACH-000898,-0.847469929761
ACH-000900,-0.7914112890100001
ACH-000901,-1.02461471767
ACH-000905,-0.882432680107
ACH-000906,-1.21331892249
ACH-000907,-1.18255592042
ACH-000910,-1.84280466268
ACH-000911,-0.912155163259
ACH-000912,-0.785898143654
ACH-000913,-1.0978320659899998
ACH-000915,-0.869169059993
ACH-000916,-0.968715638523
ACH-000917,-1.11508647281
ACH-000921,-1.0671276441
ACH-000924,-0.8755591856039999
ACH-000926,-0.71600578052
ACH-000928,-0.8599374105850001
ACH-000929,-1.03727722045
ACH-000932,-0.8262740372509999
ACH-000935,-1.10101856344
ACH-000936,-0.9842225039020001
ACH-000937,-0.880261907721
ACH-000938,-0.834485802156
ACH-000939,-1.3084276748
ACH-000941,-0.745122219551
ACH-000943,-0.8886972065979999
ACH-000946,-1.1300672146700002
ACH-000947,-1.0334249157700002
ACH-000948,-1.04906109537
ACH-000950,-0.794661398762
ACH-000953,-1.1596399050700001
ACH-000957,-1.21549240832
ACH-000958,-1.04009933125
ACH-000960,-0.9584541638709999
ACH-000963,-0.961840183846
ACH-000968,-0.6551741398740001
ACH-000969,-1.14168652224
ACH-000973,-1.00818857185
ACH-000974,-1.0367879879700002
ACH-000975,-0.962264763635
ACH-000976,-1.3979766667200002
ACH-000978,-1.1656675867100001
ACH-000980,-1.08011274749
ACH-000984,-1.28863571079
ACH-000986,-0.944809100951
ACH-000988,-0.944874099263
ACH-000993,-0.7683644305830001
ACH-000994,-0.888509665645
ACH-000996,-0.987441700182
ACH-001001,-0.974894629129
ACH-001020,-0.9082848862080001
ACH-001028,-0.685029066216
ACH-001031,-0.7908443112610001
ACH-001038,-0.722898096692
ACH-001048,-0.9165224682200002
ACH-001050,-0.9914315598000001
ACH-001053,-0.922496107865
ACH-001054,-1.02871351256
ACH-001061,-1.0335699243
ACH-001067,-0.7963379133390001
ACH-001075,-1.0193374322
ACH-001096,-0.9252131298540001
ACH-001128,-1.2765717887
ACH-001134,-1.1377846985299997
ACH-001151,-0.970685231032
ACH-001163,-0.976895286538
ACH-001164,-0.754714023224
ACH-001173,-1.0002774913299999
ACH-001183,-1.03076315944
ACH-001184,-1.07134755836
ACH-001190,-0.8458529449400001
ACH-001192,-0.758180858206
ACH-001193,-0.988163149895
ACH-001196,-0.7900327120630001
ACH-001197,-1.05845760375
ACH-001205,-1.07314991654
ACH-001211,-1.12906477014
ACH-001212,-0.626306831031
ACH-001228,-1.05076792684
ACH-001232,-0.953208379297
ACH-001239,-1.06458283937
ACH-001274,-1.10743422108
ACH-001275,-1.07867697463
ACH-001277,-0.92803158326
ACH-001278,-0.873158378134
ACH-001280,-0.919670964895
ACH-001283,-1.01186847781
ACH-001289,-0.813492419598
ACH-001295,-1.04256675106
ACH-001300,-1.0187304692599999
ACH-001301,-1.0044474328200002
ACH-001302,-1.03592487968
ACH-001303,-1.02465729753
ACH-001306,-0.9665762894419999
ACH-001318,-0.863527315023
ACH-001322,-0.928502771915
ACH-001328,-1.0038371188500002
ACH-001332,-0.8442219219220001
ACH-001333,-0.6459629485230001
ACH-001336,-1.08587926107
ACH-001340,-1.10872978882
ACH-001346,-1.03316159758
ACH-001353,-0.935198385341
ACH-001354,-0.754590868102
ACH-001367,-0.938422312719
ACH-001368,-0.728975375098
ACH-001374,-1.11168177402
ACH-001375,-0.595595962513
ACH-001377,-0.797903465342
ACH-001380,-0.976407954736
ACH-001391,-1.11698121482
ACH-001407,-0.845965710807
ACH-001408,-0.6972927392180001
ACH-001413,-1.00573583643
ACH-001430,-0.951102008678
ACH-001431,-0.9631696848000001
ACH-001450,-1.00166357903
ACH-001496,-0.88844822155
ACH-001500,-0.9747492135670001
ACH-001521,-0.402446940413
ACH-001523,-0.7734608457269999
ACH-001532,-1.04052034157
ACH-001536,-0.798037602237
ACH-001550,-0.781030285266
ACH-001552,-1.24230176596
ACH-001554,-0.7462342604100001
ACH-001645,-1.4015308993200002
ACH-001654,-0.888215536126
ACH-001715,-1.30252999301
ACH-001735,-0.7462418576629999
ACH-001736,-0.8225775593350001
ACH-001737,-1.1148411137799998
ACH-001740,-0.970212810554
ACH-001745,-0.7709843628829999
ACH-001750,-0.967804068088
ACH-001765,-1.0402450648000001
ACH-001956,-0.856798137835
ACH-001957,-0.834708682771
