,RTN2 (6253)
ACH-000004,-0.133508988334
ACH-000007,-0.38189611249
ACH-000009,-0.337454628305
ACH-000011,-0.291427706437
ACH-000012,-0.284876457892
ACH-000013,-0.43385470258500003
ACH-000014,-0.155308617652
ACH-000015,-0.318759959839
ACH-000017,-0.202471241994
ACH-000018,-0.3713846872
ACH-000019,-0.27300994289299996
ACH-000021,-0.265510782895
ACH-000022,-0.334366528872
ACH-000025,-0.12210941059000001
ACH-000028,-0.23798182969599999
ACH-000030,-0.273894917123
ACH-000035,-0.337848570123
ACH-000036,-0.20709861881799999
ACH-000037,-0.290554481082
ACH-000039,-0.48364753245
ACH-000040,-0.244727748378
ACH-000041,-0.257251587465
ACH-000042,-0.107640538897
ACH-000045,-0.379746792661
ACH-000047,-0.144997637823
ACH-000052,-0.15664714274900002
ACH-000053,-0.428260199296
ACH-000054,-0.160354185177
ACH-000055,-0.365936021166
ACH-000060,-0.096534605274
ACH-000067,-0.243577259854
ACH-000070,-0.221037416309
ACH-000075,-0.23425820309
ACH-000078,-0.254716162165
ACH-000082,-0.12227924330999998
ACH-000085,-0.480966711258
ACH-000086,-0.219567708034
ACH-000087,0.15024052008
ACH-000092,-0.41399233363000004
ACH-000095,-0.350106672112
ACH-000097,-0.264395754426
ACH-000098,-0.33697917484800005
ACH-000099,-0.276415977508
ACH-000108,-0.335324831338
ACH-000113,-0.173507796311
ACH-000115,-0.450862571376
ACH-000116,-0.22421566788199998
ACH-000118,-0.0893630091814
ACH-000120,-0.0724854362565
ACH-000123,-0.378137162251
ACH-000127,-0.14882546316
ACH-000128,-0.267812958902
ACH-000132,-0.15526065792000002
ACH-000133,-0.21742761453
ACH-000137,-0.192415486898
ACH-000138,-0.0959217115297
ACH-000142,-0.430149217021
ACH-000143,-0.354980542636
ACH-000146,-0.32720634891100003
ACH-000148,-0.18545995713
ACH-000150,-0.357795612458
ACH-000152,-0.30209339676999997
ACH-000153,0.0788780137413
ACH-000159,-0.35096156256300004
ACH-000160,-0.329726895546
ACH-000163,-0.158252360593
ACH-000167,-0.119448449614
ACH-000168,-0.308777358186
ACH-000169,-0.204197819586
ACH-000178,-0.306503306119
ACH-000182,-0.22564914183499998
ACH-000183,-0.136332601737
ACH-000188,-0.204731324932
ACH-000189,0.00891115058534
ACH-000190,-0.36184718998899995
ACH-000198,-0.09809012964849999
ACH-000204,-0.0985472564522
ACH-000206,-0.0591355539393
ACH-000207,-0.294345063157
ACH-000211,-0.146932686487
ACH-000215,-0.124858040486
ACH-000221,-0.535596962243
ACH-000222,-0.08804596293749999
ACH-000223,-0.198656377306
ACH-000226,-0.220567654193
ACH-000227,0.0682951810843
ACH-000228,-0.312479375261
ACH-000231,-0.0598630362612
ACH-000232,-0.103727290688
ACH-000233,-0.225398378407
ACH-000234,-0.224362755383
ACH-000235,-0.211576811215
ACH-000237,-0.297382460937
ACH-000238,-0.201145084658
ACH-000243,-0.120234192026
ACH-000244,-0.25432796008
ACH-000246,-0.350907167652
ACH-000248,-0.207372869621
ACH-000250,-0.315236636241
ACH-000251,-0.104111206996
ACH-000253,-0.292464802881
ACH-000255,-0.254660109626
ACH-000256,-0.379618372258
ACH-000257,-0.36631295896099997
ACH-000258,0.0648690016811
ACH-000259,-0.19831867351100002
ACH-000260,-0.36095008428
ACH-000261,-0.20052159842599998
ACH-000262,-0.143105287584
ACH-000263,-0.596339168112
ACH-000264,-0.0929278649494
ACH-000265,-0.15173081742900002
ACH-000266,-0.213168651228
ACH-000272,-0.0663812530217
ACH-000273,-0.28320944086800004
ACH-000274,-0.15367665142200002
ACH-000277,-0.118122341564
ACH-000278,-0.159352474273
ACH-000279,-0.0805532652377
ACH-000280,-0.23214082530400001
ACH-000281,0.0063279255087499995
ACH-000288,-0.126373989577
ACH-000291,-0.269706944024
ACH-000293,-0.430982532561
ACH-000294,-0.347133133891
ACH-000295,-0.09576561099349999
ACH-000296,-0.161616623722
ACH-000302,-0.499079856377
ACH-000304,-0.296704258964
ACH-000307,-0.12094878734799999
ACH-000308,-0.442760046683
ACH-000310,-0.10241506449999999
ACH-000311,-0.185682688123
ACH-000312,-0.102902836818
ACH-000315,0.0321875349902
ACH-000316,-0.20257411602800002
ACH-000317,0.00754055031667
ACH-000318,-0.244200698229
ACH-000319,-0.19884046302000002
ACH-000320,0.155635187479
ACH-000322,-0.0271617743799
ACH-000323,-0.372594682343
ACH-000324,-0.354950913041
ACH-000329,-0.225849537494
ACH-000330,-0.13178865353
ACH-000331,-0.149673349224
ACH-000332,-0.239593397416
ACH-000334,-0.172336923624
ACH-000335,-0.250515226325
ACH-000336,-0.289020954033
ACH-000337,-0.48033541348700004
ACH-000339,-0.28138163917500003
ACH-000341,-0.236064991149
ACH-000348,-0.0722849175747
ACH-000350,-0.21315877580899997
ACH-000352,-0.218898279793
ACH-000356,-0.201300304647
ACH-000361,0.0159869478739
ACH-000362,-0.291083146004
ACH-000363,-0.157539726044
ACH-000364,-0.120241937941
ACH-000365,-0.266875619191
ACH-000366,-0.325525864284
ACH-000368,-0.36566175943
ACH-000374,-0.141027803472
ACH-000375,-0.161095909851
ACH-000376,-0.161996186977
ACH-000381,-0.244994940986
ACH-000383,-0.42630989749399995
ACH-000387,-0.298249541579
ACH-000389,-0.190067627747
ACH-000390,-0.21944779260000002
ACH-000393,-0.23737964585700003
ACH-000395,-0.40740747713500003
ACH-000397,-0.31603774362500003
ACH-000401,-0.138164980272
ACH-000402,-0.393472283007
ACH-000403,-0.311986097498
ACH-000404,-0.33915008598499996
ACH-000406,-0.161896385681
ACH-000407,-0.22485023476
ACH-000408,-0.365677610871
ACH-000410,-0.18699249573100002
ACH-000411,-0.133167073838
ACH-000414,0.0585498244279
ACH-000415,-0.299541562526
ACH-000416,-0.17450445852200003
ACH-000420,-0.200409725519
ACH-000421,-0.214855070093
ACH-000424,-0.494040994487
ACH-000425,-0.21845836638500002
ACH-000426,-0.328379367099
ACH-000427,-0.22510153941
ACH-000433,-0.396189488732
ACH-000436,-0.239348679921
ACH-000444,-0.12405016498400001
ACH-000445,-0.35723043872
ACH-000448,-0.173320250626
ACH-000450,-0.18542923023699998
ACH-000452,-0.220513365157
ACH-000454,-0.239818320343
ACH-000458,-0.28857177326
ACH-000459,0.0113387021541
ACH-000460,-0.375636072149
ACH-000461,-0.36152806978
ACH-000463,-0.31391351187
ACH-000464,-0.182575866983
ACH-000466,-0.362317154903
ACH-000467,-0.22638961447500003
ACH-000468,-0.424913003223
ACH-000469,-0.280547325491
ACH-000470,-0.118192721921
ACH-000471,-0.282330679843
ACH-000472,-0.400955072553
ACH-000473,-0.213758632007
ACH-000475,-0.169829137043
ACH-000476,-0.385833896699
ACH-000477,-0.325704567302
ACH-000480,-0.251230922523
ACH-000481,-0.294809810301
ACH-000483,-0.10720559434699999
ACH-000484,-0.324838219509
ACH-000485,-0.0007034644684410001
ACH-000486,-0.257389751605
ACH-000487,0.034488749847599996
ACH-000488,-0.32128032702799997
ACH-000490,-0.08102565190989999
ACH-000491,-0.233208296313
ACH-000495,-0.125908044054
ACH-000496,-0.076736261198
ACH-000499,0.0258395495707
ACH-000500,-0.544283830854
ACH-000502,-0.213605777306
ACH-000503,-0.382479555204
ACH-000505,-0.17784468826299998
ACH-000507,-0.198519016844
ACH-000510,-0.5143399714519999
ACH-000511,-0.0824116032003
ACH-000512,0.077912148247
ACH-000516,-0.247737338862
ACH-000517,-0.40659544853699997
ACH-000518,-0.285217684871
ACH-000520,-0.362187694749
ACH-000521,-0.05004574279630001
ACH-000522,-0.232926585405
ACH-000524,-0.566580214587
ACH-000527,-0.237822356266
ACH-000528,-0.24454115377799998
ACH-000537,-0.269143898733
ACH-000541,-0.599260353218
ACH-000542,-0.189120389184
ACH-000544,-0.47284650646000004
ACH-000545,-0.322151532602
ACH-000547,-0.281723782515
ACH-000548,-0.251478245347
ACH-000549,-0.177967803699
ACH-000550,-0.024483774927599997
ACH-000552,-0.175873087614
ACH-000556,-0.51909081372
ACH-000557,-0.116057392471
ACH-000570,-0.06972500567689999
ACH-000571,-0.243597299934
ACH-000573,-0.145310531879
ACH-000576,-0.17795436469
ACH-000580,-0.104111015
ACH-000584,-0.261718587449
ACH-000585,-0.319890420598
ACH-000588,-0.280532636196
ACH-000589,-0.205840768554
ACH-000591,-0.0700021391786
ACH-000593,-0.268087410472
ACH-000600,-0.307868443404
ACH-000601,-0.171732564066
ACH-000604,-0.547360421962
ACH-000605,-0.262118149719
ACH-000606,-0.23135108094
ACH-000608,-0.336327370692
ACH-000614,-0.0584616742857
ACH-000616,-0.28150847094500003
