,UBE2W (55284)
ACH-000389,-0.0885268873866
ACH-000390,-0.11961356524
ACH-000393,-0.0764173560631
ACH-000395,0.156673108848
ACH-000397,-0.11119748436799999
ACH-000401,-0.0463720067032
ACH-000402,-0.0237859274787
ACH-000403,0.0486443276286
ACH-000404,-0.53727898393
ACH-000406,0.062380839468800006
ACH-000407,-0.101701864463
ACH-000408,-0.223906890937
ACH-000410,-0.051978664809099996
ACH-000411,-0.11922543140799999
ACH-000414,-0.267018517202
ACH-000415,0.016821479484
ACH-000416,-0.0585186063384
ACH-000420,0.0500359458403
ACH-000421,-0.0729409820353
ACH-000424,-0.0321906414862
ACH-000425,-0.102726344055
ACH-000426,-0.0465186750514
ACH-000427,0.021878890879000003
ACH-000433,-0.20709189635800002
ACH-000436,-0.074785050692
ACH-000444,0.0688588211627
ACH-000445,-0.0236788397548
ACH-000448,-0.157759378399
ACH-000450,-0.167862613001
ACH-000452,0.035642584393099995
ACH-000454,0.203494006985
ACH-000458,-0.15656943763199999
ACH-000459,-0.242617096911
ACH-000460,-0.0684488922798
ACH-000461,-0.296292290172
ACH-000463,0.0757612859956
ACH-000464,-0.07670989787810001
ACH-000466,-0.30839625794799996
ACH-000467,-0.00100106256993
ACH-000468,0.0111661719749
ACH-000469,-0.006405220157249999
ACH-000470,-0.181829923155
ACH-000471,-0.12454607280300001
ACH-000472,-0.19697510188900003
ACH-000473,-0.19228150698899998
ACH-000475,0.00101939256822
ACH-000476,-0.09347733690739998
ACH-000477,-0.18945466368799999
ACH-000480,-0.0333461282624
ACH-000481,-0.113488794982
ACH-000483,0.110805697103
ACH-000484,-0.027192539764900003
ACH-000485,-0.36474336373599997
ACH-000486,0.102320491935
ACH-000487,0.0307539015663
ACH-000488,0.00599779264375
ACH-000490,-0.0748192294657
ACH-000491,0.08652565839819999
ACH-000495,-0.178846533153
ACH-000496,0.198415684946
ACH-000499,-0.0378529743161
ACH-000500,-0.09364535167789999
ACH-000502,-0.17017111737100002
ACH-000503,0.036332617470199995
ACH-000505,-0.133223180439
ACH-000507,-0.32161018205200004
ACH-000510,0.0746579816638
ACH-000511,-0.037934418318
ACH-000512,-0.443006567155
ACH-000516,-0.0450237291931
ACH-000517,-0.0555957550385
ACH-000518,-0.10782828487299999
ACH-000520,0.011465538519899999
ACH-000521,0.14234742832699998
ACH-000522,-0.05724565487930001
ACH-000524,-0.24443281985800003
ACH-000527,-0.0770243691461
ACH-000528,0.00352554958438
ACH-000537,-0.0264826112792
ACH-000541,0.0724262845825
ACH-000542,-0.27937458882800004
ACH-000544,-0.0574398144568
ACH-000545,-0.0491744171942
ACH-000547,0.0057631635779499995
ACH-000548,0.031636341627099995
ACH-000549,-0.10696734232100001
ACH-000550,0.0482707104246
ACH-000552,0.0244160735233
ACH-000556,-0.00705616169247
ACH-000557,-0.0193535342676
ACH-000570,-0.26582427323
ACH-000571,-0.168983332766
ACH-000573,0.0655591738961
ACH-000576,0.0508703335917
ACH-000580,-0.221253688963
ACH-000584,-0.0824385039163
ACH-000585,-0.00470386669984
ACH-000588,-0.04360364896359999
ACH-000589,0.000653960704485
ACH-000591,0.114000316897
ACH-000593,0.178803543009
ACH-000600,-0.223076393542
ACH-000601,-0.0031568455771999997
ACH-000604,0.00933179633285
ACH-000605,-0.14394748798499998
ACH-000606,-0.112327354374
ACH-000608,-0.0217371918708
ACH-000614,-0.23284579444000003
ACH-000616,0.027546574647400002
ACH-000618,0.00261164637279
ACH-000619,-0.0387729912269
ACH-000620,0.0994522484158
ACH-000621,0.059345649644099996
ACH-000622,0.191794943976
ACH-000623,-0.047533178601599994
ACH-000624,-0.05042744952980001
ACH-000627,-0.147258225732
ACH-000630,0.0922970544181
ACH-000632,-0.09034397019760002
ACH-000633,-0.039349940037699996
ACH-000637,-0.0228976552099
ACH-000638,-0.0705275129028
ACH-000646,0.199211910495
ACH-000647,0.0675561156406
ACH-000648,-0.095629277404
ACH-000649,-0.11461503017500001
ACH-000651,-0.17469457776900002
ACH-000652,-0.148625359964
ACH-000653,0.20093308999499998
ACH-000657,-0.0202914418324
ACH-000658,-0.160111890416
ACH-000661,-0.121865434241
ACH-000662,-0.309677833863
ACH-000663,0.0147530541102
ACH-000665,-0.042051058058
ACH-000671,-0.101510287556
ACH-000673,-0.0681672220562
ACH-000676,0.055111305994800006
ACH-000677,0.0639438604118
ACH-000681,0.020814573216299998
ACH-000682,0.012292161817100002
ACH-000683,-0.07185426516389999
ACH-000684,-0.247934747186
ACH-000688,-0.09198048456800001
ACH-000693,0.0243342545169
ACH-000694,-0.07748029084119999
ACH-000695,0.18468449304200002
ACH-000696,-0.0109420727998
ACH-000697,-0.032756864715299996
ACH-000699,0.048374863459
ACH-000701,-0.0903394166174
ACH-000706,-0.020848536829799997
ACH-000711,0.0347166774533
ACH-000713,-0.16898212169
ACH-000714,-0.013104332759999998
ACH-000718,0.0473215309719
ACH-000720,0.030741013143299998
ACH-000721,0.0426630982671
ACH-000724,-0.207376785313
ACH-000725,0.013262885140200001
ACH-000732,0.0137553223544
ACH-000734,-0.05299963501180001
ACH-000735,0.0681907137347
ACH-000736,-0.137823196988
ACH-000738,0.0518809179582
ACH-000746,0.130082266833
ACH-000747,0.125919365412
ACH-000748,-0.284933938697
ACH-000753,-0.0329091105483
ACH-000756,0.00395062668721
ACH-000757,-0.20147537343
ACH-000758,0.14830835930199998
ACH-000760,-0.0307694591013
ACH-000763,-0.13633874862700002
ACH-000764,-0.00251867283252
ACH-000765,-0.10270864578
ACH-000766,-0.0763884595177
ACH-000767,0.00880703596368
ACH-000768,0.035354510341800004
ACH-000769,-0.116678796476
ACH-000770,-0.09311705874610002
ACH-000771,-0.102330447193
ACH-000773,-0.0742521592189
ACH-000776,-0.0766386579502
ACH-000777,0.0527221730011
ACH-000778,0.038506426477
ACH-000781,-0.07559892228500001
ACH-000782,-0.04888587321280001
ACH-000783,0.0152214474948
ACH-000784,-0.0362049939406
ACH-000785,0.08345230210530001
ACH-000787,0.11442725784600001
ACH-000788,0.017918893579200002
ACH-000791,0.0213634116738
ACH-000792,-0.0658788588208
ACH-000794,-0.0244066477815
ACH-000796,0.009526626568840001
ACH-000799,0.06179451630530001
ACH-000800,-0.08562772100510001
ACH-000802,-0.07046065197389999
ACH-000804,0.00783574065848
ACH-000805,-0.260186547694
ACH-000809,0.0276316825495
ACH-000810,-0.020549621729099996
ACH-000811,0.005959193849609999
ACH-000817,0.12893537721599999
ACH-000819,0.015492500781
ACH-000820,-0.206008171277
ACH-000821,-0.042585697713699994
ACH-000822,-0.08733362599469999
ACH-000823,0.056764924094199996
ACH-000824,-0.171349548779
ACH-000827,-0.128910192487
ACH-000829,-0.147853679839
ACH-000831,-0.21368316195999998
ACH-000832,-0.0733234221957
ACH-000833,0.166293148625
ACH-000834,-0.365312489063
ACH-000835,-0.113364427399
ACH-000836,-0.055927555297800004
ACH-000837,0.178346908451
ACH-000838,-0.127119614216
ACH-000839,-0.183986430035
ACH-000840,0.26134400909899996
ACH-000841,0.0938815803338
ACH-000843,-0.0315432866953
ACH-000846,-0.182200139369
ACH-000847,-0.149091197756
ACH-000848,-0.173316290526
ACH-000849,-0.0342937616408
ACH-000851,-0.00014829755482799998
ACH-000855,0.00826917073925
ACH-000856,0.0891049160087
ACH-000858,-0.185104046406
ACH-000859,-0.0611294978204
ACH-000861,-0.29610583232500004
ACH-000862,-0.0934486188261
ACH-000865,-0.00544630881973
ACH-000866,-0.154007849937
ACH-000867,-0.0589907347578
ACH-000869,-0.18981983222399998
ACH-000872,-0.200355830761
ACH-000873,-0.151543916185
ACH-000876,-0.0411921593306
ACH-000878,0.117316654558
ACH-000880,0.0490704463403
ACH-000881,-0.0919133490893
ACH-000882,-0.07221806812680001
ACH-000884,-0.119282480317
ACH-000885,-0.0967459398188
ACH-000887,-0.0450533365099
ACH-000888,-0.135188930807
ACH-000889,0.010804000056000001
ACH-000890,-0.240209370616
ACH-000896,0.128969531408
ACH-000898,-0.00805197912417
ACH-000900,-0.0271669267789
ACH-000901,-0.0639724863941
ACH-000905,0.0167300988129
ACH-000906,-0.057006942697999996
ACH-000907,-0.123755442092
ACH-000910,-0.112831007048
ACH-000911,-0.152833169111
ACH-000912,-0.0392441703372
ACH-000913,0.017886125317799997
ACH-000915,-0.240230260506
ACH-000916,-0.0794886845071
ACH-000917,-0.17791800941799998
ACH-000921,-0.055546962419
ACH-000924,-0.114936508778
ACH-000926,-0.0633615311795
ACH-000928,0.0229468583752
ACH-000929,0.171162504947
ACH-000932,-0.036454477987599994
ACH-000935,-0.173947944426
ACH-000936,-0.0519683911556
ACH-000937,-0.10631399216700001
ACH-000938,0.023164877390900004
ACH-000939,0.137334126668
ACH-000941,-0.039423464538400003
ACH-000943,0.07419964138660001
ACH-000946,-0.265892408653
ACH-000947,0.0530301998337
ACH-000948,-0.0589087502173
ACH-000950,0.08199829433189999
ACH-000953,-0.164573860549
ACH-000957,-0.039140784720199995
ACH-000958,-0.102478876501
ACH-000960,0.0187417876583
ACH-000963,-0.20182484548300003
ACH-000968,-0.07886193198319999
ACH-000969,-0.22517490460499998
ACH-000973,-0.154090842276
ACH-000974,-0.116078388792
ACH-000975,-0.0760613753427
ACH-000976,-0.174502175674
ACH-000978,-0.106441374509
ACH-000980,-0.0759440860254
ACH-000984,0.0352626119673
ACH-000986,-0.179598417568
ACH-000988,0.0783485755854
ACH-000993,-0.0158328763818
ACH-000994,0.0538929633555
ACH-000996,-0.0965804504222
ACH-001001,0.007495270643399999
ACH-001020,-0.0167649459339
ACH-001028,0.0297347724217
ACH-001031,-0.149953702986
ACH-001038,-0.11286005674699999
ACH-001048,-0.0991549651208
ACH-001050,-0.17469524446499998
ACH-001053,-0.005284566378949999
ACH-001054,0.04684783075209999
ACH-001061,0.139015295024
ACH-001067,-0.25650695373599997
ACH-001075,0.130051660629
ACH-001096,0.0425638495702
ACH-001128,-0.0497901477171
ACH-001134,-0.120426732024
ACH-001151,-0.103385783157
ACH-001163,-0.00145179520224
ACH-001164,0.052447915064400004
ACH-001173,-0.0895891521143
ACH-001183,-0.271127083542
ACH-001184,0.267443820261
ACH-001190,0.0490006177442
ACH-001192,-0.0813881446232
ACH-001193,0.492048811506
ACH-001196,-0.06172334992319999
ACH-001197,-0.116322282191
ACH-001205,-0.0305672513352
ACH-001211,-0.163875388776
ACH-001212,-0.09560283019200001
ACH-001228,-0.149677729236
ACH-001232,-0.0505238733418
ACH-001239,-0.0038055828338000005
ACH-001274,0.123190900388
ACH-001275,-0.0934494607758
ACH-001277,-0.08858372473300001
ACH-001278,-0.00548418364649
ACH-001280,0.212244420078
ACH-001283,0.194565668227
ACH-001289,-0.08497250494560002
ACH-001295,-0.101218561008
ACH-001300,0.0590185248243
ACH-001301,0.048203169725599994
ACH-001302,0.00115293304959
ACH-001303,-0.330241960577
ACH-001306,-0.0716983730985
ACH-001318,-0.13108435015
ACH-001322,-0.09667106747330001
ACH-001328,0.0996532319528
ACH-001332,-0.073567655557
ACH-001333,-0.250118516017
ACH-001336,0.0597346295809
ACH-001340,0.0180418426623
ACH-001346,-0.13753992674
ACH-001353,0.0336452519905
ACH-001354,-0.18651132570099999
ACH-001367,-0.245682226181
ACH-001368,0.025438855466
ACH-001374,-0.28352076933000003
ACH-001375,-0.0517784721275
ACH-001377,-0.189442460049
ACH-001380,-0.0138191513111
ACH-001391,-0.313193736787
ACH-001407,-0.032284896201
ACH-001408,-0.124961195757
ACH-001413,0.057566809604
ACH-001430,-0.09917621993629999
ACH-001431,-0.081203816444
ACH-001450,-0.171628028307
ACH-001496,-0.09793491114669998
ACH-001500,-0.0872550994198
ACH-001521,0.171695044806
ACH-001523,-0.025832469212
ACH-001532,-0.0446187581674
ACH-001536,-0.0820276660374
ACH-001550,-0.00174666307091
ACH-001552,0.135625255847
ACH-001554,0.0103002751225
ACH-001645,-0.425826300882
ACH-001654,-0.146502087136
ACH-001715,-0.240531057327
ACH-001735,-0.046418087730700004
ACH-001736,0.014785656728600001
ACH-001737,0.07369821739839999
ACH-001740,-0.051525220248800005
ACH-001745,-0.00518957746503
ACH-001750,-0.051091913282
ACH-001765,-0.0624347954926
ACH-001956,0.0917220424424
ACH-001957,-0.172566929664
