,OXR1 (55074)
ACH-000004,0.053600693259699995
ACH-000007,0.236137602601
ACH-000009,0.257496313462
ACH-000011,0.22903708654
ACH-000012,0.182630286044
ACH-000013,0.14495906177200002
ACH-000014,0.105737354571
ACH-000015,0.250626454539
ACH-000017,0.218389962975
ACH-000018,0.347430476327
ACH-000019,-0.041860219272599995
ACH-000021,0.232618466324
ACH-000022,-0.0162702351658
ACH-000025,0.23187708737399998
ACH-000028,0.038885664568
ACH-000030,0.157248736459
ACH-000035,-0.11405320714400001
ACH-000036,0.0575066485738
ACH-000037,0.19030378223400002
ACH-000039,0.298924791838
ACH-000040,0.151157030842
ACH-000041,0.202247464652
ACH-000042,0.38861158821
ACH-000045,0.227880154158
ACH-000047,0.291306503296
ACH-000052,0.173620533095
ACH-000053,0.193268472011
ACH-000054,0.08676212446340001
ACH-000055,0.0521068893891
ACH-000060,0.331709555082
ACH-000067,0.167076808736
ACH-000070,0.193865258446
ACH-000075,0.130780073971
ACH-000078,0.302264557867
ACH-000082,0.277828132628
ACH-000085,0.29928843391
ACH-000086,0.111148021303
ACH-000087,-0.155768958577
ACH-000092,0.06689174088359999
ACH-000095,0.311848220846
ACH-000097,0.153300492025
ACH-000098,0.233081907997
ACH-000099,0.242551440582
ACH-000108,0.19585929373599997
ACH-000113,0.2779752535
ACH-000115,0.294892747058
ACH-000116,0.228268400348
ACH-000118,0.255983517944
ACH-000120,0.139080030021
ACH-000123,0.212209377868
ACH-000127,0.28296061703200004
ACH-000128,0.062127914447099995
ACH-000132,0.194788822529
ACH-000133,0.20270865884
ACH-000137,0.240793277565
ACH-000138,0.21249369313299998
ACH-000142,0.23630524738000003
ACH-000143,0.0547753740026
ACH-000146,0.20254605807
ACH-000148,0.180897805091
ACH-000150,0.00931482913109
ACH-000152,0.138960185539
ACH-000153,0.0190423875452
ACH-000159,0.0388082970771
ACH-000160,0.025429501947900002
ACH-000163,-0.12417618137
ACH-000167,0.00496021440691
ACH-000168,-0.0660722956105
ACH-000169,0.20959201520999998
ACH-000178,0.179581553017
ACH-000182,0.185260595607
ACH-000183,-0.0622937495634
ACH-000188,0.177320685177
ACH-000189,0.185836200244
ACH-000190,-0.0714371885179
ACH-000198,0.25098645933499997
ACH-000204,0.24595911954500002
ACH-000206,0.221850256443
ACH-000207,0.473700694369
ACH-000211,0.228418602578
ACH-000215,0.109632509877
ACH-000221,0.107029233916
ACH-000222,0.330125201638
ACH-000223,0.04451819259380001
ACH-000226,0.148048288764
ACH-000227,0.182270461678
ACH-000228,0.157333162831
ACH-000231,0.152875715978
ACH-000232,0.117013277184
ACH-000233,0.262197993111
ACH-000234,0.300914111925
ACH-000235,0.277288078062
ACH-000237,0.196104820805
ACH-000238,0.227288074716
ACH-000243,0.154609985862
ACH-000244,0.23429406335900002
ACH-000246,0.24698124926999998
ACH-000248,0.3351852291
ACH-000250,0.150247564233
ACH-000251,0.332704101696
ACH-000253,0.146918155101
ACH-000255,0.160247233558
ACH-000256,0.210996864025
ACH-000257,0.18093463138500002
ACH-000258,-0.134830114027
ACH-000259,0.216926856457
ACH-000260,0.0656367993298
ACH-000261,0.234382951588
ACH-000262,0.28874286263300003
ACH-000263,0.15570193906
ACH-000264,0.0995712508052
ACH-000265,-0.0466332077001
ACH-000266,0.257481967293
ACH-000272,0.0958817255886
ACH-000273,0.07575800987289999
ACH-000274,0.175889121636
ACH-000277,0.075738632094
ACH-000278,0.18656508309
ACH-000279,0.0990767061969
ACH-000280,0.356052772502
ACH-000281,0.304802815944
ACH-000288,0.35229980968099994
ACH-000291,0.0925630217788
ACH-000293,0.356123440295
ACH-000294,0.09117522175529999
ACH-000295,0.47677883118500003
ACH-000296,0.536080059606
ACH-000302,0.130785919735
ACH-000304,0.135709752988
ACH-000307,0.157135766156
ACH-000308,0.14614142611
ACH-000310,0.30425882170400004
ACH-000311,0.136253030361
ACH-000312,0.327957652497
ACH-000315,0.08881892960719999
ACH-000316,0.37229243604400003
ACH-000317,0.322172047874
ACH-000318,0.15578008116699998
ACH-000319,0.212111421818
ACH-000320,0.39310494224
ACH-000322,0.0874001235891
ACH-000323,0.19253338108600002
ACH-000324,0.230506437075
ACH-000329,0.06052670213169999
ACH-000330,0.214797015558
ACH-000331,0.0594438735354
ACH-000332,0.23737543035999997
ACH-000334,0.128822343553
ACH-000335,0.268277809092
ACH-000336,0.204342618068
ACH-000337,0.19045076809999997
ACH-000339,0.196166340342
ACH-000341,0.349854991889
ACH-000348,0.14729250828600002
ACH-000350,0.240785869151
ACH-000352,0.126670469216
ACH-000356,0.20415407359499999
ACH-000361,0.172186015024
ACH-000362,0.21778085557100002
ACH-000363,0.015313182372999999
ACH-000364,0.134166037962
ACH-000365,0.256585841447
ACH-000366,0.241594932423
ACH-000368,0.140944926811
ACH-000374,0.424542693173
ACH-000375,0.177401083594
ACH-000376,0.144647995235
ACH-000381,0.202250460062
ACH-000383,0.143016582042
ACH-000387,0.137056599536
ACH-000389,0.269351507097
ACH-000390,0.120409129596
ACH-000393,0.11529655656
ACH-000395,0.274121529001
ACH-000397,0.133547131814
ACH-000401,0.187110512476
ACH-000402,0.00830279625587
ACH-000403,0.18971014886
ACH-000404,0.0961657609027
ACH-000406,0.138451368123
ACH-000407,0.267439892596
ACH-000408,-0.0427113465755
ACH-000410,0.157819740695
ACH-000411,0.0373862933171
ACH-000414,0.224522632405
ACH-000415,0.230201928648
ACH-000416,0.097963329748
ACH-000420,0.137435768741
ACH-000421,0.09584102899420001
ACH-000424,0.25173835384
ACH-000425,0.148663466411
ACH-000426,0.534850486243
ACH-000427,0.20735262740899998
ACH-000433,0.12484711991599999
ACH-000436,0.11161150244000001
ACH-000444,0.179794284439
ACH-000445,0.33826400602300005
ACH-000448,0.101545118921
ACH-000450,0.45201287424099995
ACH-000452,0.270508848702
ACH-000454,0.272846766083
ACH-000458,0.29140588446800003
ACH-000459,-0.0996048832918
