,XBP1 (7494)
ACH-000256,-0.0039344602831
ACH-000257,-0.182604245661
ACH-000258,-0.25910208609499996
ACH-000259,0.037399237946300005
ACH-000260,-0.08005530395089999
ACH-000261,-0.040389358141900006
ACH-000262,-0.164622503474
ACH-000263,0.0554750375312
ACH-000264,-0.192943742752
ACH-000265,-0.0815273948785
ACH-000266,-0.0450026373822
ACH-000272,-0.09156569016660002
ACH-000273,-0.127895625126
ACH-000274,-0.142582173426
ACH-000277,-0.09363086280659999
ACH-000278,-0.130746001021
ACH-000279,-0.0641546199776
ACH-000280,-0.09367857679
ACH-000281,0.0739197068174
ACH-000288,-0.020164586067700004
ACH-000291,-0.0603282280616
ACH-000293,-0.06918749113099999
ACH-000294,0.053026074189599995
ACH-000295,-0.0012413356347200002
ACH-000296,-0.0331646892795
ACH-000302,-0.14060162710100002
ACH-000304,-0.4333036713
ACH-000307,0.011890696765600001
ACH-000308,-0.0271195502548
ACH-000310,-0.0674742193324
ACH-000311,-0.400456352042
ACH-000312,-0.104391416145
ACH-000315,-0.036534563663900003
ACH-000316,0.13066703685699999
ACH-000317,-0.0235610780931
ACH-000318,0.0107785275774
ACH-000319,0.017642927633
ACH-000320,0.009259261016280001
ACH-000322,0.0809114334255
ACH-000323,-0.191271092285
ACH-000324,-0.0027806219148199997
ACH-000329,0.020490234984200002
ACH-000330,-0.178049469163
ACH-000331,-0.09202807275159999
ACH-000332,-0.0398853019661
ACH-000334,-0.06575625096969999
ACH-000335,-0.22310808602600002
ACH-000336,-0.25097039201099997
ACH-000337,-0.06686636114490001
ACH-000339,-0.326736872357
ACH-000341,-0.171993081976
ACH-000348,0.00223901892878
ACH-000350,-0.06851858774830001
ACH-000352,0.0477567252377
ACH-000356,-0.150512053776
ACH-000361,0.0826303307407
ACH-000362,-0.0394663424048
ACH-000363,-1.2155296237100002
ACH-000364,-0.0171462726555
ACH-000365,0.07141304450489999
ACH-000366,-0.0662583218732
ACH-000368,-0.42117886346199995
ACH-000374,0.101650978837
ACH-000375,-0.0451627300136
ACH-000376,-0.055569228617400004
ACH-000381,-0.050854122157
ACH-000383,-0.0310505436303
ACH-000387,-0.06921461606889999
ACH-000389,-0.326071235683
ACH-000390,-0.22308720738600002
ACH-000393,-0.14106950636499999
ACH-000395,0.00640331498434
ACH-000397,-0.0030538655762800005
ACH-000401,-0.0805243571883
ACH-000402,-0.368666514552
ACH-000403,-0.045085599868199995
ACH-000404,-0.08845802926020001
ACH-000406,-0.137433170151
ACH-000407,-0.2278609874
ACH-000408,-0.133039896581
ACH-000410,0.00598188055496
ACH-000411,0.026535914678599996
ACH-000414,0.08515188951
ACH-000415,0.0489386010986
ACH-000416,-0.108257741767
ACH-000420,-0.16927372751400002
ACH-000421,-0.0479129141586
ACH-000424,-0.21976857660100002
ACH-000425,-0.28570916078499997
ACH-000426,-1.09611547903
ACH-000427,-0.289215780503
ACH-000433,-0.170663743798
ACH-000436,-0.37119488569799997
ACH-000444,-0.0946087656735
ACH-000445,-0.11693221922800001
ACH-000448,-0.074912131188
ACH-000450,-0.12174945556500001
ACH-000452,-0.0317737487771
ACH-000454,-0.11592302778300001
ACH-000458,-0.0336534630744
ACH-000459,0.0976595070826
ACH-000460,-0.09944648653039999
ACH-000461,-0.011629851672700002
ACH-000463,-0.140803879592
ACH-000464,-0.09871922449380001
ACH-000466,-0.0524799518999
ACH-000467,-0.07983865635260001
ACH-000468,-0.0792105587275
ACH-000469,-0.057170412589
ACH-000470,-0.221994271486
ACH-000471,-0.1051878285
ACH-000472,-0.08958592585889999
ACH-000473,-0.0742545739957
ACH-000475,-0.10127817458999999
ACH-000476,0.054092230435499995
ACH-000477,-0.106168001983
ACH-000480,-0.0330204066626
ACH-000481,-0.0479339329106
ACH-000483,-0.1561338797
ACH-000484,0.026331518964900002
ACH-000485,-0.0230734807479
ACH-000486,-0.0341153223351
ACH-000487,0.174792969618
ACH-000488,-0.00773968886681
ACH-000490,0.015331014292
ACH-000491,0.0732074363614
ACH-000495,0.14064331736
ACH-000496,-0.0172867602765
ACH-000499,-0.0887706831284
ACH-000500,0.7546250270329999
ACH-000502,-0.0129092701213
ACH-000503,0.15997646259099998
ACH-000505,-0.270225854864
ACH-000507,0.0122418509372
ACH-000510,-0.0519765748178
ACH-000511,-0.162759551168
ACH-000512,-0.803295141716
ACH-000516,-0.0721377256679
ACH-000517,-0.0447527744273
ACH-000518,-0.135625518917
ACH-000520,-0.20234145285799998
ACH-000521,-0.11258695755999999
ACH-000522,0.0695844695633
ACH-000524,-0.2440338215
ACH-000527,-0.110148725899
ACH-000528,-0.270371477889
ACH-000537,-0.0520742183911
ACH-000541,-0.008119624461909999
ACH-000542,0.0576823249526
ACH-000544,-0.118071822823
ACH-000545,-0.0545990373762
ACH-000547,-0.395546223431
ACH-000548,-0.09079343872880001
ACH-000549,0.060570956891400005
ACH-000550,-0.047616181982500005
ACH-000552,0.027353318871400002
ACH-000556,-0.0244457377795
ACH-000557,-0.017780272537900002
ACH-000570,-0.21660636734000002
ACH-000571,-0.23845933960700003
ACH-000573,-0.04535892954699999
ACH-000576,-0.70272755898
ACH-000580,-0.22556449173700002
ACH-000584,-0.113707579125
ACH-000585,0.155529115241
ACH-000588,-0.254376359271
ACH-000589,-0.205481420868
ACH-000591,-0.360243749363
ACH-000593,-0.139788895552
ACH-000600,0.0330385673332
ACH-000601,0.0049518683441
ACH-000604,-0.11358417470799999
ACH-000605,-0.18281286212099998
ACH-000606,0.06121396711759999
ACH-000608,-0.142448528448
ACH-000614,0.31199965247699996
ACH-000616,-0.06657497040180001
ACH-000618,0.000550893073529
ACH-000619,-0.12233200209100001
ACH-000620,-0.117498006583
ACH-000621,-0.21750613475299999
ACH-000622,-0.297678785837
ACH-000623,-0.0942842329673
ACH-000624,-0.16158715314799998
ACH-000627,0.00448511523705
ACH-000630,0.015591147295899999
ACH-000632,-0.107132799342
ACH-000633,-0.174351719463
ACH-000637,-0.200273130865
ACH-000638,0.0632082668429
ACH-000646,-0.179412821449
ACH-000647,-0.028268590652900005
ACH-000648,0.17494968387499998
ACH-000649,-0.0122965971202
ACH-000651,-0.185051042713
ACH-000652,-0.0364923293659
ACH-000653,-0.14139677476600002
ACH-000657,-0.00911761257904
ACH-000658,-0.8875026503669999
ACH-000661,0.107116121381
ACH-000662,0.22840450386100003
ACH-000663,0.0288634551701
ACH-000665,-0.205838305637
ACH-000671,-0.331597745675
ACH-000673,-0.193863174475
ACH-000676,-0.0803383075294
ACH-000677,0.013931359443
ACH-000681,-0.00961539712267
ACH-000682,-0.0200645809204
ACH-000683,-0.0168522637803
ACH-000684,-0.00445952919832
ACH-000688,0.0269282925456
ACH-000693,-0.103163126226
ACH-000694,0.0162380744986
ACH-000695,-0.0326978385973
ACH-000696,-0.011386997601700002
ACH-000697,0.0684507976447
ACH-000699,-0.07267366739469999
ACH-000701,-0.11243066545399999
ACH-000706,-0.10981583134000002
ACH-000711,-0.0807872473669
ACH-000713,0.11365171327099999
ACH-000714,-0.26854634608100003
ACH-000718,-0.0313429171075
ACH-000720,-0.0476407589606
ACH-000721,-0.08261416432
ACH-000724,0.0966140776131
ACH-000725,-0.0294878376931
ACH-000732,-0.136666795566
ACH-000734,-0.0145822794799
ACH-000735,-0.300310418212
ACH-000736,-0.166472247698
ACH-000738,-0.0583319946665
ACH-000746,-0.173906021873
ACH-000747,0.0183081572585
ACH-000748,-0.00633733761543
ACH-000753,0.028069377946900002
ACH-000756,-0.141656866716
ACH-000757,-0.185577521944
ACH-000758,-0.30365519024
ACH-000760,-0.146523096814
ACH-000763,-0.330480304213
ACH-000764,-0.509521262174
ACH-000765,-0.175848066276
ACH-000766,-0.057062391509600005
ACH-000767,-0.0851252671463
ACH-000768,-0.211574784588
ACH-000769,-0.113096095647
ACH-000770,-0.0192097790584
ACH-000771,-0.052712033337199996
ACH-000773,-0.0629286546014
ACH-000776,-0.161279643288
ACH-000777,-0.0373745487075
ACH-000778,-0.387212662531
ACH-000781,-0.164073430375
ACH-000782,0.025779386474
ACH-000783,0.10142050884500001
ACH-000784,-0.0653982590428
ACH-000785,-0.224457046131
ACH-000787,-0.023172616138900003
ACH-000788,-0.0901569797174
ACH-000791,-0.0410130263204
ACH-000792,-0.0377059258877
ACH-000794,-0.21524212846299998
ACH-000796,-0.031040502763
ACH-000799,0.00334804495474
ACH-000800,-0.387057729741
ACH-000802,-0.0722899993429
ACH-000804,0.159026528215
ACH-000805,-0.135300523038
ACH-000809,-0.09077164824439998
ACH-000810,-0.6571091064600001
ACH-000811,-0.038317126854199995
ACH-000817,-0.273049907721
ACH-000819,-0.39911310828900004
ACH-000820,-0.24813544414
ACH-000821,-0.0836558666797
ACH-000822,0.00585242101348
ACH-000823,-0.0874892946811
ACH-000824,-0.0393231064233
ACH-000827,0.0641398746271
ACH-000829,0.0323842915072
ACH-000831,-0.0856821551509
ACH-000832,-0.0943967573353
ACH-000833,-0.104497594445
ACH-000834,-0.0571410303514
ACH-000835,-0.09190411068219999
ACH-000836,-0.382355423336
ACH-000837,-0.143816824842
ACH-000838,-0.31446773028700004
ACH-000839,-0.14321251079800001
ACH-000840,-0.026598933347700002
ACH-000841,-0.006402538172520001
ACH-000843,-0.11601520122199999
ACH-000846,-0.325335469848
ACH-000847,0.0252350587949
ACH-000848,-0.225603738277
ACH-000849,-0.063429138261
ACH-000851,0.0203694298747
ACH-000855,-0.0942844590355
ACH-000856,0.07030849041189999
ACH-000858,-0.159618197098
ACH-000859,-0.34869938171
ACH-000861,-0.0979601457598
ACH-000862,-0.0536248552269
ACH-000865,-0.118718786494
ACH-000866,-0.0544470402795
ACH-000867,-0.0986487471294
ACH-000869,-0.16255449578
ACH-000872,-0.12040024191500001
ACH-000873,0.0163504863289
ACH-000876,-0.140486943585
ACH-000878,-0.11986466654200001
ACH-000880,-0.09335817376910001
ACH-000881,-0.0233558629892
ACH-000882,-0.187228770488
ACH-000884,0.021915364991200004
ACH-000885,-0.0800580955345
ACH-000887,-0.10338879168500001
ACH-000888,-0.0302277468433
ACH-000889,-0.265860884219
ACH-000890,0.017160097561999998
ACH-000896,-0.070875870907
ACH-000898,0.06731336508090001
ACH-000900,-0.111444806302
ACH-000901,-0.254903675809
ACH-000905,0.087565428684
ACH-000906,-0.10918382827999999
ACH-000907,-0.0293918376973
ACH-000910,-0.0411989891493
ACH-000911,-0.00945958710323
ACH-000912,0.0137247799102
ACH-000913,-0.362384729028
ACH-000915,0.00397948192327
ACH-000916,-0.296108667186
ACH-000917,-0.600119690477
ACH-000921,-0.08481366838139999
ACH-000924,-0.15855043927999998
ACH-000926,-0.00150047608371
ACH-000928,0.24835794112100001
ACH-000929,-0.118938104485
ACH-000932,-0.147004250459
ACH-000935,-0.0232908880757
ACH-000936,0.026657470748299997
ACH-000937,0.000608833344741
ACH-000938,0.0200564060213
ACH-000939,-0.0241214252129
ACH-000941,0.07882645033430001
ACH-000943,-0.0335984346675
ACH-000946,-0.141478652695
ACH-000947,-0.017757983777700003
ACH-000948,-0.035375073651900006
ACH-000950,-0.10999192147299999
ACH-000953,-0.021836234889199998
ACH-000957,-0.18685207980300003
ACH-000958,-0.347363556166
ACH-000960,-0.0951919278063
ACH-000963,-0.0710739953167
ACH-000968,-0.136368984262
ACH-000969,-0.0798237463362
ACH-000973,-0.0945635705961
ACH-000974,0.0012770760822200002
ACH-000975,-0.111211942213
ACH-000976,-0.200899578449
ACH-000978,0.11081710187
ACH-000980,-0.043646202332800005
ACH-000984,0.08957080156880001
ACH-000986,-0.07626717342789999
ACH-000988,-0.11575145262499999
ACH-000993,0.035669160622699994
ACH-000994,0.190410880724
ACH-000996,-0.12884960616399999
ACH-001001,-0.028005644620599998
ACH-001020,-0.018482228152400002
ACH-001028,0.08853512106249999
ACH-001031,0.0767264255455
ACH-001038,-0.158704425797
ACH-001048,-0.131802630581
ACH-001050,-0.0832520774195
ACH-001053,0.0305946955577
ACH-001054,-0.00644520596594
ACH-001061,-0.08805762471069999
ACH-001067,-0.000277513493727
ACH-001075,0.102493227602
ACH-001096,-0.186372972876
ACH-001128,-0.0368718937861
ACH-001134,-0.106421514298
ACH-001151,-0.12711713656999998
ACH-001163,-0.118100092934
ACH-001164,0.157060938043
ACH-001173,0.0058627168955
ACH-001183,-0.114292081202
ACH-001184,0.169315339905
ACH-001190,-0.139077362647
ACH-001192,-0.0269771783537
ACH-001193,0.257129471805
ACH-001196,-0.16237974127000002
ACH-001197,-0.0812550355093
ACH-001205,-0.044983764935999995
ACH-001211,0.161005071517
ACH-001212,0.107588517641
ACH-001228,0.10337303536
ACH-001232,-0.0793187926047
ACH-001239,-0.185075373979
ACH-001274,0.16550859610899998
ACH-001275,-0.07424304792780001
ACH-001277,-0.15310040382999998
ACH-001278,-0.101217662128
ACH-001280,-0.0414782150851
ACH-001283,-0.0360826505961
ACH-001289,-0.0930330597491
ACH-001295,-0.103518549016
ACH-001300,0.022840890723200002
ACH-001301,-0.156748720424
ACH-001302,-0.086958977566
ACH-001303,-0.365588332743
ACH-001306,-0.24941179038400002
ACH-001318,-0.24208549272500002
ACH-001322,-0.10620152377599999
ACH-001328,-0.11885544218
ACH-001332,-0.17052308494
ACH-001333,-0.0892707128239
ACH-001336,-0.0582099513565
ACH-001340,-0.09769200617180002
ACH-001346,-0.248943948512
ACH-001353,0.0432788044018
ACH-001354,-0.0151880556351
ACH-001367,0.270254510646
ACH-001368,-0.0417003277075
ACH-001374,0.177834174303
ACH-001375,0.046484696377499996
ACH-001377,-0.00589123541262
ACH-001380,0.022185782794400002
ACH-001391,-0.057959589253900004
ACH-001407,-0.118851349778
ACH-001408,-0.00766236721781
ACH-001413,-0.0666717515443
ACH-001430,-0.11148334362500001
ACH-001431,-0.0523148206477
ACH-001450,0.012822662492
ACH-001496,-0.022016406589599996
ACH-001500,0.0172337772046
ACH-001521,-0.021104166412299997
ACH-001523,0.0787925790652
ACH-001532,-0.0984346524915
ACH-001536,0.08022756891699999
ACH-001550,-0.0330954808192
ACH-001552,-0.0876459567471
ACH-001554,0.0396072888264
ACH-001645,-0.219289699228
ACH-001654,-0.07351165371019999
ACH-001715,-0.310165991438
ACH-001735,-0.10266539037900001
ACH-001736,-0.0655148331157
ACH-001737,-0.170893722
ACH-001740,-0.189826440306
ACH-001745,-0.144697790282
ACH-001750,0.168353945172
ACH-001765,-0.028925897483900002
ACH-001956,-0.018489033063
ACH-001957,-0.043188283461999995
