,CIR1 (9541)
ACH-000632,-0.475585805571
ACH-000633,-0.22438312417
ACH-000637,-0.359249262169
ACH-000638,-0.41056294806599997
ACH-000646,-0.37813188657700003
ACH-000647,-0.328034383065
ACH-000648,-0.412249136489
ACH-000649,-0.384820991808
ACH-000651,-0.468076151452
ACH-000652,-0.14522153741399998
ACH-000653,-0.178023116911
ACH-000657,-0.32557391834000005
ACH-000658,-0.165387823866
ACH-000661,-0.486032915256
ACH-000662,-0.21579702147799998
ACH-000663,-0.274534022156
ACH-000665,-0.702262015153
ACH-000671,-0.020957920131400003
ACH-000673,-0.44016221456999993
ACH-000676,-0.229987929603
ACH-000677,-0.40686696263000005
ACH-000681,-0.293391452102
ACH-000682,-0.401260745326
ACH-000683,-0.43306620648999994
ACH-000684,-0.537151881507
ACH-000688,-0.40207970729000003
ACH-000693,-0.478511315474
ACH-000694,-0.324979175083
ACH-000695,-0.07274401197989999
ACH-000696,-0.389709633186
ACH-000697,-0.171838430741
ACH-000699,-0.290384261668
ACH-000701,-0.489023911961
ACH-000706,-0.146528030321
ACH-000711,-0.402826723066
ACH-000713,-0.38747095857299996
ACH-000714,-0.290047365058
ACH-000718,-0.36281617378
ACH-000720,-0.26252396214
ACH-000721,-0.296701523829
ACH-000724,-0.214470507034
ACH-000725,-0.555996948674
ACH-000732,-0.269211328436
ACH-000734,-0.305116575491
ACH-000735,-0.302586381687
ACH-000736,-0.30355919449
ACH-000738,-0.305213764692
ACH-000746,-0.23591682585499998
ACH-000747,-0.49085023163400004
ACH-000748,-0.13990646835599999
ACH-000753,-0.24118363623199998
ACH-000756,-0.542476866736
ACH-000757,-0.321349681657
ACH-000758,-0.482169245128
ACH-000760,-0.46557104432999996
ACH-000763,-0.184702833861
ACH-000764,-0.276685878515
ACH-000765,-0.2976357032
ACH-000766,-0.203063944219
ACH-000767,-0.331154980976
ACH-000768,-0.39163215970799997
ACH-000769,-0.471371277971
ACH-000770,-0.37842941235699995
ACH-000771,-0.5548296189199999
ACH-000773,-0.43113307955700003
ACH-000776,-0.520414200518
ACH-000777,-0.46938620587800006
ACH-000778,-0.222907767561
ACH-000781,-0.278391912709
ACH-000782,-0.0649942521836
ACH-000783,-0.23789117062100001
ACH-000784,-0.308675958214
ACH-000785,-0.326054157683
ACH-000787,-0.161733447369
ACH-000788,-0.384441624754
ACH-000791,-0.335764947791
ACH-000792,-0.379795964388
ACH-000794,-0.5131323830219999
ACH-000796,-0.25358407839
ACH-000799,-0.417548655848
ACH-000800,-0.51251348662
ACH-000802,-0.293551255315
ACH-000804,-0.213860078208
ACH-000805,-0.394726382697
ACH-000809,-0.288270282016
ACH-000810,-0.07170023485089999
ACH-000811,-0.22021833279800002
ACH-000817,-0.34465387801200004
ACH-000819,-0.21892285647
ACH-000820,-0.412402545075
ACH-000821,-0.317093497322
ACH-000822,-0.23372997246399999
ACH-000823,-0.427926777336
ACH-000824,-0.197596921314
ACH-000827,-0.544572623071
ACH-000829,-0.127699546035
ACH-000831,-0.302960748973
ACH-000832,-0.32896214893000003
ACH-000833,-0.35805196184
ACH-000834,-0.545702937192
ACH-000835,-0.187912011563
ACH-000836,-0.19950343820799998
ACH-000837,-0.36339742612899995
ACH-000838,-0.513195381058
ACH-000839,-0.408831982045
ACH-000840,-0.330992044955
ACH-000841,-0.155463706142
ACH-000843,-0.226464047454
ACH-000846,-0.151354855497
ACH-000847,-0.140539564867
ACH-000848,-0.33892895450099997
ACH-000849,-0.357634540893
ACH-000851,-0.282901644353
ACH-000855,-0.291227783858
ACH-000856,-0.146498725386
ACH-000858,-0.35233545560400004
ACH-000859,-0.39378520513899995
ACH-000861,-0.252188049912
ACH-000862,-0.310362282565
ACH-000865,-0.451892792513
ACH-000866,-0.286628708989
ACH-000867,-0.273257779629
ACH-000869,-0.289722397834
ACH-000872,-0.35809573031999997
ACH-000873,-0.268332464263
ACH-000876,-0.253125811467
ACH-000878,-0.0300625924995
ACH-000880,-0.684451346522
ACH-000881,-0.29184456486099997
ACH-000882,-0.544894197103
ACH-000884,-0.38225560903899997
ACH-000885,-0.456508470393
ACH-000887,-0.233961972517
ACH-000888,-0.42795479081999993
ACH-000889,-0.308075806868
ACH-000890,-0.404693346561
ACH-000896,-0.438830660345
ACH-000898,-0.473453002682
ACH-000900,-0.398470732914
ACH-000901,-0.397260531181
ACH-000905,-0.44089678487800005
ACH-000906,-0.39626606710900003
ACH-000907,-0.5195745804699999
ACH-000910,-0.373639139336
ACH-000911,-0.38427724392499996
ACH-000912,-0.37924963458000005
ACH-000913,-0.140491096929
ACH-000915,-0.205328304219
ACH-000916,-0.358378842515
ACH-000917,-0.320718864834
ACH-000921,-0.271924943523
ACH-000924,-0.20682814556499998
ACH-000926,-0.304896533288
ACH-000928,-0.279985803202
ACH-000929,-0.721847032757
ACH-000932,-0.287806999111
ACH-000935,-0.701879115484
ACH-000936,-0.290827913944
ACH-000937,-0.172054331765
ACH-000938,-0.284670427878
ACH-000939,0.0672533863982
ACH-000941,-0.359175899178
ACH-000943,-0.302211027257
ACH-000946,-0.311514237634
ACH-000947,-0.501354913837
ACH-000948,-0.38096591849100003
ACH-000950,-0.213144836723
ACH-000953,-0.156669483941
ACH-000957,-0.0269721345352
ACH-000958,-0.525934785243
ACH-000960,-0.29821734311299997
ACH-000963,-0.275035261395
ACH-000968,-0.261070873752
ACH-000969,-0.311698837295
ACH-000973,-0.47556348950000005
ACH-000974,-0.27022024271
ACH-000975,-0.60423429189
ACH-000976,-0.353567005088
ACH-000978,0.10046105294399998
ACH-000980,-0.468937318618
ACH-000984,-0.367429480618
ACH-000986,-0.37656807418000005
ACH-000988,-0.250962907187
ACH-000993,-0.347739938961
ACH-000994,-0.156131753573
ACH-000996,-0.601393254938
ACH-001001,-0.179748179358
ACH-001020,-0.11411557699000001
ACH-001028,-0.308220951704
ACH-001031,-0.409715254997
ACH-001038,-0.349843814543
ACH-001048,-0.354120184668
ACH-001050,-0.166336423211
ACH-001053,-0.312670864314
ACH-001054,-0.327632243171
ACH-001061,-0.62489847035
ACH-001067,-0.410195192098
ACH-001075,-0.509700401734
ACH-001096,-0.427758841891
ACH-001128,0.155561868212
ACH-001134,-0.5129164247429999
ACH-001151,-0.251252074737
ACH-001163,-0.267834298132
ACH-001164,-0.34856752717
ACH-001173,-0.534503704894
ACH-001183,-0.45277729062399996
ACH-001184,-0.731846821576
ACH-001190,-0.38408705435900004
ACH-001192,-0.260290321128
ACH-001193,-0.391082283799
ACH-001196,-0.465890601449
ACH-001197,-0.20904334167199998
ACH-001205,-0.597401824537
ACH-001211,-0.294175289592
ACH-001212,-0.6542946598830001
ACH-001228,-0.814780169682
ACH-001232,-0.533340148342
ACH-001239,-0.18409625658599998
ACH-001274,-0.175462623705
ACH-001275,-0.250681157483
ACH-001277,-0.528649777837
ACH-001278,-0.32071523251
ACH-001280,-0.44674563009199997
ACH-001283,-0.260184693183
ACH-001289,-0.39315329655299996
ACH-001295,-0.142666592915
ACH-001300,-0.368306180671
ACH-001301,-0.47501520910899997
ACH-001302,-0.260162103122
ACH-001303,-0.272530287222
ACH-001306,-0.25001733364900003
ACH-001318,-0.318203144798
ACH-001322,-0.357295951903
ACH-001328,-0.288117117688
ACH-001332,-0.607637540985
ACH-001333,-0.229115882443
ACH-001336,-0.387924848094
ACH-001340,-0.7109460705840001
ACH-001346,-0.375992283443
ACH-001353,-0.316292689597
ACH-001354,0.129974539959
ACH-001367,-0.403597003262
ACH-001368,-0.167451831618
ACH-001374,-0.710491216725
ACH-001375,-0.277299764258
ACH-001377,-0.236354182986
ACH-001380,-0.414343416154
ACH-001391,-0.256921420235
ACH-001407,-0.45712844237800004
ACH-001408,-0.433276305802
ACH-001413,-0.40817372886299996
ACH-001430,-0.559363661532
ACH-001431,-0.48282433840800004
ACH-001450,-0.263887433921
ACH-001496,-0.134038934689
ACH-001500,-0.117675125281
ACH-001521,-0.402303878463
ACH-001523,-0.46670038692500004
ACH-001532,-0.646729758588
ACH-001536,-0.31255000814899997
ACH-001550,-0.13533149727
ACH-001552,-0.0130558151611
ACH-001554,-0.39835649865999995
ACH-001645,-0.8032536371500001
ACH-001654,-0.117295123901
ACH-001715,-0.19970372050299998
ACH-001735,-0.120723313016
ACH-001736,-0.432651404269
ACH-001737,-0.22634392438700002
ACH-001740,-0.367832611791
ACH-001745,-0.28712661234299997
ACH-001750,-0.39454197882700004
ACH-001765,-0.424607248675
ACH-001956,-0.334225935515
ACH-001957,-0.46259567668000007
