,ASH1L (55870)
ACH-000486,-0.15885954247099998
ACH-000487,-0.143190281546
ACH-000488,-0.26760557301800003
ACH-000490,-0.49439544496200005
ACH-000491,-0.632962776651
ACH-000495,-0.227670345544
ACH-000496,-0.243663741402
ACH-000499,-0.133322801347
ACH-000500,-0.0449032788208
ACH-000502,-0.606607605332
ACH-000503,0.044691287117999995
ACH-000505,-0.27683105234
ACH-000507,-0.310709302984
ACH-000510,-0.251769847912
ACH-000511,-0.215860099842
ACH-000512,-0.47624267414800003
ACH-000516,-0.291633272898
ACH-000517,-0.214933405289
ACH-000518,-0.224563767503
ACH-000520,-0.276962257321
ACH-000521,-0.0830828410532
ACH-000522,-0.262540836214
ACH-000524,-0.870336308304
ACH-000527,-0.25941835033300004
ACH-000528,-0.360133654872
ACH-000537,-0.1509688611
ACH-000541,-0.343014338491
ACH-000542,-0.268565987736
ACH-000544,-0.14877271958799998
ACH-000545,0.0235262234614
ACH-000547,0.07633018735880001
ACH-000548,-0.22721090121100002
ACH-000549,-0.128765137964
ACH-000550,0.0008360615820780001
ACH-000552,-0.369933511773
ACH-000556,-0.185212446054
ACH-000557,-0.32658533608600004
ACH-000570,-0.183358508563
ACH-000571,-0.07630532084139999
ACH-000573,-0.181945200381
ACH-000576,-0.36544467577
ACH-000580,-0.446897799404
ACH-000584,-0.555566295114
ACH-000585,-0.104685161293
ACH-000588,-0.269185978064
ACH-000589,-0.107902080079
ACH-000591,0.41716824925499996
ACH-000593,-0.267754616979
ACH-000600,-0.083476596226
ACH-000601,-0.145886066782
ACH-000604,-0.42241815858900006
ACH-000605,-0.357427819297
ACH-000606,-0.227120774983
ACH-000608,-0.186180493994
ACH-000614,-0.00038664545508399997
ACH-000616,-0.235689485451
ACH-000618,0.0689429377546
ACH-000619,-0.19857017182199999
ACH-000620,-0.372429905313
ACH-000621,-0.129262382926
ACH-000622,-0.542935308196
ACH-000623,-0.17477463351199998
ACH-000624,-0.18445199583500002
ACH-000627,-0.11599852417999999
ACH-000630,-0.197431066347
ACH-000632,-0.00569935664874
ACH-000633,-0.134231096224
ACH-000637,-0.15010439428300001
ACH-000638,-0.361294039096
ACH-000646,-0.874517821749
ACH-000647,-0.137531425937
ACH-000648,-0.293199184557
ACH-000649,-0.11921794560799999
ACH-000651,-0.157538700129
ACH-000652,-0.144799310178
ACH-000653,-0.248687456806
ACH-000657,-0.262442108399
ACH-000658,-0.263414789396
ACH-000661,-0.17573925096700002
ACH-000662,-0.328698829787
ACH-000663,-0.565152795972
ACH-000665,-0.152914884755
ACH-000671,-0.151652081172
ACH-000673,-0.323433702853
ACH-000676,-0.328306646396
ACH-000677,-0.160306589085
ACH-000681,-0.014666512726200003
ACH-000682,-0.31943515407699996
ACH-000683,-0.361873871345
ACH-000684,-0.640465736885
ACH-000688,-0.22933204052700001
ACH-000693,-0.22133781803199998
ACH-000694,-0.0954021056282
ACH-000695,-0.387082984665
ACH-000696,-0.158019904738
ACH-000697,-0.1870217954
ACH-000699,-0.053770781110800005
ACH-000701,0.07692199692589999
ACH-000706,-0.44472816254600006
ACH-000711,-0.178495789699
ACH-000713,-0.31032255995499997
ACH-000714,-0.412322378785
ACH-000718,-0.37797352483499996
ACH-000720,-0.255903544557
ACH-000721,-0.101211423117
ACH-000724,-0.25498843600000004
ACH-000725,-0.734783218307
ACH-000732,-0.29216812809099996
ACH-000734,-0.10350377766300001
ACH-000735,-0.240066677098
ACH-000736,-0.205791206683
ACH-000738,-0.160465771864
ACH-000746,-0.0847730264983
ACH-000747,-0.09338912743149999
ACH-000748,-0.245856960445
ACH-000753,-0.489121210682
ACH-000756,-0.0349495296931
ACH-000757,-0.210609706282
ACH-000758,-0.24645422157299998
ACH-000760,-0.147253373601
ACH-000763,-0.42064344755000005
ACH-000764,-0.450233988695
ACH-000765,-0.41316367376100005
ACH-000766,-0.9583902298970001
ACH-000767,-0.21831446061
ACH-000768,-0.188338917389
ACH-000769,-0.351339161809
ACH-000770,-0.29437017322299996
ACH-000771,-0.223610489383
ACH-000773,-0.13601531806
ACH-000776,-0.327689290086
ACH-000777,-0.220480491936
ACH-000778,-0.0683172077101
ACH-000781,0.123426009776
ACH-000782,-0.126992909256
ACH-000783,-1.0854041685299998
ACH-000784,-0.17041951881900003
ACH-000785,-0.534787884266
ACH-000787,-0.162520112252
ACH-000788,-0.205884680178
ACH-000791,-0.53665621027
ACH-000792,-0.12789994219
ACH-000794,-0.180718408258
ACH-000796,-0.26260367455600003
ACH-000799,0.0274623971731
ACH-000800,-0.327579191003
ACH-000802,-0.049183057111999995
ACH-000804,-0.314785972042
ACH-000805,-0.135499685318
ACH-000809,0.00125992221503
ACH-000810,-0.0214569022308
ACH-000811,-0.39182250511
ACH-000817,-0.405340598028
ACH-000819,-0.175920096945
ACH-000820,-0.0826959826607
ACH-000821,-0.415569817152
ACH-000822,-0.0895498348259
ACH-000823,-0.24372203461199998
ACH-000824,-0.390526996361
ACH-000827,-0.044155325423400005
ACH-000829,-0.37258413687799996
ACH-000831,-0.18803328181899998
ACH-000832,-0.177441958137
ACH-000833,-0.22147482933899998
ACH-000834,-0.222470013491
ACH-000835,-0.0377570130972
ACH-000836,-0.0458693450249
ACH-000837,-0.0630717973668
ACH-000838,-0.038170088975199995
ACH-000839,-0.109771789578
ACH-000840,-0.37556330674500005
ACH-000841,-0.40176791693499997
ACH-000843,-0.290726420728
ACH-000846,-0.179066210255
ACH-000847,-0.333811629638
ACH-000848,-0.384225097733
ACH-000849,-0.111829026437
ACH-000851,-0.18849591318199999
ACH-000855,-0.23514926137400002
ACH-000856,-0.732147451191
ACH-000858,-0.19699457594300002
ACH-000859,0.380416384679
ACH-000861,-0.0751784748078
ACH-000862,-0.18555098796100003
ACH-000865,-0.30149208521
ACH-000866,-0.112663972671
ACH-000867,-0.263694110108
ACH-000869,-0.30167669851100004
ACH-000872,-0.605276321761
ACH-000873,-0.12370888656
ACH-000876,-0.046643365923300005
ACH-000878,-0.09106845469460001
ACH-000880,-0.6801794267899999
ACH-000881,-0.223445104128
ACH-000882,-0.056097306612400005
ACH-000884,-0.106127358571
ACH-000885,-0.329036675297
ACH-000887,-0.148745288937
ACH-000888,-0.248116505722
ACH-000889,-0.324717209507
ACH-000890,-0.28438990886599996
ACH-000896,-0.12445525039699999
ACH-000898,-0.251650170281
ACH-000900,-0.264050350625
ACH-000901,-0.192104090295
ACH-000905,-0.35504971998199997
ACH-000906,-0.0796138856678
ACH-000907,0.163431401775
ACH-000910,-0.0733640316587
ACH-000911,-0.0784413083449
ACH-000912,-0.216723327355
ACH-000913,-0.26644559529
ACH-000915,-0.275801822135
ACH-000916,-0.143129771863
ACH-000917,-0.329355975554
ACH-000921,-0.257146084568
ACH-000924,-0.280814131246
ACH-000926,-0.32286754419
ACH-000928,-0.906951043534
ACH-000929,-0.15089693021199999
ACH-000932,0.152522359594
ACH-000935,-0.0591355823097
ACH-000936,-0.24265317519000001
ACH-000937,-0.113202546967
ACH-000938,-0.251793394133
ACH-000939,0.038491318917699996
ACH-000941,-0.472847792579
ACH-000943,-0.132160444838
ACH-000946,-0.293462626507
ACH-000947,-0.12642575502
ACH-000948,-0.28576336514199996
ACH-000950,-0.189106346246
ACH-000953,-0.28976550777
ACH-000957,-0.143871868772
ACH-000958,-0.291378632018
ACH-000960,-0.17246612278499998
ACH-000963,-0.3944913747
ACH-000968,-0.0986429967749
ACH-000969,-0.350100259231
ACH-000973,-0.21686003237799997
ACH-000974,-0.209118575793
ACH-000975,-0.285834051145
ACH-000976,-0.123233959319
ACH-000978,-0.35356618657300004
ACH-000980,-0.203348635121
ACH-000984,-0.155757326844
ACH-000986,-0.26051530192
ACH-000988,-0.42992811162199995
ACH-000993,-0.6813547303890001
ACH-000994,-0.762254275476
ACH-000996,-0.676917506726
ACH-001001,-0.293414991371
ACH-001020,0.313413038656
ACH-001028,-0.268075195973
ACH-001031,-0.0638988170405
ACH-001038,-0.374116797071
ACH-001048,-0.208406395619
ACH-001050,-0.552975062209
ACH-001053,-0.177762358565
ACH-001054,-0.12733990673599999
ACH-001061,-0.287660857025
ACH-001067,-0.243551779947
ACH-001075,-0.128019247663
ACH-001096,-0.309325681836
ACH-001128,0.8892809080670001
ACH-001134,-0.115378400821
ACH-001151,-0.40597317106200004
ACH-001163,-0.260388885507
ACH-001164,-0.0377554757148
ACH-001173,-0.09196522361469998
ACH-001183,-0.0491843208138
ACH-001184,0.0197749208423
ACH-001190,-0.253814662936
ACH-001192,-0.352504156027
ACH-001193,-0.34464192159
ACH-001196,-0.339361442553
ACH-001197,-0.379187621488
ACH-001205,-0.679197202256
ACH-001211,-0.23137501418099998
ACH-001212,0.20370848353100002
ACH-001228,-0.42507364063
ACH-001232,0.064701627143
ACH-001239,-0.182961475614
ACH-001274,-0.103767897818
ACH-001275,-0.374816116873
ACH-001277,-0.05225181245299999
ACH-001278,-0.140555066219
ACH-001280,-0.18193363399999998
ACH-001283,-0.23077204387400002
ACH-001289,-0.216119386049
ACH-001295,-0.171237523957
ACH-001300,-0.362245420099
ACH-001301,-0.192766909656
ACH-001302,-0.368210088333
ACH-001303,-0.320586179403
ACH-001306,-0.11979465002
ACH-001318,-0.349305288851
ACH-001322,-0.276543709524
ACH-001328,-0.184878524071
ACH-001332,-0.24325592175799998
ACH-001333,-0.112918247778
ACH-001336,-0.40520388802900004
ACH-001340,-1.16496222611
ACH-001346,-0.26232411121
ACH-001353,-0.218266563592
ACH-001354,-0.41645943944700003
ACH-001367,-0.11342235347200001
ACH-001368,-0.047454310300000004
ACH-001374,-0.204256595264
ACH-001375,-0.225848757815
ACH-001377,-0.49777082479699997
ACH-001380,-0.206474869774
ACH-001391,-0.306996947554
ACH-001407,-0.253832142619
ACH-001408,-0.0661004613471
ACH-001413,-0.038876558560599996
ACH-001430,-0.562451755987
ACH-001431,-0.308900914617
ACH-001450,0.0681202047251
ACH-001496,-0.08802494027869999
ACH-001500,-0.17856086353
ACH-001521,0.32418129609499996
ACH-001523,-0.181055950293
ACH-001532,-0.28076616755
ACH-001536,0.04737588179669999
ACH-001550,0.262553951686
ACH-001552,-0.114543560973
ACH-001554,-0.1973859275
ACH-001645,-0.34771840818000005
ACH-001654,-0.046815033680099996
ACH-001715,0.053464480203499996
ACH-001735,-0.13853610677
ACH-001736,-0.182788278276
ACH-001737,-0.20650540085400002
ACH-001740,-0.0862971402055
ACH-001745,-0.09784949169780001
ACH-001750,-0.248369455344
ACH-001765,-0.296639655989
ACH-001956,-0.455099982957
ACH-001957,-0.29672739856400004
