,EDRF1 (26098)
ACH-000280,-0.125985458459
ACH-000281,-0.08711487057140001
ACH-000288,-0.195196441702
ACH-000291,-0.241025191399
ACH-000293,-0.0998063577839
ACH-000294,-0.453716835153
ACH-000295,-0.620751511641
ACH-000296,0.00779480027077
ACH-000302,-0.119112696715
ACH-000304,-0.0126491958255
ACH-000307,0.009567242911719998
ACH-000308,-0.102448558893
ACH-000310,-0.307490500334
ACH-000311,-0.205101124905
ACH-000312,-0.24703501372699999
ACH-000315,0.019349260755
ACH-000316,-0.08641525148250001
ACH-000317,0.0401395214618
ACH-000318,-0.0051583838765299995
ACH-000319,-0.177902919636
ACH-000320,-0.0163622481644
ACH-000322,-0.19462419064199998
ACH-000323,-0.268871879331
ACH-000324,-0.112761264218
ACH-000329,-0.206753966816
ACH-000330,0.0805952161679
ACH-000331,-0.0890611415122
ACH-000332,0.0563721565917
ACH-000334,-0.0833721276403
ACH-000335,-0.34902993689
ACH-000336,-0.297313167867
ACH-000337,-0.0727655936369
ACH-000339,-0.08570317541169999
ACH-000341,-0.31447583706099996
ACH-000348,-0.138817560563
ACH-000350,-0.074662373592
ACH-000352,-0.0494767139375
ACH-000356,0.0729337495383
ACH-000361,0.313207991568
ACH-000362,-0.360699941667
ACH-000363,-0.157165789783
ACH-000364,-0.109759767719
ACH-000365,0.0351186127321
ACH-000366,-0.187169996975
ACH-000368,0.12428332673499999
ACH-000374,-0.06544026631540001
ACH-000375,-0.0338411384385
ACH-000376,-0.30792105031
ACH-000381,0.085549428207
ACH-000383,-0.18231300244100002
ACH-000387,-0.30005257884
ACH-000389,-0.30590078945099997
ACH-000390,0.0221620438994
ACH-000393,-0.102525022948
ACH-000395,0.038816738937
ACH-000397,-0.248993040867
ACH-000401,-0.07811496629489999
ACH-000402,-0.052487492804300005
ACH-000403,-0.14247185477399998
ACH-000404,0.13692027441500002
ACH-000406,-0.0779705301148
ACH-000407,-0.205364388872
ACH-000408,-0.0136973024954
ACH-000410,-0.188682882643
ACH-000411,-0.211424073514
ACH-000414,-0.20720798561700002
ACH-000415,-0.116722182903
ACH-000416,-0.0879142478592
ACH-000420,-0.162323967463
ACH-000421,-0.26741019149399997
ACH-000424,-0.133054989351
ACH-000425,0.00277979043894
ACH-000426,0.0401580721489
ACH-000427,-0.309821058871
ACH-000433,-0.15517346127
ACH-000436,-0.139655072265
ACH-000444,0.0408918457516
ACH-000445,-0.331785434492
ACH-000448,-0.242077777561
ACH-000450,0.110057670294
ACH-000452,-0.0727908737901
ACH-000454,0.059370107440800006
ACH-000458,-0.146369682081
ACH-000459,-0.139834464174
ACH-000460,-0.09975294708460002
ACH-000461,0.143699966673
ACH-000463,-0.117985633384
ACH-000464,-0.273968458257
ACH-000466,-0.13579351304
ACH-000467,-0.135656215677
ACH-000468,0.00790777580765
ACH-000469,-0.22731260829
ACH-000470,-0.0337997503862
ACH-000471,-0.111528582297
ACH-000472,-0.23794206510000002
ACH-000473,-0.182723042567
ACH-000475,-0.075778223708
ACH-000476,-0.0361101876654
ACH-000477,-0.34121244319399996
ACH-000480,-0.0908380965519
ACH-000481,-0.0986384279871
ACH-000483,-0.212073379538
ACH-000484,-0.16477591074200001
ACH-000485,-0.33714450114
ACH-000486,0.0831732516466
ACH-000487,-0.051604212770600004
ACH-000488,-0.175399138622
ACH-000490,-0.190340964146
ACH-000491,0.039769149679
ACH-000495,-0.20028953612
ACH-000496,-0.053370564182500004
ACH-000499,0.0867735124567
ACH-000500,0.42537000372199996
ACH-000502,-0.177447739525
ACH-000503,-0.0672915809
ACH-000505,-0.167582122974
ACH-000507,-0.227774717053
ACH-000510,-0.0525469888759
ACH-000511,-0.0712605364355
ACH-000512,-0.480054656997
ACH-000516,-0.128541313626
ACH-000517,-0.0612951605151
ACH-000518,0.061720801951400006
ACH-000520,-0.271842732977
ACH-000521,-0.012775974311799998
ACH-000522,0.046572535531099996
ACH-000524,-0.11988855971
ACH-000527,-0.0521123170902
ACH-000528,-0.12455666984500001
ACH-000537,-0.191562606776
ACH-000541,-0.400582266122
ACH-000542,-0.10906087562899999
ACH-000544,-0.170494616839
ACH-000545,-0.21306642449700003
ACH-000547,-0.09717037187210001
ACH-000548,-0.40698696289399994
ACH-000549,-0.08740773940850001
ACH-000550,-0.32817978355300004
ACH-000552,-0.0066221048477
ACH-000556,-0.100686865591
ACH-000557,-0.0961782528166
ACH-000570,-0.227855810271
ACH-000571,-0.247688468675
ACH-000573,-0.148999404409
ACH-000576,-0.25229471245
ACH-000580,-0.0855639326158
ACH-000584,-0.135541495592
ACH-000585,-0.132129071815
ACH-000588,-0.372418868549
ACH-000589,-0.248035943207
ACH-000591,-0.244060515881
ACH-000593,-0.0614716731702
ACH-000600,-0.09233837788110001
ACH-000601,-0.0443498383973
ACH-000604,-0.0137218199031
ACH-000605,-0.077101674346
ACH-000606,-0.0165263253172
ACH-000608,-0.051123594435300006
ACH-000614,-0.28222911764499997
ACH-000616,-0.158615118313
ACH-000618,0.057057609454800005
ACH-000619,-0.212559765443
ACH-000620,-0.19689529048700002
ACH-000621,-0.264412153393
ACH-000622,-0.14922859699899998
ACH-000623,-0.335223659612
ACH-000624,-0.15356349732799998
ACH-000627,-0.17806323854699999
ACH-000630,-0.083528671838
ACH-000632,-0.182711958374
ACH-000633,-0.0983690578975
ACH-000637,0.0610554518851
ACH-000638,0.0232143141103
ACH-000646,-0.447221919636
ACH-000647,0.016398998361200002
ACH-000648,0.0335124322057
ACH-000649,-0.135987857335
ACH-000651,-0.0553818402112
ACH-000652,-0.134632727224
ACH-000653,-0.40193281066500003
ACH-000657,-0.051775005811700005
ACH-000658,0.046178632335900006
ACH-000661,-0.040792265358099995
ACH-000662,-0.259535349809
ACH-000663,-0.016110196320599998
ACH-000665,-0.07270914228339999
ACH-000671,0.00106359874162
ACH-000673,-0.432338209543
ACH-000676,-0.169126346754
ACH-000677,0.118598613165
ACH-000681,0.0652853158931
ACH-000682,-0.04363042467159999
ACH-000683,-0.0196251824662
ACH-000684,-0.513163768441
ACH-000688,-0.184767454534
ACH-000693,-0.0709332598417
ACH-000694,-0.042299404008900005
ACH-000695,0.0130173850202
ACH-000696,0.0168637475222
ACH-000697,-0.14984612868799999
ACH-000699,-0.256884984424
ACH-000701,-0.312448670097
ACH-000706,-0.0037557369987900003
ACH-000711,-0.042455847054399996
ACH-000713,0.013038967924600001
ACH-000714,-0.027286809965499998
ACH-000718,-0.185112911384
ACH-000720,-0.110723366743
ACH-000721,-0.026502635485099995
ACH-000724,-0.189363592181
ACH-000725,0.173263624564
ACH-000732,-0.108975552097
ACH-000734,-0.00818125494822
ACH-000735,-0.223341413038
ACH-000736,-0.255160647005
ACH-000738,-0.048210638558800006
ACH-000746,-0.363087690513
ACH-000747,-0.344247276679
ACH-000748,-0.163488413843
ACH-000753,-0.0952993952977
ACH-000756,-0.0737667013615
ACH-000757,-0.014575509847500001
ACH-000758,-0.460281453234
ACH-000760,-0.15854826495
ACH-000763,-0.325618639421
ACH-000764,0.0506055302134
ACH-000765,-0.0987787405905
ACH-000766,-0.040384505204800004
ACH-000767,-0.0363473238783
ACH-000768,-0.0510929832657
ACH-000769,-0.0845830207155
ACH-000770,-0.0563195026236
ACH-000771,-0.0530146961721
ACH-000773,-0.146900191834
ACH-000776,0.07462545505139999
ACH-000777,-0.139021988505
ACH-000778,-0.116173646644
ACH-000781,-0.151894364021
ACH-000782,0.0317151677376
ACH-000783,-0.236380008525
ACH-000784,-0.044519016382900005
ACH-000785,-0.198075133964
ACH-000787,-0.150321745556
ACH-000788,-0.170515289276
ACH-000791,-0.026846392926500002
ACH-000792,-0.102295715912
ACH-000794,-0.194493821545
ACH-000796,-0.169434269804
ACH-000799,0.0495268723594
ACH-000800,-0.12629696229
ACH-000802,-0.212304989431
ACH-000804,-0.18645449588799998
ACH-000805,-0.205545511394
ACH-000809,-0.11238821605799999
ACH-000810,0.05498087546680001
ACH-000811,-0.20617045037099999
ACH-000817,-0.102605275879
ACH-000819,-0.17185406981100002
ACH-000820,0.0601254732049
ACH-000821,-0.19039898756700002
ACH-000822,-0.0479777256531
ACH-000823,-0.12052258750900001
ACH-000824,-0.135022216524
ACH-000827,-0.10944982828
ACH-000829,-0.583233278217
ACH-000831,-0.17038256662
ACH-000832,0.10523361636800001
ACH-000833,-0.157967118908
ACH-000834,-0.0214997366841
ACH-000835,-0.09314622741550001
ACH-000836,-0.07771538120239999
ACH-000837,-0.39958158721799997
ACH-000838,-0.15676689964600002
ACH-000839,-0.0656139687815
ACH-000840,-0.300310365607
ACH-000841,-0.028233423715400004
ACH-000843,-0.0139636863867
ACH-000846,-0.116929540901
ACH-000847,0.019508825979500002
ACH-000848,-0.160487621325
ACH-000849,-0.181639702889
ACH-000851,-0.42475898095200004
ACH-000855,0.00804687567182
ACH-000856,-0.105670350919
ACH-000858,-0.0868042231429
ACH-000859,-0.17230011903200002
ACH-000861,-0.282657926586
ACH-000862,-0.23364499480300002
ACH-000865,-0.13275055010700001
ACH-000866,-0.187381949521
ACH-000867,-0.33102086936999997
ACH-000869,0.0129045900404
ACH-000872,-0.134647687272
ACH-000873,-0.156067778705
ACH-000876,-0.380101616463
ACH-000878,0.055065945401999994
ACH-000880,-0.12969124473
ACH-000881,-0.0732206629866
ACH-000882,-0.164482862126
ACH-000884,-0.108292844843
ACH-000885,-0.262880502451
ACH-000887,-0.293161700753
ACH-000888,-0.0454885266809
ACH-000889,-0.0351967511235
ACH-000890,-0.0465634606455
ACH-000896,-0.035216789866
ACH-000898,-0.260543051014
ACH-000900,0.0387602398036
ACH-000901,-0.10736057827500001
ACH-000905,-0.0720692741025
ACH-000906,-0.0111354117561
ACH-000907,-0.19456977587299998
ACH-000910,-0.0887976212475
ACH-000911,-0.09819965304850001
ACH-000912,-0.22658055299899998
ACH-000913,-0.188864860007
ACH-000915,0.130375451226
ACH-000916,0.0125093982186
ACH-000917,-0.0770957704588
ACH-000921,-0.152761632634
ACH-000924,-0.024713766398099996
ACH-000926,-0.38119120282200003
ACH-000928,-0.191853053517
ACH-000929,-0.262465572588
ACH-000932,0.05075661979690001
ACH-000935,-0.143369106099
ACH-000936,-0.0252568697432
ACH-000937,-0.04219082809019999
ACH-000938,-0.49909087133599994
ACH-000939,0.00125307404049
ACH-000941,-0.0644400404743
ACH-000943,-0.10941894349400001
ACH-000946,-0.0670196791034
ACH-000947,-0.013248340915999999
ACH-000948,-0.278008910929
ACH-000950,-0.0407545205591
ACH-000953,-0.162933752495
ACH-000957,-0.264449748294
ACH-000958,-0.119634816305
ACH-000960,-0.19442560320900001
ACH-000963,-0.0840478837318
ACH-000968,0.044468730650500006
ACH-000969,-0.135287260932
ACH-000973,-0.174723450916
ACH-000974,-0.249334082087
ACH-000975,-0.119130445847
ACH-000976,-0.283608196261
ACH-000978,-0.517416933959
ACH-000980,-0.0813697211437
ACH-000984,-0.121487641789
ACH-000986,-0.14170212989199998
ACH-000988,-0.306324169328
ACH-000993,-0.23379134427200002
ACH-000994,-0.026914571164000003
ACH-000996,-0.137784617931
ACH-001001,-0.653389660897
ACH-001020,-0.24510188441599998
ACH-001028,-0.142022781502
ACH-001031,0.0191171078576
ACH-001038,-0.00652801554474
ACH-001048,-0.060446113387599996
ACH-001050,0.012885495432500001
ACH-001053,0.0735724868579
ACH-001054,-0.0306065210145
ACH-001061,-0.296414599554
ACH-001067,-0.254787787477
ACH-001075,-0.05312804053259999
ACH-001096,-0.130175033228
ACH-001128,-0.356360213631
ACH-001134,-0.340962777319
ACH-001151,-0.093633022474
ACH-001163,-0.0635238572798
ACH-001164,-0.0246586001104
ACH-001173,-0.123767496747
ACH-001183,-0.061308442989800004
ACH-001184,-0.373092157073
ACH-001190,-0.139500897361
ACH-001192,0.00376955439329
ACH-001193,-0.0225880039805
ACH-001196,-0.297110024426
ACH-001197,-0.386701449671
ACH-001205,-0.196269560905
ACH-001211,-0.115462944099
ACH-001212,-0.16876410881200002
ACH-001228,-0.105042552862
ACH-001232,-0.284385078618
ACH-001239,-0.049992579779400005
ACH-001274,-0.353464793438
ACH-001275,0.146265422461
ACH-001277,0.052011589221
ACH-001278,-0.23459493132800002
ACH-001280,-0.15303846802
ACH-001283,-0.006545508561530001
ACH-001289,-0.280485910264
ACH-001295,0.060503834812900004
ACH-001300,-0.104082078259
ACH-001301,-0.0024235474246500003
ACH-001302,-0.194878892013
ACH-001303,-0.397955500088
ACH-001306,-0.116546494264
ACH-001318,-0.18849453062
ACH-001322,-0.139404842169
ACH-001328,-0.09586980441680001
ACH-001332,-0.0942001947675
ACH-001333,0.0983390487452
ACH-001336,-0.0178352022671
ACH-001340,-0.0924175896669
ACH-001346,-0.032643198352000004
ACH-001353,-0.105046277058
ACH-001354,0.0186335621099
ACH-001367,-0.300410502847
ACH-001368,-0.0427746508768
ACH-001374,-0.177558463748
ACH-001375,-0.750366301692
ACH-001377,-0.230487706847
ACH-001380,-0.136695076587
ACH-001391,-0.308112816086
ACH-001407,-0.17146194872900003
ACH-001408,-0.176533620212
ACH-001413,-0.165254022656
ACH-001430,-0.298808237688
ACH-001431,0.0122598164259
ACH-001450,0.0652996722194
ACH-001496,-0.0266191782937
ACH-001500,0.0698219147703
ACH-001521,-0.34773061308
ACH-001523,-0.189241957573
ACH-001532,-0.25593492731999995
ACH-001536,-0.313730681747
ACH-001550,0.00808873385348
ACH-001552,-0.252054753367
ACH-001554,-0.138421335636
ACH-001645,0.036302464974800004
ACH-001654,-0.174821541594
ACH-001715,-0.271268423275
ACH-001735,-0.061571393452900004
ACH-001736,-0.0922450969057
ACH-001737,0.220648117969
ACH-001740,-0.08967265465749999
ACH-001745,-0.129921055449
ACH-001750,-0.0313971694876
ACH-001765,-0.122930296553
ACH-001956,-0.238593010394
ACH-001957,-0.14562704596599998
