,MAZ (4150)
ACH-000231,-0.09966063693160002
ACH-000232,-0.253868110022
ACH-000233,-0.112251191589
ACH-000234,-0.385033277631
ACH-000235,-0.195343709702
ACH-000237,-0.13305456579299998
ACH-000238,0.0484795893712
ACH-000243,-0.359480306613
ACH-000244,-0.10820394527300001
ACH-000246,-0.20813723706099999
ACH-000248,-0.029861796999400003
ACH-000250,-0.216865052615
ACH-000251,0.0990011330236
ACH-000253,-0.177809258931
ACH-000255,-0.23830760895599998
ACH-000256,-0.15819590292000002
ACH-000257,-0.235783972353
ACH-000258,-0.24690061123799997
ACH-000259,-0.156392014083
ACH-000260,-0.18696038602200002
ACH-000261,-0.249847814168
ACH-000262,-0.07420237896380001
ACH-000263,-0.414147634677
ACH-000264,-0.268257912555
ACH-000265,-0.303826076688
ACH-000266,-0.118936386711
ACH-000272,-0.110913812464
ACH-000273,-0.181627590519
ACH-000274,-0.07470055769299999
ACH-000277,-0.542908383225
ACH-000278,-0.167393874543
ACH-000279,-0.185697571102
ACH-000280,-0.247936161808
ACH-000281,0.0316630523582
ACH-000288,-0.291403902673
ACH-000291,-0.197440050092
ACH-000293,-0.0985733850301
ACH-000294,-0.188554090089
ACH-000295,-0.225099649038
ACH-000296,-0.196401526424
ACH-000302,-0.146118893589
ACH-000304,0.0297324948311
ACH-000307,-0.15503160201400001
ACH-000308,-0.237848102742
ACH-000310,-0.298188170852
ACH-000311,-0.322417461641
ACH-000312,-0.169868637951
ACH-000315,-0.38924757627499995
ACH-000316,-0.389597710954
ACH-000317,0.0117718623318
ACH-000318,-0.192679918003
ACH-000319,-0.331435713633
ACH-000320,0.041314849597
ACH-000322,-0.270827686184
ACH-000323,-0.19173973645999998
ACH-000324,-0.34562065368
ACH-000329,-0.216987225363
ACH-000330,-0.294560389636
ACH-000331,-0.280571141871
ACH-000332,-0.180785179592
ACH-000334,-0.19734046212499998
ACH-000335,-0.20369452334899998
ACH-000336,-0.210590309206
ACH-000337,-0.210798924573
ACH-000339,-0.10158538513800001
ACH-000341,-0.384213491127
ACH-000348,-0.178070587497
ACH-000350,-0.21862825622600002
ACH-000352,-0.0661839450068
ACH-000356,-0.721795632396
ACH-000361,-0.5362400658259999
ACH-000362,-0.34579738406800004
ACH-000363,0.00133000269391
ACH-000364,-0.188881371077
ACH-000365,-0.152568889444
ACH-000366,-0.17259799120799998
ACH-000368,-0.237167179338
ACH-000374,-0.021268284474999996
ACH-000375,0.08725282182980001
ACH-000376,-0.191335936226
ACH-000381,-0.113873393049
ACH-000383,0.0455019671357
ACH-000387,-0.285733176326
ACH-000389,-0.09160061290010002
ACH-000390,-0.0724498954202
ACH-000393,-0.174963259891
ACH-000395,0.14373948763299998
ACH-000397,-0.23547396595400003
ACH-000401,-0.10908053112600001
ACH-000402,-0.23086411014000002
ACH-000403,-0.106210007386
ACH-000404,0.221535726629
ACH-000406,-0.129380253104
ACH-000407,-0.266032822845
ACH-000408,-0.22205583134100002
ACH-000410,-0.195506101019
ACH-000411,-0.326901679589
ACH-000414,-0.359645443802
ACH-000415,-0.264237563124
ACH-000416,-0.176851775201
ACH-000420,-0.276192929536
ACH-000421,-0.09776677691220001
ACH-000424,-0.24533398838000003
ACH-000425,-0.192710541071
ACH-000426,-0.206947774635
ACH-000427,-0.0743246780078
ACH-000433,-0.264352726165
ACH-000436,-0.341142390954
ACH-000444,-0.10285516079700001
ACH-000445,-0.406954967998
ACH-000448,-0.28303630263
ACH-000450,-0.37344305665399996
ACH-000452,-0.313609473538
ACH-000454,0.0593561628308
ACH-000458,-0.106903886806
ACH-000459,-0.0043509729532500005
ACH-000460,-0.17201518314800002
ACH-000461,-0.08327559669139999
ACH-000463,-0.251483526164
ACH-000464,-0.016613580090700002
ACH-000466,0.0012621539278699998
ACH-000467,-0.12413139456800001
ACH-000468,-0.15681990549900002
ACH-000469,0.0391314880273
ACH-000470,-0.168471951
ACH-000471,-0.19431913145
ACH-000472,-0.181092652036
ACH-000473,-0.18770200056699998
ACH-000475,-0.176256504223
ACH-000476,-0.21019208290199998
ACH-000477,-0.190869333526
ACH-000480,-0.221109665374
ACH-000481,-0.21120126673599998
ACH-000483,-0.450870236541
ACH-000484,-0.15461956324999998
ACH-000485,0.158447111505
ACH-000486,-0.49083736426200003
ACH-000487,-0.0702020921744
ACH-000488,-0.0769793149685
ACH-000490,-0.0707749530997
ACH-000491,-0.196352023328
ACH-000495,-0.254410795777
ACH-000496,-0.365342021703
ACH-000499,-0.278279193634
ACH-000500,-0.32143538878
ACH-000502,-0.194184840355
ACH-000503,-0.117395765217
ACH-000505,-0.255625522984
ACH-000507,-0.31781068143
ACH-000510,-0.373419818254
ACH-000511,-0.283203807711
ACH-000512,0.267726220955
ACH-000516,-0.342388324249
ACH-000517,-0.117931449009
ACH-000518,-0.304185022978
ACH-000520,-0.196251970176
ACH-000521,-0.274426807357
ACH-000522,-0.23334860105799998
ACH-000524,-0.099783322256
ACH-000527,-0.257552933209
ACH-000528,-0.0411312069816
ACH-000537,-0.08572256850479999
ACH-000541,-0.248094242722
ACH-000542,-0.17268383116799998
ACH-000544,-0.156184503914
ACH-000545,-0.15112028736400002
ACH-000547,-0.134772411872
ACH-000548,-0.0567440685633
ACH-000549,-0.38916288686300005
ACH-000550,-0.0311326624024
ACH-000552,-0.09804163535879999
ACH-000556,-0.170312590632
ACH-000557,-0.170683811331
ACH-000570,0.060768067691199995
ACH-000571,-0.136076010422
ACH-000573,0.00565114762489
ACH-000576,-0.140839847986
ACH-000580,-0.193195213673
ACH-000584,0.0104058378194
ACH-000585,-0.370205960575
ACH-000588,-0.17244931899799998
ACH-000589,-0.288844130031
ACH-000591,-0.1552860175
ACH-000593,-0.16762783329000003
ACH-000600,-0.29544603211
ACH-000601,-0.341157986456
ACH-000604,0.0747588823313
ACH-000605,-0.195694036332
ACH-000606,-0.0669263131301
ACH-000608,-0.12570989359999998
ACH-000614,-0.304126011748
ACH-000616,-0.119451084243
ACH-000618,-0.15996083677
ACH-000619,-0.0861601247128
ACH-000620,-0.28107268688000003
ACH-000621,-0.267160320442
ACH-000622,0.40705665431599997
ACH-000623,-0.198685211189
ACH-000624,-0.23496562896200002
ACH-000627,0.0632253742093
ACH-000630,-0.230374307613
ACH-000632,-0.280485312554
ACH-000633,-0.112468795185
ACH-000637,-0.47686004486199995
ACH-000638,-0.439524832834
ACH-000646,-0.007078429653229999
ACH-000647,-0.114486608598
ACH-000648,-0.276148289078
ACH-000649,-0.126234411608
ACH-000651,-0.28757070192899997
ACH-000652,0.062137726589
ACH-000653,-0.142257234673
ACH-000657,-0.24160932291700002
ACH-000658,-0.12489352112400001
ACH-000661,-0.323716891283
ACH-000662,-0.18248046491099998
ACH-000663,-0.5816441610890001
ACH-000665,-0.22389165611900003
ACH-000671,-0.07791220781660001
ACH-000673,-0.23504362670499998
ACH-000676,-0.282235992181
ACH-000677,-0.157186790316
ACH-000681,-0.327512874352
ACH-000682,-0.081617354321
ACH-000683,-0.29293457579
ACH-000684,-0.485772115616
ACH-000688,-0.222639673084
ACH-000693,-0.034739720896099995
ACH-000694,-0.112073135342
ACH-000695,-0.183232562464
ACH-000696,-0.252475788997
ACH-000697,-0.104959761368
ACH-000699,-0.335237165115
ACH-000701,-0.109757487987
ACH-000706,-0.258867394274
ACH-000711,-0.320785267465
ACH-000713,-0.22219007248199998
ACH-000714,-0.09300100563239999
ACH-000718,-0.22382913056200002
ACH-000720,-0.11346298438300001
ACH-000721,-0.174568915885
ACH-000724,-0.451597766874
ACH-000725,-0.488219303414
ACH-000732,-0.145477064629
ACH-000734,-0.050067995281
ACH-000735,-0.0974808528767
ACH-000736,-0.422156430754
ACH-000738,-0.177401450387
ACH-000746,-0.18796201756499997
ACH-000747,-0.21364104678800003
ACH-000748,-0.164019327382
ACH-000753,-0.271177756321
ACH-000756,-0.34589084859499997
ACH-000757,-0.29472630771499997
ACH-000758,-0.241522235498
ACH-000760,-0.190899081148
ACH-000763,-0.315962945466
ACH-000764,-0.222922617595
ACH-000765,-0.38839297650399995
ACH-000766,-0.289173384509
ACH-000767,-0.389139522051
ACH-000768,-0.164096404647
ACH-000769,-0.0193142900019
ACH-000770,-0.286461460424
ACH-000771,-0.124209959872
ACH-000773,-0.21711296486099999
ACH-000776,-0.360904597213
ACH-000777,0.0678571563315
ACH-000778,-0.4044849864
ACH-000781,-0.188682934729
ACH-000782,-0.363721779917
ACH-000783,-0.0956786344613
ACH-000784,-0.0514084568067
ACH-000785,-0.206350478556
ACH-000787,0.0132475169885
ACH-000788,-0.20651104839200002
ACH-000791,-0.146272643072
ACH-000792,-0.166167279232
ACH-000794,-0.17360784198600002
ACH-000796,-0.19112654358
ACH-000799,-0.309167166693
ACH-000800,-0.132736628972
ACH-000802,-0.213213875974
ACH-000804,-0.308367602553
ACH-000805,-0.242672599273
ACH-000809,-0.199085520451
ACH-000810,-0.395076867904
ACH-000811,-0.147448609122
ACH-000817,-0.0224777022964
ACH-000819,-0.227745145121
ACH-000820,0.169493737363
ACH-000821,-0.181155873123
ACH-000822,-0.117363776236
ACH-000823,-0.0978994354968
ACH-000824,-0.166390607414
ACH-000827,-0.164647359014
ACH-000829,-0.08524258147739999
ACH-000831,-0.281308053486
ACH-000832,-0.533066953577
ACH-000833,-0.233547056624
ACH-000834,-0.18017212498
ACH-000835,-0.09079971146299999
ACH-000836,0.0836461706354
ACH-000837,-0.0709702661005
ACH-000838,-0.34840733710199995
ACH-000839,-0.21374490664700002
ACH-000840,-0.329752226763
ACH-000841,-0.430579925848
ACH-000843,-0.109156150105
ACH-000846,-0.379536592695
ACH-000847,-0.183950810934
ACH-000848,-0.0949933685309
ACH-000849,-0.11437254975299999
ACH-000851,-0.238813169505
ACH-000855,-0.253659009936
ACH-000856,-0.07180761789760001
ACH-000858,-0.1252444418
ACH-000859,-0.129931688261
ACH-000861,-0.34738647427599995
ACH-000862,0.00503309875075
ACH-000865,-0.14467297611500002
ACH-000866,-0.15502273424000002
ACH-000867,-0.39258552189
ACH-000869,-0.381558295931
ACH-000872,-0.317480900915
ACH-000873,-0.310929374079
ACH-000876,-0.0548820913109
ACH-000878,-0.0795631397443
ACH-000880,0.020434969608499998
ACH-000881,-0.215107214843
ACH-000882,-0.16962759473000003
ACH-000884,-0.30429448373
ACH-000885,-0.200091746725
ACH-000887,-0.14281015239
ACH-000888,-0.30834299449
ACH-000889,-0.349444035705
ACH-000890,-0.38323776590400005
ACH-000896,-0.18225775484999998
ACH-000898,-0.228866335601
ACH-000900,-0.477558991281
ACH-000901,-0.293502826492
ACH-000905,-0.368529095344
ACH-000906,-0.061763073495300004
ACH-000907,0.0214409432793
ACH-000910,-0.08151828798539999
ACH-000911,-0.155018122378
ACH-000912,-0.25734480490600004
ACH-000913,-0.159468271234
ACH-000915,-0.194335678307
ACH-000916,-0.488250358195
ACH-000917,-0.17511430947999998
ACH-000921,-0.133780242816
ACH-000924,0.0868675844761
ACH-000926,-0.27088429040600004
ACH-000928,-0.43834027531400005
ACH-000929,-0.167644887643
ACH-000932,-0.221575629462
ACH-000935,-0.238464487988
ACH-000936,-0.199929861142
ACH-000937,-0.110353725515
ACH-000938,-0.211897331488
ACH-000939,0.18626406873100002
ACH-000941,-0.193558913966
ACH-000943,-0.15023428164799998
ACH-000946,-0.264929947534
ACH-000947,-0.22661883101500002
ACH-000948,-0.2473313655
ACH-000950,-0.150826091339
ACH-000953,-0.27325774658
ACH-000957,-0.342998485413
ACH-000958,-0.141843237033
ACH-000960,-0.206002466609
ACH-000963,-0.118125424834
ACH-000968,-0.13933298072
ACH-000969,-0.19035656743299997
ACH-000973,-0.364151133526
ACH-000974,-0.345310199992
ACH-000975,-0.037047182654699994
ACH-000976,-0.19675520427700002
ACH-000978,-0.234028892587
ACH-000980,-0.19222474585000002
ACH-000984,-0.307498186164
ACH-000986,-0.083349409886
ACH-000988,-0.48180101591799995
ACH-000993,-0.1779701532
ACH-000994,-0.32746773542
ACH-000996,-0.567225646088
ACH-001001,-0.196137468583
ACH-001020,0.226164810444
ACH-001028,-0.178464755812
ACH-001031,-0.22032770964899998
ACH-001038,-0.204243831513
ACH-001048,-0.0206786765365
ACH-001050,-0.102208410419
ACH-001053,-0.0922886370204
ACH-001054,-0.139178042972
ACH-001061,-0.287948659431
ACH-001067,-0.182237465649
ACH-001075,-0.12380440457599999
ACH-001096,-0.000983649977369
ACH-001128,0.7892133135780001
ACH-001134,-0.343540326316
ACH-001151,-0.111443083914
ACH-001163,-0.0166934987776
ACH-001164,-0.127867124788
ACH-001173,-0.148872927153
ACH-001183,-0.326837249225
ACH-001184,-0.24759113308800001
ACH-001190,0.00146052018553
ACH-001192,-0.156709882467
ACH-001193,-0.36988307799000003
ACH-001196,-0.133466795034
ACH-001197,-0.075908082615
ACH-001205,-0.139432457606
ACH-001211,-0.0823902083461
ACH-001212,-0.234376016822
ACH-001228,-0.289684579582
ACH-001232,-0.24170140123199998
ACH-001239,-0.187071176529
ACH-001274,-0.180187499349
ACH-001275,-0.266823594776
ACH-001277,0.0981203889745
ACH-001278,-0.20373309771499998
ACH-001280,0.023529203810400003
ACH-001283,-0.10837584653200001
ACH-001289,-0.31457713354600003
ACH-001295,-0.49597737188
ACH-001300,-0.411505604962
ACH-001301,-0.19602609724599998
ACH-001302,0.08010504306630001
ACH-001303,-0.18500766569600002
ACH-001306,-0.13841367353599998
ACH-001318,-0.145516819348
ACH-001322,-0.238929508442
ACH-001328,-0.077880573299
ACH-001332,-0.227497940412
ACH-001333,-0.149401714919
ACH-001336,-0.26534640155
ACH-001340,-0.296519803331
ACH-001346,-0.15558166913
ACH-001353,-0.042424777065900005
ACH-001354,1.32706750063
ACH-001367,-0.0278544388358
ACH-001368,-0.22945719702700001
ACH-001374,-0.333636637429
ACH-001375,-0.0811387099987
ACH-001377,-0.20997431123100002
ACH-001380,-0.0701256387724
ACH-001391,-0.267439714255
ACH-001407,-0.18325072243
ACH-001408,-0.175759248688
ACH-001413,0.00380392767542
ACH-001430,-0.147850402279
ACH-001431,-0.136396596091
ACH-001450,-0.147349198312
ACH-001496,-0.063106130159
ACH-001500,0.122530564295
ACH-001521,-0.113963876941
ACH-001523,-0.041932412336300004
ACH-001532,-0.27244909215999996
ACH-001536,-0.25581720168600003
ACH-001550,0.224303151294
ACH-001552,-0.202210579932
ACH-001554,-0.224415130634
ACH-001645,-0.281334294963
ACH-001654,-0.141951775615
ACH-001715,0.0296847584877
ACH-001735,0.0287927188901
ACH-001736,-0.054725906198500006
ACH-001737,-0.49747719651600003
ACH-001740,-0.201581398292
ACH-001745,-0.145488843421
ACH-001750,-0.282871587882
ACH-001765,-0.248114549566
ACH-001956,-0.09103740259089999
ACH-001957,-0.240328702148
