,GIPC2 (54810)
ACH-000004,0.08711448231789999
ACH-000007,-0.10912441810999998
ACH-000009,0.08037453290419999
ACH-000011,-0.11062565811200001
ACH-000012,0.00709098193522
ACH-000013,-0.0125346200917
ACH-000014,0.0710843559445
ACH-000015,0.07242966407910001
ACH-000017,0.0219594700924
ACH-000018,-0.11961151738800001
ACH-000019,0.104155515356
ACH-000021,-0.05631328726
ACH-000022,0.0400675745167
ACH-000025,-0.311541393833
ACH-000028,0.0183499910588
ACH-000030,0.121028772179
ACH-000035,-0.231764694429
ACH-000036,0.1347672106
ACH-000037,0.100328723788
ACH-000039,-0.030726768390900005
ACH-000040,0.0626714557489
ACH-000041,-0.184505804025
ACH-000042,0.265923597575
ACH-000045,0.242369632477
ACH-000047,-0.0022484666482399996
ACH-000052,-0.155778376955
ACH-000053,0.17319378767000002
ACH-000054,0.120200874046
ACH-000055,-0.00950970306658
ACH-000060,0.061356073812
ACH-000067,-0.014681342870399999
ACH-000070,-0.0976041506649
ACH-000075,0.128619674675
ACH-000078,0.202300056799
ACH-000082,0.0710831273283
ACH-000085,-0.275156060445
ACH-000086,0.0949861128401
ACH-000087,-0.5946583570539999
ACH-000092,0.0944509453778
ACH-000095,0.0352798633884
ACH-000097,0.035203197984000005
ACH-000098,0.0336429345512
ACH-000099,0.10956953202299999
ACH-000108,0.10403945953
ACH-000113,-0.04690934999099999
ACH-000115,-0.0115293516909
ACH-000116,-0.057141478761
ACH-000118,0.108224114371
ACH-000120,-0.00410791253777
ACH-000123,-0.08666801501310001
ACH-000127,0.0300034261553
ACH-000128,0.126618988653
ACH-000132,-0.006063509594010001
ACH-000133,-0.158778888084
ACH-000137,0.0944227857728
ACH-000138,-0.00509262491942
ACH-000142,-0.123055319278
ACH-000143,-0.0427933700495
ACH-000146,0.10969371500999998
ACH-000148,0.014321615158200001
ACH-000150,-0.26684550998100004
ACH-000152,-0.0703774479172
ACH-000153,-0.031249319465900004
ACH-000159,-0.110192685294
ACH-000160,-0.0555693973749
ACH-000163,0.109445793009
ACH-000167,0.150536872564
ACH-000168,0.258795389004
ACH-000169,0.014244504109100001
ACH-000178,0.243525612275
ACH-000182,0.0194177674861
ACH-000183,0.04525133287619999
ACH-000188,0.16261827253900002
ACH-000189,-0.443416681293
ACH-000190,0.195143653381
ACH-000198,0.135451742607
ACH-000204,0.265024074053
ACH-000206,-0.0168156819664
ACH-000207,0.122214016502
ACH-000211,0.036072700087399996
ACH-000215,-0.045660577789000005
ACH-000221,0.0303522880329
ACH-000222,0.17607857557999998
ACH-000223,0.133800763508
ACH-000226,-0.00877859613369
ACH-000227,0.10794427924200001
ACH-000228,0.10644700934399999
ACH-000231,0.0587960707766
ACH-000232,0.14318504931
ACH-000233,0.17009379645999997
ACH-000234,0.0572702205581
ACH-000235,0.05469606984130001
ACH-000237,0.0160356339721
ACH-000238,-0.136173177015
ACH-000243,0.015719856541
ACH-000244,-0.0670178664944
ACH-000246,0.0148344701142
ACH-000248,-0.10398982739700001
ACH-000250,0.111374146916
ACH-000251,0.234492266564
ACH-000253,0.034096104439
ACH-000255,0.0366440292235
ACH-000256,0.281379225415
ACH-000257,-0.0522176934294
ACH-000258,0.203694386778
ACH-000259,-0.031031665873599998
ACH-000260,-0.0232728794991
ACH-000261,0.0652593428919
ACH-000262,-0.22053067180100003
ACH-000263,-0.165390606008
ACH-000264,0.00019083210281700002
ACH-000265,-0.0267266245023
ACH-000266,0.131856318645
ACH-000272,-0.08404592358480001
ACH-000273,0.224763278561
