,TLX2 (3196)
ACH-000004,-0.384068112767
ACH-000007,-0.0760771096524
ACH-000009,0.0611191034489
ACH-000011,-0.162881890149
ACH-000012,-0.00827390628134
ACH-000013,-0.18160584096500001
ACH-000014,-0.0685881352911
ACH-000015,-0.194072638045
ACH-000017,-0.0354764420885
ACH-000018,-0.155204556037
ACH-000019,-0.0945336090675
ACH-000021,-0.0123568770088
ACH-000022,-0.147847537388
ACH-000025,-0.138210114853
ACH-000028,-0.21758086485800002
ACH-000030,-0.045979110970800006
ACH-000035,-0.21486509530900003
ACH-000036,-0.070007719338
ACH-000037,0.0630141405682
ACH-000039,0.128924474643
ACH-000040,0.0429373643116
ACH-000041,-0.185856158646
ACH-000042,0.0145339090824
ACH-000045,-0.01366235898
ACH-000047,-0.08778294508369999
ACH-000052,-0.0292618245757
ACH-000053,-0.0738234912901
ACH-000054,-0.055936490800599994
ACH-000055,0.130342050223
ACH-000060,0.0243150877588
ACH-000067,-0.0259643914315
ACH-000070,0.153457255811
ACH-000075,0.012313490585499999
ACH-000078,-0.174219621184
ACH-000082,0.018279792832
ACH-000085,-0.11238416441600001
ACH-000086,-0.0921444487441
ACH-000087,-0.19955791190400002
ACH-000092,-0.33744655143
ACH-000095,-0.16115399197
ACH-000097,0.0203689593187
ACH-000098,0.0806590483807
ACH-000099,0.312321746648
ACH-000108,0.029627982812600002
ACH-000113,-0.0671423177468
ACH-000115,-0.238082716624
ACH-000116,-0.149685276693
ACH-000118,-0.159830520011
ACH-000120,-0.21871183422200002
ACH-000123,-0.188123491184
ACH-000127,-0.0655340721704
ACH-000128,-0.288748815785
ACH-000132,-0.0527354683196
ACH-000133,-0.0695343217644
ACH-000137,-0.22268075983199997
ACH-000138,-0.144214867987
ACH-000142,0.0623373835489
ACH-000143,-0.283242574657
ACH-000146,-0.0536622234203
ACH-000148,-0.0155011316475
ACH-000150,0.0744139615992
ACH-000152,-0.138171436911
ACH-000153,0.0839977702133
ACH-000159,-0.08038637225060001
ACH-000160,-0.311398461245
ACH-000163,-0.23597904638099998
ACH-000167,-0.166257467146
ACH-000168,-0.0190560747123
ACH-000169,-0.022092708454200003
ACH-000178,-0.0264458074188
ACH-000182,-0.15502738364600002
ACH-000183,-0.17710144191799998
ACH-000188,-0.163996268575
ACH-000189,-0.289151118569
ACH-000190,-0.0482388157974
ACH-000198,-0.0656680949383
ACH-000204,0.156058056213
ACH-000206,-0.0504820733257
ACH-000207,-0.224041137744
ACH-000211,-0.0784169812106
ACH-000215,-0.144639258858
ACH-000221,-0.08950235654750001
ACH-000222,0.07193592126960001
ACH-000223,-0.112845993054
ACH-000226,-0.0619458608024
ACH-000227,0.051713863380500005
ACH-000228,-0.202407980388
ACH-000231,-0.135994183233
ACH-000232,0.0232364343328
ACH-000233,-0.0669633329459
ACH-000234,-0.21414560009199998
ACH-000235,-0.13908758930600001
ACH-000237,-0.0398327652519
ACH-000238,-0.28563461355700004
ACH-000243,-0.10017969
ACH-000244,-0.151240162937
ACH-000246,0.0609394021006
ACH-000248,0.0342828864837
ACH-000250,-0.00967669527181
ACH-000251,-0.305040098742
ACH-000253,0.0386085544372
ACH-000255,-0.248335053495
ACH-000256,-0.18786385144
ACH-000257,0.0991132643747
ACH-000258,0.0290898977953
ACH-000259,-0.12782089627499998
ACH-000260,0.0662116178572
ACH-000261,-0.09209141681010001
ACH-000262,-0.153702572596
ACH-000263,0.00524366050816
ACH-000264,-0.06346483760300001
ACH-000265,-0.019950547812299997
ACH-000266,-0.100737549815
ACH-000272,-0.134500528089
ACH-000273,-0.0952163086884
ACH-000274,-0.10596831696499999
ACH-000277,0.09999045418510001
ACH-000278,0.0645703673707
ACH-000279,-0.210971306475
ACH-000280,0.0432616661744
ACH-000281,-0.213854131021
ACH-000288,-0.0404096137138
ACH-000291,-0.060078646120999994
ACH-000293,-0.19500077368299998
ACH-000294,-0.2254854764
ACH-000295,-0.046439996665000004
ACH-000296,0.21899863578200002
ACH-000302,-0.047857833502099996
ACH-000304,-0.178979391848
ACH-000307,-0.151957841258
ACH-000308,-0.00835401254426
ACH-000310,-0.0929398206032
ACH-000311,0.0317589424448
ACH-000312,-0.4604179850399999
ACH-000315,-0.35621329571000004
ACH-000316,-0.108613131549
ACH-000317,-0.134657786372
ACH-000318,-0.22186111318399998
ACH-000319,-0.034891458777
ACH-000320,0.144656776805
ACH-000322,-0.202007179703
ACH-000323,0.226797265215
ACH-000324,-0.12287556377699999
ACH-000329,0.142011466345
ACH-000330,-0.08507499901910001
ACH-000331,-0.118636095174
ACH-000332,-0.030960629009799998
ACH-000334,-0.105932074537
ACH-000335,-0.0252988969482
ACH-000336,0.0580927818081
ACH-000337,-0.190248583779
ACH-000339,-0.043793606352000004
ACH-000341,-0.146143907341
ACH-000348,-0.111325550944
ACH-000350,-0.17308485176199997
ACH-000352,-0.132995672373
ACH-000356,-0.234830749277
ACH-000361,-0.028301123058
ACH-000362,-0.128340773061
ACH-000363,0.00484985576987
ACH-000364,0.029220373747400004
ACH-000365,-0.0093455293902
ACH-000366,0.17791498112799997
ACH-000368,-0.124537643289
ACH-000374,-0.0813064730493
ACH-000375,-0.108128138011
ACH-000376,-0.10951986693600001
ACH-000381,-0.0432733232691
ACH-000383,-0.056024783309899996
ACH-000387,-0.0816617039872
ACH-000389,-0.150145531257
ACH-000390,-0.07605864275060001
ACH-000393,-0.386489167232
ACH-000395,-0.0244340336815
ACH-000397,-0.0248660405486
ACH-000401,-0.058290478078300005
ACH-000402,-0.259785659305
ACH-000403,-0.15865684140900002
ACH-000404,-0.129551474556
ACH-000406,-0.107162916126
ACH-000407,-0.114768452449
ACH-000408,-0.39811689376599996
ACH-000410,-0.0436822667956
ACH-000411,0.11380871641899999
ACH-000414,-0.036658096701599995
ACH-000415,-0.350283203921
ACH-000416,0.025224239290100002
ACH-000420,-0.044690511314500005
ACH-000421,-0.149550548607
ACH-000424,-0.150440826301
ACH-000425,-0.0049909440675799995
ACH-000426,-0.258208352027
ACH-000427,-0.24447017919199998
ACH-000433,-0.10624372018200001
ACH-000436,0.2333365319
ACH-000444,-0.11381222879200001
ACH-000445,0.30770196687
ACH-000448,0.0551186292225
ACH-000450,0.130729120865
ACH-000452,-0.0952503417358
ACH-000454,-0.426866938049
ACH-000458,-0.0262216304745
ACH-000459,0.0686839427931
ACH-000460,-0.042510767549
ACH-000461,-0.249958150391
ACH-000463,-0.10361913097999999
ACH-000464,-0.203618081052
ACH-000466,0.027501374938400002
ACH-000467,-0.0017649263421700002
ACH-000468,-0.190631035081
ACH-000469,0.09598794344969999
ACH-000470,0.0492591647427
ACH-000471,-0.047862191205199994
ACH-000472,-0.204333134488
ACH-000473,-0.17562722464299999
ACH-000475,-0.052853265123500005
ACH-000476,-0.19621086434300003
ACH-000477,-0.22976584473499997
ACH-000480,0.0488402899614
ACH-000481,-0.261465619721
ACH-000483,-0.111408453463
ACH-000484,-0.118593090803
ACH-000485,-0.059587637667500006
ACH-000486,-0.07801234027649999
ACH-000487,-0.180344043063
ACH-000488,-0.254749864158
ACH-000490,-0.29029963087099997
ACH-000491,-0.338134544535
ACH-000495,-0.439007138508
ACH-000496,-0.14567144625
ACH-000499,0.00522552450872
ACH-000500,0.0694937278457
ACH-000502,-0.0161664352675
ACH-000503,-0.221521608319
ACH-000505,-0.10437290047499999
ACH-000507,-0.0228507944405
ACH-000510,-0.169281448127
ACH-000511,-0.0579979773948
ACH-000512,-0.115794136445
ACH-000516,-0.0880582370792
ACH-000517,-0.068879992582
ACH-000518,-0.160648608497
ACH-000520,-0.0143852007064
ACH-000521,-0.0348712837714
ACH-000522,-0.242509361684
ACH-000524,0.06699415361880001
ACH-000527,-0.137793308063
ACH-000528,0.0457154408087
ACH-000537,-0.145301726801
ACH-000541,0.37397504375600005
ACH-000542,-0.10341726853800001
ACH-000544,-0.25222990308800003
ACH-000545,-0.238429118956
ACH-000547,-0.0781537211523
ACH-000548,-0.191497670132
ACH-000549,-0.20032856291499998
ACH-000550,0.03499520682
ACH-000552,-0.116623111084
ACH-000556,0.0584342076993
ACH-000557,0.051511655423800005
ACH-000570,-0.0674731555523
ACH-000571,-0.0330333202314
ACH-000573,-0.035139741681900004
ACH-000576,0.00398375978021
ACH-000580,-0.029867375065900002
ACH-000584,-0.303533469426
ACH-000585,-0.15449936050000002
ACH-000588,-0.038544400682099994
ACH-000589,-0.22970069224300002
ACH-000591,-0.210290673072
ACH-000593,-0.149434232414
ACH-000600,-0.134124819726
ACH-000601,-0.052308130488900005
ACH-000604,-0.037727246593199995
ACH-000605,-0.0920550209136
ACH-000606,-0.303043175541
ACH-000608,-0.129563011651
ACH-000614,0.030414167348400002
ACH-000616,-0.042930859807
ACH-000618,-0.25347778891600004
