,DCTN6 (10671)
ACH-000004,-0.999157285341
ACH-000007,-1.19561183655
ACH-000009,-1.06804375667
ACH-000011,-1.5353590357
ACH-000012,-1.08509293425
ACH-000013,-1.32555995774
ACH-000014,-1.27720585766
ACH-000015,-1.1676404381
ACH-000017,-1.0479302358700002
ACH-000018,-0.971988239979
ACH-000019,-0.818624063141
ACH-000021,-0.888959398819
ACH-000022,-1.3945265663100002
ACH-000025,-1.1186794128
ACH-000028,-1.36694701504
ACH-000030,-1.19177094896
ACH-000035,-1.20219098574
ACH-000036,-1.15619131722
ACH-000037,-0.614152102255
ACH-000039,-1.25180848179
ACH-000040,-1.2913177503
ACH-000041,-1.00659545251
ACH-000042,-1.3214685342299999
ACH-000045,-1.0957109364
ACH-000047,-1.31016426941
ACH-000052,-1.0395543185299998
ACH-000053,-1.05081851419
ACH-000054,-1.1319816282600002
ACH-000055,-1.2975448864299999
ACH-000060,-1.37148058459
ACH-000067,-1.07203287956
ACH-000070,-1.16914838615
ACH-000075,-0.801417915649
ACH-000078,-1.46506229662
ACH-000082,-1.42303694931
ACH-000085,-1.11967669464
ACH-000086,-1.18766137195
ACH-000087,-1.08919435923
ACH-000092,-1.4146584238799997
ACH-000095,-1.18434812186
ACH-000097,-1.20653121757
ACH-000098,-1.1631925571700001
ACH-000099,-1.26460149936
ACH-000108,-1.25653259936
ACH-000113,-0.99923274791
ACH-000115,-1.23740364016
ACH-000116,-1.2049369191500001
ACH-000118,-1.34360961196
ACH-000120,-1.37057005661
ACH-000123,-1.23716181436
ACH-000127,-1.16020679335
ACH-000128,-1.09091662662
ACH-000132,-1.31695009039
ACH-000133,-1.04952388388
ACH-000137,-1.2113782279
ACH-000138,-1.3740349987600002
ACH-000142,-1.3603269029
ACH-000143,-0.9634978877629999
ACH-000146,-0.8905712548100001
ACH-000148,-1.06390444225
ACH-000150,-1.49956233934
ACH-000152,-1.3418160110500001
ACH-000153,-1.21640125547
ACH-000159,-1.09212494956
ACH-000160,-1.2023264509
ACH-000163,-0.9060159997930001
ACH-000167,-1.29405144555
ACH-000168,-0.908477098459
ACH-000169,-1.43581726416
ACH-000178,-1.21530802054
ACH-000182,-1.38399711738
ACH-000183,-1.1187732379700002
ACH-000188,-1.4948893485899999
ACH-000189,-1.1593271627200001
ACH-000190,-1.1691320744700002
ACH-000198,-1.06170851217
ACH-000204,-0.8867358650130001
ACH-000206,-1.5432659182799997
ACH-000207,-1.36576631754
ACH-000211,-1.48877413342
ACH-000215,-1.14821472062
ACH-000221,-1.3306684517899998
ACH-000222,-1.06368790248
ACH-000223,-1.24005662188
ACH-000226,-1.20772591925
ACH-000227,-0.9051760220589999
ACH-000228,-1.2506528525799998
ACH-000231,-1.36753143724
ACH-000232,-1.1970170144399999
ACH-000233,-1.4056556089399999
ACH-000234,-1.36578636301
ACH-000235,-1.1751211562100001
ACH-000237,-1.04301912161
ACH-000238,-1.12042880709
ACH-000243,-1.2988038181100001
ACH-000244,-1.1387541572700002
ACH-000246,-1.00314688163
ACH-000248,-1.20709030102
ACH-000250,-1.04856550829
ACH-000251,-1.66600610965
ACH-000253,-1.09542275812
ACH-000255,-1.28015918753
ACH-000256,-1.35315324713
ACH-000257,-0.9732825877269999
ACH-000258,-1.01504870614
ACH-000259,-1.10692910385
ACH-000260,-1.24860969189
ACH-000261,-1.28701238308
