,OR5AN1 (390195)
ACH-000004,0.129307559481
ACH-000007,-0.0320256413183
ACH-000009,0.057081675457800005
ACH-000011,0.054335275607500004
ACH-000012,-0.07159992756089999
ACH-000013,0.030231430260099997
ACH-000014,0.25082498027100003
ACH-000015,0.10489684795700001
ACH-000017,0.105183424464
ACH-000018,0.154322348012
ACH-000019,-0.0169898081965
ACH-000021,-0.07638531876960002
ACH-000022,0.00363220736852
ACH-000025,-0.0348270480827
ACH-000028,0.123972459486
ACH-000030,-0.016318531830000003
ACH-000035,0.0808495211364
ACH-000036,-0.0129869281586
ACH-000037,-0.0985850669098
ACH-000039,-0.24229106909499998
ACH-000040,-0.045342689124300006
ACH-000041,-0.19885982250999998
ACH-000042,-0.0821003812423
ACH-000045,-0.0317522973452
ACH-000047,0.154144051374
ACH-000052,-0.182133637596
ACH-000053,-0.10408919997999999
ACH-000054,-0.024736221090700002
ACH-000055,-0.06567479114659999
ACH-000060,-0.0923216946686
ACH-000067,0.040209208839
ACH-000070,0.142381899906
ACH-000075,-0.17675845668200002
ACH-000078,0.155082259221
ACH-000082,-0.112361590929
ACH-000085,-0.0111257663856
ACH-000086,-0.121814503692
ACH-000087,-0.0100078265762
ACH-000092,0.03708484025619999
ACH-000095,0.0287371992166
ACH-000097,-0.0132970472856
ACH-000098,0.053892772362000005
ACH-000099,0.06542243085590001
ACH-000108,-0.037479577899
ACH-000113,-0.0430048316106
ACH-000115,0.005903529389010001
ACH-000116,0.0254838785299
ACH-000118,-0.163899590151
ACH-000120,0.122389128359
ACH-000123,-0.078406543291
ACH-000127,-0.00238239452092
ACH-000128,0.00252622570085
ACH-000132,-0.0181213134375
ACH-000133,-0.131314553477
ACH-000137,-0.11604188113700001
ACH-000138,-0.0390485139574
ACH-000142,0.017915652460599996
ACH-000143,-0.00810371379483
ACH-000146,0.045645383498
ACH-000148,0.008664201650170001
ACH-000150,-0.02358987858
ACH-000152,0.105339114089
ACH-000153,-0.272132682969
ACH-000159,-0.128323785394
ACH-000160,-0.0545724174589
ACH-000163,-0.007223953165
ACH-000167,0.207906755302
ACH-000168,-0.102226716051
ACH-000169,0.0480798093963
ACH-000178,-0.047166567406599996
ACH-000182,0.0864964318361
ACH-000183,-0.0270167582033
ACH-000188,-0.327403436067
ACH-000189,0.155317861381
ACH-000190,-0.0692781897515
ACH-000198,0.0204972812851
ACH-000204,-0.126767020559
ACH-000206,-0.199288385038
ACH-000207,0.0106148462002
ACH-000211,-0.0177512816935
ACH-000215,0.0814053164442
ACH-000221,0.0682498990934
ACH-000222,-0.139030425664
ACH-000223,-0.06211491033419999
ACH-000226,-0.17959781400199998
ACH-000227,-0.209750028041
ACH-000228,0.070050778191
ACH-000231,-0.000144792909303
ACH-000232,0.0499926817535
ACH-000233,0.00495449971943
ACH-000234,-0.008470247323949999
ACH-000235,0.0151891398333
ACH-000237,0.036709816821599996
ACH-000238,0.149807940434
ACH-000243,-0.045845662315800007
ACH-000244,-0.159811794429
ACH-000246,-0.013391441943700002
ACH-000248,0.08219523634319999
ACH-000250,0.00632895245804
ACH-000251,0.281552671211
ACH-000253,-0.030270615027400003
ACH-000255,0.054711402529100006
ACH-000256,-0.361782782278
ACH-000257,0.060579254632400006
ACH-000258,0.19595232216400002
ACH-000259,0.0423492677927
ACH-000260,-0.05295739837690001
ACH-000261,-0.0611385070221
ACH-000262,0.226290181857
ACH-000263,-0.16006438346
ACH-000264,0.0179231650935
ACH-000265,0.12274953124500002
ACH-000266,0.00270150187175
ACH-000272,-0.0641463110635
ACH-000273,-0.017919880480099997
ACH-000274,0.0798537563087
ACH-000277,0.0112356800089
ACH-000278,0.286408685033
ACH-000279,0.10009983598300001
ACH-000280,0.176533938933
ACH-000281,0.243914920312
ACH-000288,-0.0020679678124
ACH-000291,0.0567122212696
ACH-000293,-0.174272685487
ACH-000294,-0.255098096636
ACH-000295,0.025024485686599998
ACH-000296,-0.025824467203000002
ACH-000302,0.022545024004799998
ACH-000304,0.229930411186
ACH-000307,0.0813265763716
ACH-000308,-0.17417073913699999
ACH-000310,0.117022186418
ACH-000311,0.09591858842630001
ACH-000312,0.107167829191
ACH-000315,-0.028152222315400002
ACH-000316,-0.0153099972164
ACH-000317,-0.0951795065405
ACH-000318,-0.07577659399400001
ACH-000319,-0.0234850457858
ACH-000320,0.235937278957
ACH-000322,-0.145957829274
ACH-000323,0.170878631314
ACH-000324,0.0159154792446
ACH-000329,0.115874678217
ACH-000330,0.154332996334
ACH-000331,-0.09367725851320001
ACH-000332,0.0547934606608
ACH-000334,0.106032507436
ACH-000335,-0.183250596087
ACH-000336,0.0241960269145
ACH-000337,0.0015611432516300001
ACH-000339,0.016541126594
ACH-000341,0.171703575484
ACH-000348,0.185420699049
ACH-000350,0.2870519526
ACH-000352,-0.00516466537574
ACH-000356,-0.08803206264560001
ACH-000361,-0.0564159815611
ACH-000362,0.034851425971
ACH-000363,0.00362368459823
ACH-000364,-0.075725663017
ACH-000365,-0.0201608838073
ACH-000366,-0.057159625447000005
ACH-000368,-0.0512440036723
ACH-000374,-0.0237180384302
ACH-000375,0.045582053679499995
ACH-000376,-0.193725572863
ACH-000381,-0.0241392512008
ACH-000383,0.00867468687019
ACH-000387,-0.0150932519501
ACH-000389,0.115622755886
ACH-000390,0.0357141178349
ACH-000393,0.047088401357199994
ACH-000395,-0.0636158989331
ACH-000397,-0.07858212673460001
ACH-000401,0.16643459868899999
ACH-000402,-0.39456951522399997
ACH-000403,-0.0295033723405
ACH-000404,-0.00227927648387
ACH-000406,-0.021905997088200003
ACH-000407,0.004864187589479999
ACH-000408,-0.11209994518300001
ACH-000410,0.0889344156544
ACH-000411,0.0693728126997
ACH-000414,0.107753452822
ACH-000415,-0.136241639268
ACH-000416,0.0609703291765
ACH-000420,-0.121255385111
ACH-000421,-0.0327025173697
ACH-000424,-0.22566215897300002
ACH-000425,0.140722476816
ACH-000426,0.18247509062800002
ACH-000427,0.134147085838
ACH-000433,-0.148275812814
ACH-000436,0.22293572266999997
ACH-000444,0.0239379174297
ACH-000445,0.059948155134500004
ACH-000448,0.0846304247644
ACH-000450,-0.049829139850199995
ACH-000452,-0.0401362068804
ACH-000454,0.107339124333
ACH-000458,-0.0208145617252
ACH-000459,0.161008627287
ACH-000460,-0.051425346643400004
ACH-000461,-0.12038508882000001
ACH-000463,0.04155515299530001
ACH-000464,-0.254773099415
ACH-000466,0.0770761921936
ACH-000467,-0.027259796859599998
ACH-000468,-0.0736967216811
ACH-000469,-0.0735051691434
ACH-000470,0.161192613302
ACH-000471,0.0768522654599
ACH-000472,0.024439896757400003
ACH-000473,-0.0587190063959
ACH-000475,0.0772901045144
ACH-000476,-0.0101611257605
ACH-000477,0.24718288054
ACH-000480,0.0698525264322
ACH-000481,-0.103236844901
ACH-000483,-0.259127542665
ACH-000484,-0.43682671411799995
ACH-000485,0.0119130480177
ACH-000486,0.0007105409227399999
ACH-000487,-0.16678423055299998
ACH-000488,-0.055794140909400006
ACH-000490,-0.0106850148966
ACH-000491,-0.0240709432272
ACH-000495,0.019402390670599998
ACH-000496,-0.196619235979
ACH-000499,-0.099794821183
ACH-000500,-0.13207900269300002
ACH-000502,-0.0626065272557
ACH-000503,-0.189223053445
ACH-000505,-0.0338536957831
ACH-000507,-0.145475295136
ACH-000510,-0.0442273121086
ACH-000511,0.0514871921098
ACH-000512,-0.177794719528
ACH-000516,0.0464427706786
ACH-000517,-0.06166133878269999
ACH-000518,-0.061392565474300005
ACH-000520,-0.215991901044
ACH-000521,0.14199231182299998
ACH-000522,-0.0684051363658
ACH-000524,0.0155475172534
ACH-000527,-0.00998372530109
ACH-000528,-0.07956455899239999
ACH-000537,0.118767044057
ACH-000541,0.06282400388090001
ACH-000542,-0.07573474115039999
ACH-000544,-0.10330846575099999
ACH-000545,-0.055816393957
ACH-000547,0.0686952437866
ACH-000548,-0.205129467956
ACH-000549,0.059526599965
ACH-000550,0.154771735642
ACH-000552,0.038221828417
ACH-000556,0.0513972980074
ACH-000557,-0.177338453234
ACH-000570,0.051994482302
ACH-000571,0.137218086708
ACH-000573,0.0337863350808
ACH-000576,-0.139703120834
ACH-000580,-0.0038147764974099997
ACH-000584,0.11564574363199999
ACH-000585,-0.055901728132600005
ACH-000588,-0.041350526335800004
ACH-000589,-0.051092877253800004
ACH-000591,0.0431213337407
ACH-000593,0.10249803728
ACH-000600,0.021911322017000003
ACH-000601,0.013908645167300001
ACH-000604,-0.034317346867400005
ACH-000605,0.0674768155162
ACH-000606,-0.208045296967
ACH-000608,-0.08238482246560001
ACH-000614,-0.161180801379
ACH-000616,0.0681621211538
ACH-000618,-0.188709717057
ACH-000619,-0.197241226785
ACH-000620,-0.0384695868836
ACH-000621,-0.0627404129516
ACH-000622,-0.008739104862370001
ACH-000623,-0.0828292268856
ACH-000624,-0.0537436819411
ACH-000627,-0.004063250962849999
ACH-000630,-0.111787061952
ACH-000632,-0.119559062207
ACH-000633,-0.043660311944
ACH-000637,-0.23147374082699998
ACH-000638,0.02798947271
ACH-000646,0.253903221429
ACH-000647,-0.10707670763699999
ACH-000648,-0.11561734878900001
ACH-000649,0.0613932661429
ACH-000651,0.119357022711
ACH-000652,0.0692194136102
ACH-000653,-0.12060031179500001
ACH-000657,-0.041289553424
ACH-000658,-0.160687810063
ACH-000661,-0.132626939188
ACH-000662,0.25231087807700003
ACH-000663,-0.108267427693
ACH-000665,-0.175935916037
ACH-000671,-0.256178651136
ACH-000673,0.024930239612699998
ACH-000676,-0.0162954716433
ACH-000677,-0.166787003416
ACH-000681,0.11998284277999999
ACH-000682,0.0935168226018
ACH-000683,-0.174388609142
ACH-000684,0.018018571073
ACH-000688,0.265840031434
ACH-000693,-0.041244075449199995
ACH-000694,0.0264536173471
ACH-000695,0.245806875473
ACH-000696,-0.010085444996
ACH-000697,0.0402449701476
ACH-000699,0.0887638993757
ACH-000701,-0.0130387726581
ACH-000706,0.10587612546399999
ACH-000711,0.0966028542533
ACH-000713,-0.175927401057
ACH-000714,0.00413936894534
ACH-000718,0.195448768935
ACH-000720,0.08487823965949999
ACH-000721,-0.013183863702700001
ACH-000724,0.183238045425
ACH-000725,-0.07334172673
ACH-000732,-0.0278160423539
ACH-000734,-0.150568812335
ACH-000735,0.0711285375448
ACH-000736,-0.0226265215543
ACH-000738,-0.0523867234183
ACH-000746,0.0132587658962
ACH-000747,-0.08658937098929999
ACH-000748,-0.107986088365
ACH-000753,0.0277218886461
ACH-000756,0.005900279205199999
ACH-000757,0.0723619668099
ACH-000758,0.0183475283222
ACH-000760,-0.155650412653
ACH-000763,-0.183692292161
ACH-000764,-0.241815589138
ACH-000765,-0.152844182291
ACH-000766,-0.049535163046
ACH-000767,0.0917426683908
ACH-000768,0.024057052720800002
ACH-000769,-0.0392224976729
ACH-000770,-0.0364750006414
ACH-000771,0.048389902419
ACH-000773,-0.020684102177900003
ACH-000776,0.09777471752019999
ACH-000777,0.183433919245
ACH-000778,0.06614005188120001
ACH-000781,-0.0131649004753
ACH-000782,-0.0352245941358
ACH-000783,-0.108646798091
ACH-000784,0.00778840942704
ACH-000785,0.026705541376099998
ACH-000787,0.07288025005639999
ACH-000788,-0.023259336154099995
ACH-000791,-0.0574762386891
ACH-000792,-0.0659268770255
ACH-000794,-0.18958551126200002
ACH-000796,-0.061585457573600004
ACH-000799,-0.127016829384
ACH-000800,0.030830597774299997
ACH-000802,0.0779188907148
ACH-000804,0.0300670143789
ACH-000805,0.122131064399
ACH-000809,0.04525949236219999
ACH-000810,0.261309492542
ACH-000811,0.0215010620662
ACH-000817,-0.203679823481
ACH-000819,-0.136792808891
ACH-000820,-0.166723688509
ACH-000821,-0.12143143283
ACH-000822,0.0315602886119
ACH-000823,0.043783090109299996
ACH-000824,-0.0930808129735
ACH-000827,-0.0301187028201
ACH-000829,-0.08504909517930001
ACH-000831,-0.11987973321900001
ACH-000832,-0.0915434507915
ACH-000833,-0.025897851346400002
ACH-000834,-0.16757468928400002
ACH-000835,0.114840818112
ACH-000836,-0.0744574957455
ACH-000837,0.05885869818390001
ACH-000838,-0.0289176060164
ACH-000839,-0.168018174747
ACH-000840,-0.0846069809341
ACH-000841,0.00017479051336600002
ACH-000843,0.053317459258500004
ACH-000846,0.08863487408469999
ACH-000847,0.0802949831692
ACH-000848,-0.0160553946027
ACH-000849,0.14393306117000002
ACH-000851,-0.09493070333669999
ACH-000855,-0.140651371496
ACH-000856,-0.0101721738385
ACH-000858,0.0919464232305
ACH-000859,-0.13047329404400002
ACH-000861,-0.183168793565
ACH-000862,0.050230579956800005
ACH-000865,-0.0538154706101
ACH-000866,0.00740597265599
ACH-000867,-0.0438598757235
ACH-000869,0.0130999143967
ACH-000872,-0.150944877845
ACH-000873,-0.124883965995
ACH-000876,-0.12470457829600001
ACH-000878,-0.23717878929400002
ACH-000880,0.1284214151
ACH-000881,0.058888845226099995
ACH-000882,0.039198637565
ACH-000884,0.22543309921500002
ACH-000885,-0.0484700342874
ACH-000887,-0.0773215826744
ACH-000888,0.018166695099700002
ACH-000889,-0.000231502730533
ACH-000890,-0.185961432069
ACH-000896,-0.013841681160799998
ACH-000898,-0.08454189668539999
ACH-000900,0.0222510614807
ACH-000901,-0.189193636787
ACH-000905,-0.016277186904200002
ACH-000906,0.06258608866859999
ACH-000907,0.17585199460700002
ACH-000910,-0.0168314305616
ACH-000911,-0.0448782908312
ACH-000912,-0.0559573800389
ACH-000913,-0.0358835939622
ACH-000915,-0.0173967991939
ACH-000916,-0.392193960336
ACH-000917,-0.0156711156266
ACH-000921,-0.057770035673
ACH-000924,0.07858060202
ACH-000926,0.0379294780298
ACH-000928,0.192130173171
ACH-000929,0.0964718713444
ACH-000932,0.041309242407
ACH-000935,-0.123703369004
ACH-000936,-0.175310010157
ACH-000937,0.141419582818
ACH-000938,0.0438619269195
ACH-000939,-0.028961417143
ACH-000941,-0.046150454356899996
