,HKDC1 (80201)
ACH-000244,0.201348433002
ACH-000246,-0.113787325916
ACH-000248,-0.143651062841
ACH-000250,-0.165822493331
ACH-000251,0.07606968367160001
ACH-000253,-0.194074367144
ACH-000255,-0.158438399074
ACH-000256,-0.09866367448270001
ACH-000257,-0.33398410668699996
ACH-000258,0.009641685569709998
ACH-000259,-0.07838622500810001
ACH-000260,-0.109420521457
ACH-000261,-0.08471898576220001
ACH-000262,-0.0533946902718
ACH-000263,-0.186430746369
ACH-000264,-0.0372511867506
ACH-000265,-0.258910589226
ACH-000266,-0.07424897381989999
ACH-000272,-0.0691789692124
ACH-000273,-0.0811864534039
ACH-000274,0.052837684427300004
ACH-000277,-0.147413603719
ACH-000278,-0.178852842213
ACH-000279,-0.195145085393
ACH-000280,-0.010529068242600002
ACH-000281,-0.156236417391
ACH-000288,-0.313117731342
ACH-000291,-0.246008773208
ACH-000293,-0.0629159380051
ACH-000294,-0.367934734579
ACH-000295,-0.10343432092299999
ACH-000296,-0.358580239709
ACH-000302,-0.17916552034000002
ACH-000304,-0.123800288224
ACH-000307,-0.06944559609889998
ACH-000308,-0.18661847968400003
ACH-000310,-0.07746340976879999
ACH-000311,-0.102324376718
ACH-000312,-0.166798909898
ACH-000315,-0.32863783353799997
ACH-000316,-0.15920533685399998
ACH-000317,-0.149929807361
ACH-000318,-0.0284837869032
ACH-000319,-0.231433937733
ACH-000320,-0.048911261517199996
ACH-000322,0.124183111563
ACH-000323,-0.29171836200999995
ACH-000324,-0.244975135544
ACH-000329,-0.21580502982299998
ACH-000330,-0.21330023399
ACH-000331,-0.056568616309900004
ACH-000332,-0.00197990066751
ACH-000334,-0.07491279948710002
ACH-000335,-0.11105894744400001
ACH-000336,-0.27596471163
ACH-000337,-0.147269738254
ACH-000339,-0.15174479451300002
ACH-000341,-0.09613782345789999
ACH-000348,-0.147080783517
ACH-000350,-0.16930718438499998
ACH-000352,-0.121042745211
ACH-000356,-0.28922732041
ACH-000361,0.0404773810767
ACH-000362,-0.11132157741599999
ACH-000363,-0.048861908686300005
ACH-000364,0.003982146824570001
ACH-000365,-0.0970780347362
ACH-000366,-0.156612515154
ACH-000368,0.0492079232091
ACH-000374,-0.333753762322
ACH-000375,-0.17571414246199998
ACH-000376,-0.161398799515
ACH-000381,-0.084288066765
ACH-000383,-0.114020228735
ACH-000387,-0.309648139747
ACH-000389,-0.192187243658
ACH-000390,-0.0333831530614
ACH-000393,-0.25930251508200003
ACH-000395,-0.06833445039739999
ACH-000397,-0.0383140987926
ACH-000401,-0.218897200205
ACH-000402,-0.0966931277331
ACH-000403,-0.17220474622
ACH-000404,0.253272949443
ACH-000406,-0.0907773381933
ACH-000407,-0.138322331271
ACH-000408,-0.12591432786499998
ACH-000410,-0.135129209041
ACH-000411,-0.008564419043430001
ACH-000414,-0.172855275286
ACH-000415,-0.214652259528
ACH-000416,-0.14466050371300002
ACH-000420,-0.4589757943
ACH-000421,-0.0447306390687
ACH-000424,0.0134989941225
ACH-000425,-0.18291287644
ACH-000426,-0.151809126653
ACH-000427,-0.306778205724
ACH-000433,-0.466066283289
ACH-000436,-0.120180679651
ACH-000444,0.0017855459436499999
ACH-000445,-0.31933399688
ACH-000448,-0.20897417604899998
ACH-000450,0.0919230151455
ACH-000452,-0.10961706262599999
ACH-000454,-0.17596370782
ACH-000458,-0.299407742955
ACH-000459,0.0483272841086
ACH-000460,-0.102087073349
ACH-000461,-0.0959515385507
ACH-000463,-0.125660856681
ACH-000464,-0.24780370298
ACH-000466,-0.145825669138
ACH-000467,0.0038403032511799997
ACH-000468,-0.07593125499850001
ACH-000469,-0.112260453608
ACH-000470,0.0364104986029
ACH-000471,-0.089629124288
ACH-000472,-0.152029022042
ACH-000473,0.0178085909756
ACH-000475,-0.11952338056299999
ACH-000476,-0.11861000426400001
ACH-000477,-0.255875460949
ACH-000480,0.0977030359869
ACH-000481,-0.199588860537
ACH-000483,-0.106804502496
ACH-000484,0.0949815806915
ACH-000485,0.130105189686
ACH-000486,-0.152610262017
ACH-000487,0.00287844434747
ACH-000488,-0.055693554841800004
ACH-000490,-0.406052062076
ACH-000491,-0.309120422482
ACH-000495,-0.11040375053899999
ACH-000496,-0.240260080326
ACH-000499,-0.00942550987539
ACH-000500,0.186932103841
ACH-000502,-0.0420907052078
ACH-000503,-0.5089574006759999
ACH-000505,-0.11078633159199999
ACH-000507,0.104460008897
ACH-000510,-0.240073967864
ACH-000511,-0.076918928728
ACH-000512,-0.0830297333472
ACH-000516,-0.120021363943
ACH-000517,-0.049975684417599996
ACH-000518,-0.200485698877
ACH-000520,-0.171365084165
ACH-000521,0.10526607498400001
ACH-000522,-0.0451272204758
ACH-000524,-0.0765036383842
ACH-000527,-0.103195180692
ACH-000528,-0.17596092999899998
ACH-000537,-0.29869782109000004
ACH-000541,-0.560048777285
ACH-000542,-0.144196909299
ACH-000544,-0.152954847428
ACH-000545,-0.11386202732100001
ACH-000547,-0.0320614573388
ACH-000548,-0.09979532394160001
ACH-000549,-0.179221522812
ACH-000550,-0.243764494818
ACH-000552,-0.35379703815499997
ACH-000556,-0.159736681395
ACH-000557,-0.304027476384
ACH-000570,-0.316224583846
ACH-000571,-0.0409453744603
ACH-000573,-0.0969271111417
ACH-000576,-0.20113423005999997
ACH-000580,-0.06216838288649999
ACH-000584,-0.07305549994760001
ACH-000585,-0.188346477667
ACH-000588,-0.176687107894
ACH-000589,0.013096121456500001
ACH-000591,-0.230404192029
ACH-000593,-0.0576415756929
ACH-000600,-0.299964970603
ACH-000601,-0.114075010756
ACH-000604,-0.197629362955
ACH-000605,-0.030725728669199998
ACH-000606,-0.0059360119941
ACH-000608,-0.12853944482899998
ACH-000614,-0.08574417433369999
ACH-000616,-0.141505679879
ACH-000618,-0.10197308477700001
ACH-000619,-0.324120422179
ACH-000620,0.078743499829
ACH-000621,-0.0154999653044
ACH-000622,-0.17308044305599998
ACH-000623,-0.172516604385
ACH-000624,-0.0765525461313
ACH-000627,-0.0727600316154
ACH-000630,-0.1774909445
ACH-000632,-0.0776920341052
ACH-000633,-0.113785356661
ACH-000637,-0.08829475114119999
ACH-000638,-0.19515214739199999
ACH-000646,-0.059194335141400004
ACH-000647,-0.219598149135
ACH-000648,-0.11953959318499999
ACH-000649,-0.22863622370900002
ACH-000651,-0.226183157984
ACH-000652,-0.171121630028
ACH-000653,-0.0235086218899
ACH-000657,-0.0774763625971
ACH-000658,0.046646038882900004
ACH-000661,-0.11884757838
ACH-000662,0.205603029113
ACH-000663,-0.32442374920899997
ACH-000665,0.041896346601300004
ACH-000671,-0.27869703726
ACH-000673,-0.0435707727416
ACH-000676,-0.279948604709
ACH-000677,-0.215894906805
ACH-000681,-0.09045897717980002
ACH-000682,-0.21806452388
ACH-000683,-0.157790329574
ACH-000684,-0.089238320348
ACH-000688,-0.268901060042
ACH-000693,-0.168242452141
ACH-000694,-0.12695620677799999
ACH-000695,0.276260211546
ACH-000696,-0.0322766391946
ACH-000697,-0.177285822166
ACH-000699,0.0393098271861
ACH-000701,-0.0856217093517
ACH-000706,-0.067297801598
ACH-000711,-0.19440478600900002
ACH-000713,-0.139727421159
ACH-000714,-0.106276311169
ACH-000718,-0.285572177307
ACH-000720,-0.18461950670299998
ACH-000721,-0.127740662669
ACH-000724,-0.144706827929
ACH-000725,-0.20470030759399999
ACH-000732,-0.120945661244
ACH-000734,0.011248178142799999
ACH-000735,-0.0717227499254
ACH-000736,-0.11796712143799999
ACH-000738,-0.34587853850100003
ACH-000746,-0.136427381442
ACH-000747,-0.293592751609
ACH-000748,-0.273381053464
ACH-000753,-0.124646244052
ACH-000756,-0.129409760782
ACH-000757,-0.16446238543400002
ACH-000758,-0.221175981614
ACH-000760,-0.141544391581
ACH-000763,-0.0203912776767
ACH-000764,-0.398212989872
ACH-000765,-0.152855752854
ACH-000766,-0.008968283094809999
ACH-000767,-0.025138409999
ACH-000768,-0.137418952051
ACH-000769,-0.197849002044
ACH-000770,-0.143345660259
ACH-000771,-0.147123511443
ACH-000773,-0.133456512939
ACH-000776,-0.288952279228
ACH-000777,-0.12708326337200002
ACH-000778,-0.248137458624
ACH-000781,-0.188682947161
ACH-000782,-0.244271604222
ACH-000783,-0.198176809334
ACH-000784,-0.0496394661307
ACH-000785,-0.119788644541
ACH-000787,-0.160188803631
ACH-000788,-0.10653707449899999
ACH-000791,-0.0884438593186
ACH-000792,0.0706078302546
ACH-000794,-0.189906177825
ACH-000796,-0.10454060452099999
ACH-000799,-0.00567679651038
ACH-000800,-0.214747453125
ACH-000802,-0.0744776532333
ACH-000804,-0.0425520818182
ACH-000805,-0.0714964970501
ACH-000809,-0.0886792385027
ACH-000810,-0.280074074327
ACH-000811,-0.127737497865
ACH-000817,0.14257284185
ACH-000819,-0.108404545874
ACH-000820,0.0700127599872
ACH-000821,-0.432481556774
ACH-000822,-0.128474012929
ACH-000823,-0.11163773575
ACH-000824,-0.0729802641922
ACH-000827,-0.11670445669299999
ACH-000829,0.058936745164400006
ACH-000831,-0.10686814967599999
ACH-000832,-0.231690370722
ACH-000833,-0.057610640042699994
ACH-000834,-0.0212721446709
ACH-000835,-0.07015886065089999
ACH-000836,-0.160198722864
ACH-000837,-0.26025255621300003
ACH-000838,-0.11536535684100001
ACH-000839,0.0245736980677
ACH-000840,0.0816135656013
ACH-000841,-0.0913699105652
ACH-000843,0.0814557756302
ACH-000846,-0.0525651647775
ACH-000847,-0.359696168688
ACH-000848,-0.013242015220899999
ACH-000849,-0.12256881861999999
ACH-000851,-0.273278480158
ACH-000855,-0.0422747776129
ACH-000856,-0.107395535547
ACH-000858,-0.0995681848433
ACH-000859,-0.30874909143
ACH-000861,-0.296838081577
ACH-000862,-0.167710589195
ACH-000865,-0.0907443160664
ACH-000866,-0.20778386436500001
ACH-000867,-0.0749208106712
ACH-000869,0.045936626448
ACH-000872,-0.11612450046700001
ACH-000873,-0.167466510377
ACH-000876,-0.14070334134
ACH-000878,-0.0804383728277
ACH-000880,-0.114442131887
ACH-000881,-0.121270598807
ACH-000882,-0.179168737579
ACH-000884,-0.14199498214
ACH-000885,-0.21986315273899998
ACH-000887,-0.124295304257
ACH-000888,-0.17272482283799998
ACH-000889,-0.06681372455109999
ACH-000890,-0.0231763457283
ACH-000896,-0.0828757584871
ACH-000898,-0.166131909114
ACH-000900,-0.12021053443499999
ACH-000901,-0.21009140657000003
ACH-000905,-0.058332584083900005
ACH-000906,-0.119288746548
ACH-000907,-0.052770872207599996
ACH-000910,0.034040164027999996
ACH-000911,-0.13504250714500002
ACH-000912,-0.00937321821652
ACH-000913,-0.18736464479899997
ACH-000915,-0.034705600838800005
ACH-000916,-0.46279830180299997
ACH-000917,-0.049153710162899995
ACH-000921,-0.222148895896
ACH-000924,-0.17458845164
ACH-000926,-0.100570591713
ACH-000928,0.174549725738
ACH-000929,0.00971609977605
ACH-000932,-0.163868412844
ACH-000935,-0.196902365801
ACH-000936,-0.23536955436299997
ACH-000937,-0.130343255033
ACH-000938,-0.218045199525
ACH-000939,-0.255469555131
ACH-000941,-0.045045656395300004
ACH-000943,-0.208286163228
ACH-000946,0.011440258307799999
ACH-000947,-0.0975107804676
ACH-000948,-0.0108786065874
ACH-000950,-0.0237418440556
ACH-000953,-0.169321366576
ACH-000957,-0.015923315064
ACH-000958,-0.114819275286
ACH-000960,-0.150567930426
ACH-000963,-0.292871376866
ACH-000968,-0.19977751544199998
ACH-000969,-0.11702533314500001
ACH-000973,-0.17901032380600002
ACH-000974,-0.219189556656
ACH-000975,-0.159592092653
ACH-000976,-0.0510421604344
ACH-000978,-0.11778476248
ACH-000980,-0.21398798156399998
ACH-000984,-0.168068653876
ACH-000986,-0.254635352283
ACH-000988,-0.17158098655
ACH-000993,-0.050886643603499995
ACH-000994,-0.224910652977
ACH-000996,-0.201371864798
ACH-001001,-0.138127300325
ACH-001020,-0.212045966877
ACH-001028,-0.14569400115
ACH-001031,-0.0401137258774
ACH-001038,-0.326121791991
ACH-001048,-0.113718675969
ACH-001050,0.0213264799783
ACH-001053,-0.157550807145
ACH-001054,0.013513966372
ACH-001061,-0.055434284695199995
ACH-001067,-0.23970855187600001
ACH-001075,0.0803608863473
ACH-001096,-0.12810646093
ACH-001128,-0.14788019935399999
ACH-001134,-0.10337333020600001
ACH-001151,-0.18296256208
ACH-001163,-0.277500808297
ACH-001164,0.0642013883961
ACH-001173,-0.116999135045
ACH-001183,-0.0321941480345
ACH-001184,-0.208326737587
ACH-001190,-0.25847179632
ACH-001192,-0.138289915905
ACH-001193,-0.240266053814
ACH-001196,-0.164597396604
ACH-001197,-0.27647268528200003
ACH-001205,-0.325651366731
ACH-001211,0.117793424112
ACH-001212,-0.189053218686
ACH-001228,-0.160890910745
ACH-001232,-0.0937107046916
ACH-001239,-0.167791399985
ACH-001274,0.0310273728204
ACH-001275,-0.09288385090389999
ACH-001277,-0.155318195297
ACH-001278,-0.0036235991186300003
ACH-001280,-0.051139631953300006
ACH-001283,-0.160413292424
ACH-001289,0.09461821611099999
ACH-001295,0.00474010424058
ACH-001300,-0.0543829330723
ACH-001301,0.136209275328
ACH-001302,0.054713172838
ACH-001303,0.005949770641600001
ACH-001306,-0.188502806862
ACH-001318,-0.485420224794
ACH-001322,-0.30208741676600004
ACH-001328,-0.105032991548
ACH-001332,-0.082319342554
ACH-001333,-0.0612938788098
ACH-001336,-0.102441548878
ACH-001340,-0.11957248995200001
ACH-001346,-0.10758221865
ACH-001353,0.0224202868408
ACH-001354,-0.23277493634799998
ACH-001367,-0.20164802577799998
ACH-001368,-0.169710809391
ACH-001374,0.0827488564652
ACH-001375,-0.0324259359324
ACH-001377,-0.12435624412999999
ACH-001380,-0.149099120173
ACH-001391,0.145021350045
ACH-001407,-0.213440962575
ACH-001408,-0.035640652105199996
ACH-001413,-0.155202708576
ACH-001430,-0.24872846934
ACH-001431,0.013083199531499999
ACH-001450,-0.417332574168
ACH-001496,-0.033767671598799995
ACH-001500,-0.157208276299
ACH-001521,-0.0302461784179
ACH-001523,-0.139438567457
ACH-001532,-0.0637489436629
ACH-001536,-0.27090051260299997
ACH-001550,-0.180578859075
ACH-001552,-0.0971708168114
ACH-001554,0.048305353694699994
ACH-001645,-0.14572088522
ACH-001654,-0.00587100392701
ACH-001715,-0.009241084608799998
ACH-001735,-0.00536508943589
ACH-001736,-0.23562167385699997
ACH-001737,-0.482857341057
ACH-001740,0.000987640215808
ACH-001745,-0.00485320726736
ACH-001750,-0.11041949027
ACH-001765,-0.026814643480700003
ACH-001956,-0.147701163602
ACH-001957,-0.133743975747
