,RPL27 (6155)
ACH-000004,-1.8917545329900003
ACH-000007,-1.66399502333
ACH-000009,-1.8659144602700002
ACH-000011,-1.54507584393
ACH-000012,-1.67900134083
ACH-000013,-1.6559428668399998
ACH-000014,-1.6474117294400001
ACH-000015,-1.63219543044
ACH-000017,-1.6282025737099999
ACH-000018,-1.28562073661
ACH-000019,-1.8435760529400003
ACH-000021,-1.68637696025
ACH-000022,-1.7427172235
ACH-000025,-1.67158895424
ACH-000028,-1.8077467526900002
ACH-000030,-1.7453633496799998
ACH-000035,-1.4208059565600002
ACH-000036,-1.51444977634
ACH-000037,-2.65933795558
ACH-000039,-1.46960528884
ACH-000040,-1.65154484502
ACH-000041,-1.31890995651
ACH-000042,-1.7225365330400002
ACH-000045,-1.8175578496200002
ACH-000047,-1.81586536043
ACH-000052,-1.61201974445
ACH-000053,-1.7512530446099999
ACH-000054,-1.8912447344799999
ACH-000055,-1.6841004483500002
ACH-000060,-1.52987094981
ACH-000067,-1.38344820945
ACH-000070,-1.6911994757700002
ACH-000075,-1.80271235998
ACH-000078,-1.95030705287
ACH-000082,-1.4733920915399998
ACH-000085,-1.7617230093400003
ACH-000086,-1.68405551359
ACH-000087,-1.6352423502000002
ACH-000092,-1.56356610821
ACH-000095,-1.45086109348
ACH-000097,-1.71663632732
ACH-000098,-1.51619174782
ACH-000099,-1.56134145468
ACH-000108,-1.6957613108399998
ACH-000113,-1.6868144422600002
ACH-000115,-1.6373264238
ACH-000116,-1.23516542253
ACH-000118,-1.42914317955
ACH-000120,-1.7278373782499998
ACH-000123,-1.6527860988499998
ACH-000127,-1.60960082371
ACH-000128,-1.2788524538400001
ACH-000132,-1.6527284289700002
ACH-000133,-1.37743766032
ACH-000137,-1.37536218643
ACH-000138,-1.50762134571
ACH-000142,-1.85018001572
ACH-000143,-1.67214855622
ACH-000146,-1.69881130658
ACH-000148,-1.71572839151
ACH-000150,-1.32843573768
ACH-000152,-1.64387248887
ACH-000153,-1.33090152009
ACH-000159,-1.72524445816
ACH-000160,-1.661857347
ACH-000163,-1.7834389618000002
ACH-000167,-1.16454126596
ACH-000168,-1.77633373646
ACH-000169,-1.72868229928
ACH-000178,-1.75548264382
ACH-000182,-1.5545731137999999
ACH-000183,-1.8776948876900001
ACH-000188,-1.84045795698
ACH-000189,-1.42758592752
ACH-000190,-1.7101366567200003
ACH-000198,-1.7566818797200001
ACH-000204,-1.71128570968
ACH-000206,-1.95299512806
ACH-000207,-2.05713520147
ACH-000211,-1.75507073257
ACH-000215,-1.67169143165
ACH-000221,-1.79829539398
ACH-000222,-1.65643822413
ACH-000223,-1.5425162675200002
ACH-000226,-1.68310745343
ACH-000227,-1.5023697739
ACH-000228,-1.4938032748199999
ACH-000231,-1.58558152454
ACH-000232,-1.52102061285
ACH-000233,-1.6015490428499999
ACH-000234,-1.69083031509
ACH-000235,-1.7580518529599998
ACH-000237,-1.3334828293799998
ACH-000238,-1.75263934493
ACH-000243,-1.55006181966
ACH-000244,-1.53431645005
ACH-000246,-1.6586504649
ACH-000248,-1.42103254757
ACH-000250,-1.6095086630200002
ACH-000251,-1.4293349895899998
ACH-000253,-1.7054595837200002
ACH-000255,-1.4999983919
ACH-000256,-1.83271259857
ACH-000257,-1.7464634855599999
ACH-000258,-1.8462356712299999
ACH-000259,-1.6471770886000001
ACH-000260,-1.5018102474500001
ACH-000261,-1.53536199203
ACH-000262,-1.7125810725
ACH-000263,-1.47920994646
ACH-000264,-1.77995852866
