,LAPTM5 (7805)
ACH-000004,0.138348825362
ACH-000007,-0.015251796959799998
ACH-000009,0.131173718326
ACH-000011,0.0602062758619
ACH-000012,0.235974468821
ACH-000013,0.0388770749506
ACH-000014,-0.148608432604
ACH-000015,0.049603503899600006
ACH-000017,0.0775535072019
ACH-000018,0.19343415605500003
ACH-000019,0.00268499919924
ACH-000021,0.0624162732044
ACH-000022,-0.0740936442573
ACH-000025,-0.00982517718972
ACH-000028,0.170397410261
ACH-000030,0.0887243038685
ACH-000035,-0.295041199629
ACH-000036,0.09801679744030001
ACH-000037,0.0251704961364
ACH-000039,0.07675690255489999
ACH-000040,-0.0822879185053
ACH-000041,0.07748229827889999
ACH-000042,0.031055685175900002
ACH-000045,0.0782281090445
ACH-000047,0.199746581465
ACH-000052,0.151586355899
ACH-000053,0.11009314418400001
ACH-000054,0.170343046881
ACH-000055,0.236805377377
ACH-000060,0.194339407271
ACH-000067,-0.013233631578299999
ACH-000070,-0.0734681738576
ACH-000075,0.38432111530999996
ACH-000078,0.318529975629
ACH-000082,0.058610537670099994
ACH-000085,0.005260319355340001
ACH-000086,0.21559692251200002
ACH-000087,0.140465866518
ACH-000092,-0.14073309681600002
ACH-000095,0.22531235381700002
ACH-000097,0.142429488286
ACH-000098,0.0886473889885
ACH-000099,0.215960217146
ACH-000108,0.05237396886080001
ACH-000113,0.0028160215660700005
ACH-000115,-0.0124312218567
ACH-000116,0.0933638869816
ACH-000118,0.0936748550213
ACH-000120,0.22524555554900003
ACH-000123,0.131403311765
ACH-000127,0.018445086830599998
ACH-000128,0.0455727547073
ACH-000132,0.144437491144
ACH-000133,0.0557019633714
ACH-000137,-0.24472134209000002
ACH-000138,0.141306989956
ACH-000142,0.142676749834
ACH-000143,0.139383911258
ACH-000146,0.08348418835350001
ACH-000148,0.141320901025
ACH-000150,0.0505415600834
ACH-000152,0.08210407351030001
ACH-000153,-0.0201690795229
ACH-000159,0.09423793684699999
ACH-000160,0.15980640855699998
ACH-000163,0.0263344055143
ACH-000167,-0.14306981566500002
ACH-000168,0.024148913209000002
ACH-000169,0.07197092242139999
ACH-000178,0.0883779771316
ACH-000182,0.15656394613299998
ACH-000183,0.00126924442385
ACH-000188,-0.08136101742049999
ACH-000189,0.12701338623199998
ACH-000190,0.0986133430181
ACH-000198,-0.0168493030769
ACH-000204,0.41869118146799994
ACH-000206,0.0624855928725
ACH-000207,0.118979944696
ACH-000211,0.227930079237
ACH-000215,-0.008561618772439999
ACH-000221,0.263496254837
ACH-000222,0.16834858457899998
ACH-000223,0.1874407497
ACH-000226,0.157662008478
ACH-000227,-0.0373536264208
ACH-000228,0.22947617091699998
ACH-000231,0.052096658155500006
ACH-000232,0.12414120708799999
ACH-000233,0.135955952832
ACH-000234,0.225038963532
ACH-000235,0.115883920713
ACH-000237,0.10725166067500001
ACH-000238,0.0425565134949
ACH-000243,0.153410636863
ACH-000244,0.180374610564
ACH-000246,0.114354351709
ACH-000248,0.150112971876
ACH-000250,0.128805044445
ACH-000251,0.347874622297
ACH-000253,0.041270926967800006
ACH-000255,-0.0009641146385299999
ACH-000256,0.0817176457239
ACH-000257,-0.29252025273000004
ACH-000258,0.036656345302900004
ACH-000259,0.0849181609151
ACH-000260,0.057717567207000005
ACH-000261,0.0560406750801
ACH-000262,0.09344576333440001
ACH-000263,-0.0236888894928
ACH-000264,0.12082579915899999
ACH-000265,0.162386212905
ACH-000266,0.134008198629
ACH-000272,0.0836259936829
ACH-000273,0.106554285605
ACH-000274,0.048289126836099996
ACH-000277,0.17620002440299998
ACH-000278,-0.011547117246299999
ACH-000279,0.117815530165
ACH-000280,0.04986979026380001
ACH-000281,0.255014451699
ACH-000288,0.013485575102500001
ACH-000291,-0.0700636771018
ACH-000293,0.061717052611300005
ACH-000294,-0.0440302662471
ACH-000295,-0.227063296626
ACH-000296,0.16152691989499998
ACH-000302,-0.00348210849642
ACH-000304,-0.22286172235399998
ACH-000307,0.0626735124844
ACH-000308,0.07964742968449999
ACH-000310,0.174167703814
ACH-000311,0.14523333904000002
ACH-000312,0.105985861986
ACH-000315,-0.033999274662099996
ACH-000316,0.07956438032660001
ACH-000317,-0.014642510398600001
ACH-000318,0.15001114475400001
ACH-000319,0.07805160586889999
ACH-000320,0.228850388898
ACH-000322,0.197353371779
ACH-000323,0.0441332663305
ACH-000324,0.0688600060565
ACH-000329,0.140351934688
ACH-000330,0.139912184941
ACH-000331,0.0957141995399
ACH-000332,0.08660070825380001
ACH-000334,0.102237350486
ACH-000335,0.139842262347
ACH-000336,-0.0406452063358
ACH-000337,-0.0188986775848
ACH-000339,0.25681121219
ACH-000341,0.0767671062232
ACH-000348,0.0693324063012
ACH-000350,0.185013342462
ACH-000352,-0.146303812792
ACH-000356,-0.0158194480995
ACH-000361,0.177949263238
ACH-000362,0.137919310602
ACH-000363,0.110529851231
ACH-000364,-0.0503207757831
ACH-000365,-0.0526777958342
ACH-000366,-0.0558870844855
ACH-000368,0.037924257637400004
ACH-000374,0.05526081083880001
ACH-000375,0.117918098426
ACH-000376,-0.0339712604792
ACH-000381,0.0035123731711
ACH-000383,0.0696212220666
ACH-000387,0.11331525962200001
ACH-000389,-0.048992147114199996
ACH-000390,0.17822081778299997
ACH-000393,0.11311481603599999
ACH-000395,0.14744189812
ACH-000397,0.128173797307
ACH-000401,0.25855280061700003
ACH-000402,0.0355047089538
ACH-000403,0.11998067164699999
ACH-000404,0.24304417441799997
ACH-000406,0.10089427977399999
ACH-000407,0.0560672608476
ACH-000408,-0.046026681804
ACH-000410,0.25569065420299997
ACH-000411,0.025326323254400002
ACH-000414,0.13691268258199998
ACH-000415,0.00579375046527
ACH-000416,0.18762242665999998
ACH-000420,0.11861372239399999
ACH-000421,0.08577698490180001
ACH-000424,0.107946986944
ACH-000425,0.20735532528700001
ACH-000426,-0.0150052861069
ACH-000427,0.23123423168
ACH-000433,0.103942597299
ACH-000436,0.08527329516010002
ACH-000444,0.0820279666736
ACH-000445,-0.043947899656300006
ACH-000448,0.15032326304000002
ACH-000450,-0.0484893059236
ACH-000452,0.09154380698619999
ACH-000454,0.00995474221821
ACH-000458,0.024266607673100002
ACH-000459,0.227058749352
ACH-000460,0.14740178079900002
ACH-000461,-0.111377341753
ACH-000463,0.114655270757
ACH-000464,0.0033513542681199997
ACH-000466,0.09481324834439998
ACH-000467,0.076954778745
ACH-000468,0.359672959688
ACH-000469,-0.0206582665553
ACH-000470,0.20295045572599998
ACH-000471,0.0485946363026
ACH-000472,0.20202292124200003
ACH-000473,0.0442357976887
ACH-000475,0.0542650768995
ACH-000476,-0.023039537401999998
ACH-000477,0.142295433083
ACH-000480,-0.109535787227
ACH-000481,0.05038652077959999
ACH-000483,0.0507056622901
ACH-000484,-0.00433021258761
ACH-000485,0.17666788943300002
ACH-000486,0.144072619821
ACH-000487,0.12199345461899999
ACH-000488,0.0324089853743
ACH-000490,0.060648620674300005
ACH-000491,-0.0599518680545
ACH-000495,-0.0139493276125
