,PPP1R16B (26051)
ACH-000921,-0.182150985134
ACH-000924,-0.11510873004000001
ACH-000926,-0.07684205810039998
ACH-000928,-0.11562847220000001
ACH-000929,-0.1893196093
ACH-000932,-0.169680150203
ACH-000935,0.13984712820800002
ACH-000936,-0.27317114653499996
ACH-000937,-0.16126371757400002
ACH-000938,-0.307701992021
ACH-000939,-0.29610908156
ACH-000941,-0.149296468521
ACH-000943,-0.192760237819
ACH-000946,-0.174910803632
ACH-000947,-0.18413545213399998
ACH-000948,-0.14032069283
ACH-000950,-0.22477605720899999
ACH-000953,-0.141750628321
ACH-000957,0.0656309130985
ACH-000958,0.0090908890175
ACH-000960,-0.18614592449499998
ACH-000963,-0.269826654412
ACH-000968,-0.0982113849952
ACH-000969,-0.234274873224
ACH-000973,0.00907108274081
ACH-000974,-0.0318221615086
ACH-000975,-0.131539886192
ACH-000976,-0.13270849148
ACH-000978,-0.321270818159
ACH-000980,-0.181519809267
ACH-000984,-0.026646754817499996
ACH-000986,-0.142335838811
ACH-000988,-0.09365389620799999
ACH-000993,-0.0946151943581
ACH-000994,-0.116609541402
ACH-000996,-0.348390562527
ACH-001001,-0.0759227810972
ACH-001020,-0.40280764234
ACH-001028,-0.21551529708500003
ACH-001031,-0.197256500182
ACH-001038,-0.259237730155
ACH-001048,-0.17941799560600002
ACH-001050,-0.146932621524
ACH-001053,-0.111284382435
ACH-001054,-0.159524208316
ACH-001061,-0.184748874168
ACH-001067,-0.10464602981599999
ACH-001075,-0.08980811564210002
ACH-001096,-0.130439854371
ACH-001128,-0.270025845454
ACH-001134,-0.169715949912
ACH-001151,0.00202560116206
ACH-001163,-0.219814196002
ACH-001164,0.45392311201800006
ACH-001173,-0.0965637216408
ACH-001183,-0.151069704373
ACH-001184,-0.0868443518254
ACH-001190,-0.0692962657636
ACH-001192,0.040814211370699995
ACH-001193,-0.211506262185
ACH-001196,-0.24257753804999999
ACH-001197,-0.183269407436
ACH-001205,-0.0851910635576
ACH-001211,-0.40906489371699994
ACH-001212,0.0184696064592
ACH-001228,0.00912840760509
ACH-001232,-0.11763009032199999
ACH-001239,-0.309454887426
ACH-001274,-0.025778584886500002
ACH-001275,-0.0614170500631
ACH-001277,0.169073964164
ACH-001278,-0.18053750207199998
ACH-001280,-0.17248201590300002
ACH-001283,-0.128633550851
ACH-001289,-0.303877785155
ACH-001295,-0.147173426039
ACH-001300,-0.0430162769676
ACH-001301,-0.012990057480099999
ACH-001302,-0.08743933102
ACH-001303,-0.258582260118
ACH-001306,-0.187587099324
ACH-001318,-0.0626030073142
ACH-001322,-0.287087533259
ACH-001328,-0.0725638632996
ACH-001332,-0.039197340490900005
ACH-001333,-0.101690597923
ACH-001336,-0.160461265261
ACH-001340,-0.0381629510113
ACH-001346,0.0595528377965
ACH-001353,-0.203155815646
ACH-001354,-0.428158082829
ACH-001367,-0.10160334738500001
ACH-001368,-0.260095668702
ACH-001374,-0.19128440880699998
ACH-001375,-0.141037876997
ACH-001377,-0.190673585724
ACH-001380,0.018235910463
ACH-001391,-0.182016480311
ACH-001407,-0.126838403271
ACH-001408,-0.032691261965
ACH-001413,-0.142192558916
ACH-001430,0.202901354461
ACH-001431,-0.356825735648
ACH-001450,-0.110519648542
ACH-001496,-0.12055620852499999
ACH-001500,-0.330877622609
ACH-001521,-0.06531891040400001
ACH-001523,-0.025152687870200002
ACH-001532,-0.0808888175809
ACH-001536,-0.253410107749
ACH-001550,-0.05074508776330001
ACH-001552,-0.0264184736992
ACH-001554,-0.0617119148664
ACH-001645,-0.20869501984900002
ACH-001654,-0.267652843475
ACH-001715,-0.650173967093
ACH-001735,-0.0878135994722
ACH-001736,0.0236977763062
ACH-001737,-0.06512212014690001
ACH-001740,-0.0109649129321
ACH-001745,-0.10443011174599999
ACH-001750,-0.256738966208
ACH-001765,-0.022523307647299998
ACH-001956,-0.07684136212039999
ACH-001957,-0.0588410377097
