,OTOA (146183)
ACH-000004,0.14636484196799998
ACH-000007,0.141330501783
ACH-000009,0.0792118320637
ACH-000011,0.069114564046
ACH-000012,0.09011810332110001
ACH-000013,-0.0448463125137
ACH-000014,-0.0699033624213
ACH-000015,-0.0601929412431
ACH-000017,0.139810740467
ACH-000018,0.0697163780348
ACH-000019,0.058170633008
ACH-000021,-0.0873431875079
ACH-000022,0.0923813382258
ACH-000025,-0.0991615921583
ACH-000028,0.040953940560800005
ACH-000030,0.197913790821
ACH-000035,-0.0968008002331
ACH-000036,0.12296911917400001
ACH-000037,-0.09694778176869999
ACH-000039,0.291080263198
ACH-000040,-0.0407445662965
ACH-000041,0.0534001431868
ACH-000042,0.265175368982
ACH-000045,0.24564267926199998
ACH-000047,-0.0269062263397
ACH-000052,0.135660575581
ACH-000053,0.12445951438899999
ACH-000054,0.0677601757343
ACH-000055,0.0808023048365
ACH-000060,0.18710720562600003
ACH-000067,0.0317623216835
ACH-000070,0.0669378552379
ACH-000075,0.330856071064
ACH-000078,0.11091056397500001
ACH-000082,0.0396882297701
ACH-000085,-0.0529813851182
ACH-000086,0.031673121695
ACH-000087,0.196745874014
ACH-000092,0.056474300165099994
ACH-000095,0.0671909821049
ACH-000097,-0.00407832057354
ACH-000098,-0.122719890516
ACH-000099,0.0165586572395
ACH-000108,-0.10008315394799999
ACH-000113,-0.015508232615700002
ACH-000115,0.205039509988
ACH-000116,-0.015662580649299998
ACH-000118,0.037310565529
ACH-000120,-0.12789127636199998
ACH-000123,0.07334503515160001
ACH-000127,-0.14253709283
ACH-000128,0.21826516342799998
ACH-000132,0.043360494697699994
ACH-000133,0.124201974637
ACH-000137,0.0715922738605
ACH-000138,0.0406666511108
ACH-000142,-0.16826508944899998
ACH-000143,0.08901294364010001
ACH-000146,0.029548621501500002
ACH-000148,-0.0057626022747299995
ACH-000150,0.0650043369348
ACH-000152,0.09444382945110001
ACH-000153,0.19194690332400002
ACH-000159,0.0415987267817
ACH-000160,0.138002143907
ACH-000163,0.11762375260199999
ACH-000167,-0.0028323295649999997
ACH-000168,0.07901188003660001
ACH-000169,0.19562826173
ACH-000178,0.0657195038663
ACH-000182,-0.0301700046019
