,RABEPK (10244)
ACH-000190,-0.07906487478900001
ACH-000198,-0.303007090614
ACH-000204,-0.355624249403
ACH-000206,0.22004507434
ACH-000207,-0.023459050505
ACH-000211,-0.221183075299
ACH-000215,-0.09067000731949999
ACH-000221,-0.206909222273
ACH-000222,-0.0135460276106
ACH-000223,-0.216226599009
ACH-000226,-0.13656328740499998
ACH-000227,-0.192204022223
ACH-000228,-0.031213569301
ACH-000231,-0.077841848669
ACH-000232,-0.12470873613
ACH-000233,-0.289582350977
ACH-000234,-0.0772039161207
ACH-000235,-0.0471229376698
ACH-000237,-0.0819398681079
ACH-000238,-0.000280147780791
ACH-000243,-0.0653275498209
ACH-000244,-0.161424325523
ACH-000246,-0.05275544502690001
ACH-000248,-0.13164328692
ACH-000250,-0.11542337305400001
ACH-000251,-0.0534662987486
ACH-000253,-0.099215485798
ACH-000255,-0.18392033079999998
ACH-000256,-0.127244206817
ACH-000257,0.04924084806890001
ACH-000258,-0.355721945672
ACH-000259,-0.123143475667
ACH-000260,-0.157873389094
ACH-000261,-0.207104314287
ACH-000262,-0.16528945650000001
ACH-000263,-0.156874489322
ACH-000264,-0.218381786128
ACH-000265,-0.132631607235
ACH-000266,-0.139651053165
ACH-000272,-0.27124710135499996
ACH-000273,-0.300626390412
ACH-000274,-0.160357122174
ACH-000277,-0.334159786247
ACH-000278,-0.137078045388
ACH-000279,-0.07947003289039999
ACH-000280,-0.298570074455
ACH-000281,-0.138762587129
ACH-000288,-0.0274844452269
ACH-000291,-0.17047980602
ACH-000293,-0.23093748887499999
ACH-000294,-0.14208799667400002
ACH-000295,-0.177384130931
ACH-000296,-0.12067362181600001
ACH-000302,-0.0175621782875
ACH-000304,-0.186157357716
ACH-000307,-0.145076140247
ACH-000308,-0.0590890454521
ACH-000310,-0.06553848938699999
ACH-000311,-0.0394409570423
ACH-000312,-0.16769656341800002
ACH-000315,-0.0581922305396
ACH-000316,-0.244676208182
ACH-000317,0.065926109294
ACH-000318,-0.17605424829799998
ACH-000319,0.029963340965499997
ACH-000320,-0.27178479264100003
ACH-000322,-0.0454524457015
ACH-000323,-0.280904129204
ACH-000324,-0.321052307847
ACH-000329,-0.36089989621299995
ACH-000330,-0.20080529985999998
ACH-000331,-0.065560642537
ACH-000332,-0.13759063063
ACH-000334,-0.07629102666639999
ACH-000335,-0.542076019322
ACH-000336,0.0171562673358
ACH-000337,0.028396777417599998
ACH-000339,-0.13124127502900002
ACH-000341,-0.19064284090599998
ACH-000348,-0.153629114149
ACH-000350,-0.14817173613
ACH-000352,-0.10684097685499999
ACH-000356,0.17048388346999999
ACH-000361,-0.018134097510799998
ACH-000362,-0.223757527368
ACH-000363,-0.25366293469900003
ACH-000364,-0.190313179932
ACH-000365,-0.096054064452
ACH-000366,-0.33812619221600004
ACH-000368,-0.184613453164
ACH-000374,-0.109053506512
ACH-000375,-0.041454584448899996
ACH-000376,-0.04639509976969999
ACH-000381,-0.273085499566
ACH-000383,-0.17496074261
ACH-000387,-0.128269016193
ACH-000389,-0.11454934694
ACH-000390,-0.169229031575
ACH-000393,-0.262369235642
ACH-000395,-0.191453926336
ACH-000397,0.07576070672889999
ACH-000401,-0.0351012426109
ACH-000402,-0.256464937084
ACH-000403,-0.132830421416
ACH-000404,-0.05427654324469999
ACH-000406,-0.11896314670399999
ACH-000407,-0.0984980803937
ACH-000408,0.06574563439730001
ACH-000410,-0.0373864421906
ACH-000411,-0.0797175219985
ACH-000414,-0.184280811829
ACH-000415,-0.0119122969423
ACH-000416,-0.183310426114
ACH-000420,-0.217124701712
ACH-000421,-0.284995459364
ACH-000424,-0.10658968132999999
ACH-000425,-0.10985488613
ACH-000426,0.103890433048
ACH-000427,-0.11676569132200001
ACH-000433,-0.08770359121989998
ACH-000436,-0.138604184046
ACH-000444,-0.193480996036
ACH-000445,-0.21409354234
ACH-000448,-0.124628421144
ACH-000450,-0.21764034802700002
ACH-000452,0.0250143574065
ACH-000454,0.00479661217834
ACH-000458,-0.16096050468599998
ACH-000459,-0.111839777784
ACH-000460,-0.0655472349556
ACH-000461,-0.267236898781
ACH-000463,-0.187155469373
ACH-000464,0.18109693649099998
ACH-000466,0.00846425559144
ACH-000467,-0.10850909500499999
ACH-000468,-0.245685786131
ACH-000469,-0.0711962342169
ACH-000470,-0.38591117924
ACH-000471,-0.020560292635599997
ACH-000472,-0.188113516981
ACH-000473,-0.17791296504299997
ACH-000475,-0.0829587982728
ACH-000476,-0.10197031603399999
ACH-000477,0.104074110694
ACH-000480,-0.0762924957025
ACH-000481,-0.11922067740499999
ACH-000483,-0.20114552944000003
ACH-000484,-0.24627660031999998
ACH-000485,-0.0405943537244
ACH-000486,-0.0656498426219
ACH-000487,-0.212633304989
ACH-000488,-0.16617388816700002
ACH-000490,-0.0794057552216
ACH-000491,0.00955051263766
ACH-000495,-0.215993048292
ACH-000496,-0.007100257431760001
ACH-000499,-0.176591677808
ACH-000500,-0.705891147734
ACH-000502,-0.149270532421
ACH-000503,-0.263755448831
ACH-000505,-0.060149566188400005
ACH-000507,-0.24144957650600002
ACH-000510,-0.0616118325249
ACH-000511,-0.205872486413
ACH-000512,-0.07379670980639999
ACH-000516,-0.06594884679669999
ACH-000517,-0.212481327797
ACH-000518,-0.034487022671400004
ACH-000520,-0.09836443685070001
ACH-000521,-0.108377290094
ACH-000522,-0.0953008740837
ACH-000524,-0.060631413670300005
ACH-000527,-0.107499814068
ACH-000528,-0.0602123614958
ACH-000537,-0.243675674939
ACH-000541,-0.184313583219
ACH-000542,-0.18491937600299999
ACH-000544,-0.116190338768
ACH-000545,-0.0794930724952
ACH-000547,-0.0628427636249
ACH-000548,0.114227341784
ACH-000549,-0.151631736429
ACH-000550,-0.18535646230500002
ACH-000552,-0.06425023121330001
ACH-000556,-0.08752479311789998
ACH-000557,-0.0910164739363
ACH-000570,0.0227663752373
ACH-000571,-0.27198627968
ACH-000573,-0.020881170074099998
ACH-000576,-0.0384183540201
ACH-000580,-0.0601674618836
ACH-000584,-0.0680421341584
ACH-000585,-0.020793360026900003
ACH-000588,-0.009716636565620001
ACH-000589,-0.186861812222
ACH-000591,-0.243048100622
ACH-000593,-0.227987586746
ACH-000600,0.0339696543283
ACH-000601,-0.06358181301530001
ACH-000604,-0.161540081457
ACH-000605,-0.142584395289
ACH-000606,-0.117475586877
ACH-000608,-0.143993446263
ACH-000614,-0.18337207672400002
ACH-000616,-0.0519283879844
ACH-000618,-0.190801778353
ACH-000619,-0.0728436041101
ACH-000620,-0.22096925318100002
ACH-000621,-0.07730545460739999
ACH-000622,-0.29524867087900003
ACH-000623,-0.153141529237
ACH-000624,-0.15665550640999998
ACH-000627,-0.267453959687
ACH-000630,-0.147040465408
ACH-000632,-0.09308806522919999
ACH-000633,-0.0167411073049
ACH-000637,-0.120355585438
ACH-000638,-0.119487862018
ACH-000646,-0.037157298450699996
ACH-000647,-0.0777540333614
ACH-000648,-0.245798238191
ACH-000649,-0.283633613436
ACH-000651,-0.130422344953
ACH-000652,-0.12947129888
ACH-000653,0.0499819129859
ACH-000657,-0.0680237965695
ACH-000658,-0.121100934427
ACH-000661,-0.109557960876
ACH-000662,-0.501948200128
ACH-000663,-0.182625979716
ACH-000665,-0.09339688250330001
ACH-000671,-0.07245329410689999
ACH-000673,-0.0427674353064
ACH-000676,-0.0764147599128
ACH-000677,-0.0737240877908
ACH-000681,-0.23820746619199998
ACH-000682,-0.263302062253
ACH-000683,-0.09776535695869999
ACH-000684,-0.004829572798060001
ACH-000688,-0.154601154232
ACH-000693,-0.121247502951
ACH-000694,-0.164846018114
ACH-000695,-0.19183159633900002
ACH-000696,-0.0969696986399
ACH-000697,-0.171925087562
ACH-000699,-0.0526101688815
ACH-000701,-0.309345237883
ACH-000706,0.00570281774602
ACH-000711,-0.109458075891
ACH-000713,-0.0682205700899
ACH-000714,0.0315330570274
ACH-000718,-0.460092097386
ACH-000720,-0.163001166682
ACH-000721,-0.306164264192
ACH-000724,-0.172091212049
ACH-000725,0.0221747793608
ACH-000732,-0.050802418545000005
ACH-000734,-0.121080352157
ACH-000735,-0.16385572843
ACH-000736,0.046602048131999994
ACH-000738,-0.140041162241
ACH-000746,-0.0586207278435
ACH-000747,-0.192263134036
ACH-000748,-0.13094748894000002
ACH-000753,-0.0152346435865
ACH-000756,-0.11831588962200001
ACH-000757,-0.212941714423
ACH-000758,-0.0474857182723
ACH-000760,-0.12858341533
ACH-000763,-0.00352238134775
ACH-000764,0.021715614970299998
ACH-000765,-0.0646648254183
ACH-000766,-0.161948778519
ACH-000767,-0.179427579921
ACH-000768,-0.06694481378480001
ACH-000769,-0.13253370541099999
ACH-000770,-0.18056535242199998
ACH-000771,-0.06742070638679999
ACH-000773,0.023643769381400004
ACH-000776,-0.121211442107
ACH-000777,-0.284434882244
ACH-000778,-0.173453860706
ACH-000781,-0.173751114258
ACH-000782,-0.0049301265300400006
ACH-000783,-0.24282159974599998
ACH-000784,-0.115343463207
ACH-000785,-0.00194902350606
ACH-000787,-0.00210859761314
ACH-000788,-0.0511995125697
ACH-000791,-0.09711282050789999
ACH-000792,-0.069659267646
ACH-000794,-0.045209179055099996
ACH-000796,-0.185802659833
ACH-000799,-0.119191490744
ACH-000800,-0.217672788154
ACH-000802,0.022046934430299998
ACH-000804,-0.0846384309147
ACH-000805,-0.037303388175
ACH-000809,-0.21098170994399998
ACH-000810,0.216417355706
ACH-000811,-0.17847179516800002
ACH-000817,-0.0916838522549
ACH-000819,-0.195201468158
ACH-000820,0.20827143514000002
ACH-000821,-0.7117332622910001
ACH-000822,-0.22603047091200001
ACH-000823,-0.141185946464
ACH-000824,-0.297832796843
ACH-000827,-0.04314548026290001
ACH-000829,-0.07240405678989999
ACH-000831,-0.09157311665930001
ACH-000832,-0.175119242152
ACH-000833,-0.269145412289
ACH-000834,-0.349604842575
ACH-000835,-0.23914765231999996
ACH-000836,0.006966708055350001
ACH-000837,-0.061588938582
ACH-000838,-0.00700488105155
ACH-000839,-0.164808245426
ACH-000840,-0.0620200374203
ACH-000841,-0.35841541415
ACH-000843,0.07469677391160001
ACH-000846,0.052000897015000005
ACH-000847,-0.209326756309
ACH-000848,-0.30204426922100003
ACH-000849,-0.08595815122889999
ACH-000851,-0.298037213777
ACH-000855,-0.178188237467
ACH-000856,-0.22530554245
ACH-000858,-0.105585463238
ACH-000859,-0.020846544357900003
ACH-000861,-0.17720052970199998
ACH-000862,-0.162036571401
ACH-000865,-0.12476669753900001
ACH-000866,-0.179592139303
ACH-000867,-0.00903306202552
ACH-000869,-0.0598721206551
ACH-000872,-0.167903203201
ACH-000873,-0.30392925441
ACH-000876,0.0206855340878
ACH-000878,-0.270422601824
ACH-000880,-0.10920263249500001
ACH-000881,-0.151525084063
ACH-000882,-0.18090816602499998
ACH-000884,-0.38520416948700004
ACH-000885,-0.0298263180149
ACH-000887,-0.148212035888
ACH-000888,-0.350522476673
ACH-000889,-0.12056779053200001
ACH-000890,-0.195917898041
ACH-000896,-0.296964639694
ACH-000898,-0.132463425154
ACH-000900,-0.0769072223211
ACH-000901,-0.128060299922
ACH-000905,-0.051477804014999996
ACH-000906,-0.133517615063
ACH-000907,-0.181586842616
ACH-000910,-0.05933285372430001
ACH-000911,0.0720369739608
ACH-000912,-0.15757064834
ACH-000913,-0.315146004104
ACH-000915,-0.163471578365
ACH-000916,0.354255688679
ACH-000917,-0.0582409088732
ACH-000921,-0.124683911162
ACH-000924,-0.21214788187300002
ACH-000926,-0.219787329729
ACH-000928,-0.400980571729
ACH-000929,-0.288685563352
ACH-000932,-0.107079084616
ACH-000935,-0.173266859386
ACH-000936,-0.132223032962
ACH-000937,-0.0357393857013
ACH-000938,-0.11109159714900001
ACH-000939,0.0724359386395
ACH-000941,-0.290530074623
ACH-000943,-0.18951845355900002
ACH-000946,-0.12468490265599999
ACH-000947,-0.198752191965
ACH-000948,-0.0510621846067
ACH-000950,-0.0333311127655
ACH-000953,-0.0473775465343
ACH-000957,-0.0831790110362
ACH-000958,-0.281638118979
ACH-000960,0.0455532899063
ACH-000963,-0.14168704603
ACH-000968,-0.20149125880399998
ACH-000969,-0.333605794425
ACH-000973,-0.221939865856
ACH-000974,-0.13150097781300002
ACH-000975,-0.0152338005244
ACH-000976,-0.19176382229299999
ACH-000978,-0.162886330702
ACH-000980,-0.09710526203510002
ACH-000984,-0.20193644540800001
ACH-000986,-0.132042056903
ACH-000988,-0.128060950417
ACH-000993,-0.140840387109
ACH-000994,-0.24742424643000002
ACH-000996,0.0507614676296
ACH-001001,-0.122950105509
ACH-001020,-0.177185420649
ACH-001028,-0.10910212680800001
ACH-001031,-0.214627059483
ACH-001038,-0.0481912445518
ACH-001048,-0.0714838754092
ACH-001050,-0.019870748684200003
ACH-001053,-0.317972840433
ACH-001054,-0.294707329642
ACH-001061,-0.250118379545
ACH-001067,-0.215907711742
ACH-001075,-0.103956845923
ACH-001096,-0.429052162484
ACH-001128,-0.0218863031128
ACH-001134,-0.0524866143724
ACH-001151,-0.185905071195
ACH-001163,-0.25577919472
ACH-001164,-0.255052217918
ACH-001173,-0.183775236637
ACH-001183,-0.399713227537
ACH-001184,-0.035159236997099996
ACH-001190,-0.141614015244
ACH-001192,-0.28260945889899997
ACH-001193,-0.439798300683
ACH-001196,-0.0265787081781
ACH-001197,-0.129164420197
ACH-001205,-0.0630205066099
ACH-001211,-0.0557322382234
ACH-001212,-0.37674911202600003
ACH-001228,-0.065745713468
ACH-001232,-0.0608688845852
ACH-001239,-0.143008086506
ACH-001274,0.156871975706
ACH-001275,-0.157744286002
ACH-001277,-0.158502317821
ACH-001278,-0.09951857558910002
ACH-001280,-0.160094283419
ACH-001283,-0.108890650001
ACH-001289,-0.07960775628439999
ACH-001295,-0.0793329982988
ACH-001300,-0.228479771919
ACH-001301,-0.21395409284800002
ACH-001302,-0.234321985475
ACH-001303,0.034255975804
ACH-001306,-0.129164648717
ACH-001318,-0.22484512277899998
ACH-001322,-0.0194436430862
ACH-001328,-0.005550139390810001
ACH-001332,-0.0207387917247
ACH-001333,-0.04609142365069999
ACH-001336,-0.17605985396200002
ACH-001340,-0.0760045580005
ACH-001346,-0.0194860317035
ACH-001353,-0.09129330371089998
ACH-001354,-0.255183769518
ACH-001367,-0.018400441852
ACH-001368,-0.0113159589057
ACH-001374,0.26334070874800003
ACH-001375,-0.209453148959
ACH-001377,-0.201208098788
ACH-001380,-0.172923879365
ACH-001391,-0.0690527471732
ACH-001407,-0.20487074176800002
ACH-001408,-0.134320934939
ACH-001413,-0.062470473443900006
ACH-001430,-0.0418607168985
ACH-001431,-0.286564886319
ACH-001450,-0.0392536691258
ACH-001496,-0.0315572867898
ACH-001500,-0.45124788708400004
ACH-001521,-0.18707293415800003
ACH-001523,-0.15388158879799999
ACH-001532,-0.0440605346209
ACH-001536,-0.10198722111099999
ACH-001550,-0.17142568614700002
ACH-001552,0.0767609871726
ACH-001554,-0.0870902183313
ACH-001645,-0.0303071576553
ACH-001654,-0.10026024677100001
ACH-001715,-0.315267803813
ACH-001735,-0.057824185520900004
ACH-001736,-0.147858248286
ACH-001737,0.333296610053
ACH-001740,-0.258702810627
ACH-001745,-0.225764140716
ACH-001750,-0.0561413069001
ACH-001765,-0.134202351061
ACH-001956,-0.0705866613808
ACH-001957,-0.22296561203
