,CMPK1 (51727)
ACH-000452,-0.9643664460060001
ACH-000454,-1.29827998041
ACH-000458,-1.10160219948
ACH-000459,-1.01276579601
ACH-000460,-1.1270280672700002
ACH-000461,-1.00331496016
ACH-000463,-1.06970010869
ACH-000464,-0.7038415114899998
ACH-000466,-1.15652936514
ACH-000467,-1.11683711012
ACH-000468,-1.08519782967
ACH-000469,-0.41646032288400003
ACH-000470,-0.863388411173
ACH-000471,-1.0324512719
ACH-000472,-0.6335130616210001
ACH-000473,-0.666201503453
ACH-000475,-1.04760365611
ACH-000476,-1.35940783506
ACH-000477,-1.20040004953
ACH-000480,-0.8632562760439999
ACH-000481,-0.8366491364920001
ACH-000483,-0.814622794328
ACH-000484,-1.89929992502
ACH-000485,-1.02791761338
ACH-000486,-0.9613483618359999
ACH-000487,-0.826393135252
ACH-000488,-0.929398998721
ACH-000490,-0.920849664568
ACH-000491,-1.3436576226399999
ACH-000495,-1.14614779004
ACH-000496,-0.899150636369
ACH-000499,-0.8210484849259999
ACH-000500,-1.18527404171
ACH-000502,-1.1703531871100001
ACH-000503,-1.1579217662799999
ACH-000505,-0.87403754674
ACH-000507,-0.6620308530960001
ACH-000510,-0.940062024078
ACH-000511,-0.8125209381659999
ACH-000512,-0.8714045884810001
ACH-000516,-0.20970325234499998
ACH-000517,-1.01550998463
ACH-000518,-1.17114113097
ACH-000520,-1.11511056195
ACH-000521,-0.9685345227750001
ACH-000522,-0.9469520601729999
ACH-000524,-0.37491002506099996
ACH-000527,-0.968173273408
ACH-000528,-0.9012220659029999
ACH-000537,-1.0573533344700001
ACH-000541,-0.7061194953000001
ACH-000542,-0.800390328537
ACH-000544,-1.0523906333600002
ACH-000545,-0.578195859014
ACH-000547,-0.977438156197
ACH-000548,-1.0885137194299999
ACH-000549,-1.09328708129
ACH-000550,-1.1732730255700001
ACH-000552,-0.909272880152
ACH-000556,-0.950217834242
ACH-000557,-0.716916652232
ACH-000570,-0.786554700985
ACH-000571,-1.12415474484
ACH-000573,-0.925565844583
ACH-000576,-1.02885642655
ACH-000580,-1.4007877116999998
ACH-000584,-1.00854562252
ACH-000585,-1.08541168912
ACH-000588,-1.0662603389799998
ACH-000589,-1.0302781751899999
ACH-000591,-0.72225296355
ACH-000593,-0.780893298266
ACH-000600,-0.821591203883
ACH-000601,-1.03818383207
ACH-000604,-1.05925079976
ACH-000605,-0.99694482184
ACH-000606,-1.07611415002
ACH-000608,-0.724393673861
ACH-000614,-1.002719396
ACH-000616,-0.800091940992
ACH-000618,-0.986246342916
ACH-000619,-1.06557301458
ACH-000620,-1.07278508041
ACH-000621,-0.54859947978
ACH-000622,-0.488186811231
ACH-000623,-0.49608784923199994
ACH-000624,-0.8720071586049999
ACH-000627,-1.0716613860100002
ACH-000630,-0.987141872453
ACH-000632,-0.942294920876
ACH-000633,-0.578999552735
ACH-000637,-0.658744625084
ACH-000638,-1.1721547936299999
ACH-000646,-0.7691853873100001
ACH-000647,-1.10153713461
ACH-000648,-1.09310291358
ACH-000649,-1.02982811209
ACH-000651,-0.929033479719
ACH-000652,-1.35258820137
ACH-000653,-1.22467764004
ACH-000657,-0.8164695985250001
ACH-000658,-1.1031555439799998
ACH-000661,-0.9850008668520001
ACH-000662,-1.16540541471
ACH-000663,-0.7927577379240001
ACH-000665,-1.1141090732799999
ACH-000671,-1.10931429815
ACH-000673,-0.8652585932600001
ACH-000676,-0.920203839776
ACH-000677,-0.7170524375489999
ACH-000681,-1.05840618819
ACH-000682,-1.02765364202
ACH-000683,-0.9475088104620001
ACH-000684,-1.08935401391
ACH-000688,-0.786521765334
ACH-000693,-1.0496861873799999
ACH-000694,-1.0151549873299999
ACH-000695,-1.11114259027
ACH-000696,-0.908529781507
ACH-000697,-1.0030372352799999
ACH-000699,-1.32830659638
ACH-000701,-0.790512199656
ACH-000706,-0.899335866717
ACH-000711,-0.892050069392
ACH-000713,-0.897318564797
ACH-000714,-0.933638258151
ACH-000718,-1.04397552516
ACH-000720,-0.806291804898
ACH-000721,-0.9698632574200001
ACH-000724,-0.6043899210620001
ACH-000725,-0.729170678814
ACH-000732,-1.00422820987
ACH-000734,-1.1740482845
ACH-000735,-1.08651603334
ACH-000736,-1.06298718033
ACH-000738,-0.786319736253
ACH-000746,-1.33244722202
ACH-000747,-1.08519225989
ACH-000748,-0.798952551294
ACH-000753,-1.01986643111
ACH-000756,-0.26748874937399997
ACH-000757,-1.10652739468
ACH-000758,-0.8629599632330001
ACH-000760,-0.9621046933249999
ACH-000763,-0.6841296294570001
ACH-000764,-1.0409774438400001
ACH-000765,-1.1832734781999998
ACH-000766,-0.943081045579
ACH-000767,-0.632971160366
ACH-000768,-1.00824811516
ACH-000769,-1.107271803
ACH-000770,-0.97135656463
ACH-000771,-1.11025143105
ACH-000773,-1.04557518081
ACH-000776,-0.867058035652
ACH-000777,-0.89762040131
ACH-000778,-0.51918109758
ACH-000781,-1.0287686226600001
ACH-000782,-0.867094014851
ACH-000783,-1.20346464922
ACH-000784,-0.802742253845
ACH-000785,-0.584444670478
ACH-000787,-1.0
ACH-000788,-1.00384625852
ACH-000791,-1.03961594341
ACH-000792,-0.8881310481270001
ACH-000794,-0.926900573111
ACH-000796,-0.8784625406550001
ACH-000799,-1.1853845926100002
ACH-000800,-0.939039558737
ACH-000802,-0.947129073463
ACH-000804,-0.824814189764
ACH-000805,-1.0260050201000002
ACH-000809,-0.9763996041320001
ACH-000810,-1.33776448809
ACH-000811,-0.701295450663
ACH-000817,-0.9451741444570001
ACH-000819,-1.10989963598
ACH-000820,-0.6985018174969999
ACH-000821,-0.650520790519
ACH-000822,-1.28519869291
ACH-000823,-1.04640252191
ACH-000824,-1.05251481358
ACH-000827,-0.887413424175
ACH-000829,-0.881801964268
ACH-000831,-0.78151328249
ACH-000832,-0.856605442546
ACH-000833,-0.9396604738
ACH-000834,-1.00704949031
ACH-000835,-1.1534836686
ACH-000836,-0.7815561819069999
ACH-000837,-1.17482651577
ACH-000838,-1.0650061206399999
ACH-000839,-0.769988871549
ACH-000840,-0.8963658749369999
ACH-000841,-1.10921134922
ACH-000843,-1.09292045867
ACH-000846,-0.816033919715
ACH-000847,-0.8449704666910001
ACH-000848,-0.796897840536
ACH-000849,-0.966626075547
ACH-000851,-0.8361708938429999
ACH-000855,-1.2942986428399998
ACH-000856,-0.955025356064
ACH-000858,-1.0094427711799998
ACH-000859,-1.1198790121100002
ACH-000861,-0.9017966263330001
ACH-000862,-1.1785425597799999
ACH-000865,-1.0240004846
ACH-000866,-0.902135329549
ACH-000867,-0.7984979370630001
ACH-000869,-0.896151464508
ACH-000872,-0.908493135593
ACH-000873,-0.9601442570350001
ACH-000876,-0.7047307967249999
ACH-000878,-1.07833548061
ACH-000880,-1.0205609784899998
ACH-000881,-1.1202103465200002
ACH-000882,-0.9692934666959999
ACH-000884,-0.976389973889
ACH-000885,-1.1278943110100002
ACH-000887,-1.02377974362
ACH-000888,-1.07183164802
ACH-000889,-1.1924259974
ACH-000890,-1.06558675302
ACH-000896,-1.06391206256
ACH-000898,-1.0985745361200001
ACH-000900,-0.747628093762
ACH-000901,-0.6261404106440001
ACH-000905,-0.822216703789
ACH-000906,-0.970725941457
ACH-000907,-0.762026086552
ACH-000910,-1.05116056159
ACH-000911,-1.0728523947
ACH-000912,-0.874883654546
ACH-000913,-1.16067122487
ACH-000915,-0.93903039783
ACH-000916,-0.464882543711
ACH-000917,-1.15669971638
ACH-000921,-0.872339202014
ACH-000924,-0.9528897299619999
ACH-000926,-1.05448898629
ACH-000928,-0.908462895672
ACH-000929,-1.1692536741700001
ACH-000932,-0.731035760688
ACH-000935,-1.06724856729
ACH-000936,-1.1047465292799998
ACH-000937,-1.0583421477700001
ACH-000938,-1.02469134652
ACH-000939,-1.01134001928
ACH-000941,-0.9761045196989999
ACH-000943,-1.0
ACH-000946,-1.0917096263400001
ACH-000947,-0.868487302151
ACH-000948,-0.9122548836769999
ACH-000950,-1.1665744710200001
ACH-000953,-0.9720627115520001
ACH-000957,-0.975609923001
ACH-000958,-0.847490831925
ACH-000960,-0.9124275910549999
ACH-000963,-0.8399766708149999
ACH-000968,-1.0928220608299999
ACH-000969,-1.29049109034
ACH-000973,-1.01644885221
ACH-000974,-0.928595595719
ACH-000975,-1.09640395357
ACH-000976,-0.702343961943
ACH-000978,-0.953440256251
ACH-000980,-0.9340196513339999
ACH-000984,-1.0729385325299998
ACH-000986,-1.12322838839
ACH-000988,-1.03857786418
ACH-000993,-0.8492386556739999
ACH-000994,-1.39927601887
ACH-000996,-0.961179767333
ACH-001001,-0.9691091162540001
ACH-001020,-0.8402189538060001
ACH-001028,-0.7436172721109999
ACH-001031,-0.309048788543
ACH-001038,-0.833481340446
ACH-001048,-0.9018466904269999
ACH-001050,-0.901338934998
ACH-001053,-1.03927075738
ACH-001054,-1.0620322213200002
ACH-001061,-1.1750097824299999
ACH-001067,-0.865690736517
ACH-001075,-1.15864827487
ACH-001096,-0.9475911751180001
ACH-001128,-0.8368225995049999
ACH-001134,-0.7491157509340001
ACH-001151,-1.05681515649
ACH-001163,-1.1509190269
ACH-001164,-0.7113968080740001
ACH-001173,-0.8790077285299999
ACH-001183,-0.6137483657230001
ACH-001184,-1.0061065733399999
ACH-001190,-1.4648866895800001
ACH-001192,-1.11821535581
ACH-001193,-0.7617610832680001
ACH-001196,-0.9938084898799999
ACH-001197,-0.77280298654
ACH-001205,-0.863139472119
ACH-001211,-0.8329287956270001
ACH-001212,-0.530246991889
ACH-001228,-0.625036535857
ACH-001232,-0.605091351175
ACH-001239,-0.945534410502
ACH-001274,-0.9445298889720001
ACH-001275,-1.1999980534499999
ACH-001277,-1.17584587225
ACH-001278,-0.797602432422
ACH-001280,-0.874890486694
ACH-001283,-1.02488515709
ACH-001289,-0.719658976954
ACH-001295,-0.888845292553
ACH-001300,-1.14290191198
ACH-001301,-0.73291142129
ACH-001302,-0.8666639704379999
ACH-001303,-1.0536717972799998
ACH-001306,-0.9218739720029999
ACH-001318,-1.0031047127200001
ACH-001322,-0.983854450312
ACH-001328,-0.9513756882100001
ACH-001332,-0.6837334979359999
ACH-001333,-0.774636133294
ACH-001336,-0.870069927199
ACH-001340,-0.88613380129
ACH-001346,-1.1623917050299999
ACH-001353,-0.857886130669
ACH-001354,-0.785425197888
ACH-001367,-0.817486778603
ACH-001368,-0.942220317126
ACH-001374,-0.824931203269
ACH-001375,-0.94366108354
ACH-001377,-1.2402750099600002
ACH-001380,-0.8425384354250001
ACH-001391,-0.655453538225
ACH-001407,-0.719314353842
ACH-001408,-1.0226394357200002
ACH-001413,-0.979607273383
ACH-001430,-0.846778447692
ACH-001431,-1.0822158505600001
ACH-001450,-0.903440642948
ACH-001496,-0.863573969699
ACH-001500,-0.801114906701
ACH-001521,-0.381517505456
ACH-001523,-1.13153710628
ACH-001532,-0.675129884165
ACH-001536,-0.780224482958
ACH-001550,-1.0282113879399999
ACH-001552,-0.421070609772
ACH-001554,-0.902981648472
ACH-001645,-0.546052716028
ACH-001654,-1.11229362766
ACH-001715,-0.680677058865
ACH-001735,-0.8500182423639999
ACH-001736,-0.769609924393
ACH-001737,-1.277291707
ACH-001740,-1.1254108301799999
ACH-001745,-1.0078091256100001
ACH-001750,-0.571453889727
ACH-001765,-0.896347769859
ACH-001956,-0.42594577647200005
ACH-001957,-1.01726914209
